"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.803539723E0,-1.340752989E-1,8.020874977E0,5.348946095E0
8.813539689E0,-9.097966552E-2,8.119037628E0,5.243600845E0
8.823539689E0,-6.943184882E-2,8.078335762E0,5.188534260E0
8.833539722E0,-1.675941236E-2,8.008903503E0,5.123890877E0
8.843539722E0,-1.005564705E-1,8.037634850E0,5.104737282E0
8.853539655E0,-1.795651317E-1,8.324938774E0,5.265148640E0
8.863539688E0,-8.379705995E-2,8.401553154E0,5.523722649E0
8.873539721E0,-1.268926859E-1,8.274660110E0,5.667374611E0
8.883539654E0,-3.399766386E-1,8.305785179E0,5.655403614E0
8.893539654E0,-3.950432837E-1,8.552388191E0,5.679345608E0
8.903539687E0,-1.771709323E-1,8.621819496E0,5.830180645E0
8.913539653E0,1.915361285E-1,8.320150375E0,6.000168800E0
8.923540353E0,1.508347094E-1,8.049605370E0,5.937919617E0
8.933540986E0,-1.460463107E-1,8.229170799E0,5.767930984E0
8.943541586E0,-2.346317619E-1,8.547599792E0,5.763142586E0
8.953542486E0,-1.604115069E-1,8.679280281E0,5.784690380E0
8.963543319E0,-4.788403399E-3,8.559570312E0,5.772719383E0
8.973544019E0,-4.788403399E-3,8.221987724E0,5.607519627E0
8.983544052E0,-9.576806426E-2,8.116642952E0,5.425560474E0
8.993544052E0,-1.987187415E-1,8.087912560E0,5.305850029E0
9.003544052E0,-1.125274822E-1,8.135796547E0,5.272331238E0
9.013544018E0,2.633621916E-2,8.121431351E0,5.286696434E0
9.023544418E0,1.915361360E-2,8.075942039E0,5.253177643E0
9.033544451E0,-1.915361285E-1,8.178892136E0,5.155015469E0
9.043544417E0,-3.806780577E-1,8.353669167E0,5.152621269E0
9.053544383E0,-2.873041928E-1,8.353669167E0,5.305850029E0
9.063544416E0,-1.221042871E-1,8.109460831E0,5.415983677E0
9.073544416E0,-1.675941199E-1,7.874828815E0,5.372888088E0
9.083544449E0,-2.178723514E-1,7.721599579E0,5.305850029E0
9.093544415E0,-3.064578176E-1,7.764695168E0,5.250783443E0
9.103544448E0,-3.088520169E-1,8.016086578E0,5.296273232E0
9.113544481E0,-1.891419291E-1,8.322544098E0,5.449502468E0
9.123544447E0,6.703764945E-2,8.372822762E0,5.583577633E0
9.133544447E0,1.795651317E-1,8.080730438E0,5.566818237E0
9.143544480E0,-1.029506698E-1,7.968202591E0,5.518934250E0
9.153544480E0,-2.585737705E-1,8.013691902E0,5.475838661E0
9.163544413E0,-2.920926213E-1,8.001721382E0,5.509357452E0
9.173544379E0,-2.657563984E-1,8.052000046E0,5.509357452E0
9.183544412E0,-2.609679997E-1,8.116642952E0,5.456685066E0
9.193544378E0,-1.508347094E-1,8.178892136E0,5.387253284E0
9.203544344E0,-3.591302410E-2,8.087912560E0,5.406406879E0
9.213544410E0,-5.506663769E-2,7.934683800E0,5.480627060E0
9.223544410E0,-1.915361285E-1,7.996932983E0,5.468656063E0
9.233544410E0,-2.873041928E-1,8.176498413E0,5.506963253E0
9.243544376E0,-3.016694188E-1,8.372822762E0,5.523722649E0
9.253544342E0,-1.077390760E-1,8.396764755E0,5.614702225E0
9.263544375E0,1.436520964E-1,8.066365242E0,5.585971832E0
9.273544308E0,1.460463107E-1,7.779060364E0,5.435137272E0
9.283544274E0,9.576806799E-3,7.910741806E0,5.293879032E0
9.293544307E0,-1.436520964E-1,8.360851288E0,5.360917091E0
9.303544307E0,-6.464344263E-2,8.607454300E0,5.588366032E0
9.313544307E0,4.788403213E-2,8.368034363E0,5.743988991E0
9.323544273E0,-2.178723514E-1,8.097489357E0,5.621884823E0
9.333544306E0,-5.099649429E-1,8.140584946E0,5.401618481E0
9.343544339E0,-4.429273009E-1,8.250718117E0,5.360917091E0
9.353544305E0,2.873042040E-2,8.174103737E0,5.514145851E0
9.363544338E0,2.178723514E-1,8.001721382E0,5.557241440E0
9.373544371E0,1.867477298E-1,8.020874977E0,5.463867664E0
9.383544337E0,7.422025502E-2,8.111854553E0,5.301061630E0
9.393544370E0,-9.337386489E-2,8.272266388E0,5.155015469E0
9.403544336E0,-2.298433632E-1,8.387187958E0,5.119102478E0
9.413544336E0,-2.082955539E-1,8.353669167E0,5.174169064E0
9.423544369E0,-1.077390760E-1,8.052000046E0,5.159803867E0
9.433544335E0,-2.202665508E-1,7.745541573E0,4.999392509E0
9.443544335E0,-3.711012602E-1,7.817368031E0,4.906018734E0
9.453544368E0,-3.758896589E-1,8.006509781E0,4.944325924E0
9.463544368E0,-2.801215947E-1,8.253112793E0,5.076006889E0
9.473544401E0,-2.250549644E-1,8.399158478E0,5.320215225E0
9.483544367E0,-1.675941199E-1,8.320150375E0,5.487809658E0
9.493544400E0,-9.337386489E-2,8.114249229E0,5.576395035E0
9.503544433E0,-1.005564705E-1,7.903559208E0,5.552453041E0
9.513544366E0,-1.747767180E-1,7.800608635E0,5.585971832E0
9.523544366E0,-3.950432837E-1,7.831733227E0,5.693710804E0
9.533544399E0,-6.512228847E-1,8.178892136E0,5.820603371E0
9.543544399E0,-5.530605912E-1,8.459013939E0,5.858911037E0
9.553544399E0,-2.968810201E-1,8.368034363E0,5.820603371E0
9.563544365E0,-2.633621991E-1,8.190863609E0,5.631461620E0
9.573544398E0,-2.705447972E-1,8.052000046E0,5.516540051E0
9.583544431E0,-2.968810201E-1,8.075942039E0,5.471050262E0
9.593544397E0,-2.729389966E-1,8.224382401E0,5.571606636E0
9.603544430E0,-2.130839527E-1,8.356062889E0,5.741594791E0
9.613544463E0,-3.615244627E-1,8.466196060E0,5.856516838E0
9.623543796E0,-4.237737060E-1,8.609848976E0,5.846940041E0
9.633543596E0,-3.782838583E-1,8.380004883E0,5.624279022E0
9.643542696E0,-3.567360640E-1,8.059182167E0,5.483021259E0
9.653542062E0,-2.896983922E-1,8.018480301E0,5.360917091E0
9.663541128E0,-2.825157940E-1,8.238747597E0,5.267542839E0
9.673540228E0,-6.464344263E-2,8.360851288E0,5.334580898E0
9.683539594E0,4.548983276E-2,8.245929718E0,5.346551895E0
9.693539560E0,-2.633621916E-2,8.154950142E0,5.308244228E0
9.703538893E0,-3.136404157E-1,8.250718117E0,5.222053051E0
9.713538893E0,-5.243301988E-1,8.320150375E0,5.234024048E0
9.723538926E0,-3.687070608E-1,8.210017204E0,5.353734493E0
9.733538992E0,-2.873041928E-1,7.953837395E0,5.461473465E0
9.743538958E0,-3.351882398E-1,7.877223015E0,5.468656063E0
9.753538924E0,-4.261679053E-1,7.982567787E0,5.435137272E0
9.763538957E0,-4.644751251E-1,8.128614426E0,5.411195278E0
9.773538923E0,-4.022258818E-1,8.267477989E0,5.480627060E0
9.783538923E0,-3.112462163E-1,8.296208382E0,5.588366032E0
9.793538889E0,-1.651999205E-1,8.221987724E0,5.629067421E0
9.803538922E0,-1.675941199E-1,8.152556419E0,5.669768810E0
9.813538955E0,-3.303998411E-1,8.166921616E0,5.770325184E0
9.823538921E0,-3.926490843E-1,8.257901192E0,5.890035629E0
9.833538921E0,-3.806780577E-1,8.320150375E0,5.894824028E0
9.843538921E0,-3.902548850E-1,8.437465668E0,5.813420773E0
9.853538954E0,-1.508347094E-1,8.418312073E0,5.722441196E0
9.863538987E0,-1.197100803E-2,8.202834129E0,5.645826817E0
9.873538953E0,-4.070143029E-2,8.329727173E0,5.547664642E0
9.883538953E0,-1.436520964E-1,8.559570312E0,5.547664642E0
9.893538986E0,-1.029506698E-1,8.619425774E0,5.681739807E0
9.903538952E0,-4.070143029E-2,8.413523674E0,5.787084579E0
9.913538918E0,-2.154781520E-1,8.212410927E0,5.708076000E0
9.923539584E0,-3.902548850E-1,8.286631584E0,5.545270443E0
9.933539750E0,-2.777273953E-1,8.389581680E0,5.408801079E0
9.943540616E0,1.149216816E-1,8.257901192E0,5.368099689E0
9.953541249E0,2.825157940E-1,7.901165009E0,5.310638428E0
9.963542149E0,1.436520964E-1,7.829339027E0,5.202899456E0
9.973543049E0,-1.436520964E-1,8.054393768E0,5.107131481E0
9.983543682E0,-3.998316824E-1,8.463802338E0,5.131073475E0
9.993543715E0,-4.381389022E-1,8.767866135E0,5.315426826E0
1.000354438E1,-2.202665508E-1,8.478167534E0,5.485415459E0
1.001354438E1,-1.532289088E-1,7.956231594E0,5.437531471E0
1.002354431E1,-2.681505978E-1,7.747935772E0,5.219658852E0
1.003354425E1,-3.040636182E-1,7.910741806E0,5.171774864E0
1.004354428E1,-1.675941236E-2,8.035240173E0,5.346551895E0
1.005354431E1,9.576806426E-2,8.073547363E0,5.557241440E0
1.006354428E1,-1.029506698E-1,8.198045731E0,5.535693645E0
1.007354428E1,-4.692635238E-1,8.391976357E0,5.370493889E0
1.008354434E1,-5.410895944E-1,8.423100471E0,5.336975098E0
1.009354438E1,-3.926490843E-1,8.198045731E0,5.389647484E0
1.010354431E1,-2.466027737E-1,8.040028572E0,5.425560474E0
1.011354434E1,-4.070143029E-2,7.826944828E0,5.427954674E0
1.012354438E1,-2.394201607E-2,7.652167797E0,5.392041683E0
1.013354434E1,-2.154781520E-1,7.774271965E0,5.344157696E0
1.014354434E1,-4.525041282E-1,8.217199326E0,5.289090633E0
1.015354431E1,-3.758896589E-1,8.549993515E0,5.293879032E0
1.016354431E1,-1.101332754E-1,8.334515572E0,5.327397823E0
1.017354434E1,-4.548983276E-2,7.867646217E0,5.202899456E0
1.018354431E1,-3.256114423E-1,7.814973831E0,5.006575108E0
1.019354431E1,-4.836287498E-1,8.008903503E0,5.011363506E0
1.020354434E1,-4.548983276E-1,8.164526939E0,5.236418247E0
1.021354434E1,-4.381389022E-1,8.298602104E0,5.569212437E0
1.022354437E1,-3.926490843E-1,8.336909294E0,5.743988991E0
1.023354434E1,-3.806780577E-1,8.312967300E0,5.748777390E0
1.024354437E1,-2.322375625E-1,8.193257332E0,5.581183434E0
1.025354441E1,7.182605099E-3,7.882011414E0,5.494992256E0
1.026354437E1,4.788403399E-3,7.735964775E0,5.423166275E0
1.027354437E1,-2.106897533E-1,8.006509781E0,5.411195278E0
1.028354440E1,-4.070142806E-1,8.552388191E0,5.494992256E0
1.029354437E1,-2.777273953E-1,8.734347343E0,5.684134007E0
1.030354437E1,-1.628057212E-1,8.396764755E0,5.741594791E0
1.031354434E1,-2.585737705E-1,7.922712803E0,5.533299446E0
1.032354437E1,-5.195417404E-1,7.874828815E0,5.265148640E0
1.033354440E1,-7.038952708E-1,8.099884033E0,5.205293655E0
1.034354437E1,-5.363011956E-1,8.229170799E0,5.380070686E0
1.035354437E1,-2.777273953E-1,8.236352921E0,5.660192013E0
1.036354440E1,-1.843535304E-1,8.080730438E0,5.653009415E0
1.037354440E1,-4.118026793E-1,8.150161743E0,5.478232861E0
1.038354434E1,-4.596867263E-1,8.320150375E0,5.387253284E0
1.039354430E1,-2.442085743E-1,8.327332497E0,5.487809658E0
1.040354433E1,-6.703764945E-2,8.296208382E0,5.621884823E0
1.041354427E1,0.000000000E0,8.193257332E0,5.724835396E0
1.042354427E1,-1.292868853E-1,8.152556419E0,5.717652798E0
1.043354430E1,-4.261679053E-1,8.255506516E0,5.657797813E0
1.044354430E1,-4.118026793E-1,8.444648743E0,5.724835396E0
1.045354430E1,-3.591302633E-1,8.731952667E0,5.846940041E0
1.046354427E1,-4.788403213E-2,8.906729698E0,5.882853031E0
1.047354430E1,1.340752989E-1,8.842085838E0,5.827786446E0
1.048354433E1,2.394201700E-3,8.772654533E0,5.686528206E0
1.049354433E1,-2.082955539E-1,8.858845711E0,5.703287601E0
1.050354430E1,-2.777273953E-1,8.949825287E0,5.849334240E0
1.051354433E1,-2.609679997E-1,9.019257545E0,6.081571579E0
1.052354430E1,-1.101332754E-1,8.966584206E0,6.112696171E0
1.053354430E1,-8.619125932E-2,8.906729698E0,6.031293392E0
1.054354426E1,7.182605099E-3,8.741529465E0,5.892429829E0
1.055354426E1,1.077390760E-1,8.494926453E0,5.815814972E0
1.056354430E1,1.628057212E-1,8.329727173E0,5.832574844E0
1.057354426E1,1.412578970E-1,8.121431351E0,5.858911037E0
1.058354430E1,-8.858546615E-2,8.116642952E0,5.777507782E0
1.059354433E1,-2.657563984E-1,8.178892136E0,5.571606636E0
1.060354433E1,-3.543418646E-1,8.147768021E0,5.459079266E0
1.061354436E1,-2.705447972E-1,8.068758965E0,5.332186222E0
1.062354366E1,-2.370259613E-1,7.939472198E0,5.234024048E0
1.063354319E1,-3.327940404E-1,7.795820236E0,5.135861874E0
1.064354236E1,-4.189853072E-1,7.723993778E0,5.145438671E0
1.065354166E1,-5.003881454E-1,7.692869186E0,5.155015469E0
1.066354166E1,-5.339069963E-1,7.731176376E0,5.131073475E0
1.067354079E1,-4.572925270E-1,7.743147373E0,5.099948883E0
1.068354046E1,-2.729389966E-1,7.680898190E0,5.121496677E0
1.069354049E1,-1.340752989E-1,7.582736015E0,5.145438671E0
1.070354053E1,-7.182604820E-2,7.594707012E0,5.183745861E0
1.071354059E1,-6.464344263E-2,7.489362240E0,5.260360241E0
1.072354059E1,-1.292868853E-1,7.434295654E0,5.296273232E0
1.073354056E1,-2.729389966E-1,7.561188221E0,5.224447250E0
1.074354056E1,-3.160346150E-1,7.735964775E0,5.157409668E0
1.075354056E1,-1.819593310E-1,7.836521626E0,5.052064896E0
1.076354059E1,-3.112462163E-2,7.805397034E0,4.917989731E0
1.077354052E1,8.379705995E-2,7.771877766E0,4.759673119E0
1.078354049E1,9.097966552E-2,7.783848763E0,4.721365929E0
1.079354049E1,7.182604820E-2,7.879617214E0,4.805162907E0
1.080354049E1,7.182604820E-2,7.934683800E0,4.898836136E0
1.081354046E1,1.675941236E-2,7.941866398E0,5.052064896E0
1.082353979E1,9.576806799E-3,7.884405613E0,5.183745861E0
1.083353985E1,4.788403399E-3,7.829339027E0,5.219658852E0
1.084353989E1,5.267243832E-2,7.855675220E0,5.222053051E0
1.085353985E1,4.788403213E-2,8.001721382E0,5.277119637E0
1.086353989E1,5.985504389E-2,8.145373344E0,5.401618481E0
1.087353992E1,9.337386489E-2,8.107066154E0,5.473444462E0
1.088353985E1,-2.633621916E-2,8.322544098E0,5.545270443E0
1.089353985E1,-1.484405100E-1,8.576330185E0,5.372888088E0
1.090353985E1,-8.858546615E-2,8.612242699E0,5.437531471E0
1.091353985E1,1.268926859E-1,8.430283546E0,5.562029839E0
1.092354055E1,1.436520964E-1,8.250718117E0,5.722441196E0
1.093354098E1,-1.436521020E-2,8.300996780E0,5.858911037E0
1.094354185E1,-2.370259613E-1,8.492532730E0,5.988197803E0
1.095354255E1,-3.399766386E-1,8.629002571E0,6.103119373E0
1.096354252E1,-3.758896589E-1,8.681674957E0,6.107907772E0
1.097354342E1,-3.256114423E-1,8.717587471E0,5.959467411E0
1.098354375E1,-1.484405100E-1,8.657732964E0,5.830180645E0
1.099354375E1,6.224924326E-2,8.456619263E0,5.775113583E0
1.100354372E1,1.795651317E-1,8.260294914E0,5.770325184E0
1.101354365E1,5.985504389E-2,8.205228806E0,5.789478779E0
1.102354365E1,-1.843535304E-1,8.389581680E0,5.789478779E0
1.103354368E1,-5.147533417E-1,8.743924141E0,5.806238174E0
1.104354368E1,-6.320692301E-1,8.839692116E0,5.856516838E0
1.105354368E1,-4.237737060E-1,8.696040154E0,5.755959988E0
1.106354365E1,-3.806780577E-1,8.444648743E0,5.782296181E0
1.107354368E1,-3.711012602E-1,8.162133217E0,5.724835396E0
1.108354371E1,-4.118026793E-1,8.169315338E0,5.559635639E0
1.109354368E1,-5.674257874E-1,8.226776123E0,5.595548630E0
1.110354371E1,-4.620809257E-1,8.080730438E0,5.645826817E0
1.111354375E1,-5.003881454E-1,7.944260597E0,5.832574844E0
1.112354441E1,-5.410895944E-1,7.949048996E0,5.839757442E0
1.113354434E1,-5.578489900E-1,8.075942039E0,5.746383190E0
1.114354431E1,-3.495534360E-1,7.870040417E0,5.856516838E0
1.115354434E1,-4.453215301E-1,7.980173588E0,5.794267178E0
1.116354428E1,-5.578489900E-1,8.370428085E0,5.686528206E0
1.117354424E1,-4.070142806E-1,8.664915085E0,5.425560474E0
1.118354428E1,-2.777273953E-1,8.717587471E0,5.432743073E0
1.119354424E1,-2.346317619E-1,8.430283546E0,5.375282288E0
1.120354424E1,-1.987187415E-1,8.269871712E0,5.241206646E0
1.121354421E1,-5.267243832E-2,8.164526939E0,5.207687855E0
1.122354424E1,-1.197100803E-2,8.056788445E0,5.346551895E0
1.123354427E1,-2.394201756E-1,8.121431351E0,5.521328449E0
1.124354424E1,-4.525041282E-1,8.229170799E0,5.739200592E0
1.125354421E1,-5.578489900E-1,8.300996780E0,6.004957199E0
1.126354424E1,-5.171475410E-1,8.530839920E0,6.105513573E0
1.127354420E1,-2.394201700E-3,8.585906982E0,6.021716595E0
1.128354420E1,1.628057212E-1,8.178892136E0,6.043264389E0
1.129354417E1,1.221042871E-1,7.786243439E0,5.791872978E0
1.130354417E1,-1.604115069E-1,7.726387978E0,5.585971832E0
1.131354420E1,-3.016694188E-1,8.068758965E0,5.413589478E0
1.132354417E1,-3.567360640E-1,8.466196060E0,5.322609425E0
1.133354420E1,-3.088520169E-1,8.684068680E0,5.392041683E0
1.134354424E1,-2.394201756E-1,8.516474724E0,5.394435883E0
1.135354424E1,-3.280056417E-1,8.157344818E0,5.389647484E0
1.136354427E1,-4.237737060E-1,7.834127426E0,5.380070686E0
1.137354424E1,-5.027823448E-1,7.654561996E0,5.389647484E0
1.138354424E1,-4.764461517E-1,7.750329971E0,5.437531471E0
1.139354427E1,-4.046200812E-1,7.961019993E0,5.494992256E0
1.140354423E1,-3.902548850E-1,8.135796547E0,5.523722649E0
1.141354423E1,-4.357447028E-1,8.238747597E0,5.473444462E0
1.142354427E1,-3.232172430E-1,8.145373344E0,5.449502468E0
1.143354427E1,-9.337386489E-2,7.903559208E0,5.425560474E0
1.144354427E1,-3.112462163E-2,7.613860607E0,5.387253284E0
1.145354423E1,-2.370259613E-1,7.436689854E0,5.317821026E0
1.146354430E1,-5.195417404E-1,7.508515835E0,5.231629848E0
1.147354433E1,-7.398083210E-1,7.774271965E0,5.176563263E0
1.148354430E1,-7.182605267E-1,8.061576843E0,5.157409668E0
1.149354433E1,-5.913678408E-1,8.221987724E0,5.234024048E0
1.150354436E1,-3.998316824E-1,8.085518837E0,5.301061630E0
1.151354436E1,-2.513911724E-1,7.750329971E0,5.365705490E0
1.152354430E1,-1.843535304E-1,7.525275230E0,5.334580898E0
1.153354426E1,-2.130839527E-1,7.436689854E0,5.310638428E0
1.154354430E1,-3.303998411E-1,7.601889610E0,5.325003624E0
1.155354430E1,-4.860229492E-1,7.996932983E0,5.380070686E0
1.156354426E1,-5.051765442E-1,8.341697693E0,5.480627060E0
1.157354430E1,-2.489969730E-1,8.305785179E0,5.619490623E0
1.158354433E1,-8.858546615E-2,7.984961987E0,5.736806393E0
1.159354433E1,-9.097966552E-2,7.740753174E0,5.763142586E0
1.160354429E1,-2.082955539E-1,7.836521626E0,5.619490623E0
1.161354433E1,-2.777273953E-1,8.210017204E0,5.423166275E0
1.162354369E1,-1.723825186E-1,8.370428085E0,5.370493889E0
1.163354296E1,-1.316810995E-1,8.358457565E0,5.444714069E0
1.164354226E1,-2.873042040E-2,8.257901192E0,5.557241440E0
1.165354162E1,-5.506663769E-2,8.068758965E0,5.574000835E0
1.166354072E1,-2.106897533E-1,8.166921616E0,5.602731228E0
1.167354072E1,-2.801215947E-1,8.238747597E0,5.624279022E0
1.168354003E1,-2.226607651E-1,8.198045731E0,5.645826817E0
1.169354002E1,-2.298433632E-1,8.080730438E0,5.607519627E0
1.170353939E1,-3.447650373E-1,8.133402824E0,5.504569054E0
1.171353939E1,-3.495534360E-1,8.435071945E0,5.372888088E0
1.172353942E1,-1.843535304E-1,8.528446198E0,5.408801079E0
1.173353909E1,6.943184882E-2,8.427888870E0,5.708076000E0
1.174353886E1,1.173158810E-1,8.102277756E0,5.940313816E0
1.175353889E1,-1.532289088E-1,7.934683800E0,5.964255810E0
1.176353882E1,-5.530605912E-1,8.145373344E0,5.882853031E0
1.177353882E1,-7.948749661E-1,8.636184692E0,5.827786446E0
1.178353886E1,-7.134721279E-1,8.945036888E0,5.909189224E0
1.179353882E1,-4.237737060E-1,8.990526199E0,6.026504993E0
1.180353879E1,-1.604115069E-1,8.719982147E0,6.079177380E0
1.181353879E1,1.029506698E-1,8.147768021E0,6.038475990E0
1.182353845E1,-3.112462163E-2,7.735964775E0,5.983409405E0
1.183353849E1,-2.753331959E-1,7.927501202E0,5.842151642E0
1.184353845E1,-3.998316824E-1,8.439860344E0,5.894824028E0
1.185353848E1,-2.681505978E-1,8.753500938E0,6.040870190E0
1.186353852E1,-1.675941199E-1,8.633790970E0,6.016928196E0
1.187353848E1,-2.418143749E-1,8.284236908E0,5.720046997E0
1.188353845E1,-3.567360640E-1,8.092700958E0,5.413589478E0
1.189353845E1,-4.022258818E-1,7.901165009E0,5.210082054E0
1.190353848E1,-3.782838583E-1,7.819762230E0,5.183745861E0
1.191353842E1,-2.035071403E-1,7.913136005E0,5.164592266E0
1.192353905E1,-2.250549644E-1,8.018480301E0,5.267542839E0
1.193353975E1,-1.221042871E-1,8.083124161E0,5.195716858E0
1.194354042E1,-1.436520964E-1,7.970596790E0,5.315426826E0
1.195354105E1,-1.628057212E-1,7.879617214E0,5.423166275E0
1.196354191E1,-1.604115069E-1,7.860463619E0,5.471050262E0
1.197354198E1,-2.489969730E-1,7.795820236E0,5.471050262E0
1.198354268E1,-3.974374831E-1,7.728782177E0,5.494992256E0
1.199354265E1,-5.817909837E-1,7.692869186E0,5.396830082E0
1.200354328E1,-6.607996821E-1,7.834127426E0,5.274725437E0
1.201354328E1,-5.434837937E-1,8.011298180E0,5.241206646E0
1.202354321E1,-2.442085743E-1,7.951443195E0,5.341763496E0
1.203354354E1,2.082955539E-1,7.716811180E0,5.308244228E0
1.204354378E1,6.943184882E-2,7.542034626E0,5.425560474E0
1.205354381E1,-2.585737705E-1,7.621043205E0,5.471050262E0
1.206354384E1,-4.884171486E-1,7.882011414E0,5.456685066E0
1.207354381E1,-6.033388376E-1,8.183680534E0,5.516540051E0
1.208354384E1,-6.248866320E-1,8.310573578E0,5.574000835E0
1.209354388E1,-4.740519226E-1,8.056788445E0,5.619490623E0
1.210354388E1,-3.064578176E-1,7.807791233E0,5.538087845E0
1.211354391E1,-3.519476354E-1,7.611466408E0,5.459079266E0
1.212354424E1,-4.309563041E-1,7.759906769E0,5.497386456E0
1.213354424E1,-4.261679053E-1,8.123826027E0,5.550058842E0
1.214354428E1,-3.495534360E-1,8.360851288E0,5.408801079E0
1.215354424E1,-4.572925270E-1,8.521263123E0,5.425560474E0
1.216354424E1,-2.250549644E-1,8.504503250E0,5.380070686E0
1.217354427E1,6.703764945E-2,8.087912560E0,5.339369297E0
1.218354427E1,5.985504389E-2,7.731176376E0,5.325003624E0
1.219354427E1,-1.628057212E-1,7.448660851E0,5.224447250E0
1.220354424E1,-3.902548850E-1,7.522881031E0,5.176563263E0
1.221354427E1,-5.027823448E-1,7.812579632E0,5.267542839E0
1.222354431E1,-3.351882398E-1,7.987356186E0,5.401618481E0
1.223354427E1,-1.580173075E-1,8.004115105E0,5.528511047E0
1.224354430E1,-5.746084079E-2,7.949048996E0,5.447108269E0
1.225354434E1,-1.316810995E-1,7.855675220E0,5.188534260E0
1.226354434E1,-2.418143749E-1,7.798214436E0,5.028122902E0
1.227354427E1,-4.118026793E-1,7.735964775E0,4.994604111E0
1.228354424E1,-3.256114423E-1,7.783848763E0,5.071218491E0
1.229354427E1,-4.189853072E-1,8.013691902E0,5.222053051E0
1.230354427E1,-5.650315881E-1,8.346486092E0,5.188534260E0
1.231354424E1,-4.405331016E-1,8.439860344E0,5.135861874E0
1.232354427E1,-2.250549644E-1,8.389581680E0,5.219658852E0
1.233354430E1,3.351882473E-2,8.164526939E0,5.490203857E0
1.234354430E1,1.675941236E-2,7.905953407E0,5.753565788E0
1.235354424E1,-3.495534360E-1,7.992144585E0,5.854122639E0
1.236354427E1,-6.320692301E-1,8.449437141E0,5.693710804E0
1.237354430E1,-5.363011956E-1,8.983344078E0,5.621884823E0
1.238354423E1,-2.130839527E-1,8.983344078E0,5.799055576E0
1.239354420E1,1.340752989E-1,8.636184692E0,5.830180645E0
1.240354423E1,1.244984865E-1,8.473379135E0,5.777507782E0
1.241354420E1,-9.097966552E-2,8.408735275E0,5.564424038E0
1.242354420E1,-2.418143749E-1,8.478167534E0,5.346551895E0
1.243354416E1,-3.423708379E-1,8.624214172E0,5.447108269E0
1.244354416E1,-3.758896589E-1,8.777442932E0,5.631461620E0
1.245354420E1,-4.620809257E-1,9.012074471E0,5.842151642E0
1.246354416E1,-4.333505034E-1,9.055170059E0,5.949890614E0
1.247354420E1,-1.915361285E-1,8.806173325E0,6.045658588E0
1.248354423E1,-9.576806426E-2,8.451830864E0,6.052841187E0
1.249354423E1,-2.346317619E-1,8.286631584E0,5.971438408E0
1.250354423E1,-2.920926213E-1,8.391976357E0,5.755959988E0
1.251354420E1,-2.130839527E-1,8.597877502E0,5.521328449E0
1.252354420E1,-1.867477298E-1,8.696040154E0,5.437531471E0
1.253354423E1,-2.011129409E-1,8.674491882E0,5.552453041E0
1.254354420E1,-1.508347094E-1,8.473379135E0,5.669768810E0
1.255354420E1,-2.059013397E-1,8.116642952E0,5.796661377E0
1.256354423E1,-3.639186621E-1,7.905953407E0,5.772719383E0
1.257354423E1,-6.057330370E-1,7.982567787E0,5.691316605E0
1.258354426E1,-6.655880809E-1,8.186075211E0,5.645826817E0
1.259354423E1,-6.153098345E-1,8.411129951E0,5.638644218E0
1.260354426E1,-5.075707436E-1,8.447042465E0,5.715258598E0
1.261354429E1,-2.561795712E-1,8.030451775E0,5.638644218E0
1.262354359E1,-1.580173075E-1,7.695263386E0,5.427954674E0
1.263354293E1,-2.729389966E-1,7.491756439E0,5.119102478E0
1.264354229E1,-5.003881454E-1,7.527669430E0,4.865017891E0
1.265354142E1,-5.506663918E-1,7.850886822E0,4.826710701E0
1.266354069E1,-5.482721925E-1,8.097489357E0,4.857835293E0
1.267353999E1,-6.224924326E-1,8.375216484E0,4.980238914E0
1.268354002E1,-6.440402865E-1,8.418312073E0,5.145438671E0
1.269353936E1,-4.237737060E-1,8.147768021E0,5.176563263E0
1.270353899E1,-2.920926213E-1,7.853281021E0,5.217264652E0
1.271353832E1,-3.663128614E-1,7.604283810E0,5.133467674E0
1.272353839E1,-5.123591423E-1,7.640196800E0,5.054459095E0
1.273353842E1,-5.530605912E-1,8.044816971E0,4.992209911E0
1.274353842E1,-5.171475410E-1,8.356062889E0,5.013757706E0
1.275353839E1,-4.261679053E-1,8.595483780E0,5.092766285E0
1.276353842E1,-4.309563041E-1,8.612242699E0,5.234024048E0
1.277353835E1,-2.801215947E-1,8.466196060E0,5.451896667E0
1.278353832E1,-2.489969730E-1,8.190863609E0,5.643432617E0
1.279353832E1,-4.237737060E-1,8.001721382E0,5.705681801E0
1.280353835E1,-7.134721279E-1,8.327332497E0,5.717652798E0
1.281353839E1,-7.541735172E-1,8.904335022E0,5.684134007E0
1.282353835E1,-4.261679053E-1,9.210793495E0,5.664980412E0
1.283353838E1,-8.858546615E-2,8.980949402E0,5.760748386E0
1.284353842E1,3.830722719E-2,8.672098160E0,5.822998047E0
1.285353838E1,-1.484405100E-1,8.478167534E0,5.813420773E0
1.286353838E1,-3.160346150E-1,8.516474724E0,5.667374611E0
1.287353838E1,-3.088520169E-1,8.609848976E0,5.562029839E0
1.288353838E1,-3.351882398E-1,8.619425774E0,5.631461620E0
1.289353842E1,-4.405331016E-1,8.710405350E0,5.753565788E0
1.290353838E1,-2.753331959E-1,8.818143845E0,5.760748386E0
1.291353838E1,6.943184882E-2,8.870816231E0,5.696105003E0
