"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.613544498E0,-3.252857551E-2,9.857837856E-2,2.038762718E-2
7.623543831E0,-4.428773187E-3,1.205695271E-1,-7.712173741E-3
7.633543097E0,2.733621933E-2,1.321759671E-1,-2.848159149E-2
7.643543097E0,4.993823543E-2,1.107956842E-1,-2.542726509E-2
7.653542463E0,5.360342562E-2,-3.436116967E-3,8.170322515E-3
7.663541529E0,5.360342562E-2,-8.712465316E-2,1.183551457E-2
7.673541529E0,5.177082866E-2,-1.518763751E-1,-1.687515154E-2
7.683541562E0,4.138612002E-2,-1.769218445E-1,-4.497495294E-2
7.693541195E0,2.183843218E-2,-1.280526221E-1,-4.253149405E-2
7.703540528E0,-1.603521220E-2,-4.130976275E-2,-7.101308554E-3
7.713540528E0,-5.635231733E-2,4.115704447E-2,3.138320148E-2
7.723540394E0,-7.712173462E-2,1.144608781E-1,4.543310404E-2
7.733540427E0,-7.162395120E-2,1.712713391E-1,3.688098863E-2
7.743541027E0,-3.375030309E-2,1.798234582E-1,1.061378326E-2
7.753541027E0,-3.817907767E-3,1.278999150E-1,1.244637929E-2
7.763541060E0,2.122756653E-2,4.176791012E-2,1.977676153E-2
7.773541026E0,4.138612002E-2,-5.474879593E-2,1.488984004E-2
7.783541026E0,5.482515693E-2,-1.146135926E-1,-7.101308554E-3
7.793540992E0,5.910121277E-2,-1.195005104E-1,-2.359467000E-2
7.803540992E0,4.016438872E-2,-9.140071273E-2,-1.870774850E-2
7.813541025E0,1.069014193E-3,-5.902485549E-2,-7.101308554E-3
7.823540991E0,-3.558290005E-2,-3.459024429E-2,-7.712173741E-3
7.833541024E0,-5.757404864E-2,-1.198823005E-2,-4.436408728E-2
7.843541057E0,-5.329799280E-2,-1.076649968E-2,-6.452263892E-2
7.853541057E0,-3.924809024E-2,-1.748601720E-2,-5.291620269E-2
7.863541090E0,-1.237002108E-2,-8.933904581E-3,-1.870774850E-2
7.873541056E0,2.061670274E-2,8.399396902E-4,2.099849284E-2
7.883541056E0,4.627304152E-2,8.170322515E-3,4.115704447E-2
7.893541089E0,5.910121277E-2,1.122464892E-2,4.176791012E-2
7.903541055E0,5.482515693E-2,5.115996581E-3,2.955060638E-2
7.913541055E0,3.833179548E-2,-7.101308554E-3,2.672535367E-3
7.923541755E0,8.399397135E-3,-1.870774850E-2,-4.130976275E-2
7.933542421E0,-1.527163113E-4,-1.259909570E-2,-5.169447139E-2
7.943542387E0,-1.985311974E-3,-8.933904581E-3,-3.886630014E-2
7.953543020E0,-1.374446787E-3,-1.809688285E-2,-1.137736533E-2
7.963543920E0,5.955935922E-3,-3.459024429E-2,1.000291854E-2
7.973543920E0,2.000583708E-2,-3.825543448E-2,1.672243699E-2
7.983543886E0,3.833179548E-2,-1.931861416E-2,8.170322515E-3
7.993544286E0,4.993823543E-2,1.855503209E-2,2.290744742E-4
8.003544986E0,4.749477282E-2,4.787656292E-2,2.672535367E-3
8.013544952E0,2.977968007E-2,3.382666409E-2,1.000291854E-2
8.023545052E0,2.367102914E-2,1.488984004E-2,-5.879578181E-3
8.033545018E0,2.183843218E-2,1.122464892E-2,-2.298380435E-2
8.043544418E0,1.756237634E-2,1.450804994E-3,-2.420553565E-2
8.053544384E0,4.734205548E-3,-2.481640130E-2,-5.268712528E-3
8.063544350E0,-1.053742506E-2,-4.069889709E-2,1.488984004E-2
8.073544383E0,-9.315694682E-3,-2.664899640E-2,2.405281924E-2
8.083544416E0,5.345070735E-3,2.588541433E-2,2.038762718E-2
8.093544416E0,2.000583708E-2,9.613491595E-2,2.405281924E-2
8.103544382E0,2.061670274E-2,1.321759671E-1,5.581781268E-2
8.113544415E0,1.511891466E-2,7.047858089E-2,7.658722997E-2
8.123544448E0,2.000583708E-2,-1.603521290E-3,6.864598393E-2
8.133544381E0,3.222314268E-2,-6.085744873E-2,2.099849284E-2
8.143544347E0,4.016438872E-2,-1.329395473E-1,-1.870774850E-2
8.153544380E0,3.649919853E-2,-1.793653071E-1,-4.925100878E-2
8.163544346E0,2.855795063E-2,-1.781435758E-1,-4.375322163E-2
8.173544346E0,1.572977938E-2,-1.555415690E-1,-1.259909570E-2
8.183544312E0,1.069014193E-3,-1.408807933E-1,2.160935849E-2
8.193544312E0,-5.039638374E-3,-9.445504099E-2,3.077233583E-2
8.203544345E0,2.290744567E-3,-3.397937864E-2,1.672243699E-2
8.213544311E0,1.023199316E-2,2.222022414E-2,1.305724494E-2
8.223544344E0,1.389718428E-2,4.482223839E-2,1.977676153E-2
8.233544377E0,1.817324013E-2,2.588541433E-2,2.955060638E-2
8.243544377E0,2.672535367E-2,-3.153591976E-2,2.405281924E-2
8.253544377E0,4.566217586E-2,-9.140071273E-2,2.290744742E-4
8.263544343E0,6.093380973E-2,-1.176679209E-1,-1.931861416E-2
8.273544343E0,5.971207842E-2,-1.414916664E-1,-2.664899640E-2
8.283544376E0,3.649919853E-2,-1.530981064E-1,-2.420553565E-2
8.293544342E0,1.939497143E-2,-1.390482038E-1,-1.015563495E-2
8.303544342E0,5.955935922E-3,-1.140027270E-1,1.427897532E-2
8.313544375E0,2.290744567E-3,-8.040513843E-2,2.099849284E-2
8.323544375E0,4.734205548E-3,-1.809688285E-2,2.527454868E-2
8.333544408E0,6.566801574E-3,4.848742858E-2,3.443752974E-2
8.343544374E0,9.010262787E-3,9.246972948E-2,5.093089119E-2
8.353544407E0,1.206458826E-2,7.964155823E-2,6.253732741E-2
8.363544440E0,2.611448988E-2,2.038762718E-2,4.543310404E-2
8.373544406E0,7.009678334E-2,-4.741841555E-2,-1.198823005E-2
8.383544406E0,8.414668590E-2,-3.459024429E-2,-2.420553565E-2
8.393544439E0,6.826419383E-2,-1.748601720E-2,4.505131394E-3
8.403544439E0,4.199698567E-2,-1.443169173E-2,3.871358559E-2
8.413544372E0,2.183843218E-2,-5.879578181E-3,4.726569727E-2
8.423544338E0,2.000583708E-2,1.977676153E-2,3.077233583E-2
8.433544371E0,2.000583708E-2,6.070473418E-2,1.183551457E-2
8.443544371E0,7.788531948E-3,8.391761035E-2,2.290744742E-4
8.453544337E0,-1.603521220E-2,8.330674469E-2,-3.817907709E-4
8.463544337E0,-4.230241850E-2,2.527454868E-2,2.672535367E-3
8.473544403E0,-4.780020565E-2,-2.725986205E-2,-3.436116967E-3
8.483544436E0,-4.535674304E-2,-5.963572115E-2,-1.076649968E-2
8.493544402E0,-4.474587739E-2,-7.429648191E-2,-1.626428775E-2
8.503544368E0,-4.413501546E-2,-6.269004941E-2,-1.809688285E-2
8.513544401E0,-4.230241850E-2,-4.008803144E-2,-1.259909570E-2
8.523544367E0,-4.230241850E-2,-2.214386594E-3,-2.825251780E-3
8.533544333E0,-3.863722831E-2,3.443752974E-2,7.559457328E-3
8.543544333E0,-3.497203439E-2,5.398521572E-2,1.672243699E-2
8.553544399E0,-1.970040426E-2,3.260493279E-2,-1.137736533E-2
8.563544432E0,-3.207042580E-3,-1.931861416E-2,-4.558581859E-2
8.573544398E0,1.634064503E-2,-8.956811577E-2,-7.307475805E-2
8.583544431E0,2.550362423E-2,-1.543198377E-1,-8.345946670E-2
8.593544464E0,1.572977938E-2,-2.001347244E-1,-6.391177326E-2
8.603544430E0,-1.053742506E-2,-2.416735590E-1,-4.314235970E-2
8.613544430E0,-3.802636266E-2,-2.288453877E-1,-4.069889709E-2
8.623543763E0,-5.574145541E-2,-1.341612786E-1,-3.764457256E-2
8.633543096E0,-6.918048859E-2,-2.664899640E-2,-1.870774850E-2
8.643542529E0,-7.345654815E-2,1.028544381E-1,2.283108793E-2
8.653541629E0,-4.596760869E-2,1.511127949E-1,2.832887508E-2
8.663540762E0,5.955935922E-3,1.645518243E-1,5.115996581E-3
8.673540128E0,5.971207842E-2,1.468367279E-1,-1.504255645E-2
8.683540094E0,9.025534242E-2,9.674578160E-2,-9.544769302E-3
8.693540060E0,9.330966324E-2,1.305724494E-2,1.977676153E-2
8.703540060E0,7.864890248E-2,-7.368562371E-2,4.421137273E-2
8.713540093E0,6.337726861E-2,-1.231657043E-1,3.871358559E-2
8.723539726E0,5.360342562E-2,-1.078940704E-1,1.305724494E-2
8.733539692E0,2.794708498E-2,8.399396902E-4,-1.137736533E-2
8.743539725E0,3.512475174E-3,7.108944654E-2,-8.933904581E-3
8.753539791E0,-1.664607786E-2,1.181260645E-1,-2.214386594E-3
8.763539791E0,-1.786780916E-2,1.364520192E-1,2.061670180E-3
8.773539724E0,-1.985311974E-3,1.297325045E-1,5.726861767E-3
8.783539690E0,2.367102914E-2,8.697193861E-2,1.427897532E-2
8.793539723E0,4.993823543E-2,2.099849284E-2,2.283108793E-2
8.803539723E0,7.070764899E-2,-2.787072770E-2,2.893974073E-2
8.813539689E0,7.681630552E-2,-5.902485549E-2,3.260493279E-2
8.823539689E0,5.543602258E-2,-7.063129544E-2,3.077233583E-2
8.833539722E0,2.794708498E-2,-6.146831438E-2,2.466368489E-2
8.843539722E0,-3.817907767E-3,-3.642284125E-2,1.366810966E-2
8.853539655E0,-3.802636266E-2,-1.015563495E-2,3.283400787E-3
8.863539688E0,-6.062837690E-2,-9.544769302E-3,-1.015563495E-2
8.873539721E0,-6.001751125E-2,-1.931861416E-2,-3.214678168E-2
8.883539654E0,-4.413501546E-2,-2.420553565E-2,-4.497495294E-2
8.893539654E0,-3.313944116E-2,-3.581197560E-2,-3.886630014E-2
8.903539687E0,-2.764165215E-2,-6.269004941E-2,-2.420553565E-2
8.913539653E0,-5.039638374E-3,-1.072832122E-1,-3.886630014E-2
8.923540353E0,2.428189293E-2,-1.042288840E-1,-6.269004941E-2
8.933540986E0,4.566217586E-2,-8.956811577E-2,-6.452263892E-2
8.943541586E0,4.993823543E-2,-8.712465316E-2,-3.703370690E-2
8.953542486E0,4.688390717E-2,-9.140071273E-2,-4.657847341E-3
8.963543319E0,4.260785133E-2,-7.490734756E-2,1.611157134E-2
8.973544019E0,3.894266114E-2,-2.359467000E-2,2.771801129E-2
8.983544052E0,2.916881628E-2,5.948300287E-2,3.932445124E-2
8.993544052E0,1.389718428E-2,1.425606757E-1,6.253732741E-2
9.003544052E0,-2.596177394E-3,2.036471963E-1,9.185886383E-2
9.013544018E0,4.123340361E-3,1.902081668E-1,8.330674469E-2
9.023544418E0,2.306016348E-2,1.535562575E-1,5.337435007E-2
9.033544451E0,4.199698567E-2,1.052978933E-1,2.405281924E-2
9.043544417E0,4.688390717E-2,4.421137273E-2,1.122464892E-2
9.053544383E0,3.711006418E-2,-3.214678168E-2,8.170322515E-3
9.063544416E0,2.306016348E-2,-1.066723466E-1,-1.603521290E-3
9.073544416E0,1.206458826E-2,-1.323286891E-1,-2.359467000E-2
9.083544449E0,-4.428773187E-3,-1.158353239E-1,-3.397937864E-2
9.093544415E0,-4.230241850E-2,-4.802928120E-2,-7.101308554E-3
9.103544448E0,-6.368270516E-2,-3.817907709E-4,2.344195358E-2
9.113544481E0,-7.651086897E-2,2.649627998E-2,4.543310404E-2
9.123544447E0,-7.223481685E-2,3.138320148E-2,4.787656292E-2
9.133544447E0,-5.268712714E-2,2.283108793E-2,1.977676153E-2
9.143544480E0,-2.886338346E-2,2.283108793E-2,-1.198823005E-2
9.153544480E0,-5.650503561E-3,9.392052889E-3,-1.992947794E-2
9.163544413E0,1.145372353E-2,-3.153591976E-2,-1.198823005E-2
9.173544379E0,2.611448988E-2,-7.307475805E-2,-1.603521290E-3
9.183544412E0,3.527746722E-2,-9.934195876E-2,7.559457328E-3
9.193544378E0,2.244929783E-2,-8.895725012E-2,8.170322515E-3
9.203544344E0,-1.527163113E-4,-6.818783283E-2,-3.817907709E-4
9.213544410E0,-2.214386500E-2,-4.314235970E-2,-1.015563495E-2
9.223544410E0,-3.802636266E-2,-1.320996135E-2,-1.015563495E-2
9.233544410E0,-4.169155285E-2,1.000291854E-2,6.337726954E-3
9.243544376E0,-3.313944116E-2,1.977676153E-2,3.443752974E-2
9.253544342E0,-1.664607786E-2,1.733330078E-2,5.520694703E-2
9.263544375E0,7.177666761E-3,9.392052889E-3,5.459608138E-2
9.273544308E0,3.649919853E-2,2.160935849E-2,1.733330078E-2
9.283544274E0,3.588833287E-2,5.093089119E-2,2.290744742E-4
9.293544307E0,2.000583708E-2,5.948300287E-2,-1.015563495E-2
9.303544307E0,7.788531948E-3,3.321579844E-2,-2.420553565E-2
9.313544307E0,1.328631863E-2,-1.015563495E-2,-5.535966158E-2
9.323544273E0,3.100141138E-2,-3.459024429E-2,-8.956811577E-2
9.333544306E0,3.955352306E-2,-3.703370690E-2,-8.162686974E-2
9.343544339E0,2.306016348E-2,-3.703370690E-2,-4.130976275E-2
9.353544305E0,-1.527163113E-4,-4.192062840E-2,8.399396902E-4
9.363544338E0,-8.093964309E-3,-1.015563495E-2,6.337726954E-3
9.373544371E0,4.734205548E-3,4.421137273E-2,-9.926559869E-4
9.383544337E0,1.817324013E-2,9.308059514E-2,6.337726954E-3
9.393544370E0,2.367102914E-2,1.254564524E-1,2.527454868E-2
9.403544336E0,2.306016348E-2,1.382846236E-1,4.543310404E-2
9.413544336E0,2.428189293E-2,1.248455867E-1,5.276348442E-2
9.423544369E0,3.161227703E-2,9.063713253E-2,4.665483162E-2
9.433544335E0,4.260785133E-2,5.154175684E-2,2.466368489E-2
9.443544335E0,3.894266114E-2,2.649627998E-2,1.183551457E-2
9.453544368E0,-3.207042580E-3,-3.214678168E-2,2.344195358E-2
9.463544368E0,-3.680463135E-2,-6.513350457E-2,2.283108793E-2
9.473544401E0,-6.368270516E-2,-8.407033235E-2,4.505131394E-3
9.483544367E0,-8.139779419E-2,-9.201157838E-2,-1.870774850E-2
9.493544400E0,-9.178250283E-2,-7.307475805E-2,-3.703370690E-2
9.503544433E0,-9.605856240E-2,-3.886630014E-2,-5.047274008E-2
9.513544366E0,-1.015563458E-1,-6.490443368E-3,-5.535966158E-2
9.523544366E0,-9.361509979E-2,1.000291854E-2,-5.230533704E-2
9.533544399E0,-7.406741381E-2,-1.603521290E-3,-3.764457256E-2
9.543544399E0,-3.436116874E-2,-5.230533704E-2,5.115996581E-3
9.553544399E0,-1.298088674E-2,-8.040513843E-2,1.550070569E-2
9.563544365E0,-1.985311974E-3,-7.429648191E-2,1.122464892E-2
9.573544398E0,-1.985311974E-3,-3.336851299E-2,1.000291854E-2
9.583544431E0,-1.175915636E-2,2.061670180E-3,4.505131394E-3
9.593544397E0,-2.153299935E-2,2.099849284E-2,-2.214386594E-3
9.603544430E0,-2.031126991E-2,9.392052889E-3,-1.443169173E-2
9.613544463E0,-5.039638374E-3,-1.015563495E-2,-3.153591976E-2
9.623543796E0,2.000583708E-2,-1.809688285E-2,-3.825543448E-2
9.633543596E0,4.566217586E-2,-2.542726509E-2,-2.359467000E-2
9.643542696E0,3.894266114E-2,-1.565342210E-2,-5.879578181E-3
9.653542062E0,1.817324013E-2,-1.443169173E-2,2.344195358E-2
9.663541128E0,-5.039638374E-3,1.427897532E-2,5.154175684E-2
9.673540228E0,-2.275473066E-2,3.260493279E-2,6.436992437E-2
9.683539594E0,-2.825251780E-2,4.298964143E-2,5.459608138E-2
9.693539560E0,-2.519819140E-2,5.826127157E-2,3.016147204E-2
9.703538893E0,-1.664607786E-2,7.719809562E-2,1.183551457E-2
9.713538893E0,-1.786780916E-2,7.964155823E-2,1.916589774E-2
9.723538926E0,-2.703078650E-2,1.733330078E-2,4.360050708E-2
9.733538992E0,-2.275473066E-2,-2.237293869E-2,3.749185428E-2
9.743538958E0,-1.114829071E-2,-2.848159149E-2,2.160935849E-2
9.753538924E0,-1.527163113E-4,-3.092505224E-2,1.183551457E-2
9.763538957E0,-7.635815418E-4,-3.764457256E-2,8.781188168E-3
9.773538923E0,-7.483099122E-3,-4.130976275E-2,6.948592141E-3
9.783538923E0,-1.298088674E-2,-4.497495294E-2,2.290744742E-4
9.793538889E0,-1.420261711E-2,-4.558581859E-2,-1.748601720E-2
9.803538922E0,-1.359175146E-2,-4.008803144E-2,-4.069889709E-2
9.813538955E0,-7.483099122E-3,-3.581197560E-2,-5.535966158E-2
9.823538921E0,2.290744567E-3,-4.680754989E-2,-4.192062840E-2
9.833538921E0,1.634064503E-2,-6.024658307E-2,-2.237293869E-2
9.843538921E0,2.977968007E-2,-5.780312419E-2,-5.879578181E-3
9.853538954E0,3.283400834E-2,-3.703370690E-2,8.781188168E-3
9.863538987E0,2.794708498E-2,-1.870774850E-2,6.948592141E-3
9.873538953E0,1.695151068E-2,1.550070569E-2,2.290744742E-4
9.883538953E0,2.290744567E-3,5.398521572E-2,-3.436116967E-3
9.893538986E0,-1.175915636E-2,6.314819306E-2,-8.323038928E-3
9.903538952E0,1.069014193E-3,2.466368489E-2,-2.664899640E-2
9.913538918E0,2.794708498E-2,4.505131394E-3,-3.031418845E-2
9.923539584E0,4.871650413E-2,3.283400787E-3,-8.933904581E-3
9.933539750E0,5.054909736E-2,1.061378326E-2,3.260493279E-2
9.943540616E0,4.138612002E-2,1.977676153E-2,6.314819306E-2
9.953541249E0,3.405573592E-2,4.237877578E-2,6.131559983E-2
9.963542149E0,2.550362423E-2,9.491318464E-2,3.993531689E-2
9.973543049E0,1.878410578E-2,1.401172131E-1,2.527454868E-2
9.983543682E0,7.177666761E-3,1.425606757E-1,2.344195358E-2
9.993543715E0,-7.483099122E-3,7.719809562E-2,3.382666409E-2
1.000354438E1,1.069014193E-3,1.733330078E-2,2.588541433E-2
1.001354438E1,1.817324013E-2,-1.015563495E-2,8.399396902E-4
1.002354431E1,2.428189293E-2,-7.101308554E-3,-1.259909570E-2
1.003354425E1,1.023199316E-2,-6.490443368E-3,-9.544769302E-3
1.004354428E1,-1.481348183E-2,-4.008803144E-2,-8.323038928E-3
1.005354431E1,-2.458732575E-2,-8.162686974E-2,-3.092505224E-2
1.006354428E1,-1.664607786E-2,-9.078984708E-2,-6.574437022E-2
1.007354428E1,-9.315694682E-3,-7.246389240E-2,-7.735081017E-2
1.008354434E1,-2.519819140E-2,-3.153591976E-2,-3.214678168E-2
1.009354438E1,-3.680463135E-2,-4.046982154E-3,5.726861767E-3
1.010354431E1,-3.619376570E-2,3.260493279E-2,2.832887508E-2
1.011354434E1,-2.214386500E-2,5.948300287E-2,3.504839167E-2
1.012354438E1,-3.817907767E-3,6.436992437E-2,3.260493279E-2
1.013354434E1,1.572977938E-2,6.192646548E-2,3.016147204E-2
1.014354434E1,2.916881628E-2,4.848742858E-2,4.115704447E-2
1.015354431E1,2.977968007E-2,2.527454868E-2,5.703954399E-2
1.016354431E1,2.428189293E-2,-6.490443368E-3,5.215261877E-2
1.017354434E1,1.389718428E-2,2.672535367E-3,2.061670180E-3
1.018354431E1,-1.985311974E-3,4.970915988E-2,-2.359467000E-2
1.019354431E1,-3.252857551E-2,6.436992437E-2,-2.603813075E-2
1.020354434E1,-5.879577994E-2,2.283108793E-2,-1.748601720E-2
1.021354434E1,-6.185010448E-2,-3.703370690E-2,-2.054034360E-2
1.022354437E1,-4.169155285E-2,-9.017898142E-2,-2.725986205E-2
1.023354434E1,-1.664607786E-2,-1.286634952E-1,-3.031418845E-2
1.024354437E1,1.069014193E-3,-1.341612786E-1,-1.870774850E-2
1.025354441E1,-5.650503561E-3,-1.262200326E-1,-3.436116967E-3
1.026354437E1,-3.130684420E-2,-7.063129544E-2,6.948592141E-3
1.027354437E1,-4.780020565E-2,-3.436116967E-3,2.160935849E-2
1.028354440E1,-5.635231733E-2,6.009386852E-2,4.054617882E-2
1.029354437E1,-5.146539584E-2,9.124799818E-2,5.032002553E-2
1.030354437E1,-2.397646010E-2,9.674578160E-2,3.749185428E-2
1.031354434E1,1.817324013E-2,1.010218412E-1,1.305724494E-2
1.032354437E1,4.566217586E-2,9.185886383E-2,-9.926559869E-4
1.033354440E1,4.138612002E-2,4.604396969E-2,1.000291854E-2
1.034354437E1,2.611448988E-2,-4.436408728E-2,2.405281924E-2
1.035354437E1,1.389718428E-2,-1.604284793E-1,1.977676153E-2
1.036354440E1,1.756237634E-2,-1.928043365E-1,-8.933904581E-3
1.037354440E1,1.206458826E-2,-1.689805984E-1,-2.420553565E-2
1.038354434E1,-1.786780916E-2,-1.176679209E-1,-5.879578181E-3
1.039354430E1,-5.513058975E-2,-7.124216110E-2,2.038762718E-2
1.040354433E1,-7.651086897E-2,-1.443169173E-2,2.283108793E-2
1.041354427E1,-7.162395120E-2,2.893974073E-2,5.726861767E-3
1.042354427E1,-4.657847434E-2,5.276348442E-2,-2.054034360E-2
1.043354430E1,-8.093964309E-3,5.093089119E-2,-3.703370690E-2
1.044354430E1,4.505131021E-2,-2.237293869E-2,-2.115120925E-2
1.045354430E1,7.803803682E-2,-9.201157838E-2,-8.323038928E-3
1.046354427E1,1.024726480E-1,-1.353830099E-1,-7.712173741E-3
1.047354430E1,1.116356254E-1,-1.476003081E-1,-3.642284125E-2
1.048354433E1,1.018617824E-1,-1.133918613E-1,-7.490734756E-2
1.049354433E1,7.009678334E-2,-6.818783283E-2,-9.140071273E-2
1.050354430E1,3.527746722E-2,-5.230533704E-2,-8.284860104E-2
1.051354433E1,1.756237634E-2,-6.513350457E-2,-6.940956414E-2
1.052354430E1,2.367102914E-2,-6.574437022E-2,-4.864014685E-2
1.053354430E1,3.283400834E-2,-6.085744873E-2,-8.323038928E-3
1.054354426E1,2.489275858E-2,-4.802928120E-2,2.222022414E-2
1.055354426E1,5.955935922E-3,-3.764457256E-2,4.115704447E-2
1.056354430E1,-8.704829961E-3,-1.626428775E-2,5.520694703E-2
1.057354426E1,-1.664607786E-2,5.115996581E-3,6.314819306E-2
1.058354430E1,-6.261368748E-3,2.771801129E-2,7.536549866E-2
1.059354433E1,7.177666761E-3,6.925684959E-2,9.063713253E-2
1.060354433E1,1.450804994E-2,1.077413559E-1,1.046870351E-1
1.061354436E1,1.878410578E-2,1.333976984E-1,1.126282811E-1
1.062354366E1,2.061670274E-2,1.462258697E-1,1.052978933E-1
1.063354319E1,1.634064503E-2,1.553888470E-1,6.925684959E-2
1.064354236E1,1.328631863E-2,1.327868253E-1,5.459608138E-2
1.065354166E1,7.788531948E-3,8.452847600E-2,4.848742858E-2
1.066354166E1,1.679879380E-3,3.260493279E-2,4.665483162E-2
1.067354079E1,-5.650503561E-3,-8.933904581E-3,4.298964143E-2
1.068354046E1,-2.031126991E-2,-4.802928120E-2,3.382666409E-2
1.069354049E1,-3.924809024E-2,-7.124216110E-2,1.672243699E-2
1.070354053E1,-6.001751125E-2,-6.207918003E-2,-2.825251780E-3
1.071354059E1,-7.223481685E-2,-4.008803144E-2,-1.931861416E-2
1.072354059E1,-6.612616032E-2,4.505131394E-3,-2.725986205E-2
1.073354056E1,-4.718934000E-2,3.077233583E-2,-1.565342210E-2
1.074354056E1,-2.458732575E-2,5.337435007E-2,8.781188168E-3
1.075354056E1,-3.207042580E-3,6.070473418E-2,3.504839167E-2
1.076354059E1,1.634064503E-2,6.925684959E-2,4.909829423E-2
1.077354052E1,2.489275858E-2,7.780896127E-2,4.726569727E-2
1.078354049E1,1.878410578E-2,7.536549866E-2,3.199406713E-2
1.079354049E1,8.399397135E-3,5.276348442E-2,1.183551457E-2
1.080354049E1,-3.817907767E-3,1.611157134E-2,-8.933904581E-3
1.081354046E1,-1.786780916E-2,-4.680754989E-2,-4.069889709E-2
1.082353979E1,-2.397646010E-2,-7.979427278E-2,-5.230533704E-2
1.083353985E1,-3.069597855E-2,-9.506590664E-2,-4.986187443E-2
1.084353989E1,-3.741549700E-2,-8.407033235E-2,-3.520110995E-2
1.085353985E1,-4.841107130E-2,-7.185302675E-2,-2.725986205E-2
1.086353989E1,-6.185010448E-2,-3.153591976E-2,-1.870774850E-2
1.087353992E1,-6.368270516E-2,1.488984004E-2,-1.320996135E-2
1.088353985E1,-6.185010448E-2,6.314819306E-2,-6.490443368E-3
1.089353985E1,-5.513058975E-2,1.242347211E-1,6.948592141E-3
1.090353985E1,-4.352414981E-2,1.859321147E-1,-9.926559869E-4
1.091353985E1,-4.046982154E-2,1.840995103E-1,-3.581197560E-2
1.092354055E1,-2.825251780E-2,1.523345262E-1,-7.124216110E-2
1.093354098E1,-1.298088674E-2,9.491318464E-2,-9.995282441E-2
1.094354185E1,-1.527163113E-4,2.344195358E-2,-1.072832122E-1
1.095354255E1,1.069014193E-3,-6.207918003E-2,-9.628763795E-2
1.096354252E1,4.581489484E-4,-1.347721517E-1,-7.124216110E-2
1.097354342E1,-8.093964309E-3,-1.549306959E-1,-3.764457256E-2
1.098354375E1,-2.825251780E-2,-1.292743534E-1,-1.603521290E-3
1.099354375E1,-7.956519723E-2,-4.192062840E-2,3.199406713E-2
1.100354372E1,-1.039998084E-1,4.848742858E-2,3.993531689E-2
1.101354365E1,-1.107193232E-1,1.388954818E-1,3.688098863E-2
1.102354365E1,-9.544769675E-2,2.036471963E-1,3.749185428E-2
1.103354368E1,-6.490442902E-2,2.274709493E-1,4.543310404E-2
1.104354368E1,-2.886338346E-2,2.005928755E-1,6.253732741E-2
1.105354368E1,7.788531948E-3,1.718822122E-1,8.636107296E-2
1.106354365E1,3.039054573E-2,1.138500124E-1,7.108944654E-2
1.107354368E1,4.932736978E-2,5.276348442E-2,4.421137273E-2
1.108354371E1,6.093380973E-2,2.405281924E-2,1.550070569E-2
1.109354368E1,4.810563847E-2,2.061670180E-3,8.399396902E-4
1.110354371E1,1.939497143E-2,-3.947716579E-2,2.672535367E-3
1.111354375E1,-1.374446787E-3,-3.703370690E-2,8.399396902E-4
1.112354441E1,-5.039638374E-3,2.672535367E-3,9.392052889E-3
1.113354434E1,-6.872233935E-3,5.215261877E-2,3.138320148E-2
1.114354431E1,-9.926560335E-3,9.430231899E-2,5.826127157E-2
1.115354434E1,4.688390717E-2,1.786017269E-1,7.108944654E-2
1.116354428E1,1.134682223E-1,1.065196246E-1,5.948300287E-2
1.117354424E1,1.458440721E-1,2.290744742E-4,4.360050708E-2
1.118354428E1,1.348485053E-1,-2.825251780E-3,2.283108793E-2
1.119354424E1,1.403462887E-1,2.038762718E-2,-1.565342210E-2
1.120354424E1,9.941831976E-2,2.222022414E-2,-4.741841555E-2
1.121354421E1,4.382958263E-2,2.527454868E-2,-7.002042979E-2
1.122354424E1,-1.298088674E-2,2.222022414E-2,-8.773551881E-2
1.123354427E1,-7.162395120E-2,2.290744742E-4,-1.048397496E-1
1.124354424E1,-1.229366288E-1,3.321579844E-2,-9.445504099E-2
1.125354421E1,-1.699732542E-1,8.575020730E-2,-4.558581859E-2
1.126354424E1,-1.828014255E-1,1.639409661E-1,6.070473418E-2
1.127354420E1,-1.314887404E-1,2.445751727E-1,1.114065498E-1
1.128354420E1,-6.856962293E-2,2.280818075E-1,9.674578160E-2
1.129354417E1,-2.596177394E-3,2.036471963E-1,6.559165567E-2
1.130354417E1,4.077525437E-2,2.018146068E-1,5.154175684E-2
1.131354420E1,7.315111160E-2,1.914298981E-1,7.597636431E-2
1.132354417E1,9.269879758E-2,1.505019218E-1,1.004109755E-1
1.133354420E1,9.453139454E-2,9.674578160E-2,9.308059514E-2
1.134354424E1,9.025534242E-2,6.498079002E-2,7.170030475E-2
1.135354424E1,4.627304152E-2,2.405281924E-2,1.366810966E-2
1.136354427E1,4.123340361E-3,-1.565342210E-2,-8.323038928E-3
1.137354424E1,-3.802636266E-2,-5.413793400E-2,-5.879578181E-3
1.138354424E1,-7.406741381E-2,-7.490734756E-2,1.244637929E-2
1.139354427E1,-9.605856240E-2,-6.574437022E-2,1.916589774E-2
1.140354423E1,-1.015563458E-1,-3.214678168E-2,2.222022414E-2
1.141354423E1,-9.483683109E-2,2.099849284E-2,2.466368489E-2
1.142354427E1,-8.200865984E-2,7.292203605E-2,3.627012298E-2
1.143354427E1,-6.734789163E-2,9.369145334E-2,4.298964143E-2
