"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.269353936E1,-8.177999878E1,-2.726999817E2,1.378199921E2
1.270353899E1,-8.190000153E1,-2.725199890E2,1.381799927E2
1.271353832E1,-8.177999878E1,-2.722799988E2,1.382399902E2
1.272353839E1,-8.165999603E1,-2.723399963E2,1.379400024E2
1.273353842E1,-8.081999969E1,-2.728200073E2,1.376399994E2
1.274353842E1,-8.129999542E1,-2.728800049E2,1.369799957E2
1.275353839E1,-8.165999603E1,-2.726999817E2,1.369799957E2
1.276353842E1,-8.219999695E1,-2.726399841E2,1.369799957E2
1.277353835E1,-8.291999817E1,-2.723399963E2,1.366799927E2
1.278353832E1,-8.195999908E1,-2.722799988E2,1.370999908E2
1.279353832E1,-8.190000153E1,-2.730000000E2,1.373999939E2
1.280353835E1,-8.141999817E1,-2.732399902E2,1.380000000E2
1.281353839E1,-8.111999512E1,-2.735400085E2,1.382399902E2
1.282353835E1,-8.159999847E1,-2.734199829E2,1.380000000E2
1.283353838E1,-8.111999512E1,-2.733599854E2,1.374599915E2
1.284353842E1,-8.136000061E1,-2.732399902E2,1.374599915E2
1.285353838E1,-8.141999817E1,-2.727599792E2,1.375800018E2
1.286353838E1,-8.111999512E1,-2.728800049E2,1.380599976E2
1.287353838E1,-8.093999481E1,-2.731199951E2,1.378799896E2
1.288353838E1,-8.111999512E1,-2.732399902E2,1.373999939E2
1.289353842E1,-8.123999786E1,-2.738399963E2,1.372200012E2
1.290353838E1,-8.129999542E1,-2.740199890E2,1.369199982E2
1.291353838E1,-8.195999908E1,-2.731799927E2,1.370399933E2
1.292353908E1,-8.154000092E1,-2.730000000E2,1.369199982E2
1.293353972E1,-8.105999756E1,-2.725799866E2,1.369799957E2
1.294354035E1,-8.123999786E1,-2.725199890E2,1.370399933E2
1.295354122E1,-8.075999451E1,-2.730000000E2,1.373999939E2
1.296354192E1,-8.118000031E1,-2.731799927E2,1.370399933E2
1.297354262E1,-8.165999603E1,-2.732999878E2,1.370999908E2
1.298354258E1,-8.177999878E1,-2.733599854E2,1.367399902E2
1.299354325E1,-8.195999908E1,-2.728800049E2,1.361399994E2
1.300354358E1,-8.183999634E1,-2.730000000E2,1.367399902E2
1.301354428E1,-8.141999817E1,-2.731799927E2,1.365000000E2
1.302354421E1,-8.141999817E1,-2.727599792E2,1.361999969E2
1.303354418E1,-8.129999542E1,-2.730000000E2,1.365599976E2
1.304354418E1,-8.129999542E1,-2.728200073E2,1.365599976E2
1.305354418E1,-8.159999847E1,-2.730000000E2,1.370399933E2
1.306354414E1,-8.183999634E1,-2.732999878E2,1.377599945E2
1.307354414E1,-8.183999634E1,-2.730000000E2,1.375800018E2
1.308354421E1,-8.159999847E1,-2.731199951E2,1.379400024E2
1.309354424E1,-8.172000122E1,-2.723999939E2,1.380000000E2
1.310354421E1,-8.147999573E1,-2.722200012E2,1.378799896E2
1.311354424E1,-8.195999908E1,-2.721600037E2,1.383000031E2
1.312354428E1,-8.273999786E1,-2.721000061E2,1.378199921E2
1.313354421E1,-8.268000031E1,-2.722799988E2,1.380000000E2
1.314354421E1,-8.279999542E1,-2.723399963E2,1.379400024E2
1.315354421E1,-8.273999786E1,-2.724599915E2,1.376999969E2
1.316354421E1,-8.201999664E1,-2.720400085E2,1.380599976E2
1.317354424E1,-8.165999603E1,-2.723999939E2,1.372799988E2
1.318354421E1,-8.129999542E1,-2.723999939E2,1.370999908E2
1.319354421E1,-8.100000000E1,-2.722200012E2,1.372200012E2
1.320354424E1,-8.141999817E1,-2.724599915E2,1.370999908E2
1.321354421E1,-8.154000092E1,-2.718599854E2,1.376399994E2
1.322354421E1,-8.154000092E1,-2.717999878E2,1.375800018E2
1.323354421E1,-8.190000153E1,-2.724599915E2,1.372799988E2
1.324354424E1,-8.190000153E1,-2.725799866E2,1.370399933E2
1.325354427E1,-8.225999451E1,-2.724599915E2,1.367399902E2
1.326354424E1,-8.250000000E1,-2.726399841E2,1.369799957E2
1.327354420E1,-8.279999542E1,-2.722200012E2,1.370999908E2
1.328354420E1,-8.243999481E1,-2.721600037E2,1.369799957E2
1.329354424E1,-8.195999908E1,-2.722200012E2,1.368600006E2
1.330354424E1,-8.195999908E1,-2.716199951E2,1.369799957E2
1.331354420E1,-8.154000092E1,-2.718599854E2,1.366799927E2
1.332354424E1,-8.177999878E1,-2.716799927E2,1.363199921E2
1.333354427E1,-8.213999939E1,-2.726999817E2,1.363199921E2
1.334354424E1,-8.213999939E1,-2.734799805E2,1.355399933E2
1.335354424E1,-8.195999908E1,-2.733599854E2,1.358999939E2
1.336354430E1,-8.208000183E1,-2.736600037E2,1.363799896E2
1.337354434E1,-8.141999817E1,-2.728200073E2,1.360800018E2
1.338354427E1,-8.129999542E1,-2.725199890E2,1.366799927E2
1.339354427E1,-8.129999542E1,-2.722200012E2,1.367399902E2
1.340354430E1,-8.111999512E1,-2.718599854E2,1.365000000E2
1.341354423E1,-8.213999939E1,-2.718599854E2,1.368600006E2
1.342354420E1,-8.237999725E1,-2.714400024E2,1.365599976E2
1.343354420E1,-8.273999786E1,-2.717399902E2,1.357799988E2
1.344354420E1,-8.309999847E1,-2.720400085E2,1.359599915E2
1.345354423E1,-8.273999786E1,-2.722200012E2,1.358999939E2
1.346354420E1,-8.273999786E1,-2.725199890E2,1.363799896E2
1.347354420E1,-8.261999512E1,-2.723399963E2,1.365000000E2
1.348354420E1,-8.250000000E1,-2.722799988E2,1.360200043E2
1.349354420E1,-8.250000000E1,-2.718599854E2,1.358999939E2
1.350354420E1,-8.219999695E1,-2.717999878E2,1.352399902E2
1.351354420E1,-8.183999634E1,-2.719199829E2,1.357799988E2
1.352354420E1,-8.136000061E1,-2.716199951E2,1.360800018E2
1.353354423E1,-8.093999481E1,-2.722200012E2,1.360800018E2
1.354354420E1,-8.118000031E1,-2.723999939E2,1.364400024E2
1.355354416E1,-8.159999847E1,-2.726999817E2,1.364400024E2
1.356354416E1,-8.201999664E1,-2.730599976E2,1.363799896E2
1.357354420E1,-8.231999969E1,-2.728800049E2,1.364400024E2
1.358354423E1,-8.213999939E1,-2.728800049E2,1.361999969E2
1.359354420E1,-8.159999847E1,-2.725199890E2,1.363199921E2
1.360354423E1,-8.147999573E1,-2.724599915E2,1.364400024E2
1.361354426E1,-8.183999634E1,-2.722200012E2,1.367399902E2
1.362354356E1,-8.111999512E1,-2.722799988E2,1.367399902E2
1.363354286E1,-8.136000061E1,-2.723999939E2,1.365599976E2
1.364354200E1,-8.123999786E1,-2.726399841E2,1.360200043E2
1.365354186E1,-8.105999756E1,-2.728200073E2,1.359599915E2
1.366354093E1,-8.177999878E1,-2.723999939E2,1.363199921E2
1.367354093E1,-8.183999634E1,-2.722799988E2,1.360200043E2
1.368354036E1,-8.219999695E1,-2.719199829E2,1.363799896E2
1.369354033E1,-8.219999695E1,-2.714400024E2,1.363199921E2
1.370354029E1,-8.195999908E1,-2.719799805E2,1.365000000E2
1.371353963E1,-8.213999939E1,-2.716799927E2,1.365000000E2
1.372353892E1,-8.208000183E1,-2.716799927E2,1.367399902E2
1.373353896E1,-8.231999969E1,-2.722200012E2,1.365599976E2
1.374353896E1,-8.237999725E1,-2.719199829E2,1.363199921E2
1.375353896E1,-8.237999725E1,-2.719199829E2,1.364400024E2
1.376353896E1,-8.201999664E1,-2.714400024E2,1.363199921E2
1.377353896E1,-8.147999573E1,-2.710799866E2,1.360800018E2
1.378353899E1,-8.159999847E1,-2.711399841E2,1.356600037E2
1.379353896E1,-8.195999908E1,-2.715599976E2,1.355399933E2
1.380353896E1,-8.237999725E1,-2.724599915E2,1.357799988E2
1.381353899E1,-8.255999756E1,-2.727599792E2,1.360200043E2
1.382353896E1,-8.273999786E1,-2.729400024E2,1.364400024E2
1.383353899E1,-8.177999878E1,-2.729400024E2,1.362599945E2
1.384353902E1,-8.141999817E1,-2.723399963E2,1.361399994E2
1.385353902E1,-8.129999542E1,-2.726399841E2,1.358399963E2
1.386353906E1,-8.136000061E1,-2.725199890E2,1.358999939E2
1.387353902E1,-8.165999603E1,-2.721000061E2,1.361999969E2
1.388353902E1,-8.177999878E1,-2.719199829E2,1.355399933E2
1.389353905E1,-8.177999878E1,-2.713800049E2,1.357200012E2
1.390353902E1,-8.141999817E1,-2.715000000E2,1.357799988E2
1.391353899E1,-8.154000092E1,-2.716799927E2,1.356600037E2
1.392353965E1,-8.141999817E1,-2.719199829E2,1.363799896E2
1.393354035E1,-8.208000183E1,-2.721600037E2,1.368000031E2
1.394354122E1,-8.237999725E1,-2.723399963E2,1.361999969E2
1.395354135E1,-8.208000183E1,-2.722200012E2,1.364400024E2
1.396354228E1,-8.213999939E1,-2.723999939E2,1.365000000E2
1.397354228E1,-8.100000000E1,-2.719799805E2,1.364400024E2
1.398354285E1,-8.045999908E1,-2.716199951E2,1.368600006E2
1.399354285E1,-8.045999908E1,-2.719199829E2,1.365599976E2
1.400354285E1,-8.069999695E1,-2.720400085E2,1.359599915E2
1.401354355E1,-8.141999817E1,-2.725799866E2,1.355999908E2
1.402354425E1,-8.201999664E1,-2.726399841E2,1.355999908E2
1.403354422E1,-8.231999969E1,-2.724599915E2,1.355399933E2
1.404354422E1,-8.208000183E1,-2.723399963E2,1.360800018E2
1.405354418E1,-8.195999908E1,-2.726399841E2,1.366799927E2
1.406354418E1,-8.159999847E1,-2.726399841E2,1.367399902E2
1.407354415E1,-8.190000153E1,-2.730599976E2,1.366799927E2
1.408354418E1,-8.165999603E1,-2.730000000E2,1.365599976E2
1.409354421E1,-8.141999817E1,-2.722200012E2,1.358999939E2
1.410354418E1,-8.136000061E1,-2.722200012E2,1.357799988E2
1.411354421E1,-8.123999786E1,-2.718599854E2,1.363199921E2
1.412354425E1,-8.147999573E1,-2.721600037E2,1.364400024E2
1.413354418E1,-8.141999817E1,-2.726399841E2,1.368600006E2
1.414354414E1,-8.154000092E1,-2.727599792E2,1.366799927E2
1.415354414E1,-8.141999817E1,-2.728800049E2,1.368000031E2
1.416354415E1,-8.136000061E1,-2.725799866E2,1.366199951E2
1.417354418E1,-8.159999847E1,-2.726999817E2,1.363199921E2
1.418354414E1,-8.190000153E1,-2.726399841E2,1.366199951E2
1.419354411E1,-8.154000092E1,-2.726999817E2,1.365599976E2
1.420354411E1,-8.105999756E1,-2.728200073E2,1.369199982E2
1.421354414E1,-8.081999969E1,-2.724599915E2,1.369199982E2
1.422354418E1,-8.075999451E1,-2.722799988E2,1.360800018E2
1.423354414E1,-8.129999542E1,-2.721600037E2,1.359599915E2
1.424354418E1,-8.201999664E1,-2.720400085E2,1.357200012E2
1.425354421E1,-8.219999695E1,-2.722200012E2,1.362599945E2
1.426354414E1,-8.201999664E1,-2.723999939E2,1.372200012E2
1.427354411E1,-8.159999847E1,-2.726399841E2,1.372200012E2
1.428354411E1,-8.105999756E1,-2.730599976E2,1.374599915E2
1.429354414E1,-8.069999695E1,-2.731199951E2,1.376399994E2
1.430354414E1,-8.118000031E1,-2.730599976E2,1.373399963E2
1.431354411E1,-8.159999847E1,-2.732399902E2,1.380000000E2
1.432354414E1,-8.183999634E1,-2.728800049E2,1.373999939E2
1.433354417E1,-8.250000000E1,-2.727599792E2,1.367399902E2
1.434354414E1,-8.225999451E1,-2.728200073E2,1.372799988E2
1.435354414E1,-8.219999695E1,-2.727599792E2,1.363799896E2
1.436354420E1,-8.237999725E1,-2.728200073E2,1.369799957E2
1.437354424E1,-8.213999939E1,-2.730000000E2,1.370399933E2
1.438354417E1,-8.208000183E1,-2.726999817E2,1.366199951E2
1.439354417E1,-8.195999908E1,-2.725199890E2,1.362599945E2
1.440354417E1,-8.177999878E1,-2.719799805E2,1.355999908E2
1.441354414E1,-8.141999817E1,-2.716199951E2,1.359599915E2
1.442354414E1,-8.118000031E1,-2.716799927E2,1.359599915E2
1.443354414E1,-8.105999756E1,-2.717999878E2,1.365599976E2
1.444354417E1,-8.136000061E1,-2.722799988E2,1.369799957E2
1.445354420E1,-8.165999603E1,-2.721600037E2,1.369199982E2
1.446354417E1,-8.159999847E1,-2.724599915E2,1.365599976E2
1.447354417E1,-8.141999817E1,-2.722200012E2,1.366199951E2
1.448354417E1,-8.111999512E1,-2.722799988E2,1.366199951E2
1.449354423E1,-8.123999786E1,-2.723999939E2,1.362599945E2
1.450354427E1,-8.093999481E1,-2.724599915E2,1.368000031E2
1.451354423E1,-8.159999847E1,-2.725799866E2,1.365599976E2
1.452354423E1,-8.165999603E1,-2.722799988E2,1.369199982E2
1.453354427E1,-8.165999603E1,-2.725799866E2,1.365000000E2
1.454354423E1,-8.177999878E1,-2.722200012E2,1.358999939E2
1.455354420E1,-8.105999756E1,-2.718599854E2,1.355999908E2
1.456354420E1,-8.093999481E1,-2.721000061E2,1.351799927E2
1.457354423E1,-8.058000183E1,-2.718599854E2,1.357200012E2
1.458354426E1,-8.027999878E1,-2.719799805E2,1.358999939E2
1.459354423E1,-8.027999878E1,-2.726999817E2,1.355999908E2
1.460354426E1,-8.058000183E1,-2.725199890E2,1.354199982E2
1.461354430E1,-8.100000000E1,-2.725799866E2,1.351799927E2
1.462354360E1,-8.213999939E1,-2.728800049E2,1.353000031E2
1.463354290E1,-8.268000031E1,-2.730000000E2,1.362599945E2
1.464354203E1,-8.201999664E1,-2.728800049E2,1.368000031E2
1.465354140E1,-8.165999603E1,-2.730599976E2,1.367399902E2
1.466354066E1,-8.118000031E1,-2.726999817E2,1.369199982E2
1.467353976E1,-8.100000000E1,-2.722799988E2,1.364400024E2
1.468353909E1,-8.141999817E1,-2.723399963E2,1.360200043E2
1.469353909E1,-8.100000000E1,-2.722200012E2,1.364400024E2
1.470353846E1,-8.063999939E1,-2.723999939E2,1.363799896E2
1.471353846E1,-8.040000153E1,-2.725199890E2,1.367399902E2
1.472353899E1,-8.033999634E1,-2.728800049E2,1.370399933E2
1.473353906E1,-8.087999725E1,-2.732999878E2,1.365000000E2
1.474353902E1,-8.159999847E1,-2.732399902E2,1.364400024E2
1.475353899E1,-8.172000122E1,-2.732999878E2,1.360200043E2
1.476353902E1,-8.177999878E1,-2.729400024E2,1.361999969E2
1.477353899E1,-8.165999603E1,-2.725799866E2,1.366199951E2
1.478353899E1,-8.100000000E1,-2.726999817E2,1.363199921E2
1.479353892E1,-8.087999725E1,-2.728200073E2,1.361999969E2
1.480353892E1,-8.058000183E1,-2.732999878E2,1.361399994E2
1.481353896E1,-8.040000153E1,-2.730599976E2,1.358999939E2
1.482353892E1,-8.075999451E1,-2.728200073E2,1.356600037E2
1.483353896E1,-8.051999664E1,-2.725799866E2,1.363199921E2
1.484353899E1,-8.058000183E1,-2.723999939E2,1.363199921E2
1.485353899E1,-8.100000000E1,-2.723999939E2,1.371600037E2
1.486353902E1,-8.075999451E1,-2.726999817E2,1.376999969E2
1.487353899E1,-8.063999939E1,-2.729400024E2,1.377599945E2
1.488353899E1,-8.015999603E1,-2.727599792E2,1.375200043E2
1.489353902E1,-7.991999817E1,-2.733599854E2,1.369199982E2
1.490353899E1,-8.033999634E1,-2.736600037E2,1.370999908E2
1.491353895E1,-8.100000000E1,-2.733599854E2,1.363799896E2
1.492353962E1,-8.141999817E1,-2.729400024E2,1.363799896E2
1.493354032E1,-8.123999786E1,-2.722799988E2,1.366799927E2
1.494354118E1,-8.105999756E1,-2.719799805E2,1.367399902E2
1.495354182E1,-8.081999969E1,-2.720400085E2,1.370399933E2
1.496354252E1,-8.093999481E1,-2.729400024E2,1.363199921E2
1.497354342E1,-8.136000061E1,-2.734199829E2,1.361999969E2
1.498354408E1,-8.100000000E1,-2.732999878E2,1.362599945E2
1.499354405E1,-8.093999481E1,-2.731199951E2,1.361399994E2
1.500354468E1,-8.105999756E1,-2.726399841E2,1.365599976E2
1.501354468E1,-8.069999695E1,-2.723999939E2,1.365599976E2
1.502354412E1,-8.063999939E1,-2.725799866E2,1.362599945E2
1.503354405E1,-8.087999725E1,-2.726399841E2,1.368000031E2
1.504354408E1,-8.075999451E1,-2.730599976E2,1.370999908E2
1.505354408E1,-8.051999664E1,-2.732999878E2,1.365599976E2
1.506354405E1,-8.123999786E1,-2.730000000E2,1.368600006E2
1.507354405E1,-8.075999451E1,-2.731199951E2,1.371600037E2
1.508354411E1,-8.069999695E1,-2.727599792E2,1.372200012E2
1.509354415E1,-8.105999756E1,-2.728800049E2,1.382399902E2
1.510354411E1,-8.058000183E1,-2.732399902E2,1.379400024E2
1.511354414E1,-8.063999939E1,-2.734199829E2,1.374599915E2
1.512354418E1,-8.069999695E1,-2.739599915E2,1.376399994E2
1.513354411E1,-8.093999481E1,-2.736000061E2,1.373999939E2
1.514354408E1,-8.087999725E1,-2.731199951E2,1.375800018E2
1.515354408E1,-8.100000000E1,-2.728800049E2,1.378799896E2
1.516354408E1,-8.093999481E1,-2.731799927E2,1.379400024E2
1.517354411E1,-8.009999847E1,-2.733599854E2,1.381199951E2
1.518354411E1,-8.027999878E1,-2.739599915E2,1.383000031E2
1.519354411E1,-8.027999878E1,-2.741999817E2,1.377599945E2
1.520354414E1,-8.069999695E1,-2.734199829E2,1.377599945E2
1.521354414E1,-8.147999573E1,-2.734199829E2,1.375200043E2
1.522354418E1,-8.141999817E1,-2.726399841E2,1.373399963E2
1.523354414E1,-8.141999817E1,-2.723399963E2,1.373399963E2
1.524354418E1,-8.093999481E1,-2.721600037E2,1.372200012E2
1.525354421E1,-8.045999908E1,-2.722799988E2,1.370399933E2
1.526354417E1,-8.045999908E1,-2.725799866E2,1.370399933E2
1.527354414E1,-8.045999908E1,-2.726399841E2,1.372799988E2
1.528354414E1,-8.058000183E1,-2.726999817E2,1.375800018E2
1.529354417E1,-8.075999451E1,-2.725199890E2,1.375800018E2
1.530354417E1,-8.051999664E1,-2.723999939E2,1.376999969E2
1.531354414E1,-8.033999634E1,-2.723999939E2,1.378799896E2
1.532354417E1,-8.033999634E1,-2.727599792E2,1.377599945E2
1.533354420E1,-8.051999664E1,-2.732399902E2,1.372799988E2
1.534354417E1,-8.087999725E1,-2.734199829E2,1.375200043E2
1.535354417E1,-8.118000031E1,-2.734799805E2,1.373399963E2
1.536354424E1,-8.111999512E1,-2.733599854E2,1.369799957E2
1.537354427E1,-8.129999542E1,-2.728800049E2,1.373999939E2
1.538354420E1,-8.081999969E1,-2.726999817E2,1.370999908E2
1.539354417E1,-8.058000183E1,-2.728800049E2,1.372200012E2
1.540354420E1,-8.040000153E1,-2.726399841E2,1.371600037E2
1.541354414E1,-7.961999512E1,-2.728200073E2,1.370399933E2
1.542354414E1,-7.997999573E1,-2.728800049E2,1.369199982E2
1.543354414E1,-8.027999878E1,-2.732999878E2,1.374599915E2
1.544354417E1,-8.069999695E1,-2.734199829E2,1.374599915E2
1.545354420E1,-8.087999725E1,-2.734799805E2,1.376999969E2
1.546354417E1,-8.051999664E1,-2.738399963E2,1.376399994E2
1.547354420E1,-8.033999634E1,-2.732399902E2,1.366799927E2
1.548354420E1,-7.991999817E1,-2.736000061E2,1.365000000E2
1.549354417E1,-8.051999664E1,-2.734199829E2,1.363199921E2
1.550354413E1,-8.105999756E1,-2.730599976E2,1.360800018E2
1.551354413E1,-8.105999756E1,-2.728800049E2,1.364400024E2
1.552354416E1,-8.129999542E1,-2.728200073E2,1.369199982E2
1.553354420E1,-8.100000000E1,-2.730599976E2,1.367399902E2
1.554354416E1,-8.058000183E1,-2.731199951E2,1.373999939E2
1.555354416E1,-8.063999939E1,-2.734799805E2,1.374599915E2
1.556354420E1,-8.063999939E1,-2.737799988E2,1.374599915E2
1.557354420E1,-8.081999969E1,-2.736000061E2,1.375200043E2
1.558354423E1,-8.100000000E1,-2.734199829E2,1.368000031E2
1.559354420E1,-8.075999451E1,-2.731799927E2,1.366199951E2
1.560354423E1,-8.058000183E1,-2.726399841E2,1.365000000E2
1.561354426E1,-7.997999573E1,-2.726999817E2,1.368000031E2
1.562354370E1,-7.997999573E1,-2.731799927E2,1.375200043E2
1.563354400E1,-8.045999908E1,-2.734799805E2,1.381199951E2
1.564354336E1,-8.051999664E1,-2.736000061E2,1.381199951E2
1.565354269E1,-8.040000153E1,-2.737799988E2,1.381199951E2
1.566354176E1,-8.022000122E1,-2.733599854E2,1.379400024E2
1.567354176E1,-8.004000092E1,-2.730000000E2,1.380599976E2
1.568354113E1,-8.022000122E1,-2.731199951E2,1.388999939E2
1.569354113E1,-8.081999969E1,-2.726399841E2,1.393199921E2
1.570354043E1,-8.129999542E1,-2.730599976E2,1.401600037E2
1.571354049E1,-8.165999603E1,-2.732999878E2,1.399799957E2
1.572353979E1,-8.183999634E1,-2.733599854E2,1.393799896E2
1.573353979E1,-8.177999878E1,-2.738399963E2,1.394400024E2
1.574353976E1,-8.183999634E1,-2.735400085E2,1.390200043E2
1.575353972E1,-8.159999847E1,-2.734799805E2,1.397399902E2
1.576353976E1,-8.147999573E1,-2.734199829E2,1.403399963E2
1.577353969E1,-8.081999969E1,-2.736600037E2,1.411199951E2
1.578353966E1,-8.069999695E1,-2.740199890E2,1.418399963E2
1.579353966E1,-8.087999725E1,-2.740199890E2,1.413600006E2
1.580353969E1,-8.087999725E1,-2.738399963E2,1.419599915E2
1.581353906E1,-8.147999573E1,-2.732399902E2,1.423199921E2
1.582353899E1,-8.154000092E1,-2.733599854E2,1.425599976E2
1.583353902E1,-8.159999847E1,-2.734799805E2,1.434599915E2
1.584353905E1,-8.165999603E1,-2.740199890E2,1.433399963E2
1.585353902E1,-8.147999573E1,-2.749199829E2,1.432799988E2
1.586353902E1,-8.147999573E1,-2.747399902E2,1.432799988E2
1.587353902E1,-8.123999786E1,-2.743800049E2,1.430399933E2
1.588353902E1,-8.147999573E1,-2.738399963E2,1.429199982E2
1.589353905E1,-8.195999908E1,-2.734799805E2,1.430399933E2
1.590353902E1,-8.243999481E1,-2.731799927E2,1.429799957E2
1.591353902E1,-8.273999786E1,-2.738399963E2,1.433399963E2
1.592353962E1,-8.297999573E1,-2.741399841E2,1.435200043E2
1.593353928E1,-8.304000092E1,-2.738399963E2,1.433999939E2
1.594353992E1,-8.279999542E1,-2.737200012E2,1.431600037E2
1.595354058E1,-8.322000122E1,-2.732999878E2,1.432799988E2
1.596354148E1,-8.243999481E1,-2.732399902E2,1.429799957E2
1.597354148E1,-8.231999969E1,-2.734799805E2,1.432799988E2
1.598354212E1,-8.201999664E1,-2.742599792E2,1.440599976E2
1.599354215E1,-8.183999634E1,-2.744400024E2,1.442399902E2
1.600354285E1,-8.213999939E1,-2.747399902E2,1.445999908E2
1.601354278E1,-8.190000153E1,-2.749199829E2,1.443000031E2
1.602354345E1,-8.195999908E1,-2.745599976E2,1.439400024E2
1.603354345E1,-8.177999878E1,-2.746199951E2,1.436999969E2
1.604354348E1,-8.201999664E1,-2.744400024E2,1.435800018E2
1.605354352E1,-8.201999664E1,-2.744400024E2,1.440599976E2
1.606354348E1,-8.190000153E1,-2.745000000E2,1.441199951E2
1.607354351E1,-8.195999908E1,-2.745599976E2,1.435200043E2
1.608354355E1,-8.237999725E1,-2.743200073E2,1.433999939E2
1.609354355E1,-8.291999817E1,-2.740799866E2,1.429199982E2
1.610354351E1,-8.322000122E1,-2.737799988E2,1.425000000E2
1.611354421E1,-8.333999634E1,-2.735400085E2,1.430399933E2
1.612354425E1,-8.268000031E1,-2.733599854E2,1.432799988E2
1.613354418E1,-8.213999939E1,-2.734799805E2,1.431600037E2
1.614354414E1,-8.190000153E1,-2.734199829E2,1.435200043E2
1.615354418E1,-8.219999695E1,-2.736600037E2,1.430999908E2
1.616354414E1,-8.250000000E1,-2.738999939E2,1.428600006E2
1.617354414E1,-8.279999542E1,-2.736600037E2,1.435800018E2
1.618354411E1,-8.273999786E1,-2.737200012E2,1.433999939E2
1.619354411E1,-8.219999695E1,-2.738999939E2,1.432200012E2
1.620354414E1,-8.177999878E1,-2.743200073E2,1.435800018E2
1.621354411E1,-8.183999634E1,-2.746199951E2,1.427399902E2
1.622354408E1,-8.261999512E1,-2.749199829E2,1.421999969E2
1.623354408E1,-8.297999573E1,-2.745000000E2,1.423799896E2
1.624354414E1,-8.345999908E1,-2.740799866E2,1.419599915E2
1.625354417E1,-8.327999878E1,-2.734799805E2,1.420800018E2
1.626354414E1,-8.255999756E1,-2.732999878E2,1.423799896E2
1.627354414E1,-8.225999451E1,-2.732399902E2,1.421399994E2
1.628354417E1,-8.231999969E1,-2.732399902E2,1.417200012E2
1.629354414E1,-8.195999908E1,-2.735400085E2,1.414199982E2
1.630354414E1,-8.201999664E1,-2.735400085E2,1.410599976E2
1.631354414E1,-8.225999451E1,-2.737200012E2,1.411199951E2
1.632354417E1,-8.237999725E1,-2.733599854E2,1.411199951E2
1.633354421E1,-8.268000031E1,-2.728200073E2,1.410599976E2
1.634354417E1,-8.268000031E1,-2.726999817E2,1.410000000E2
1.635354414E1,-8.243999481E1,-2.728800049E2,1.405200043E2
1.636354420E1,-8.190000153E1,-2.730000000E2,1.399199982E2
1.637354420E1,-8.183999634E1,-2.735400085E2,1.385999908E2
1.638354417E1,-8.159999847E1,-2.735400085E2,1.376399994E2
1.639354417E1,-8.177999878E1,-2.730599976E2,1.368000031E2
1.640354420E1,-8.183999634E1,-2.731199951E2,1.368600006E2
1.641354414E1,-8.208000183E1,-2.727599792E2,1.375200043E2
1.642354414E1,-8.208000183E1,-2.726399841E2,1.375200043E2
1.643354414E1,-8.190000153E1,-2.729400024E2,1.378199921E2
1.644354417E1,-8.147999573E1,-2.726999817E2,1.375800018E2
1.645354417E1,-8.118000031E1,-2.729400024E2,1.369199982E2
1.646354417E1,-8.111999512E1,-2.730000000E2,1.373399963E2
1.647354423E1,-8.075999451E1,-2.725799866E2,1.371600037E2
1.648354427E1,-8.123999786E1,-2.726999817E2,1.369199982E2
1.649354423E1,-8.129999542E1,-2.724599915E2,1.371600037E2
1.650354420E1,-8.136000061E1,-2.725799866E2,1.369199982E2
1.651354420E1,-8.111999512E1,-2.728200073E2,1.363199921E2
1.652354420E1,-8.051999664E1,-2.728800049E2,1.362599945E2
1.653354423E1,-8.100000000E1,-2.730599976E2,1.365599976E2
1.654354416E1,-8.069999695E1,-2.731199951E2,1.363799896E2
1.655354416E1,-8.118000031E1,-2.738399963E2,1.365000000E2
1.656354420E1,-8.165999603E1,-2.740199890E2,1.366799927E2
1.657354416E1,-8.154000092E1,-2.741399841E2,1.362599945E2
1.658354416E1,-8.165999603E1,-2.739599915E2,1.358999939E2
1.659354416E1,-8.159999847E1,-2.732399902E2,1.358399963E2
1.660354416E1,-8.159999847E1,-2.730000000E2,1.357200012E2
1.661354420E1,-8.105999756E1,-2.729400024E2,1.357799988E2
1.662354350E1,-8.105999756E1,-2.729400024E2,1.357799988E2
1.663354280E1,-8.118000031E1,-2.727599792E2,1.360200043E2
1.664354193E1,-8.075999451E1,-2.725799866E2,1.358399963E2
1.665354130E1,-8.100000000E1,-2.726999817E2,1.352399902E2
1.666354036E1,-8.111999512E1,-2.726399841E2,1.356600037E2
1.667353946E1,-8.118000031E1,-2.726999817E2,1.351199951E2
1.668353883E1,-8.154000092E1,-2.728200073E2,1.350000000E2
1.669353816E1,-8.225999451E1,-2.726999817E2,1.353000031E2
1.670353813E1,-8.237999725E1,-2.722200012E2,1.343999939E2
1.671353813E1,-8.201999664E1,-2.724599915E2,1.348199921E2
1.672353816E1,-8.195999908E1,-2.723399963E2,1.353000031E2
1.673353823E1,-8.118000031E1,-2.727599792E2,1.349400024E2
1.674353823E1,-8.123999786E1,-2.731799927E2,1.353000031E2
1.675353823E1,-8.105999756E1,-2.728800049E2,1.346999969E2
1.676353829E1,-8.141999817E1,-2.730599976E2,1.340999908E2
