"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.087971666E2,5.235117465E1,4.888900881E0,1.799414247E0,3.669931528E0,2.604519348E2,1.424572592E1,1.007373448E1
3.097971652E2,5.235117033E1,4.888838880E0,1.993146675E0,3.822584725E0,2.601470337E2,1.424577926E1,1.007365905E1
3.107971641E2,5.235116662E1,4.888777849E0,1.663549662E0,3.926067777E0,2.601470337E2,1.424533703E1,1.007428440E1
3.117971622E2,5.235116493E1,4.888715104E0,1.521913718E0,4.006313897E0,2.601470337E2,1.424525314E1,1.007440302E1
3.127971610E2,5.235115840E1,4.888653670E0,2.178429406E0,4.000371911E0,2.601470337E2,1.424509491E1,1.007462676E1
3.137971594E2,5.235115119E1,4.888585866E0,2.869463861E0,4.230479247E0,2.601470337E2,1.424587857E1,1.007351860E1
3.147971588E2,5.235114567E1,4.888533993E0,2.566095252E0,3.731305519E0,2.601470337E2,1.424648503E1,1.007266090E1
3.157971579E2,5.235113997E1,4.888480350E0,2.484303918E0,3.548942630E0,2.601470337E2,1.424609914E1,1.007320667E1
3.167971569E2,5.235113507E1,4.888434357E0,1.991073947E0,3.196582986E0,2.601470337E2,1.424500038E1,1.007476041E1
3.177971557E2,5.235113059E1,4.888392174E0,2.016817795E0,2.830730780E0,2.601470337E2,1.424409903E1,1.007603474E1
3.187971543E2,5.235112599E1,4.888348971E0,2.551661774E0,2.785831275E0,2.601470337E2,1.424423049E1,1.007584890E1
3.197971541E2,5.235112302E1,4.888321039E0,1.989458706E0,2.214800779E0,2.601470337E2,1.424429084E1,1.007576358E1
3.207971522E2,5.235111953E1,4.888288185E0,2.372259443E0,2.129087668E0,2.601470337E2,1.424334145E1,1.007710562E1
3.217971524E2,5.235111283E1,4.888225193E0,3.467014479E0,3.146780370E0,2.601470337E2,1.424501650E1,1.007473763E1
3.227971512E2,5.235110771E1,4.888177070E0,3.443759597E0,3.196779423E0,2.601470337E2,1.424473919E1,1.007512971E1
3.237971500E2,5.235110212E1,4.888124485E0,3.189982867E0,3.375902681E0,2.601470337E2,1.424529698E1,1.007434104E1
3.247971500E2,5.235109528E1,4.888060154E0,3.101681352E0,3.800630484E0,2.604184570E2,1.424509815E1,1.007462218E1
3.257971479E2,5.235108869E1,4.887996389E0,3.268831675E0,4.028702577E0,2.604184570E2,1.424426132E1,1.007580532E1
3.267971469E2,5.235108211E1,4.887932687E0,3.438473379E0,4.198644541E0,2.604184570E2,1.424451535E1,1.007544619E1
3.277971470E2,5.235107549E1,4.887868664E0,3.532237272E0,4.258132825E0,2.604184570E2,1.424422292E1,1.007585960E1
3.287971454E2,5.235106864E1,4.887802378E0,2.877250689E0,4.347888272E0,2.604184570E2,1.424474212E1,1.007512557E1
3.297971463E2,5.235106177E1,4.887735921E0,3.189539535E0,4.363482476E0,2.604184570E2,1.424537948E1,1.007422437E1
3.307971443E2,5.235105460E1,4.887666594E0,2.744260242E0,4.532796837E0,2.604184570E2,1.424533346E1,1.007428945E1
3.317971441E2,5.235104758E1,4.887598711E0,3.152927498E0,4.472766650E0,2.604184570E2,1.424527964E1,1.007436555E1
3.327971433E2,5.235104020E1,4.887527254E0,2.339605221E0,4.565327683E0,2.604184570E2,4.745725077E0,3.361938507E0
3.337971425E2,5.235103167E1,4.887444757E0,3.833092505E0,4.767990111E0,2.604184570E2,4.747221173E0,3.359825616E0
3.347971420E2,5.235102440E1,4.887374434E0,4.327822259E0,4.815009884E0,2.604184570E2,4.744395758E0,3.363814193E0
3.357971419E2,5.235098474E1,4.887289280E0,2.429430434E0,4.072642210E0,2.604184570E2,4.783994469E0,3.307254746E0
3.367971408E2,5.235096542E1,4.887234180E0,2.580751331E0,4.075841083E0,2.604184570E2,4.779331404E0,3.313989796E0
3.377971408E2,5.235095533E1,4.887182585E0,2.996315741E0,3.821980002E0,2.604184570E2,4.783901635E0,3.307389028E0
3.387971400E2,5.235094009E1,4.887136082E0,3.071356357E0,3.822640580E0,2.604184570E2,4.783294390E0,3.308267191E0
3.397971429E2,5.235092682E1,4.887074053E0,3.578206585E0,3.965282908E0,2.612089233E2,4.781535656E0,3.310808633E0
3.407971385E2,5.235091238E1,4.887010789E0,3.884195205E0,4.179205283E0,2.612089233E2,4.778896629E0,3.314616727E0
3.417971375E2,5.235090262E1,4.886935366E0,3.898803165E0,4.236856024E0,2.565674438E2,4.783217203E0,3.308378791E0
3.427971376E2,5.235089621E1,4.886860654E0,3.778836267E0,4.388489061E0,2.565674438E2,4.781333119E0,3.311101122E0
3.437971367E2,5.235088323E1,4.886802169E0,3.932559206E0,4.211586070E0,2.302646179E2,4.777251943E0,3.316986721E0
3.447971362E2,5.235086501E1,4.886758297E0,4.215184343E0,4.127059035E0,2.302646179E2,4.770311167E0,3.326960836E0
3.457971359E2,5.235083340E1,4.886756055E0,4.063140919E0,3.922781123E0,1.844092407E2,4.763206069E0,3.337125257E0
3.467971344E2,5.235079933E1,4.886751216E0,3.696466063E0,4.073508861E0,1.807980194E2,4.766611069E0,3.332259887E0
3.477971337E2,5.235077192E1,4.886745391E0,3.872163014E0,3.848788938E0,1.807980194E2,4.766069543E0,3.333034375E0
3.487971340E2,5.235073739E1,4.886755959E0,4.306227617E0,3.798232853E0,1.807980194E2,4.766303800E0,3.332699375E0
3.497971333E2,5.235069619E1,4.886756630E0,4.590668799E0,3.994948163E0,1.794556274E2,4.762948198E0,3.337493296E0
3.507971331E2,5.235066429E1,4.886761001E0,4.672173728E0,3.240733571E0,1.794556274E2,4.767462145E0,3.331042139E0
3.517971324E2,5.235061637E1,4.886753634E0,4.401290249E0,4.169188839E0,1.794556274E2,4.765842911E0,3.333358423E0
3.527971317E2,5.235057289E1,4.886759514E0,4.046854557E0,4.285522100E0,1.794556274E2,4.764102093E0,3.335845962E0
3.537971309E2,5.235052833E1,4.886761622E0,4.241246105E0,4.423742468E0,1.794556274E2,4.764319382E0,3.335535618E0
3.547971302E2,5.235048725E1,4.886766079E0,4.021647722E0,4.459633916E0,1.800000000E2,4.760906486E0,3.340405135E0
3.557971302E2,5.235044718E1,4.886764035E0,4.072463049E0,4.417068169E0,1.800000000E2,4.761512795E0,3.339540827E0
3.567971296E2,5.235041262E1,4.886766457E0,4.283701283E0,4.249288006E0,1.800000000E2,4.762342271E0,3.338357848E0
3.577971293E2,5.235039451E1,4.886760545E0,3.796786842E0,3.659828073E0,1.800000000E2,4.739122397E0,3.371239526E0
3.587971292E2,5.235035606E1,4.886758036E0,4.075219089E0,3.959797099E0,1.800000000E2,4.737772411E0,3.373136465E0
3.597971286E2,5.235032383E1,4.886761125E0,3.546850100E0,3.707780947E0,1.787143750E2,4.739091210E0,3.371283367E0
3.607971274E2,5.235029371E1,4.886757944E0,3.231062736E0,3.404460150E0,1.820155716E2,4.738576024E0,3.372007458E0
3.617971278E2,5.235026054E1,4.886756814E0,3.847977755E0,3.513429436E0,1.821464827E2,4.737669531E0,3.373280961E0
3.627971267E2,5.235022718E1,4.886748668E0,4.166574780E0,3.571816333E0,1.844916575E2,4.739204187E0,3.371124547E0
3.637971265E2,5.235019184E1,4.886755528E0,4.452547568E0,3.735234617E0,1.786808992E2,4.738506450E0,3.372105226E0
3.647971264E2,5.235016373E1,4.886760600E0,3.601109414E0,3.395842202E0,1.758154314E2,4.738655847E0,3.371895283E0
3.657971250E2,5.235013469E1,4.886758720E0,3.339421863E0,3.152304265E0,1.802768439E2,4.738184264E0,3.372557919E0
3.667971250E2,5.235009702E1,4.886763528E0,2.881888487E0,3.532896572E0,1.780116154E2,4.736647242E0,3.374716276E0
3.677971247E2,5.235006688E1,4.886788755E0,-1.297520865E-1,3.463261088E0,1.650680045E2,4.736732514E0,3.374596587E0
3.687971240E2,5.235003661E1,4.886788724E0,-1.704574320E-1,3.152100131E0,1.732072570E2,4.735661007E0,3.376100097E0
3.697971232E2,5.235000429E1,4.886785046E0,-5.837212410E-2,3.178653555E0,1.796697085E2,4.733963296E0,3.378480212E0
3.707971231E2,5.234996754E1,4.886791062E0,3.068186929E-1,3.444345572E0,1.767136681E2,4.733845872E0,3.378644742E0
3.717971228E2,5.234993249E1,4.886788029E0,1.100094789E0,3.400440415E0,1.818146050E2,4.736387774E0,3.375080427E0
3.727971222E2,5.234989512E1,4.886782576E0,1.753365031E0,3.599161181E0,1.843352293E2,4.736315829E0,3.375181388E0
3.737971214E2,5.234986909E1,4.886769147E0,2.196400231E0,3.058186921E0,1.918821466E2,4.736421078E0,3.375033690E0
3.747971205E2,5.234984489E1,4.886720661E0,2.585259228E0,3.284263475E0,2.177143780E2,4.737866949E0,3.373003677E0
3.757971213E2,5.234983667E1,4.886663705E0,3.145025009E0,3.319434421E0,2.440431677E2,4.738780448E0,3.371720170E0
3.767971208E2,5.234983778E1,4.886620565E0,3.392159897E0,2.873403082E0,2.593553336E2,4.740765004E0,3.368929239E0
3.777971206E2,5.234984259E1,4.886561534E0,3.816607852E0,3.295868163E0,2.710176579E2,4.740364247E0,3.369493114E0
3.787971197E2,5.234984741E1,4.886508354E0,3.819710825E0,3.399390165E0,2.768297492E2,4.740818523E0,3.368853925E0
3.797971189E2,5.234984656E1,4.886455600E0,3.945926283E0,3.373741291E0,2.736985343E2,4.741298521E0,3.368178346E0
3.807971187E2,5.234985337E1,4.886403518E0,3.915946931E0,3.387188375E0,2.795486305E2,4.741818584E0,3.367446147E0
3.817971176E2,5.234986306E1,4.886346749E0,4.046648758E0,3.667472694E0,2.832327621E2,4.742164288E0,3.366959295E0
3.827971176E2,5.234987585E1,4.886292632E0,4.017711903E0,3.776080160E0,2.898528589E2,4.742319982E0,3.366739999E0
3.837971172E2,5.234990258E1,4.886243238E0,4.009351868E0,4.042414910E0,3.047444683E2,4.742683384E0,3.366228061E0
3.847971165E2,5.234993446E1,4.886200879E0,3.930518174E0,4.265991071E0,3.154766486E2,4.743031352E0,3.365737753E0
3.857971160E2,5.234996763E1,4.886166095E0,3.881572900E0,4.298237372E0,3.227101644E2,4.743129825E0,3.365598980E0
3.867971159E2,5.234999573E1,4.886135334E0,3.821196932E0,3.815814590E0,3.257374087E2,4.743111727E0,3.365624486E0
3.877971148E2,5.235001514E1,4.886113849E0,3.870779349E0,2.902046948E0,3.260232388E2,4.743473656E0,3.365114368E0
3.887971153E2,5.235002447E1,4.886095032E0,3.891420852E0,1.874645269E0,3.183339928E2,4.743481101E0,3.365103874E0
3.897971141E2,5.235002339E1,4.886088907E0,3.984612868E0,5.911119502E-1,3.031181004E2,4.743601031E0,3.364934812E0
3.907971140E2,5.235002431E1,4.886087529E0,4.005548834E0,2.101852759E-1,3.002480904E2,4.743042901E0,3.365721479E0
3.917971139E2,5.235002334E1,4.886086081E0,4.084305904E0,1.175305495E-1,3.002480899E2,4.743386956E0,3.365236576E0
3.927971127E2,5.235002471E1,4.886083685E0,4.041850436E0,1.918615138E-1,3.002480878E2,4.743334749E0,3.365310163E0
3.937971120E2,5.235002616E1,4.886083629E0,3.982964464E0,1.561663668E-1,3.002480871E2,4.743486718E0,3.365095955E0
3.947972643E2,5.235002677E1,4.886085141E0,4.043080314E0,0.000000000E0,3.002480878E2,4.743385004E0,3.365239328E0
3.957972670E2,5.235002677E1,4.886085141E0,4.043080314E0,0.000000000E0,3.002480878E2,4.743273805E0,3.365396060E0
3.967972701E2,5.235002529E1,4.886080636E0,4.077007718E0,1.278891895E-1,3.002480856E2,4.743382834E0,3.365242387E0
3.977972770E2,5.235002495E1,4.886081326E0,3.952982153E0,0.000000000E0,3.002480862E2,4.744026506E0,3.364334933E0
3.987972817E2,5.235002568E1,4.886080231E0,4.013024359E0,0.000000000E0,3.002480852E2,4.744010462E0,3.364357557E0
3.997972871E2,5.235002515E1,4.886079774E0,4.012310892E0,5.861505129E-2,3.002480851E2,4.743687661E0,3.364812686E0
4.007972953E2,5.235002484E1,4.886080190E0,3.983357988E0,0.000000000E0,3.002480855E2,4.743586724E0,3.364954982E0
4.017973052E2,5.235002484E1,4.886080190E0,3.983357988E0,0.000000000E0,3.002480855E2,4.743140364E0,3.365584127E0
4.027973056E2,5.235002484E1,4.886080190E0,3.983357988E0,0.000000000E0,3.002480855E2,4.743204398E0,3.365493882E0
4.037973047E2,5.235002484E1,4.886080190E0,3.983357988E0,0.000000000E0,3.002480855E2,4.743633147E0,3.364889538E0
4.047973045E2,5.235002484E1,4.886080190E0,3.983357988E0,0.000000000E0,3.002480855E2,4.743559983E0,3.364992677E0
4.057973069E2,5.235002484E1,4.886080190E0,3.983357988E0,0.000000000E0,3.002480855E2,4.743330705E0,3.365315863E0
4.067973119E2,5.235002484E1,4.886080190E0,3.983357988E0,0.000000000E0,3.002480855E2,4.743752528E0,3.364721235E0
4.077973151E2,5.235002484E1,4.886080190E0,3.983357988E0,0.000000000E0,3.002480855E2,4.743712814E0,3.364777224E0
4.087973154E2,5.235002751E1,4.886067177E0,4.514956141E0,5.072852941E-1,2.993822761E2,4.743974287E0,3.364408565E0
4.097973094E2,5.235003539E1,4.886034550E0,4.406357127E0,1.618928398E0,2.942149479E2,4.742065399E0,3.367098570E0
4.107973049E2,5.235004734E1,4.885992224E0,4.620414915E0,2.510961858E0,2.951841973E2,4.741399185E0,3.368036640E0
4.117972993E2,5.235006453E1,4.885951896E0,4.618763619E0,3.010212381E0,3.008137934E2,4.742460600E0,3.366541919E0
4.127972939E2,5.235007684E1,4.885899697E0,4.694439907E0,3.542353484E0,2.952359473E2,4.743176078E0,3.365533795E0
4.137972901E2,5.235009352E1,4.885847943E0,4.423999695E0,3.874200555E0,2.946209530E2,4.743099985E0,3.365641033E0
4.147972864E2,5.235009202E1,4.885791705E0,4.537130109E0,3.715562663E0,2.748157117E2,4.743160905E0,3.365555179E0
4.157972819E2,5.235007583E1,4.885741022E0,4.749958646E0,3.700792457E0,2.494189554E2,4.742818222E0,3.366038078E0
4.167972776E2,5.235005144E1,4.885702770E0,4.748401612E0,3.704074389E0,2.325931714E2,4.742720634E0,3.366175578E0
4.177972745E2,5.235003033E1,4.885658910E0,4.818035875E0,3.808973520E0,2.341980874E2,4.742620584E0,3.366316538E0
4.187972703E2,5.235001038E1,4.885615168E0,4.732232596E0,3.780489348E0,2.344082101E2,4.742727814E0,3.366165462E0
4.197972671E2,5.234999289E1,4.885564917E0,4.769365575E0,3.889086444E0,2.381527317E2,4.742042674E0,3.367130575E0
4.207972634E2,5.234997522E1,4.885514607E0,4.865791941E0,3.936107551E0,2.417465982E2,4.741817415E0,3.367447793E0
4.217972612E2,5.234995850E1,4.885461259E0,5.212703321E0,4.031175780E0,2.425544076E2,4.741783276E0,3.367495864E0
4.227972585E2,5.234994540E1,4.885406579E0,5.070618632E0,4.016428963E0,2.473379534E2,4.742059729E0,3.367106556E0
4.237972555E2,5.234993041E1,4.885355343E0,5.227747381E0,3.918919772E0,2.441659611E2,4.741933039E0,3.367284973E0
4.247972531E2,5.234991334E1,4.885303114E0,5.270709873E0,3.997313451E0,2.426303386E2,4.741928039E0,3.367292014E0
4.257972506E2,5.234989426E1,4.885258422E0,5.096527193E0,3.791087915E0,2.393371464E2,4.741881835E0,3.367357079E0
4.267972482E2,5.234987818E1,4.885208110E0,5.322081501E0,3.782465651E0,2.402681915E2,4.742386239E0,3.366646669E0
4.277972462E2,5.234985712E1,4.885166546E0,5.264834854E0,3.640467274E0,2.329890581E2,4.742235922E0,3.366858402E0
4.287972448E2,5.234983848E1,4.885124662E0,4.935237245E0,3.576569965E0,2.327703589E2,4.742249570E0,3.366839178E0
4.297972422E2,5.234981564E1,4.885084137E0,5.004470689E0,3.698533437E0,2.298332149E2,4.742048617E0,3.367122205E0
4.307972394E2,5.234979413E1,4.885039498E0,4.560998399E0,3.856574619E0,2.313426529E2,4.742058985E0,3.367107604E0
4.317972381E2,5.234976974E1,4.884995869E0,4.714983605E0,3.996824573E0,2.286603688E2,4.742242342E0,3.366849358E0
4.327972361E2,5.234974391E1,4.884955814E0,4.789361434E0,4.026838377E0,2.238078900E2,4.741940226E0,3.367274852E0
4.337972343E2,5.234971754E1,4.884913723E0,4.561295209E0,4.082309913E0,2.243265904E2,4.742426455E0,3.366590019E0
4.347972335E2,5.234969121E1,4.884868726E0,4.532562064E0,4.201140321E0,2.265903755E2,4.742437654E0,3.366574243E0
4.357972320E2,5.234966863E1,4.884816227E0,4.461462720E0,4.328694692E0,2.318101350E2,4.742238856E0,3.366854269E0
4.367972301E2,5.234964562E1,4.884772615E0,4.443658924E0,4.080705018E0,2.305020418E2,4.742679698E0,3.366233253E0
4.377972287E2,5.234962316E1,4.884730711E0,4.513143129E0,3.876410845E0,2.304316427E2,4.742591691E0,3.366357243E0
4.387972271E2,5.234960104E1,4.884683539E0,4.345774987E0,3.950325170E0,2.312788404E2,4.742470942E0,3.366527350E0
4.397972257E2,5.234957757E1,4.884636972E0,4.250311533E0,4.069608745E0,2.308131254E2,4.742710665E0,3.366189623E0
4.407972248E2,5.234955636E1,4.884591051E0,4.282845187E0,3.982555843E0,2.326703463E2,4.743161116E0,3.365554882E0
4.417972230E2,5.234953234E1,4.884542163E0,4.231460970E0,4.119423993E0,2.317244696E2,4.743235597E0,3.365449911E0
4.427972223E2,5.234951461E1,4.884503591E0,3.859761757E0,3.589007580E0,2.323410311E2,4.742921572E0,3.365892452E0
4.437972202E2,5.234949111E1,4.884450756E0,3.783908158E0,4.105360689E0,2.343716460E2,4.743161611E0,3.365554183E0
4.447972192E2,5.234946585E1,4.884405579E0,3.983912393E0,4.220929366E0,2.304146654E2,4.742798270E0,3.366066191E0
4.457972187E2,5.234943942E1,4.884351732E0,3.627958947E0,4.573336703E0,2.305923873E2,4.742646496E0,3.366280030E0
4.467972174E2,5.234941161E1,4.884305794E0,3.501756338E0,4.438847918E0,2.279181598E2,4.742802982E0,3.366059552E0
4.477972162E2,5.234938325E1,4.884250671E0,3.718123360E0,4.683023412E0,2.297147283E2,4.743311288E0,3.365343231E0
4.487972157E2,5.234935580E1,4.884193229E0,3.646576134E0,4.867741319E0,2.314291983E2,4.742846432E0,3.365998329E0
4.497972139E2,5.234932911E1,4.884137205E0,3.313235674E0,4.885034314E0,2.318813677E2,4.743008310E0,3.365770225E0
4.507972128E2,5.234930087E1,4.884083895E0,3.189853108E0,4.828273642E0,2.308476053E2,4.742686962E0,3.366223020E0
4.517972119E2,5.234927476E1,4.884030113E0,3.324012691E0,4.718631751E0,2.309788165E2,4.742593471E0,3.366354736E0
4.527972121E2,5.234924749E1,4.883979761E0,2.879309710E0,4.621316783E0,2.290327903E2,4.743128661E0,3.365600621E0
4.537972106E2,5.234922526E1,4.883931605E0,3.134576309E0,4.285877338E0,2.321943126E2,4.743530838E0,3.365033763E0
4.547972091E2,5.234919708E1,4.883878419E0,3.103371441E0,4.596903822E0,2.306959593E2,4.747731064E0,3.359105055E0
4.557972088E2,5.234917381E1,4.883831262E0,2.749460188E0,4.343206841E0,2.304893842E2,4.744274423E0,3.363985320E0
4.567972081E2,5.234914815E1,4.883778110E0,2.769263007E0,4.455945795E0,2.313541351E2,4.743303338E0,3.365354435E0
4.577972069E2,5.234912108E1,4.883716401E0,2.801679698E0,4.810156289E0,2.334124515E2,4.742405898E0,3.366618976E0
4.587972064E2,5.234909325E1,4.883657348E0,2.564403152E0,4.945831684E0,2.330724457E2,4.741444872E0,3.367972321E0
4.597972046E2,5.234905924E1,4.883601797E0,2.872028518E0,5.143048332E0,2.286468851E2,4.742258437E0,3.366826689E0
4.607972045E2,5.234903004E1,4.883546678E0,2.818888964E0,5.080812799E0,2.290102157E2,4.741708138E0,3.367601664E0
4.617972033E2,5.234900265E1,4.883492235E0,2.599212111E0,4.898646008E0,2.304950572E2,4.742047272E0,3.367124099E0
4.627972028E2,5.234897398E1,4.883434182E0,2.964737990E0,4.985951293E0,2.308861953E2,4.741982740E0,3.367214981E0
4.637972022E2,5.234894695E1,4.883373694E0,2.938724611E0,5.064421470E0,2.328084109E2,4.741407381E0,3.368025101E0
4.647972010E2,5.234892090E1,4.883301790E0,2.957566140E0,5.385037946E0,2.373438693E2,4.742053454E0,3.367115394E0
4.657972003E2,5.234891057E1,4.883232497E0,2.932972909E0,5.034935145E0,2.466922739E2,4.741826747E0,3.367434651E0
4.667971995E2,5.234888654E1,4.883162439E0,2.807917605E0,5.225354764E0,2.416970660E2,4.741393807E0,3.368044210E0
4.677971985E2,5.234885684E1,4.883112907E0,2.944084218E0,4.926188744E0,2.335114680E2,4.742053068E0,3.367115937E0
4.687971981E2,5.234882380E1,4.883052130E0,2.822935126E0,5.237732732E0,2.311316878E2,4.741405143E0,3.368028251E0
4.697971975E2,5.234879331E1,4.882995592E0,3.107008817E0,5.183412925E0,2.299785109E2,4.741986230E0,3.367210066E0
4.707971967E2,5.234876333E1,4.882935255E0,3.210945719E0,5.243189024E0,2.307092968E2,4.742187889E0,3.366926055E0
4.717971960E2,5.234873301E1,4.882872775E0,3.332482741E0,5.335926508E0,2.313927745E2,4.742285810E0,3.366788133E0
4.727971952E2,5.234870457E1,4.882810384E0,3.369275474E0,5.294684261E0,2.327378655E2,4.741852981E0,3.367397711E0
4.737971945E2,5.234867509E1,4.882750515E0,3.507116362E0,5.253863017E0,2.321176186E2,4.741896338E0,3.367336656E0
4.747971940E2,5.234863990E1,4.882693784E0,3.990377859E0,5.371774875E0,2.274308356E2,4.741455934E0,3.367956749E0
4.757971929E2,5.234860826E1,4.882636974E0,3.909562412E0,5.317476643E0,2.269087670E2,4.741754922E0,3.367535790E0
4.767971916E2,5.234857777E1,4.882573573E0,3.305822409E0,5.427033071E0,2.300414665E2,4.741199384E0,3.368317894E0
4.777971916E2,5.234854699E1,4.882518022E0,3.696931009E0,5.256974780E0,2.297129221E2,4.741362830E0,3.368087818E0
4.787971910E2,5.234852300E1,4.882471546E0,3.839223200E0,4.668451229E0,2.293607527E2,4.741298734E0,3.368178045E0
4.797971902E2,5.234849969E1,4.882413390E0,3.788592411E0,4.665691106E0,2.332362033E2,4.741757363E0,3.367532352E0
4.807971892E2,5.234847337E1,4.882361277E0,3.723854776E0,4.607389377E0,2.313992845E2,4.741172384E0,3.368355898E0
4.817971890E2,5.234845302E1,4.882307626E0,3.685444773E0,4.423071878E0,2.344617680E2,4.740873304E0,3.368776833E0
4.827971883E2,5.234843126E1,4.882252320E0,3.272200360E0,4.442672828E0,2.352446301E2,4.741560919E0,3.367808944E0
4.837971872E2,5.234840589E1,4.882197961E0,3.451398852E0,4.622661633E0,2.328473308E2,4.742062748E0,3.367102304E0
4.847971864E2,5.234838267E1,4.882160018E0,3.387725308E0,4.167045437E0,2.273925163E2,1.424369284E1,1.007660893E1
4.857971860E2,5.234835088E1,4.882103706E0,3.346674109E0,4.698545043E0,2.312414246E2,1.424334279E1,1.007710372E1
4.867971853E2,5.234832343E1,4.882055655E0,3.329434623E0,4.559202144E0,2.312414246E2,1.424349594E1,1.007688725E1
4.877971849E2,5.234829922E1,4.882004378E0,3.454382390E0,4.480493374E0,2.312414246E2,1.424362137E1,1.007670995E1
4.887971845E2,5.234828060E1,4.881963849E0,3.400779583E0,3.974528877E0,2.312414246E2,1.424381342E1,1.007643848E1
4.897971839E2,5.234824748E1,4.881910069E0,2.657128105E0,4.480068631E0,2.312414246E2,1.424282321E1,1.007783807E1
4.907971826E2,5.234821516E1,4.881851464E0,2.616433489E0,4.986249638E0,2.312414246E2,1.424283651E1,1.007781928E1
4.917971817E2,5.234818218E1,4.881793584E0,2.202732705E0,5.249670723E0,2.312944183E2,1.424291173E1,1.007771298E1
4.927971815E2,5.234815208E1,4.881741723E0,2.858188468E0,5.086691073E0,2.312944183E2,1.424299220E1,1.007759925E1
4.937971811E2,5.234812047E1,4.881682507E0,2.816537010E0,5.237506668E0,2.312151642E2,1.424316747E1,1.007735152E1
4.947971802E2,5.234809078E1,4.881624847E0,2.812490794E0,5.185081782E0,2.312151642E2,1.424328456E1,1.007718603E1
4.957971792E2,5.234806433E1,4.881571087E0,2.854390484E0,4.940719364E0,2.312151642E2,1.424337079E1,1.007706414E1
4.967971790E2,5.234803601E1,4.881527110E0,2.549055587E0,4.602343453E0,2.310615997E2,1.424340148E1,1.007702077E1
4.977971779E2,5.234800484E1,4.881483260E0,2.556315036E0,4.547753091E0,2.310615997E2,1.424350628E1,1.007687263E1
4.987971776E2,5.234797896E1,4.881436428E0,2.689917565E0,4.407804005E0,2.310615997E2,1.424341525E1,1.007700130E1
4.997971773E2,5.234794897E1,4.881382445E0,2.661696254E0,4.692536834E0,2.310615997E2,1.424338415E1,1.007704526E1
5.007971761E2,5.234792415E1,4.881323014E0,2.492525864E0,4.791437748E0,2.310615997E2,1.424317202E1,1.007734510E1
5.017971758E2,5.234789531E1,4.881269152E0,2.466348254E0,4.823497748E0,2.310615997E2,1.424280944E1,1.007785754E1
5.027971747E2,5.234786510E1,4.881208846E0,2.576060155E0,5.068256959E0,2.310615997E2,1.424286086E1,1.007778487E1
5.037971737E2,5.234783817E1,4.881152355E0,2.553682690E0,4.970509614E0,2.310615997E2,1.424302652E1,1.007755074E1
5.047971735E2,5.234780796E1,4.881093056E0,2.788243494E0,5.128236273E0,2.310615997E2,1.424318742E1,1.007732332E1
5.057971728E2,5.234778081E1,4.881036335E0,2.520345533E0,5.003102601E0,2.310615997E2,1.424346867E1,1.007692579E1
5.067971722E2,5.234775352E1,4.880977926E0,2.598493147E0,5.005376016E0,2.310615997E2,1.424364060E1,1.007668278E1
5.077971717E2,5.234772720E1,4.880917327E0,2.445014432E0,5.009640214E0,2.310615997E2,1.424370746E1,1.007658827E1
5.087971712E2,5.234771149E1,4.880873696E0,2.388147890E0,4.145799256E0,2.310615997E2,1.424341932E1,1.007699555E1
5.097971705E2,5.234768102E1,4.880817139E0,2.239316341E0,4.522652613E0,2.310615997E2,4.740177561E0,3.369755736E0
5.107971699E2,5.234765128E1,4.880759012E0,2.476610809E0,4.792045686E0,2.310615997E2,4.740878395E0,3.368769668E0
5.117971692E2,5.234762336E1,4.880704169E0,2.415718240E0,4.742623993E0,2.308188934E2,4.740867207E0,3.368785413E0
5.127971685E2,5.234759135E1,4.880650243E0,2.782182675E0,4.824917879E0,2.308188934E2,4.741396916E0,3.368039833E0
5.137971681E2,5.234756556E1,4.880592888E0,2.546298897E0,4.765885458E0,2.308188934E2,4.741759395E0,3.367529491E0
5.147971674E2,5.234753460E1,4.880532654E0,2.579571285E0,4.936762785E0,2.308188934E2,4.741313629E0,3.368157079E0
5.157971665E2,5.234750509E1,4.880482499E0,2.984066446E0,4.789826732E0,2.308188934E2,4.741235811E0,3.368266620E0
5.167971654E2,5.234748281E1,4.880427149E0,2.901861827E0,4.613374944E0,2.312423706E2,4.740922881E0,3.368707063E0
5.177971655E2,5.234746133E1,4.880379486E0,2.943985395E0,4.266438826E0,2.312423706E2,4.741409466E0,3.368022166E0
5.187971650E2,5.234743052E1,4.880328885E0,3.217715413E0,4.487269384E0,2.312423706E2,4.741429142E0,3.367994466E0
5.197971635E2,5.234740343E1,4.880276077E0,3.308868516E0,4.589551361E0,2.312423706E2,1.424354826E1,1.007681330E1
5.207973497E2,5.234737729E1,4.880221591E0,3.167235351E0,4.662036783E0,2.312423706E2,1.424361306E1,1.007672170E1
5.217973510E2,5.234735260E1,4.880166238E0,2.864942293E0,4.643887540E0,2.312423706E2,1.424354992E1,1.007681095E1
5.227973560E2,5.234732373E1,4.880117948E0,2.774929611E0,4.588976002E0,2.317776337E2,1.424343045E1,1.007697982E1
5.237973626E2,5.234729388E1,4.880062726E0,2.978464662E0,4.816848129E0,2.328322754E2,1.424315120E1,1.007737453E1
5.247973686E2,5.234726817E1,4.880007872E0,3.033804918E0,4.765539422E0,2.328322754E2,1.424289970E1,1.007772998E1
