"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.516786770E-1,-8.315402865E-1,-9.445504099E-2,-1.537089646E-1
7.536786100E-1,-8.315402865E-1,-9.445504099E-2,-1.537089646E-1
7.556779100E-1,-8.474228382E-1,-7.612907887E-2,-1.524872333E-1
7.576778760E-1,-8.596401215E-1,-5.474879593E-2,-1.610393524E-1
7.596778420E-1,-8.865181804E-1,-1.259909570E-2,-1.757001132E-1
7.616778080E-1,-9.011789560E-1,4.505131394E-3,-1.793653071E-1
7.636779410E-1,-9.237809777E-1,2.405281924E-2,-1.842522323E-1
7.656788070E-1,-9.463829994E-1,6.192646548E-2,-2.092977017E-1
7.676794730E-1,-9.598219991E-1,8.941540122E-2,-2.380083650E-1
7.696803730E-1,-9.744827747E-1,1.419498175E-1,-2.862667143E-1
7.716812730E-1,-9.921978712E-1,1.779908538E-1,-3.186425865E-1
7.736821730E-1,-9.995282292E-1,1.834886521E-1,-3.265838325E-1
7.756831060E-1,-1.013578176E0,1.676061451E-1,-3.278055489E-1
7.776831390E-1,-1.023352027E0,1.187369302E-1,-3.094795942E-1
7.796831390E-1,-1.032514930E0,7.780896127E-2,-2.868776023E-1
7.816831050E-1,-1.040456176E0,-9.544769302E-3,-2.435061634E-1
7.836831050E-1,-1.044732332E0,-1.146135926E-1,-1.781435758E-1
7.856822050E-1,-1.047175765E0,-5.409975052E-1,1.700496078E-1
7.876813050E-1,-1.044732332E0,-5.825363398E-1,2.146427780E-1
7.896808050E-1,-1.044121385E0,-6.197991371E-1,2.629011273E-1
7.916799050E-1,-1.044121385E0,-6.197991371E-1,2.629011273E-1
7.936795710E-1,-1.044121385E0,-6.197991371E-1,2.629011273E-1
7.956786710E-1,-1.041677952E0,-6.527858973E-1,3.056617081E-1
7.976787040E-1,-1.036180139E0,-6.790530682E-1,3.508657217E-1
7.996787370E-1,-1.030682325E0,-7.010442019E-1,3.954588771E-1
8.016787700E-1,-1.020908594E0,-7.334200740E-1,4.785365760E-1
8.036787700E-1,-1.008691192E0,-7.438048124E-1,5.512295365E-1
8.056777700E-1,-9.995282292E-1,-7.431939244E-1,5.891031623E-1
8.076777700E-1,-9.818131924E-1,-7.309766412E-1,6.569092274E-1
8.096777700E-1,-9.610437751E-1,-7.047094107E-1,7.259370089E-1
8.116777700E-1,-9.494373202E-1,-6.888269186E-1,7.552585006E-1
8.136775700E-1,-9.256135821E-1,-6.466771960E-1,8.187885284E-1
8.156774030E-1,-8.962920308E-1,-6.014732122E-1,8.768206835E-1
8.176772600E-1,-8.822421432E-1,-5.758168697E-1,9.061422348E-1
8.196756350E-1,-8.578075171E-1,-5.183955431E-1,9.611201286E-1
8.216759680E-1,-8.272642493E-1,-4.518111944E-1,1.012432814E0
8.236758680E-1,-8.064948320E-1,-3.840051591E-1,1.057025909E0
8.256734130E-1,-7.429648638E-1,-1.231657043E-1,1.177366376E0
8.276711630E-1,-7.374670506E-1,-8.651378751E-2,1.184696794E0
8.296690860E-1,-7.374670506E-1,-8.651378751E-2,1.184696794E0
8.316671570E-1,-7.344127297E-1,-5.413793400E-2,1.199357510E0
8.336658230E-1,-7.319692969E-1,-2.481640130E-2,1.205466151E0
8.356641350E-1,-7.319692969E-1,-2.481640130E-2,1.205466151E0
8.376645460E-1,-7.270823717E-1,3.283400787E-3,1.210353136E0
8.396644900E-1,-7.234171629E-1,5.276348442E-2,1.217072606E0
8.416644370E-1,-7.185302377E-1,9.430231899E-2,1.217072606E0
8.436643370E-1,-7.160868049E-1,1.107956842E-1,1.214629173E0
8.456643370E-1,-7.179193497E-1,1.419498175E-1,1.207909703E0
8.476643370E-1,-7.197519541E-1,1.688278764E-1,1.190194607E0
8.496643370E-1,-7.246388793E-1,1.792125851E-1,1.183475018E0
8.516634620E-1,-7.240280509E-1,1.944842190E-1,1.159651279E0
8.536634620E-1,-7.331910133E-1,2.054798007E-1,1.132162333E0
8.556634620E-1,-7.399105430E-1,2.158645093E-1,1.099786520E0
8.576630170E-1,-7.454082966E-1,2.201405615E-1,1.084514856E0
8.596629450E-1,-7.509061098E-1,2.317470014E-1,1.049084663E0
8.616629100E-1,-7.557930350E-1,2.476294935E-1,1.009378433E0
8.636628760E-1,-7.594582438E-1,2.580142021E-1,9.904416203E-1
8.656620090E-1,-8.003861904E-1,3.520874679E-1,8.169559240E-1
8.676611090E-1,-8.083274364E-1,3.630830348E-1,7.925212979E-1
8.696602090E-1,-8.083274364E-1,3.630830348E-1,7.925212979E-1
8.716593090E-1,-8.150469661E-1,3.698025346E-1,7.711409926E-1
8.736589750E-1,-8.144360781E-1,3.771329224E-1,7.479281425E-1
8.756581080E-1,-8.144360781E-1,3.771329224E-1,7.479281425E-1
8.776581410E-1,-8.132143617E-1,3.807981312E-1,7.308239341E-1
8.796585740E-1,-8.181012869E-1,3.832415938E-1,6.905068159E-1
8.816584740E-1,-8.205447197E-1,3.795763850E-1,6.715700030E-1
8.836585070E-1,-8.211556077E-1,3.728568852E-1,6.416375637E-1
8.856587400E-1,-8.211556077E-1,3.545309305E-1,6.092617512E-1
8.876596400E-1,-8.242099285E-1,3.252093792E-1,5.799401999E-1
8.896605060E-1,-8.235990405E-1,3.099377453E-1,5.658903122E-1
8.916613720E-1,-8.211556077E-1,2.629011273E-1,5.451208949E-1
8.936620050E-1,-8.187121153E-1,2.219731659E-1,5.249623060E-1
8.956628380E-1,-8.217664957E-1,1.969276816E-1,5.170210600E-1
8.976625710E-1,-8.150469661E-1,1.474476010E-1,5.035820603E-1
8.996616710E-1,-8.162686825E-1,9.430231899E-2,4.993059933E-1
9.016609710E-1,-8.162686825E-1,6.681338698E-2,4.913647175E-1
9.036614710E-1,-8.077165484E-1,6.337726954E-3,4.864778221E-1
9.056605370E-1,-7.924449444E-1,-2.978731692E-1,5.133558512E-1
9.076596370E-1,-7.924449444E-1,-2.978731692E-1,5.133558512E-1
9.096591700E-1,-7.936666608E-1,-3.314707577E-1,5.194645524E-1
9.116589360E-1,-7.918340564E-1,-3.669009507E-1,5.261840224E-1
9.136580360E-1,-7.918340564E-1,-3.669009507E-1,5.261840224E-1
9.156571360E-1,-7.918340564E-1,-3.669009507E-1,5.261840224E-1
9.176566020E-1,-7.918340564E-1,-3.974441886E-1,5.304601192E-1
9.196559350E-1,-7.869471312E-1,-4.603633285E-1,5.506186485E-1
9.216553010E-1,-7.851145267E-1,-4.939609170E-1,5.622251034E-1
9.236753010E-1,-7.851145267E-1,-5.489387512E-1,5.805510283E-1
9.256753010E-1,-7.783950567E-1,-6.075818539E-1,6.043748260E-1
9.276753010E-1,-7.808384895E-1,-6.350708008E-1,6.184247136E-1
9.326582310E-1,-7.728972435E-1,-6.924921274E-1,6.471353769E-1
9.346582310E-1,-7.783950567E-1,-7.554112077E-1,6.697373986E-1
9.366540310E-1,-7.747298479E-1,-7.926740050E-1,6.868416071E-1
9.386540310E-1,-7.796167731E-1,-8.714756370E-1,7.143305540E-1
9.406500310E-1,-7.845036983E-1,-9.649379849E-1,7.412086129E-1
9.426465310E-1,-7.820602059E-1,-1.010752916E0,7.552585006E-1
9.446434190E-1,-7.765624523E-1,-1.106047869E0,7.803040147E-1
9.466406190E-1,-7.667886019E-1,-1.201342821E0,8.041277528E-1
9.486381640E-1,-6.769914031E-1,-1.529988408E0,8.963683844E-1
9.506359140E-1,-6.769914031E-1,-1.529988408E0,8.963683844E-1
9.526338370E-1,-6.769914031E-1,-1.529988408E0,8.963683844E-1
9.546319080E-1,-6.623306274E-1,-1.564196825E0,9.067531228E-1
9.566303740E-1,-6.446155310E-1,-1.598405242E0,9.183595181E-1
9.586286860E-1,-6.446155310E-1,-1.598405242E0,9.183595181E-1
9.606286860E-1,-6.049093008E-1,-1.665600419E0,9.452376366E-1
9.626286860E-1,-5.853615999E-1,-1.698587179E0,9.641744494E-1
9.646286860E-1,-5.456553698E-1,-1.758451939E0,9.910525084E-1
9.666286860E-1,-5.083925724E-1,-1.816484213E0,1.028926134E0
9.686286860E-1,-4.876231849E-1,-1.844583988E0,1.041143417E0
9.706281400E-1,-4.430300295E-1,-1.887344480E0,1.080238819E0
9.726280960E-1,-4.002694488E-1,-1.929494262E0,1.119945049E0
9.746280540E-1,-3.813326359E-1,-1.952096224E0,1.137660146E0
9.766280140E-1,-3.397938013E-1,-1.987526417E0,1.179809809E0
9.786279750E-1,-2.994766831E-1,-2.019291401E0,1.221348643E0
9.806279370E-1,-2.603813112E-1,-2.046169519E0,1.262276649E0
9.826281150E-1,-2.396118939E-1,-2.058997631E0,1.289154768E0
9.846280800E-1,-2.041817009E-1,-2.079766989E0,1.333747864E0
9.866280460E-1,-1.724167168E-1,-2.098703861E0,1.378951907E0
9.886271460E-1,-9.972374886E-2,-2.136577606E0,1.549383283E0
9.906262460E-1,-9.972374886E-2,-2.136577606E0,1.549383283E0
9.926253120E-1,-1.015563458E-1,-2.137799263E0,1.567098379E0
9.946244120E-1,-1.113301888E-1,-2.137799263E0,1.580537438E0
9.966241780E-1,-1.113301888E-1,-2.137799263E0,1.580537438E0
9.986233110E-1,-1.113301888E-1,-2.137799263E0,1.580537438E0
1.000624211E0,-1.247692257E-1,-2.140242815E0,1.592143893E0
1.002625111E0,-1.516472995E-1,-2.137188435E0,1.614745975E0
1.004626044E0,-1.937969923E-1,-2.132301569E0,1.639180541E0
1.006626977E0,-2.499966025E-1,-2.117640734E0,1.660560846E0
1.008627677E0,-2.787072659E-1,-2.107867002E0,1.670334697E0
1.010628577E0,-3.440698385E-1,-2.080378056E0,1.689882398E0
1.012629477E0,-4.124867618E-1,-2.043725967E0,1.707597494E0
1.014630377E0,-4.473060668E-1,-2.022956610E0,1.718593001E0
1.016631143E0,-5.297728777E-1,-1.973476529E0,1.728977680E0
1.018632376E0,-6.165157557E-1,-1.916055202E0,1.748525381E0
1.020632342E0,-6.604980230E-1,-1.889177084E0,1.751579762E0
1.022632308E0,-7.594582438E-1,-1.829312325E0,1.756466627E0
1.024632274E0,-8.633053303E-1,-1.764560580E0,1.752801418E0
1.026632240E0,-9.195048809E-1,-1.730962992E0,1.752190590E0
1.028631340E0,-1.367879987E0,-1.225777507E0,1.666669488E0
1.030630840E0,-1.405142784E0,-1.143921494E0,1.652008653E0
1.032629973E0,-1.405142784E0,-1.143921494E0,1.652008653E0
1.034629106E0,-1.436907768E0,-1.051680923E0,1.634904504E0
1.036628206E0,-1.436907768E0,-1.051680923E0,1.634904504E0
1.038627339E0,-1.436907768E0,-1.051680923E0,1.634904504E0
1.040627339E0,-1.468672752E0,-9.551641941E-1,1.620854616E0
1.042627139E0,-1.516320229E0,-7.474699616E-1,1.585424423E0
1.044627139E0,-1.543809175E0,-5.257259011E-1,1.554881096E0
1.046627139E0,-1.551139593E0,-4.078288972E-1,1.543274641E0
1.048626139E0,-1.551750422E0,-1.714240611E-1,1.518840075E0
1.050626639E0,-1.537700534E0,5.948300287E-2,1.509066224E0
1.052626972E0,-1.524261475E0,1.731039435E-1,1.505401015E0
1.054638722E0,-1.482111812E0,3.979023397E-1,1.496848941E0
1.056638722E0,-1.425912142E0,6.013205051E-1,1.501735806E0
1.058638888E0,-1.393536329E0,6.966154575E-1,1.507844448E0
1.060639030E0,-1.320843339E0,8.731555343E-1,1.521894455E0
1.062637655E0,-1.240820050E0,1.012432814E0,1.538998604E0
1.064636432E0,-1.197448611E0,1.070464969E0,1.546939850E0
1.066633732E0,-1.113760114E0,1.159040451E0,1.577483177E0
1.068631277E0,-7.771732807E-1,1.107727766E0,1.712484360E0
1.070629027E0,-7.771732807E-1,1.107727766E0,1.712484360E0
1.072626950E0,-7.771732807E-1,1.107727766E0,1.712484360E0
1.074625021E0,-7.386888266E-1,1.060080290E0,1.732032061E0
1.076624421E0,-6.995934248E-1,1.001437187E0,1.752190590E0
1.078622733E0,-6.995934248E-1,1.001437187E0,1.752190590E0
1.080621144E0,-6.287330389E-1,8.615490794E-1,1.787009954E0
1.082619977E0,-5.633704662E-1,6.990588903E-1,1.820607543E0
1.084620819E0,-5.291619897E-1,6.129269004E-1,1.835268259E0
1.086620869E0,-4.699080884E-1,4.314999282E-1,1.862146378E0
1.088620869E0,-4.088215530E-1,2.433534414E-1,1.881083131E0
1.090620914E0,-3.837760985E-1,1.517236531E-1,1.890246153E0
1.092620957E0,-3.391829133E-1,-2.909245715E-2,1.898798227E0
1.094620998E0,-3.043636084E-1,-2.001347244E-1,1.895133018E0
1.096620558E0,-2.689334154E-1,-3.412446082E-1,1.879861474E0
1.098620558E0,-2.542726696E-1,-4.041637182E-1,1.878028870E0
1.100620558E0,-2.255619913E-1,-5.067890882E-1,1.859702826E0
1.102620558E0,-1.931861341E-1,-5.886450410E-1,1.838322639E0
1.104620558E0,-1.766927689E-1,-6.246860623E-1,1.830381393E0
1.106620558E0,-1.473712474E-1,-6.741661429E-1,1.812055349E0
1.108619724E0,2.901609987E-3,-7.114289403E-1,1.743027568E0
1.110618824E0,2.901609987E-3,-7.114289403E-1,1.743027568E0
1.112617924E0,2.306016348E-2,-7.053202987E-1,1.737529874E0
1.114615490E0,4.138612002E-2,-6.973790526E-1,1.731421232E0
1.116615356E0,4.138612002E-2,-6.973790526E-1,1.731421232E0
1.118614422E0,4.138612002E-2,-6.973790526E-1,1.731421232E0
1.120613488E0,7.864890248E-2,-6.845508814E-1,1.720425606E0
1.122612954E0,9.880745411E-2,-6.814965606E-1,1.713095188E0
1.124612420E0,1.317941695E-1,-6.827182770E-1,1.706375718E0
1.126613286E0,1.660026312E-1,-6.967681646E-1,1.703321338E0
1.128614219E0,1.757764816E-1,-7.028768063E-1,1.704543114E0
1.130615152E0,2.020436823E-1,-7.157049775E-1,1.704543114E0
1.132616085E0,2.191479057E-1,-7.163158655E-1,1.708208323E0
1.134617018E0,2.295326144E-1,-7.175375819E-1,1.717982173E0
1.136617351E0,2.338086665E-1,-7.150941491E-1,1.724701643E0
1.138618284E0,2.325869352E-1,-7.126506567E-1,1.734475493E0
1.140619217E0,2.356412709E-1,-7.028768063E-1,1.755244970E0
1.142619950E0,2.374738604E-1,-7.047094107E-1,1.760742664E0
1.144619416E0,2.277000248E-1,-7.028768063E-1,1.783955574E0
1.146618982E0,2.222022265E-1,-7.028768063E-1,1.809001088E0
1.148618115E0,1.831068546E-1,-7.285331488E-1,1.940337062E0
1.150617181E0,1.751656085E-1,-7.340309620E-1,1.954997897E0
1.152616247E0,1.660026312E-1,-7.346417904E-1,1.973323822E0
1.154615313E0,1.660026312E-1,-7.346417904E-1,1.973323822E0
1.156614779E0,1.543961912E-1,-7.407504916E-1,1.987984538E0
1.158613879E0,1.543961912E-1,-7.407504916E-1,1.987984538E0
1.160613012E0,1.543961912E-1,-7.407504916E-1,1.987984538E0
1.162612145E0,1.293507218E-1,-7.499134541E-1,2.027080059E0
1.164611311E0,1.073595658E-1,-7.590764165E-1,2.061288357E0
1.166637311E0,1.073595658E-1,-7.590764165E-1,2.061288357E0
1.168637311E0,1.073595658E-1,-7.590764165E-1,2.061288357E0
1.170623811E0,1.073595658E-1,-7.590764165E-1,2.061288357E0
1.172614811E0,1.073595658E-1,-7.590764165E-1,2.061288357E0
1.174608061E0,2.733621933E-2,-7.822893262E-1,2.204230785E0
1.176602461E0,2.733621933E-2,-7.774024010E-1,2.241493702E0
1.178597794E0,2.672535367E-2,-7.682393789E-1,2.268982649E0
1.180594651E0,2.794708498E-2,-7.590764165E-1,2.282421589E0
1.182594526E0,1.756237634E-2,-7.309766412E-1,2.320295334E0
1.184592081E0,4.123340361E-3,-6.888269186E-1,2.353892803E0
1.186591981E0,-1.374446787E-3,-6.613379717E-1,2.370997190E0
1.188589526E0,-7.834346592E-2,-4.457025528E-1,2.480341911E0
1.190587276E0,-8.811730891E-2,-4.200462103E-1,2.487672329E0
1.192585199E0,-8.811730891E-2,-4.200462103E-1,2.487672329E0
1.194583270E0,-1.021672115E-1,-3.992767930E-1,2.498057127E0
1.196581603E0,-1.143845171E-1,-3.742313087E-1,2.504165649E0
1.198579915E0,-1.143845171E-1,-3.742313087E-1,2.504165649E0
1.200579973E0,-1.259909570E-1,-3.516293168E-1,2.509052753E0
1.202579917E0,-1.528690308E-1,-2.966514230E-1,2.517604828E0
1.204579864E0,-1.821905524E-1,-2.459496260E-1,2.520048141E0
1.206578814E0,-1.992947906E-1,-2.209041417E-1,2.522491693E0
1.208578814E0,-2.273945808E-1,-1.683697402E-1,2.516993999E0
1.210577859E0,-2.536617815E-1,-1.140027270E-1,2.512717724E0
1.212576945E0,-2.677116990E-1,-8.834638447E-2,2.504165649E0
1.214576903E0,-3.000875413E-1,-3.336851299E-2,2.497446299E0
1.216576903E0,-3.226895630E-1,2.038762718E-2,2.485228777E0
1.218576903E0,-3.349068761E-1,4.360050708E-2,2.477287531E0
1.220576903E0,-3.556762934E-1,9.430231899E-2,2.461405039E0
1.222576867E0,-3.752239645E-1,1.413389444E-1,2.452242136E0
1.224576832E0,-3.959933817E-1,1.767691374E-1,2.438192368E0
1.226576798E0,-4.039346576E-1,1.944842190E-1,2.432083607E0
1.228575898E0,-4.833471179E-1,2.366339266E-1,2.398486137E0
1.230575898E0,-4.833471179E-1,2.366339266E-1,2.398486137E0
1.232575898E0,-4.937318265E-1,2.299144119E-1,2.396653414E0
1.234575898E0,-5.083925724E-1,2.274709493E-1,2.391766548E0
1.236576064E0,-5.212207437E-1,2.170862406E-1,2.389322996E0
1.238576097E0,-5.212207437E-1,2.170862406E-1,2.389322996E0
1.240576797E0,-5.383250117E-1,2.060906589E-1,2.383825302E0
1.242576830E0,-5.652030706E-1,1.822669208E-1,2.377105713E0
1.244577563E0,-5.810855627E-1,1.706604809E-1,2.370386124E0
1.246577596E0,-6.128505468E-1,1.425606757E-1,2.358168840E0
1.248578496E0,-6.433938146E-1,1.187369302E-1,2.342286348E0
1.250579396E0,-6.580545902E-1,1.059087589E-1,2.331901789E0
1.252581129E0,-6.934847832E-1,8.208502084E-2,2.305023670E0
1.254581295E0,-7.338019013E-1,6.253732741E-2,2.273258686E0
1.256582095E0,-7.802276611E-1,4.787656292E-2,2.233552456E0
1.258582661E0,-8.028296232E-1,3.810271993E-2,2.218280792E0
1.260582594E0,-8.468119502E-1,2.466368489E-2,2.176131010E0
1.262582594E0,-9.005680680E-1,1.122464892E-2,2.137035608E0
1.264582527E0,-9.201157689E-1,8.399396902E-4,2.117487907E0
1.266583193E0,-9.763153791E-1,-2.481640130E-2,2.074727535E0
1.268582293E0,-1.212109327E0,-1.811978966E-1,1.937893629E0
1.270582093E0,-1.248150468E0,-2.019673288E-1,1.924454570E0
1.272581893E0,-1.281748056E0,-2.196824104E-1,1.909793854E0
1.274581026E0,-1.281748056E0,-2.196824104E-1,1.909793854E0
1.276580092E0,-1.316567302E0,-2.392300963E-1,1.892078757E0
1.278579825E0,-1.316567302E0,-2.392300963E-1,1.892078757E0
1.280579791E0,-1.355662704E0,-2.545017302E-1,1.876807094E0
1.282579791E0,-1.434464335E0,-2.819906771E-1,1.846263885E0
1.284579824E0,-1.474170566E0,-2.923753858E-1,1.830381393E0
1.286579824E0,-1.553583026E0,-3.027600944E-1,1.797394633E0
1.288593824E0,-1.632384658E0,-3.052035570E-1,1.771738291E0
1.290593824E0,-1.672701716E0,-2.997057736E-1,1.756466627E0
1.292593824E0,-1.749059916E0,-2.862667143E-1,1.730199456E0
1.294593824E0,-1.819920301E0,-2.624429762E-1,1.701488733E0
1.296593624E0,-1.850463510E0,-2.447278947E-1,1.687438846E0
1.298593624E0,-1.913382649E0,-2.056325078E-1,1.663615108E0
1.300593481E0,-1.958586693E0,-1.567633003E-1,1.640402317E0
1.302593356E0,-1.981188655E0,-1.292743534E-1,1.628184915E0
1.304593244E0,-2.017840624E0,-7.246389240E-2,1.606804729E0
1.306593144E0,-2.045329571E0,-1.259909570E-2,1.575039625E0
1.308590689E0,-2.063655615E0,1.920407563E-1,1.467527390E0
1.310588439E0,-2.063655615E0,1.920407563E-1,1.467527390E0
1.312586362E0,-2.053270817E0,2.097558528E-1,1.454699278E0
1.314584433E0,-2.039220810E0,2.238057554E-1,1.441871047E0
1.316584766E0,-2.039220810E0,2.238057554E-1,1.441871047E0
1.318583078E0,-2.039220810E0,2.238057554E-1,1.441871047E0
1.320583078E0,-2.004401684E0,2.470186353E-1,1.418658137E0
1.322583078E0,-1.981188655E0,2.512947023E-1,1.403997421E0
1.324583078E0,-1.928043485E0,2.531272769E-1,1.383838892E0
1.326583078E0,-1.862069964E0,2.396882474E-1,1.361847758E0
1.328583078E0,-1.825418115E0,2.262492180E-1,1.350852132E0
1.330583078E0,-1.747227311E0,1.908190250E-1,1.327639222E0
1.332583034E0,-1.657430172E0,1.388954818E-1,1.301982880E0
1.334582992E0,-1.611004353E0,1.150717437E-1,1.293430805E0
1.336582512E0,-1.514487624E0,4.970915988E-2,1.272050500E0
1.338583281E0,-1.411862254E0,-2.115120925E-2,1.246394157E0
1.340583243E0,-1.356884480E0,-5.658139288E-2,1.236620307E0
1.342583207E0,-1.246928692E0,-1.341612786E-1,1.214629173E0
1.344583172E0,-1.142470717E0,-2.086868435E-1,1.191416264E0
