"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.445477192E2,-8.095166016E-1,5.195845184E0,8.083939362E0
1.445576732E2,-7.652087402E-1,5.257966003E0,7.964188385E0
1.445676282E2,-7.743397522E-1,5.362598419E0,7.914791107E0
1.445775822E2,-7.861651611E-1,5.406457214E0,7.949069824E0
1.445875362E2,-8.384065247E-1,5.365292816E0,8.060438232E0
1.445974902E2,-8.675958252E-1,5.232668610E0,8.246800690E0
1.446074442E2,-8.343649292E-1,5.094206543E0,8.389903107E0
1.446173982E2,-8.294252014E-1,4.995561676E0,8.447533264E0
1.446273522E2,-7.801776123E-1,5.040617981E0,8.475225677E0
1.446373062E2,-7.436535645E-1,5.122946777E0,8.481362915E0
1.446472602E2,-7.122189331E-1,5.171595612E0,8.504115601E0
1.446572142E2,-6.846762085E-1,5.146597595E0,8.548124084E0
1.446671683E2,-6.541397095E-1,5.098996582E0,8.568332062E0
1.446771222E2,-6.330335999E-1,5.026547241E0,8.549920349E0
1.446870762E2,-6.063890076E-1,5.055586853E0,8.465346222E0
1.446970302E2,-5.574407959E-1,5.132526855E0,8.329428864E0
1.447069842E2,-5.393284607E-1,5.216352539E0,8.232430573E0
1.447169382E2,-5.504054260E-1,5.289999390E0,8.227490845E0
1.447268922E2,-5.918692017E-1,5.238207092E0,8.230484619E0
1.447368462E2,-6.218069458E-1,5.149142303E0,8.272247772E0
1.447468002E2,-6.530918884E-1,5.134472809E0,8.250842285E0
1.447567543E2,-6.679110718E-1,5.171146545E0,8.175848236E0
1.447667082E2,-6.578819275E-1,5.266797638E0,8.099956055E0
1.447766622E2,-6.972500610E-1,5.352569275E0,8.093369751E0
1.447866162E2,-7.638615417E-1,5.382656708E0,8.142018585E0
1.447965702E2,-8.178991699E-1,5.316494293E0,8.188721466E0
1.448065242E2,-8.304730225E-1,5.247038727E0,8.255632324E0
1.448164782E2,-8.184979248E-1,5.226830750E0,8.291407928E0
1.448264322E2,-7.876620483E-1,5.195695496E0,8.302185516E0
1.448363872E2,-7.271878052E-1,5.207969971E0,8.356073456E0
1.448463412E2,-7.008425903E-1,5.217699738E0,8.423283691E0
1.448562952E2,-7.388635254E-1,5.190905457E0,8.495134277E0
1.448662492E2,-7.921527100E-1,5.111420746E0,8.522227936E0
1.448762032E2,-8.105644226E-1,5.064268799E0,8.503965912E0
1.448861572E2,-8.042774963E-1,5.066963196E0,8.408314819E0
1.448961113E2,-7.858657837E-1,5.130131836E0,8.255033569E0
1.449060652E2,-7.662565613E-1,5.229974213E0,8.152197418E0
1.449160192E2,-7.590715027E-1,5.360652466E0,8.110434265E0
1.449259732E2,-8.042774963E-1,5.393883362E0,8.140671387E0
1.449359272E2,-8.640032959E-1,5.354664917E0,8.228688354E0
1.449458812E2,-9.147477722E-1,5.282514954E0,8.245154114E0
1.449558352E2,-9.069639587E-1,5.229674835E0,8.218060455E0
1.449657892E2,-8.767268372E-1,5.213508453E0,8.194110260E0
1.449757431E2,-7.878117371E-1,5.267396393E0,8.172405396E0
1.449856971E2,-7.566764832E-1,5.318589935E0,8.203241272E0
1.449956511E2,-7.467970276E-1,5.333259430E0,8.239316254E0
1.450056051E2,-7.526348877E-1,5.279521179E0,8.318800964E0
1.450155591E2,-7.488926697E-1,5.210215302E0,8.372389526E0
1.450255131E2,-7.204518127E-1,5.176834717E0,8.402027893E0
1.450354671E2,-6.746470642E-1,5.220094757E0,8.418793030E0
1.450454211E2,-6.360273743E-1,5.274581451E0,8.432714081E0
1.450553751E2,-6.141728210E-1,5.322032776E0,8.492439880E0
1.450653291E2,-5.746549988E-1,5.348827057E0,8.541986847E0
1.450752831E2,-5.703140259E-1,5.296885071E0,8.530161438E0
1.450852381E2,-5.795947266E-1,5.239404602E0,8.464747467E0
1.450951921E2,-5.780978394E-1,5.248086548E0,8.368347931E0
1.451051461E2,-6.116281128E-1,5.312602386E0,8.241411896E0
1.451151001E2,-6.481521606E-1,5.407205658E0,8.173303528E0
1.451250541E2,-7.349716187E-1,5.416336670E0,8.171956329E0
1.451350081E2,-8.059240723E-1,5.388494568E0,8.230185242E0
1.451449621E2,-8.204438782E-1,5.319338379E0,8.255782013E0
1.451549161E2,-7.382647705E-1,5.245392151E0,8.196205902E0
1.451648701E2,-5.798941040E-1,5.242697754E0,8.120912476E0
1.451748241E2,-4.836442566E-1,5.314398651E0,8.004903717E0
1.451847781E2,-4.778063965E-1,5.436245270E0,7.938292236E0
1.451947321E2,-5.694158936E-1,5.510191498E0,7.965984650E0
1.452046861E2,-7.057823181E-1,5.483696594E0,8.088130646E0
1.452146401E2,-8.063731384E-1,5.413043518E0,8.216114502E0
1.452245941E2,-8.517288208E-1,5.308411102E0,8.315807190E0
1.452345481E2,-8.213420105E-1,5.236710205E0,8.334069214E0
1.452445021E2,-6.896159363E-1,5.256618805E0,8.328530731E0
1.452544561E2,-6.035449219E-1,5.276826782E0,8.316555634E0
1.452644101E2,-5.081932068E-1,5.225932617E0,8.165519714E0
1.452743641E2,-2.375559998E-1,5.203179932E0,8.270900574E0
1.452843181E2,-1.396595764E-1,5.178181915E0,8.450227661E0
1.452942721E2,-3.278182983E-2,4.965773621E0,8.356073456E0
1.453042261E2,-1.053808594E-1,4.373455353E0,9.013955383E0
1.453141801E2,-3.719764709E-1,3.947291565E0,8.954379272E0
1.453241341E2,-6.430627441E-1,4.145629120E0,8.067024536E0
1.453340881E2,-9.517208862E-1,5.070256348E0,6.814878387E0
1.453440431E2,-1.479223938E0,6.021378479E0,6.009553070E0
1.453539971E2,-2.324665833E0,6.423442383E0,6.718179474E0
1.453639511E2,-2.522404633E0,6.273603973E0,8.288713531E0
1.453739051E2,-2.207758942E0,5.790408783E0,9.724677429E0
1.453838591E2,-1.656904449E0,5.122198334E0,9.953701172E0
1.453938131E2,-1.014440460E0,4.974904633E0,9.549990692E0
1.454037671E2,-3.833528137E-1,5.141957245E0,9.321715393E0
1.454137211E2,8.996292114E-2,5.011728058E0,8.803343353E0
1.454236751E2,4.167333984E-1,4.956492920E0,8.535849609E0
1.454336291E2,5.622308350E-1,4.918322296E0,8.347092133E0
1.454435831E2,3.920347595E-1,4.939428406E0,8.210576019E0
1.454535371E2,-7.634124756E-3,5.137765961E0,8.056246948E0
1.454634911E2,-5.023553467E-1,5.386398926E0,7.801027679E0
1.454734451E2,-1.022074585E0,5.504653015E0,7.811505890E0
1.454833991E2,-1.317709808E0,5.471721497E0,8.046966248E0
1.454933531E2,-1.426084442E0,5.401218109E0,8.312364349E0
1.455033071E2,-1.348395996E0,5.314099274E0,8.463699646E0
1.455132611E2,-1.203497314E0,5.256319427E0,8.568631439E0
1.455232151E2,-1.137634277E0,5.232219543E0,8.606652374E0
1.455331691E2,-1.147214355E0,5.157375183E0,8.579708405E0
1.455431231E2,-1.212029572E0,5.070406036E0,8.519084473E0
1.455530771E2,-1.208736420E0,4.990621948E0,8.413254547E0
1.455630311E2,-1.186133423E0,4.955744476E0,8.238118744E0
1.455729851E2,-1.190923462E0,4.996609497E0,7.994275818E0
1.455829391E2,-1.186283112E0,5.037025452E0,7.770790558E0
1.455928941E2,-1.130748596E0,5.091362457E0,7.712262268E0
1.456028481E2,-1.085093536E0,5.133125610E0,7.823930054E0
1.456128021E2,-1.039139099E0,5.107079773E0,8.054450684E0
1.456227561E2,-9.770182800E-1,5.027445374E0,8.309969330E0
1.456327101E2,-8.925938416E-1,4.975204010E0,8.509953461E0
1.456426641E2,-7.954458618E-1,4.967120819E0,8.636590118E0
1.456526181E2,-7.704478455E-1,4.980293427E0,8.684640198E0
1.456625721E2,-8.295748901E-1,5.041965179E0,8.674760742E0
1.456725261E2,-9.544152832E-1,5.091961212E0,8.715625763E0
1.456824801E2,-1.032253418E0,5.054988098E0,8.724158020E0
1.456924341E2,-1.009051666E0,4.900359650E0,8.727301483E0
1.457023881E2,-9.301657104E-1,4.717739410E0,8.663384399E0
1.457123421E2,-7.710466003E-1,4.640350342E0,8.503217468E0
1.457222961E2,-6.262976074E-1,4.666994934E0,8.335266724E0
1.457322501E2,-5.530998230E-1,4.750670929E0,8.267008667E0
1.457422041E2,-6.219566345E-1,4.792284393E0,8.353379059E0
1.457521581E2,-6.194119263E-1,4.769082642E0,8.230634308E0
1.457621121E2,-6.174659729E-1,4.736450500E0,8.283923492E0
1.457720661E2,-6.617738342E-1,4.735103302E0,8.452472992E0
1.457820201E2,-6.843768311E-1,4.809797974E0,8.363408203E0
1.457919741E2,-7.240443420E-1,5.002447357E0,8.246052246E0
1.458019281E2,-7.740403748E-1,5.152285767E0,8.319549408E0
1.458118821E2,-8.557704163E-1,5.175337830E0,8.415200500E0
1.458218361E2,-8.897497559E-1,5.154680786E0,8.543932800E0
1.458317901E2,-8.485853577E-1,5.080435181E0,8.605903931E0
1.458417451E2,-7.548802185E-1,4.994064789E0,8.540789337E0
1.458516991E2,-6.551875305E-1,5.000351715E0,8.377179565E0
1.458616531E2,-6.265969849E-1,5.098697205E0,8.236322479E0
1.458716071E2,-7.228468323E-1,5.220394135E0,8.179740143E0
1.458815611E2,-9.047186279E-1,5.268743591E0,8.198451233E0
1.458915151E2,-1.067579956E0,5.237608337E0,8.283474426E0
1.459014691E2,-1.113833771E0,5.120701447E0,8.300389252E0
1.459114231E2,-1.029409332E0,5.051395569E0,8.293952637E0
1.459213771E2,-9.101074219E-1,5.046904907E0,8.270301819E0
1.459313311E2,-8.744815063E-1,5.099894714E0,8.329279175E0
1.459412851E2,-9.008267212E-1,5.174739075E0,8.421936493E0
1.459512391E2,-9.542655945E-1,5.150040436E0,8.551267548E0
1.459611931E2,-9.993218994E-1,5.015470276E0,8.609496460E0
1.459711481E2,-1.012494507E0,4.938081207E0,8.543483734E0
1.459811021E2,-9.683363342E-1,4.962929535E0,8.390950928E0
1.459910561E2,-9.247769165E-1,5.025948486E0,8.154293060E0
1.460010101E2,-8.994795227E-1,5.122946777E0,8.023016052E0
1.460109641E2,-9.618997192E-1,5.237308960E0,7.963589630E0
1.460209181E2,-1.038540344E0,5.319338379E0,8.009693756E0
1.460308721E2,-1.087488556E0,5.312003632E0,8.158933411E0
1.460408261E2,-1.031804352E0,5.264402618E0,8.318950653E0
1.460507801E2,-8.970845032E-1,5.207969971E0,8.472980347E0
1.460607341E2,-7.334747314E-1,5.137167206E0,8.591833191E0
1.460706881E2,-5.993536377E-1,5.128934326E0,8.690927124E0
1.460806421E2,-5.402265930E-1,5.090913391E0,8.794212341E0
1.460905971E2,-5.453160095E-1,5.069807281E0,8.838819580E0
1.461005511E2,-5.959107971E-1,5.018613739E0,8.793763275E0
1.461105051E2,-6.271957397E-1,5.032534790E0,8.664881287E0
1.461204591E2,-6.712042236E-1,5.065915375E0,8.483608246E0
1.461304131E2,-7.228468323E-1,5.130281525E0,8.383616180E0
1.461403671E2,-7.643106079E-1,5.205874329E0,8.365503845E0
1.461503211E2,-7.863148499E-1,5.219795380E0,8.380622406E0
1.461602751E2,-7.780819702E-1,5.168003082E0,8.443791046E0
1.461702291E2,-7.523355103E-1,5.099894714E0,8.461304626E0
1.461801831E2,-6.771917725E-1,5.070705414E0,8.459358673E0
1.461901371E2,-6.065386963E-1,5.120102692E0,8.402327271E0
1.462000911E2,-5.813909912E-1,5.206473083E0,8.338709564E0
1.462100451E2,-5.655239868E-1,5.301525421E0,8.391549683E0
1.462199991E2,-5.706134033E-1,5.286706238E0,8.515791321E0
1.462299531E2,-5.495072937E-1,5.202431488E0,8.665480042E0
1.462399071E2,-4.995112610E-1,5.049898682E0,8.728798370E0
1.462498611E2,-4.305047607E-1,4.928052063E0,8.644224243E0
1.462598151E2,-3.743714905E-1,4.922663269E0,8.431516571E0
1.462697691E2,-3.930825806E-1,5.043911133E0,8.264613647E0
1.462797231E2,-4.996609497E-1,5.157375183E0,8.195756836E0
1.462896771E2,-6.649172974E-1,5.234913940E0,8.233478394E0
1.462996311E2,-8.541238403E-1,5.145998840E0,8.306676178E0
1.463095851E2,-9.630972290E-1,5.033582611E0,8.322692871E0
1.463195391E2,-9.852511597E-1,4.929848328E0,8.236771545E0
1.463294931E2,-9.392967224E-1,4.946014709E0,8.110284576E0
1.463394481E2,-8.797206116E-1,5.023553467E0,8.005951538E0
1.463494021E2,-8.150550842E-1,5.077740784E0,7.983498230E0
1.463593561E2,-7.909552002E-1,5.113516388E0,8.080047455E0
1.463693101E2,-7.491920471E-1,5.083728333E0,8.200846252E0
1.463792641E2,-7.704478455E-1,5.061125336E0,8.292156372E0
1.463892181E2,-7.647596741E-1,5.051096191E0,8.352630615E0
1.463991721E2,-8.267308044E-1,5.066813507E0,8.411458282E0
1.464091261E2,-8.780740356E-1,5.007836151E0,8.435109100E0
1.464190801E2,-9.066645813E-1,4.971761169E0,8.422086182E0
1.464290341E2,-9.057664490E-1,5.007836151E0,8.369994507E0
1.464389881E2,-9.038204956E-1,5.034181366E0,8.327782288E0
1.464489421E2,-9.587562561E-1,5.058131561E0,8.309370575E0
1.464588961E2,-9.801617432E-1,5.063969421E0,8.287216644E0
1.464688501E2,-1.007405090E0,4.989723816E0,8.235274658E0
1.464788041E2,-9.771679688E-1,4.966971130E0,8.157735901E0
1.464887581E2,-8.969348145E-1,5.021757202E0,8.039631500E0
1.464987121E2,-8.536747742E-1,5.121599579E0,8.017926636E0
1.465086661E2,-8.279283142E-1,5.185516663E0,8.060138855E0
1.465186201E2,-8.011340332E-1,5.179978180E0,8.220006409E0
1.465285741E2,-7.818241882E-1,5.103636932E0,8.386759644E0
1.465385281E2,-7.005432129E-1,4.969815216E0,8.528664551E0
1.465484821E2,-6.072871399E-1,4.888534241E0,8.633746033E0
1.465584361E2,-4.619393921E-1,4.858446808E0,8.708740082E0
1.465683901E2,-4.275109863E-1,4.841681671E0,8.827592926E0
1.465783451E2,-4.653822327E-1,4.902904358E0,8.758586426E0
1.465882991E2,-4.041595459E-1,4.903952179E0,8.283324738E0
1.465982531E2,-4.544549561E-1,4.938530273E0,8.333769836E0
1.466082071E2,-6.517446899E-1,4.956492920E0,8.528814240E0
1.466181611E2,-9.282197571E-1,4.950205994E0,8.408464508E0
1.466281151E2,-1.102607117E0,5.016218719E0,8.294401703E0
1.466380691E2,-1.186133423E0,5.062622223E0,8.340805206E0
1.466480231E2,-1.203946381E0,5.034031677E0,8.373587036E0
1.466579771E2,-1.179696808E0,5.054988098E0,8.443042603E0
1.466679311E2,-1.133892059E0,5.072052612E0,8.496481476E0
1.466778851E2,-1.053060150E0,5.097350006E0,8.542435913E0
1.466878391E2,-9.836045837E-1,5.103187866E0,8.618926849E0
1.466977931E2,-9.339079285E-1,5.114414520E0,8.743318176E0
1.467077471E2,-8.713380432E-1,5.066963196E0,8.832382965E0
1.467177011E2,-7.566764832E-1,4.988526306E0,8.786877594E0
1.467276551E2,-6.095324707E-1,4.936284943E0,8.697513428E0
1.467376091E2,-5.318440247E-1,4.951852570E0,8.596473541E0
1.467475631E2,-4.809498596E-1,5.016667786E0,8.546028442E0
1.467575171E2,-5.028044128E-1,5.067112885E0,8.569080505E0
1.467674711E2,-6.481521606E-1,5.011428680E0,8.578660583E0
1.467774251E2,-7.464976501E-1,4.969366150E0,8.549620972E0
1.467873791E2,-8.744815063E-1,4.954247589E0,8.430917816E0
1.467973331E2,-9.524693298E-1,5.007087708E0,8.311017151E0
1.468072871E2,-9.764195251E-1,5.078489227E0,8.260871429E0
1.468172421E2,-1.027613068E0,5.134921875E0,8.300538940E0
1.468271961E2,-1.043480072E0,5.063520355E0,8.409063263E0
1.468371501E2,-1.029858398E0,4.914879456E0,8.487649841E0
1.468471041E2,-9.151968384E-1,4.814887390E0,8.497828674E0
1.468570581E2,-8.204438782E-1,4.806953888E0,8.419840851E0
1.468670121E2,-7.542814636E-1,4.888384552E0,8.364755402E0
1.468769661E2,-7.447013855E-1,5.012326813E0,8.396788788E0
1.468869201E2,-8.363108826E-1,5.111271057E0,8.502469025E0
1.468968741E2,-8.821156311E-1,5.111420746E0,8.627608795E0
1.469068281E2,-8.872050476E-1,5.038522339E0,8.711434479E0
1.469167821E2,-8.014334106E-1,4.951852570E0,8.716673584E0
1.469267361E2,-6.828799438E-1,4.889432373E0,8.600215759E0
1.469366901E2,-5.752537537E-1,4.874762878E0,8.397088165E0
1.469466441E2,-5.110372925E-1,4.936135254E0,8.243507538E0
1.469565981E2,-5.159770203E-1,5.022206268E0,8.204139404E0
1.469665521E2,-6.060896301E-1,5.064268799E0,8.180787964E0
1.469765061E2,-7.117698669E-1,5.049449615E0,8.193511505E0
1.469864601E2,-8.273295593E-1,4.968018951E0,8.261769562E0
1.469964141E2,-8.961863708E-1,4.933590546E0,8.243956604E0
1.470063681E2,-9.166937256E-1,4.978646851E0,8.208181000E0
1.470163221E2,-9.201365662E-1,5.021158447E0,8.265362091E0
1.470262761E2,-9.195378113E-1,5.115612030E0,8.371192017E0
1.470362301E2,-9.089099121E-1,5.090464325E0,8.480764160E0
1.470461841E2,-9.165440369E-1,4.962031403E0,8.570128326E0
1.470561391E2,-8.819659424E-1,4.874613190E0,8.563841400E0
1.470660931E2,-8.126600647E-1,4.864284668E0,8.495733032E0
1.470760471E2,-7.870632935E-1,4.904251556E0,8.339458008E0
1.470860011E2,-7.711962891E-1,4.999154205E0,8.200696564E0
1.470959551E2,-8.135581970E-1,5.076243896E0,8.116571503E0
1.471059091E2,-8.587641907E-1,5.104834442E0,8.059989166E0
1.471158631E2,-9.020242310E-1,5.106031952E0,7.980055389E0
1.471258171E2,-9.050180054E-1,5.136718140E0,7.959847412E0
1.471357711E2,-9.294172668E-1,5.174290009E0,7.975115662E0
1.471457251E2,-9.734257507E-1,5.224435730E0,8.062982941E0
1.471556791E2,-1.041983185E0,5.254074097E0,8.246351624E0
1.471656331E2,-1.034947815E0,5.238057404E0,8.433911591E0
1.471755871E2,-1.040336609E0,5.129682770E0,8.514444122E0
1.471855411E2,-9.400451660E-1,5.060227203E0,8.548273773E0
1.471954951E2,-8.333171082E-1,5.091811523E0,8.494535522E0
1.472054491E2,-7.997868347E-1,5.195545807E0,8.446036377E0
1.472154031E2,-8.348139954E-1,5.223537598E0,8.440497894E0
1.472253571E2,-9.144483948E-1,5.213358765E0,8.533604279E0
1.472353111E2,-9.864486694E-1,5.078040161E0,8.559949493E0
1.472452651E2,-1.005159760E0,4.973557434E0,8.445138245E0
1.472552191E2,-9.701325989E-1,5.042713623E0,8.298443298E0
1.472651731E2,-1.016087036E0,5.174290009E0,8.171207886E0
1.472751271E2,-1.120719452E0,5.234464874E0,8.130791931E0
1.472850821E2,-1.209484863E0,5.242697754E0,8.215366058E0
1.472950361E2,-1.241667938E0,5.163213043E0,8.355474701E0
1.473049901E2,-1.194515991E0,5.038073273E0,8.438252563E0
1.473149441E2,-1.063388672E0,5.039570160E0,8.481063538E0
1.473248981E2,-9.765692139E-1,5.149142303E0,8.471633148E0
1.473348521E2,-9.789642334E-1,5.250631256E0,8.537346497E0
1.473448061E2,-1.051712952E0,5.272336121E0,8.650810547E0
1.473547601E2,-1.080453186E0,5.219346313E0,8.804840240E0
1.473647141E2,-1.058898010E0,5.055137787E0,8.918603668E0
1.473746681E2,-1.106948090E0,4.845872955E0,8.895701294E0
1.473846221E2,-9.114546204E-1,4.989125061E0,8.725505219E0
1.473945761E2,-6.653663635E-1,4.980293427E0,8.190667419E0
1.474045301E2,-6.382727051E-1,5.089117126E0,8.242759094E0
1.474144841E2,-8.077203369E-1,5.169499969E0,8.537196808E0
1.474244381E2,-1.069525909E0,5.062771912E0,8.471633148E0
1.474343921E2,-1.096020813E0,5.021308136E0,8.440946960E0
1.474443461E2,-9.918374634E-1,4.883145447E0,8.493487701E0
1.474543001E2,-8.978329468E-1,4.789290619E0,8.418493652E0
1.474642541E2,-8.607101440E-1,4.893473969E0,8.298293610E0
1.474742081E2,-9.132508850E-1,4.989424438E0,8.319699097E0
1.474841621E2,-1.029708710E0,5.116809540E0,8.437953186E0
1.474941161E2,-1.074315948E0,5.137616272E0,8.563991089E0
1.475040701E2,-1.033600616E0,5.001549225E0,8.653355255E0
1.475140241E2,-8.777746582E-1,4.839735718E0,8.615933075E0
1.475239781E2,-7.168592834E-1,4.820725250E0,8.469986572E0
1.475339331E2,-6.941065979E-1,4.907544708E0,8.317603455E0
1.475438871E2,-7.782316589E-1,5.060376892E0,8.226742401E0
1.475538411E2,-9.654922485E-1,5.172194366E0,8.418044586E0
1.475637951E2,-1.121318207E0,5.107528839E0,8.566984863E0
1.475737491E2,-1.157393188E0,4.935985565E0,8.757089539E0
1.475837031E2,-1.071621552E0,4.746779022E0,8.738677826E0
1.475936571E2,-8.945397949E-1,4.683460693E0,8.579259338E0
1.476036111E2,-7.854167175E-1,4.773872681E0,8.357869720E0
1.476135651E2,-7.544311523E-1,4.962181091E0,8.189020844E0
1.476235191E2,-9.285191345E-1,5.097799072E0,8.173902283E0
1.476334731E2,-1.113085327E0,5.109025726E0,8.248447266E0
1.476434271E2,-1.200952606E0,4.986280975E0,8.291707306E0
1.476533811E2,-1.142723694E0,4.853357391E0,8.239316254E0
1.476633351E2,-1.025517426E0,4.779261475E0,8.140072632E0
1.476732891E2,-9.204359436E-1,4.833149414E0,8.025560760E0
1.476832431E2,-9.271719360E-1,4.967270508E0,8.056696014E0
1.476931971E2,-9.985734558E-1,5.090763702E0,8.195008392E0
1.477031511E2,-1.067130890E0,5.108426971E0,8.442743225E0
1.477131051E2,-1.043629761E0,5.021906891E0,8.638386383E0
1.477230591E2,-9.153465271E-1,4.938829651E0,8.749156036E0
1.477330131E2,-7.932005310E-1,4.872816925E0,8.661139069E0
1.477429671E2,-6.990463257E-1,4.866230621E0,8.533454590E0
1.477529221E2,-6.968009949E-1,4.962630157E0,8.420439606E0
1.477628761E2,-7.804769897E-1,5.082081757E0,8.340356140E0
1.477728301E2,-9.087602234E-1,5.138664093E0,8.283773804E0
1.477827841E2,-1.028511200E0,5.196593628E0,8.241711273E0
1.477927381E2,-1.097368011E0,5.172942810E0,8.157436523E0
1.478026921E2,-1.065334625E0,5.150788879E0,8.040529633E0
1.478126461E2,-1.015637970E0,5.181175690E0,7.972121887E0
1.478226001E2,-9.999206543E-1,5.252277832E0,8.008196869E0
1.478325541E2,-9.943821716E-1,5.246290283E0,8.158035278E0
1.478425081E2,-9.945318604E-1,5.213358765E0,8.385113068E0
1.478524621E2,-1.001118164E0,5.115312653E0,8.592431946E0
1.478624161E2,-9.842033386E-1,5.051245880E0,8.696166229E0
1.478723701E2,-9.325607300E-1,5.003195801E0,8.719367981E0
1.478823241E2,-9.059161377E-1,4.994813232E0,8.707392883E0
1.478922781E2,-9.357041931E-1,5.051994324E0,8.622818756E0
1.479022321E2,-9.593550110E-1,5.078788605E0,8.551866302E0
1.479121861E2,-1.014739838E0,5.046306152E0,8.445138245E0
1.479221401E2,-1.053658905E0,5.030139771E0,8.337212677E0
1.479320941E2,-1.084494781E0,5.015470276E0,8.154143372E0
1.479420481E2,-1.092727661E0,5.023104401E0,8.014932861E0
1.479520021E2,-1.121767273E0,5.030738525E0,7.910749512E0
1.479619561E2,-1.146615601E0,5.061125336E0,7.888146515E0
1.479719097E2,-1.221459961E0,5.100643158E0,7.927364960E0
1.479818647E2,-1.291364594E0,5.150788879E0,8.056546326E0
1.479918187E2,-1.317111053E0,5.194647675E0,8.205486603E0
1.480017727E2,-1.326990509E0,5.209616547E0,8.347840576E0
1.480117267E2,-1.290167084E0,5.159021759E0,8.475974121E0
1.480216807E2,-1.216669922E0,5.099295959E0,8.564589844E0
1.480316347E2,-1.123563538E0,4.980143738E0,8.598120117E0
1.480415887E2,-1.025816803E0,4.904251556E0,8.529412994E0
1.480515427E2,-9.692344666E-1,4.892575836E0,8.402926025E0
1.480614967E2,-9.904902649E-1,4.937183075E0,8.263715515E0
1.480714507E2,-1.090931396E0,5.041216736E0,8.107889557E0
1.480814047E2,-1.249451752E0,5.151237946E0,8.038733368E0
1.480913587E2,-1.325643311E0,5.189558258E0,8.054300995E0
1.481013127E2,-1.326691132E0,5.145849152E0,8.137976990E0
1.481112667E2,-1.238524475E0,5.062921600E0,8.255632324E0
1.481212207E2,-1.106499023E0,4.955145721E0,8.296647034E0
1.481311747E2,-9.732760620E-1,4.900359650E0,8.328830109E0
1.481411287E2,-9.398954773E-1,4.892126770E0,8.348738708E0
1.481510827E2,-9.548643494E-1,4.917274475E0,8.419242096E0
1.481610367E2,-1.030756531E0,4.905898132E0,8.502019958E0
1.481709907E2,-1.053658905E0,4.867428131E0,8.530311127E0
1.481809447E2,-1.019529877E0,4.839885406E0,8.536747742E0
1.481908997E2,-9.466314697E-1,4.879552917E0,8.424930267E0
1.482008537E2,-9.187893677E-1,4.999902649E0,8.314609680E0
1.482108077E2,-9.836045837E-1,5.144052887E0,8.268655243E0
1.482207617E2,-1.103205872E0,5.241949310E0,8.373437347E0
1.482307157E2,-1.223256226E0,5.205425262E0,8.503516846E0
1.482406697E2,-1.266665955E0,4.997657318E0,8.603808289E0
1.482506237E2,-1.203497314E0,4.846172333E0,8.559201050E0
1.482605777E2,-1.069226532E0,4.785099335E0,8.348888397E0
1.482705317E2,-9.635462952E-1,4.819378052E0,8.099506989E0
1.482804857E2,-9.496252441E-1,4.962630157E0,7.924820251E0
1.482904397E2,-1.077309723E0,5.123844910E0,7.915389862E0
1.483003937E2,-1.243763580E0,5.159919891E0,7.982899475E0
1.483103477E2,-1.363215179E0,5.114713898E0,8.142617340E0
1.483203017E2,-1.379680939E0,5.078938293E0,8.229436798E0
1.483302557E2,-1.312620392E0,5.044958954E0,8.248297577E0
1.483402097E2,-1.238674164E0,5.074447632E0,8.274792480E0
1.483501637E2,-1.172062683E0,5.077740784E0,8.316256256E0
1.483601177E2,-1.133892059E0,5.042563934E0,8.398585052E0
1.483700717E2,-1.099463654E0,4.979694672E0,8.481063538E0
1.483800257E2,-1.061293030E0,4.943919067E0,8.482261047E0
1.483899797E2,-1.026265869E0,4.966821442E0,8.453670502E0
1.483999347E2,-1.063688049E0,4.997357941E0,8.409512329E0
1.484098887E2,-1.134640503E0,5.015021210E0,8.378526764E0
1.484198427E2,-1.182540894E0,4.981490936E0,8.347690887E0
1.484297967E2,-1.173260193E0,4.946314087E0,8.312813416E0
1.484397507E2,-1.159339142E0,4.981790314E0,8.282426605E0
1.484497047E2,-1.099014587E0,5.019511871E0,8.238118744E0
1.484596587E2,-1.078207855E0,5.044509888E0,8.255033569E0
1.484696127E2,-1.048120422E0,5.067711639E0,8.279432831E0
1.484795667E2,-1.020577698E0,5.059329071E0,8.321195984E0
1.484895207E2,-9.710307312E-1,5.058281250E0,8.356522522E0
1.484994747E2,-9.449848938E-1,5.054539032E0,8.393046570E0
1.485094287E2,-8.988807678E-1,4.976251831E0,8.413104858E0
1.485193827E2,-8.922944641E-1,4.915178833E0,8.405021667E0
1.485293367E2,-8.993298340E-1,4.919819183E0,8.347391510E0
1.485392907E2,-9.659413147E-1,4.981940002E0,8.286019135E0
1.485492447E2,-1.063538361E0,5.107828217E0,8.262368317E0
1.485591987E2,-1.172362061E0,5.228477325E0,8.325237579E0
1.485691527E2,-1.242266693E0,5.200036469E0,8.427474976E0
1.485791067E2,-1.215322723E0,5.135520630E0,8.514444122E0
1.485890607E2,-1.101559296E0,5.089865570E0,8.501121826E0
1.485990147E2,-9.086105347E-1,4.982688446E0,8.341254272E0
1.486089687E2,-9.662406921E-1,4.850363617E0,8.207282867E0
1.486189227E2,-9.369017029E-1,5.034331055E0,8.250093842E0
1.486288777E2,-9.717791748E-1,5.126988373E0,8.166268158E0
1.486388317E2,-1.094523926E0,5.177882538E0,8.187973022E0
1.486487857E2,-1.224453735E0,5.229824524E0,8.292755127E0
1.486587397E2,-1.273102570E0,5.137017517E0,8.332572327E0
