"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.679451075E2,3.007495880E0,-1.302427673E1,-4.569622803E1
5.679550625E2,2.760564804E0,-1.341748047E1,-4.718420410E1
5.679650175E2,2.640987396E0,-1.326835632E1,-4.655609131E1
5.679749725E2,2.714673996E0,-1.303997803E1,-4.730468750E1
5.679849275E2,2.902027130E0,-1.255867004E1,-4.697027588E1
5.679948825E2,3.021032333E0,-1.257402039E1,-4.590222168E1
5.680048375E2,2.845794678E0,-1.311473083E1,-4.732952881E1
5.680147925E2,2.845794678E0,-1.311473083E1,-4.732952881E1
5.680247475E2,2.561782837E0,-1.331803894E1,-4.718652344E1
5.680347025E2,2.541381836E0,-1.286535645E1,-4.788940430E1
5.680446575E2,2.792593002E0,-1.229174805E1,-4.754980469E1
5.680546125E2,2.799413681E0,-1.226550293E1,-4.617022705E1
5.680645675E2,2.673625946E0,-1.277786255E1,-4.765551758E1
5.680745225E2,2.470352173E0,-1.293548584E1,-4.726300049E1
5.680844775E2,2.411800385E0,-1.254646301E1,-4.782702637E1
5.680944325E2,2.438875198E0,-1.200975037E1,-4.766516113E1
5.681043875E2,2.439050674E0,-1.199230957E1,-4.637963867E1
5.681143425E2,2.360023499E0,-1.262982178E1,-4.751898193E1
5.681242975E2,2.277593613E0,-1.271440125E1,-4.737390137E1
5.681342525E2,2.213611603E0,-1.239291382E1,-4.794805908E1
5.681442075E2,2.276660919E0,-1.199511719E1,-4.761999512E1
5.681541625E2,2.309865952E0,-1.213249207E1,-4.653417969E1
5.681641175E2,2.146713257E0,-1.263142395E1,-4.764910889E1
5.681740725E2,2.011018753E0,-1.291558838E1,-4.742578125E1
5.681840275E2,1.842956543E0,-1.253800964E1,-4.847955322E1
5.681939825E2,2.118423462E0,-1.232926941E1,-4.800933838E1
5.682039375E2,2.192947388E0,-1.257685852E1,-4.703442383E1
5.682138925E2,2.009298325E0,-1.304298401E1,-4.810101318E1
5.682238475E2,1.819356918E0,-1.289588928E1,-4.740698242E1
5.682338025E2,1.658910751E0,-1.257740784E1,-4.795007324E1
5.682437575E2,1.809766769E0,-1.251206970E1,-4.781420898E1
5.682537125E2,1.879795074E0,-1.279502869E1,-4.711376953E1
5.682636675E2,1.680936813E0,-1.335368347E1,-4.830334473E1
5.682736225E2,1.461833954E0,-1.315586853E1,-4.788958740E1
5.682835775E2,1.535194397E0,-1.293087769E1,-4.818756104E1
5.682935325E2,1.708372116E0,-1.296719360E1,-4.831036377E1
5.683034875E2,1.769821167E0,-1.332856750E1,-4.723504639E1
5.683134425E2,1.386594772E0,-1.376602173E1,-4.879840088E1
5.683233975E2,1.136774063E0,-1.365020752E1,-4.854718018E1
5.683333525E2,1.226919174E0,-1.407138062E1,-4.890673828E1
5.683433075E2,1.166198730E0,-1.423381042E1,-4.877716064E1
5.683532627E2,1.151645660E0,-1.461541748E1,-4.815753174E1
5.683632177E2,9.373054504E-1,-1.472227478E1,-4.895739746E1
5.683731727E2,1.012195587E0,-1.454486084E1,-4.833489990E1
5.683831277E2,1.246055603E0,-1.444285583E1,-4.877258301E1
5.683930827E2,1.332317352E0,-1.504472351E1,-4.907507324E1
5.684030377E2,1.122623444E0,-1.524276733E1,-4.829455566E1
5.684129927E2,8.584842682E-1,-1.522970581E1,-4.931140137E1
5.684229477E2,9.982223511E-1,-1.499810791E1,-4.900494385E1
5.684329027E2,1.077640533E0,-1.516716003E1,-4.924078369E1
5.684428577E2,1.008199692E0,-1.580305481E1,-4.961151123E1
5.684528127E2,1.031707764E0,-1.596781921E1,-4.914453125E1
5.684627677E2,8.778781891E-1,-1.575244141E1,-4.962707520E1
5.684727227E2,1.109333038E0,-1.583657837E1,-4.872308350E1
5.684826777E2,1.133377075E0,-1.629698181E1,-4.945501709E1
5.684926327E2,9.906921387E-1,-1.677078247E1,-5.015618896E1
5.685025877E2,8.225078583E-1,-1.647558594E1,-4.910882568E1
5.685125427E2,9.600391388E-1,-1.643623352E1,-4.971105957E1
5.685224978E2,1.013000488E0,-1.686885071E1,-4.922369385E1
5.685324527E2,9.246997833E-1,-1.739147949E1,-5.013153076E1
5.685424077E2,7.710323334E-1,-1.740821838E1,-5.073840332E1
5.685523627E2,9.963665009E-1,-1.710293579E1,-4.926904297E1
5.685623178E2,1.007938385E0,-1.731471252E1,-4.986694336E1
5.685722727E2,1.063714981E0,-1.801298523E1,-5.006994629E1
5.685822277E2,8.679275513E-1,-1.822421265E1,-5.056451416E1
5.685921827E2,1.008825302E0,-1.798068237E1,-5.077307129E1
5.686021378E2,1.190450668E0,-1.777204895E1,-4.952569580E1
5.686120927E2,1.185380936E0,-1.822756958E1,-5.051470947E1
5.686220477E2,1.136583328E0,-1.857257080E1,-5.069873047E1
5.686320027E2,9.572315216E-1,-1.832727051E1,-5.034588623E1
5.686419578E2,1.141895294E0,-1.822503662E1,-5.056787109E1
5.686519127E2,1.366455078E0,-1.833020020E1,-4.921862793E1
5.686618677E2,1.309122086E0,-1.894380188E1,-5.052593994E1
5.686718227E2,1.310073853E0,-1.903506470E1,-5.052246094E1
5.686817778E2,1.463180542E0,-1.856298828E1,-5.023736572E1
5.686917327E2,1.711801529E0,-1.865287781E1,-5.045037842E1
5.687016877E2,1.637029648E0,-1.916358948E1,-4.991845703E1
5.687116437E2,1.508663177E0,-1.943101501E1,-5.126428223E1
5.687215987E2,1.547906876E0,-1.918952942E1,-5.074768066E1
5.687315537E2,1.818586349E0,-1.905465698E1,-4.983764648E1
5.687415087E2,1.900180817E0,-1.972966003E1,-5.081854248E1
5.687514637E2,2.021024704E0,-1.976431274E1,-5.052038574E1
5.687614187E2,2.021612167E0,-1.952345276E1,-5.123132324E1
5.687713737E2,2.200571060E0,-1.960797119E1,-5.079663086E1
5.687813287E2,2.306009293E0,-1.990820312E1,-5.029913330E1
5.687912837E2,2.164056778E0,-2.021746826E1,-5.150445557E1
5.688012387E2,2.103702545E0,-1.969519043E1,-5.047833252E1
5.688111937E2,2.443248749E0,-1.969847107E1,-5.122912598E1
5.688211487E2,2.516767502E0,-2.013354492E1,-5.090155029E1
5.688311037E2,2.329566956E0,-2.034434509E1,-5.064233398E1
5.688410587E2,2.546468735E0,-2.020271301E1,-5.161834717E1
5.688510137E2,2.599271774E0,-2.003186035E1,-5.009729004E1
5.688609687E2,2.756502151E0,-2.057890320E1,-5.124768066E1
5.688709237E2,2.546701431E0,-2.102449036E1,-5.136682129E1
5.688808788E2,2.687026978E0,-2.043185425E1,-5.069335938E1
5.688908337E2,3.042654037E0,-2.032135010E1,-5.114953613E1
5.689007887E2,3.053190231E0,-2.066387939E1,-5.013507080E1
5.689107437E2,2.913352966E0,-2.125042725E1,-5.167193604E1
5.689206988E2,3.067815781E0,-2.110733032E1,-5.148089600E1
5.689306537E2,3.405078888E0,-2.065127563E1,-5.044146729E1
5.689406087E2,3.471605301E0,-2.097804260E1,-5.137182617E1
5.689505637E2,3.275156021E0,-2.113314819E1,-5.098486328E1
5.689605188E2,3.232551575E0,-2.094036865E1,-5.187554932E1
5.689704737E2,3.554367065E0,-2.080564880E1,-5.097918701E1
5.689804287E2,3.643711090E0,-2.096211243E1,-5.018829346E1
5.689903837E2,3.519447327E0,-2.142356873E1,-5.150738525E1
5.690003388E2,3.587869644E0,-2.090861511E1,-5.029144287E1
5.690102937E2,3.952659607E0,-2.076567078E1,-5.103192139E1
5.690202487E2,4.042358398E0,-2.110313416E1,-5.072552490E1
5.690302037E2,3.916166306E0,-2.107051086E1,-5.025646973E1
5.690401588E2,4.178802490E0,-2.081211853E1,-5.083947754E1
5.690501137E2,4.395273209E0,-2.055041504E1,-4.958935547E1
5.690600687E2,4.498178482E0,-2.095324707E1,-5.073284912E1
5.690700237E2,4.520153046E0,-2.086877441E1,-5.096752930E1
5.690799788E2,4.582700729E0,-2.006053162E1,-4.985784912E1
5.690899337E2,4.753871918E0,-1.996014404E1,-5.040527344E1
5.690998887E2,4.860378265E0,-2.021707153E1,-4.978094482E1
5.691098437E2,4.706624985E0,-2.003973389E1,-5.091931152E1
5.691197988E2,5.015026093E0,-1.944029236E1,-4.983288574E1
5.691297537E2,5.136907578E0,-1.909616089E1,-4.919104004E1
5.691397087E2,5.088253021E0,-1.941310120E1,-5.038592529E1
5.691496637E2,5.234870911E0,-1.899035645E1,-4.955944824E1
5.691596187E2,5.462314606E0,-1.850042725E1,-4.980157471E1
5.691695737E2,5.838665009E0,-1.858558655E1,-4.949499512E1
5.691795287E2,5.770008087E0,-1.858419800E1,-4.924963379E1
5.691894837E2,5.841060638E0,-1.810975647E1,-4.982019043E1
5.691994387E2,6.030153275E0,-1.771717834E1,-4.877441406E1
5.692093937E2,6.051626205E0,-1.788768005E1,-4.944116211E1
5.692193487E2,6.093290329E0,-1.790461731E1,-4.947009277E1
5.692293037E2,6.133335114E0,-1.723127747E1,-4.862176514E1
5.692392587E2,6.334308624E0,-1.710258484E1,-4.926708984E1
5.692492137E2,6.275121689E0,-1.713619995E1,-4.870733643E1
5.692591687E2,6.265689850E0,-1.682685852E1,-4.945172119E1
5.692691237E2,6.300806046E0,-1.633538818E1,-4.879852295E1
5.692790787E2,6.537067413E0,-1.608854675E1,-4.795635986E1
5.692890337E2,6.379528046E0,-1.614784241E1,-4.932879639E1
5.692989887E2,6.399608612E0,-1.568281555E1,-4.855700684E1
5.693089437E2,6.681749344E0,-1.540278625E1,-4.878662109E1
5.693188987E2,6.726179123E0,-1.554325867E1,-4.891583252E1
5.693288537E2,6.552761078E0,-1.532937622E1,-4.853692627E1
5.693388087E2,6.522943497E0,-1.459407043E1,-4.927618408E1
5.693487632E2,6.759674072E0,-1.432603455E1,-4.797680664E1
5.693587182E2,6.758050919E0,-1.457272339E1,-4.890325928E1
5.693686732E2,6.552738190E0,-1.426548767E1,-4.891522217E1
5.693786282E2,6.860164642E0,-1.378425598E1,-4.789227295E1
5.693885832E2,7.058874130E0,-1.377178955E1,-4.903924561E1
5.693985382E2,7.021692276E0,-1.372854614E1,-4.843652344E1
5.694084932E2,6.957426071E0,-1.316505432E1,-4.900018311E1
5.694184482E2,7.007785797E0,-1.294966125E1,-4.871166992E1
5.694284032E2,7.146179199E0,-1.301414490E1,-4.801245117E1
5.694383582E2,7.138616562E0,-1.274079895E1,-4.905200195E1
5.694483132E2,7.456062317E0,-1.214649963E1,-4.752661133E1
5.694582682E2,7.456062317E0,-1.214649963E1,-4.752661133E1
5.694682232E2,7.517330170E0,-1.223818970E1,-4.839642334E1
5.694781782E2,7.405632019E0,-1.228523254E1,-4.907464600E1
5.694881332E2,7.575645447E0,-1.168586731E1,-4.828125000E1
5.694980882E2,7.858356476E0,-1.156690979E1,-4.860308838E1
5.695080432E2,8.065639496E0,-1.181289673E1,-4.785986328E1
5.695179982E2,8.215412140E0,-1.188681030E1,-4.903405762E1
5.695279532E2,8.277353287E0,-1.129138184E1,-4.895458984E1
5.695379082E2,8.662754059E0,-1.121394348E1,-4.800213623E1
5.695478632E2,8.722238541E0,-1.140441895E1,-4.918322754E1
5.695578182E2,8.848819733E0,-1.086294556E1,-4.860662842E1
5.695677732E2,9.028469086E0,-1.080439758E1,-4.898919678E1
5.695777282E2,9.224889755E0,-1.104940796E1,-4.951306152E1
5.695876832E2,9.336475372E0,-1.075447083E1,-4.881420898E1
5.695976382E2,9.578378677E0,-1.033316040E1,-4.917541504E1
5.696075932E2,9.955209732E0,-1.046588135E1,-4.863610840E1
5.696175482E2,9.896263123E0,-1.064654541E1,-4.974597168E1
5.696275032E2,1.011867714E1,-1.014495850E1,-4.979992676E1
5.696374582E2,1.054001236E1,-9.685394287E0,-4.863769531E1
5.696474132E2,1.053472137E1,-9.967315674E0,-4.946405029E1
5.696573682E2,1.058551407E1,-9.805938721E0,-4.921917725E1
5.696673232E2,1.089236641E1,-9.248840332E0,-4.944049072E1
5.696772782E2,1.109886932E1,-9.242492676E0,-4.976611328E1
5.696872332E2,1.121888161E1,-9.068817139E0,-4.899157715E1
5.696971882E2,1.111591148E1,-8.467529297E0,-4.949890137E1
5.697071432E2,1.148233223E1,-8.079330444E0,-4.849822998E1
5.697170982E2,1.131489754E1,-8.083892822E0,-4.944708252E1
5.697270532E2,1.133218384E1,-7.481063843E0,-4.969879150E1
5.697370082E2,1.166872025E1,-6.803955078E0,-4.826416016E1
5.697469632E2,1.160251808E1,-6.799301147E0,-4.898876953E1
5.697569182E2,1.137065125E1,-6.211059570E0,-4.864849854E1
5.697668732E2,1.158627129E1,-5.446731567E0,-4.916528320E1
5.697768282E2,1.150131035E1,-5.103958130E0,-4.893096924E1
5.697867832E2,1.140780067E1,-4.693664551E0,-4.824652100E1
5.697967382E2,1.135015297E1,-3.932144165E0,-4.878430176E1
5.698066932E2,1.155135727E1,-3.369079590E0,-4.772979736E1
5.698166482E2,1.121580887E1,-3.340194702E0,-4.879162598E1
5.698266032E2,1.093409348E1,-2.448303223E0,-4.902178955E1
5.698365582E2,1.102299118E1,-1.648757935E0,-4.742150879E1
5.698465132E2,1.087428093E1,-1.618591309E0,-4.835620117E1
5.698564682E2,1.047394562E1,-1.159072876E0,-4.825018311E1
5.698664232E2,1.031058884E1,-3.055114746E-1,-4.822503662E1
5.698763782E2,9.873838425E0,-1.757965088E-1,-4.809729004E1
5.698863342E2,9.621654510E0,3.557434082E-1,-4.743597412E1
5.698962882E2,9.479734421E0,8.955688477E-1,-4.805847168E1
5.699062442E2,9.283735275E0,1.010864258E0,-4.764666748E1
5.699161992E2,8.901182175E0,9.275970459E-1,-4.817279053E1
5.699261542E2,8.491743088E0,1.601242065E0,-4.833886719E1
5.699361092E2,7.138755798E0,2.384643555E0,-4.698785400E1
5.699460642E2,6.669530869E0,2.186248779E0,-4.779833984E1
5.699560192E2,6.178617477E0,2.564392090E0,-4.778320312E1
5.699659742E2,5.843393326E0,3.032989502E0,-4.763525391E1
5.699759292E2,5.468175888E0,2.609909058E0,-4.808209229E1
5.699858842E2,5.001419067E0,2.806854248E0,-4.745849609E1
5.699958392E2,4.797491074E0,3.249862671E0,-4.776263428E1
5.700057942E2,4.553617477E0,3.154434204E0,-4.747155762E1
5.700157492E2,3.899295807E0,3.103515625E0,-4.786029053E1
5.700257042E2,3.702219009E0,3.576614380E0,-4.764746094E1
5.700356592E2,3.468984604E0,3.604095459E0,-4.683734131E1
5.700456142E2,2.983877182E0,3.135726929E0,-4.805700684E1
5.700555692E2,2.682704926E0,3.363891602E0,-4.770477295E1
5.700655242E2,2.343944550E0,3.388992310E0,-4.755053711E1
5.700754792E2,1.989542007E0,3.028686523E0,-4.805822754E1
5.700854342E2,1.695703506E0,3.450546265E0,-4.701263428E1
5.700953892E2,1.498229980E0,3.412277222E0,-4.750122070E1
5.701053442E2,1.114559174E0,2.666366577E0,-4.756665039E1
5.701152992E2,8.736724854E-1,2.615097046E0,-4.785858154E1
5.701252542E2,8.011837006E-1,2.744522095E0,-4.821801758E1
5.701352092E2,6.293010712E-1,2.208114624E0,-4.770660400E1
5.701451642E2,2.173042297E-1,2.089462280E0,-4.835626221E1
5.701551192E2,1.927986145E-1,2.042465210E0,-4.798059082E1
5.701650742E2,-1.713562012E-2,1.596542358E0,-4.785748291E1
5.701750292E2,-3.803176880E-1,1.412185669E0,-4.864971924E1
5.701849842E2,-3.584442139E-1,1.549652100E0,-4.765429688E1
5.701949392E2,-3.588104248E-1,1.003219604E0,-4.834344482E1
5.702048942E2,-6.495437622E-1,6.397094727E-1,-4.864794922E1
5.702148492E2,-9.093132019E-1,8.753356934E-1,-4.776953125E1
5.702248042E2,-8.020286560E-1,3.668823242E-1,-4.835272217E1
5.702347592E2,-1.257507324E0,9.707641602E-2,-4.762884521E1
5.702447142E2,-1.197706223E0,1.422119141E-2,-4.867382812E1
5.702546692E2,-1.372217178E0,-3.867187500E-1,-4.837585449E1
5.702646242E2,-1.492685318E0,-7.562866211E-1,-4.822344971E1
5.702745792E2,-1.591890335E0,-6.509552002E-1,-4.880712891E1
5.702845342E2,-1.408506393E0,-9.315795898E-1,-4.800506592E1
5.702944892E2,-1.717710495E0,-1.547607422E0,-4.908593750E1
5.703044442E2,-1.723602295E0,-1.587524414E0,-4.876092529E1
5.703143992E2,-1.738716125E0,-1.646041870E0,-4.798504639E1
5.703243542E2,-1.971632004E0,-2.358795166E0,-4.929486084E1
5.703343092E2,-1.751323700E0,-7.042938232E0,-4.947363281E1
5.703442642E2,-1.649478912E0,-7.348480225E0,-5.026934814E1
5.703542196E2,-1.783403397E0,-7.906936646E0,-5.013659668E1
5.703641746E2,-1.974954605E0,-7.752426147E0,-4.976055908E1
5.703741296E2,-1.761320114E0,-8.092758179E0,-5.026440430E1
5.703840846E2,-1.724718094E0,-8.569213867E0,-4.975360107E1
5.703940396E2,-1.594781876E0,-8.596191406E0,-5.078961182E1
5.704039946E2,-1.423414230E0,-8.764587402E0,-5.048211670E1
5.704139496E2,-1.452592850E0,-9.217208862E0,-5.041583252E1
5.704239046E2,-1.511503220E0,-9.198852539E0,-5.131475830E1
5.704338596E2,-1.377815247E0,-9.387023926E0,-5.034326172E1
5.704438146E2,-1.361391068E0,-9.986328125E0,-5.135095215E1
5.704537696E2,-1.238529205E0,-9.966918945E0,-5.134338379E1
5.704637246E2,-1.015041351E0,-9.954879761E0,-5.049688721E1
5.704736796E2,-1.163129807E0,-1.057858276E1,-5.152203369E1
5.704836346E2,-9.550266266E-1,-1.042019653E1,-5.092468262E1
5.704935896E2,-7.289047241E-1,-1.070286560E1,-5.178149414E1
5.705035446E2,-6.761417389E-1,-1.113780212E1,-5.199121094E1
5.705134996E2,-7.451343536E-1,-1.088478088E1,-5.139434814E1
5.705234546E2,-6.276435852E-1,-1.096871948E1,-5.198718262E1
5.705334096E2,-6.617412567E-1,-1.125256348E1,-5.179370117E1
5.705433646E2,-6.586952209E-1,-1.105305481E1,-5.264074707E1
5.705533196E2,-5.625209808E-1,-1.109855652E1,-5.220037842E1
5.705632746E2,-6.033744812E-1,-1.126641846E1,-5.184844971E1
5.705732296E2,-5.700817108E-1,-1.106823730E1,-5.298364258E1
5.705831846E2,-4.471569061E-1,-1.104605103E1,-5.215893555E1
5.705931396E2,-4.279441833E-1,-1.129389954E1,-5.341412354E1
5.706030946E2,-2.479839325E-1,-1.088804626E1,-5.330847168E1
5.706130496E2,2.321243286E-2,-1.064366150E1,-5.234814453E1
5.706230046E2,-6.638717651E-2,-1.090606689E1,-5.378112793E1
5.706329596E2,-1.944923401E-2,-1.032237244E1,-5.299432373E1
5.706429146E2,3.951492310E-1,-1.051995850E1,-5.377032471E1
5.706528696E2,3.781814575E-1,-1.062583923E1,-5.378350830E1
5.706628246E2,4.949569702E-1,-1.013850403E1,-5.303704834E1
5.706727796E2,6.395683289E-1,-1.038073730E1,-5.417370605E1
5.706827346E2,4.501590729E-1,-1.021395874E1,-5.384973145E1
5.706926896E2,7.207508087E-1,-9.742111206E0,-5.396008301E1
5.707026446E2,8.307285309E-1,-9.905914307E0,-5.425488281E1
5.707125996E2,6.038341522E-1,-9.571868896E0,-5.374285889E1
5.707225546E2,8.173542023E-1,-9.245956421E0,-5.458270264E1
5.707325096E2,9.086704254E-1,-7.263809204E0,-5.415472412E1
5.707424656E2,8.093852997E-1,-7.071624756E0,-5.531854248E1
5.707524206E2,1.025308609E0,-6.510131836E0,-5.485168457E1
5.707623756E2,1.242280960E0,-6.491653442E0,-5.435498047E1
5.707723306E2,1.007282257E0,-6.192657471E0,-5.550744629E1
5.707822856E2,1.287136078E0,-5.795074463E0,-5.454895020E1
5.707922406E2,1.480354309E0,-5.978317261E0,-5.562530518E1
5.708021956E2,1.463638306E0,-5.620773315E0,-5.564361572E1
5.708121506E2,1.493528366E0,-5.312194824E0,-5.476684570E1
5.708221056E2,1.649171829E0,-5.510894775E0,-5.627575684E1
5.708320606E2,1.488195419E0,-5.009582520E0,-5.568188477E1
5.708420156E2,1.634162903E0,-5.085540771E0,-5.628137207E1
5.708519706E2,1.412805557E0,-5.193008423E0,-5.665692139E1
5.708619256E2,1.464893341E0,-4.661041260E0,-5.596032715E1
5.708718806E2,1.569272995E0,-4.793563843E0,-5.673211670E1
5.708818356E2,1.569272995E0,-4.793563843E0,-5.673211670E1
5.708917906E2,1.488225937E0,-4.708328247E0,-5.661541748E1
5.709017456E2,1.482940674E0,-4.327377319E0,-5.739855957E1
5.709117006E2,1.564060211E0,-4.463424683E0,-5.794128418E1
5.709216556E2,1.389228821E0,-4.212448120E0,-5.751898193E1
5.709316106E2,1.434778214E0,-3.938583374E0,-5.793695068E1
5.709415656E2,1.320068359E0,-3.971282959E0,-5.752203369E1
5.709515206E2,1.188346863E0,-3.876068115E0,-5.836944580E1
5.709614756E2,1.269777298E0,-3.710464478E0,-5.824340820E1
5.709714306E2,1.014028549E0,-3.839492798E0,-5.766052246E1
5.709813856E2,8.533000946E-1,-3.681182861E0,-5.841467285E1
5.709913406E2,1.062639236E0,-3.545379639E0,-5.808825684E1
5.710012956E2,5.271892548E-1,-3.641250610E0,-5.908807373E1
5.710112506E2,5.620918274E-1,-3.157882690E0,-5.895623779E1
5.710212056E2,6.072940826E-1,-3.074600220E0,-5.797125244E1
5.710311606E2,3.400783539E-1,-3.093566895E0,-5.907556152E1
5.710411156E2,2.174682617E-1,-2.628143311E0,-5.829278564E1
5.710510706E2,1.318454742E-1,-2.703125000E0,-5.917559814E1
5.710610256E2,-1.544303894E-1,-2.667144775E0,-5.939697266E1
5.710709806E2,-7.922935486E-2,-2.309967041E0,-5.816009521E1
5.710809356E2,-2.956542969E-1,-2.558670044E0,-5.917071533E1
5.710908906E2,-4.196681976E-1,-2.169281006E0,-5.853881836E1
5.711008456E2,-4.089736938E-1,-2.166122437E0,-5.919964600E1
5.711108006E2,-4.406318665E-1,-2.524490356E0,-5.955273438E1
5.711207556E2,-6.360015869E-1,-2.094863892E0,-5.819342041E1
5.711307106E2,-8.361320496E-1,-2.311904907E0,-5.870806885E1
5.711406656E2,-1.077136993E0,-7.719863892E0,-5.858343506E1
5.711506206E2,-1.109210968E0,-7.436645508E0,-5.931506348E1
5.711605756E2,-1.216964722E0,-7.683639526E0,-5.913189697E1
5.711705306E2,-1.425411224E0,-7.435394287E0,-5.820343018E1
5.711804856E2,-1.464246750E0,-7.254989624E0,-5.869818115E1
5.711904406E2,-1.615528107E0,-7.507614136E0,-5.841113281E1
5.712003956E2,-1.776704788E0,-7.658218384E0,-5.918981934E1
5.712103506E2,-1.792984009E0,-7.684432983E0,-5.905212402E1
5.712203056E2,-2.102708817E0,-7.877807617E0,-5.837469482E1
5.712302606E2,-2.099349976E0,-7.503189087E0,-5.900946045E1
5.712402156E2,-2.042613983E0,-7.736846924E0,-5.870605469E1
5.712501706E2,-2.476596832E0,-7.936172485E0,-5.937518311E1
5.712601256E2,-2.500843048E0,-7.662872314E0,-5.919439697E1
5.712700806E2,-2.585269928E0,-8.025070190E0,-5.852545166E1
5.712800356E2,-3.013050079E0,-8.002227783E0,-5.929321289E1
5.712899906E2,-3.107215881E0,-7.807693481E0,-5.858514404E1
5.712999456E2,-3.346702576E0,-8.219375610E0,-5.946234131E1
5.713099006E2,-3.319389343E0,-8.179794312E0,-5.969189453E1
5.713198556E2,-3.330524445E0,-8.269989014E0,-5.847515869E1
5.713298106E2,-3.513500214E0,-8.755691528E0,-5.934582520E1
5.713397656E2,-3.434936523E0,-8.706665039E0,-5.859997559E1
5.713497206E2,-3.457561493E0,-9.270111084E0,-5.919055176E1
5.713596756E2,-3.613941193E0,-9.423889160E0,-5.938629150E1
5.713696306E2,-3.846519470E0,-9.229751587E0,-5.795654297E1
5.713795856E2,-3.854999542E0,-9.837539673E0,-5.891894531E1
5.713895406E2,-3.797191620E0,-9.749221802E0,-5.821282959E1
5.713994956E2,-3.689163208E0,-1.014709473E1,-5.857421875E1
5.714094506E2,-3.953105927E0,-1.050335693E1,-5.907867432E1
5.714194056E2,-3.883022308E0,-1.036047363E1,-5.796392822E1
5.714293606E2,-3.925941467E0,-1.098075867E1,-5.876501465E1
5.714393166E2,-4.256130219E0,-1.116041565E1,-5.896484375E1
5.714492716E2,-4.130428314E0,-1.107809448E1,-5.857281494E1
5.714592266E2,-4.100952148E0,-1.171080017E1,-5.876019287E1
5.714691816E2,-4.171779633E0,-1.144892883E1,-5.775494385E1
5.714791366E2,-4.001770020E0,-1.177157593E1,-5.820532227E1
5.714890916E2,-4.048877716E0,-1.217379761E1,-5.851361084E1
5.714990466E2,-4.158836365E0,-1.187979126E1,-5.847229004E1
5.715090016E2,-3.985317230E0,-1.248373413E1,-5.872723389E1
5.715189566E2,-3.958568573E0,-1.252127075E1,-5.780645752E1
5.715289116E2,-3.765853882E0,-1.269850159E1,-5.841174316E1
5.715388666E2,-4.040510178E0,-1.158354187E1,-5.813580322E1
5.715488216E2,-4.032007217E0,-1.131040955E1,-5.827783203E1
5.715587766E2,-3.897798538E0,-1.161660767E1,-5.820587158E1
5.715687316E2,-3.965028763E0,-1.166560364E1,-5.754901123E1
5.715786866E2,-3.804834366E0,-1.173965454E1,-5.816400146E1
5.715886416E2,-3.769918442E0,-1.233277893E1,-5.811462402E1
5.715985966E2,-3.603521347E0,-1.232328796E1,-5.831207275E1
5.716085516E2,-3.543893814E0,-1.240870667E1,-5.831359863E1
5.716185066E2,-3.413526535E0,-1.265377808E1,-5.740533447E1
5.716284616E2,-3.336164474E0,-1.267854309E1,-5.810388184E1
5.716384166E2,-3.261369705E0,-1.313244629E1,-5.781719971E1
5.716483716E2,-3.261781693E0,-1.322145081E1,-5.786578369E1
5.716583266E2,-2.992929459E0,-1.316738892E1,-5.817364502E1
5.716682816E2,-3.041433334E0,-1.347573853E1,-5.739190674E1
5.716782366E2,-3.048841476E0,-1.347955322E1,-5.829162598E1
5.716881916E2,-2.986742020E0,-1.367866516E1,-5.784838867E1
5.716981466E2,-3.053186417E0,-1.365660095E1,-5.759027100E1
5.717081016E2,-2.939203262E0,-1.353009033E1,-5.793414307E1
5.717180566E2,-2.780073166E0,-1.380575562E1,-5.695782471E1
5.717280116E2,-2.818399429E0,-1.390359497E1,-5.811773682E1
5.717379666E2,-2.680173874E0,-1.395057678E1,-5.756481934E1
5.717479216E2,-2.903833389E0,-1.423748779E1,-5.737060547E1
5.717578766E2,-2.646406174E0,-1.406225586E1,-5.774572754E1
5.717678316E2,-2.644124985E0,-1.432038879E1,-5.691967773E1
5.717777866E2,-2.855661392E0,-1.450834656E1,-5.784777832E1
5.717877416E2,-2.663705826E0,-1.453752136E1,-5.716851807E1
5.717976966E2,-2.636156082E0,-1.495628357E1,-5.698901367E1
5.718076516E2,-2.505128860E0,-1.488316345E1,-5.792175293E1
5.718176066E2,-2.421695709E0,-1.502670288E1,-5.659063721E1
5.718275616E2,-2.540796280E0,-1.513714600E1,-5.784332275E1
5.718375166E2,-2.463350296E0,-1.506944275E1,-5.704882812E1
5.718474716E2,-2.399587631E0,-1.535440063E1,-5.674731445E1
5.718574266E2,-2.387628555E0,-1.519192505E1,-5.738439941E1
5.718673816E2,-2.269935608E0,-1.532456970E1,-5.640380859E1
5.718773366E2,-2.121122360E0,-1.550677490E1,-5.759863281E1
5.718872916E2,-1.917539597E0,-1.543328857E1,-5.745410156E1
5.718972466E2,-1.717231750E0,-1.570124817E1,-5.683020020E1
5.719072016E2,-1.707717896E0,-1.540153503E1,-5.749487305E1
5.719171566E2,-1.506851196E0,-1.555574036E1,-5.637353516E1
5.719271116E2,-1.559562683E0,-1.568232727E1,-5.744622803E1
5.719370666E2,-1.227560043E0,-1.372232056E1,-5.702392578E1
5.719470216E2,-1.143739700E0,-1.396321106E1,-5.653417969E1
5.719569766E2,-7.976531982E-1,-1.384832764E1,-5.741888428E1
5.719669316E2,-5.990982056E-1,-1.391178894E1,-5.670751953E1
