"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.670392022E2,-3.391162884E-1,-4.801207244E-2,-6.359314799E-2
5.670491572E2,-3.707392001E-1,1.436719358E-2,-2.744683027E-2
5.670591122E2,-3.193462676E-1,9.146156251E-2,2.642356753E-3
5.670690672E2,-2.167070214E-1,1.455822212E-1,-7.760424614E-3
5.670790222E2,-1.647710288E-1,1.445466793E-1,-6.496665895E-2
5.670889772E2,-1.635105152E-1,1.064438832E-1,-1.238112831E-1
5.670989322E2,-1.728805321E-1,6.437959850E-2,-1.649926382E-1
5.671088872E2,-1.740619621E-1,4.032824636E-3,-1.335755485E-1
5.671188422E2,-1.386876230E-1,7.416608334E-3,-1.144300103E-2
5.671287972E2,-1.182627140E-1,4.083110690E-2,8.635285020E-2
5.671387522E2,-1.115391469E-1,3.287597001E-2,1.261373055E-1
5.671487072E2,-1.414108175E-1,2.954305708E-2,8.530912220E-2
5.671586622E2,-1.759776561E-1,1.398770928E-2,3.939736962E-2
5.671686172E2,-2.311326872E-1,1.678677142E-2,-4.097260952E-2
5.671785722E2,-2.185219972E-1,2.273982167E-2,-5.588476360E-2
5.671885272E2,-2.099198659E-1,6.292305708E-2,-5.341606915E-2
5.671984822E2,-2.113574038E-1,8.739365458E-2,-6.025321841E-2
5.672084372E2,-2.003437346E-1,9.262281954E-2,-7.555889010E-2
5.672183922E2,-1.864871491E-1,5.879258394E-2,-7.457538843E-2
5.672283472E2,-1.848655701E-1,1.803398252E-2,-1.754866362E-2
5.672383022E2,-1.819301216E-1,-2.661652565E-2,1.946362674E-2
5.672482572E2,-1.685803436E-1,-3.873371065E-2,6.706639409E-2
5.672582122E2,-1.754182237E-1,-1.458880305E-2,6.859894931E-2
5.672681672E2,-2.104073775E-1,2.545468390E-2,4.424237251E-2
5.672781222E2,-2.029703039E-1,6.294235289E-2,-1.568574071E-2
5.672880772E2,-1.700829318E-1,1.123068863E-1,-5.745707989E-2
5.672980322E2,-1.426143207E-1,1.200392443E-1,-6.340135932E-2
5.673079872E2,-1.491238797E-1,1.203333592E-1,-5.377625763E-2
5.673179422E2,-1.768181933E-1,8.962787569E-2,-7.013969064E-2
5.673278972E2,-1.958122887E-1,4.165088654E-2,-5.338274002E-2
5.673378522E2,-2.254360373E-1,3.370335102E-3,-8.788949847E-3
5.673478075E2,-2.526153575E-1,-2.055179358E-2,6.864046454E-2
5.673577625E2,-2.498396842E-1,-4.624212027E-2,1.008896130E-1
5.673677175E2,-2.355189760E-1,-2.968748331E-2,1.200181943E-1
5.673776725E2,-1.900163823E-1,-1.606697917E-2,1.101440012E-1
5.673876275E2,-1.659568441E-1,2.179900467E-2,4.026392698E-2
5.673975825E2,-8.554140285E-2,3.176266015E-2,-9.147910416E-2
5.674075375E2,-4.678167209E-2,5.576197207E-2,-2.925326908E-1
5.674174925E2,-1.566410601E-1,2.018815523E-1,-4.455169022E-2
5.674274475E2,-8.688903987E-2,1.131968325E-1,-1.429328477E-1
5.674374025E2,-1.415527587E-1,1.603429323E-1,-4.157721162E-2
5.674473575E2,-8.618620455E-2,1.097183239E-1,-8.218612432E-2
5.674573125E2,-1.784193072E-1,7.469934940E-2,2.805611014E-2
5.674672675E2,-1.820447271E-1,3.180476010E-2,1.487613523E-1
5.674772225E2,-1.506839168E-1,-8.576695919E-3,1.450355065E-1
5.674871775E2,-1.609574747E-1,-1.219144464E-2,2.139233083E-1
5.674971325E2,-1.341336653E-1,-2.469279170E-3,2.252136970E-1
5.675070875E2,-8.797121331E-2,2.551140189E-3,1.238989913E-1
5.675170425E2,-8.247848511E-2,6.938890815E-3,-4.396989226E-2
5.675269975E2,-1.142718431E-1,-4.500017166E-3,-1.801223087E-1
5.675369525E2,-1.833868092E-1,-2.098565698E-3,-2.594912446E-1
5.675469075E2,-2.067025816E-1,1.347140014E-2,-2.783777511E-1
5.675568625E2,-2.235839318E-1,3.954121113E-2,-2.092186385E-1
5.675668175E2,-2.158575672E-1,7.734229088E-2,-4.264023542E-2
5.675767725E2,-1.647511482E-1,8.805088162E-2,1.304478729E-1
5.675867275E2,-8.600684121E-2,8.775559723E-2,2.594573307E-1
5.675966825E2,-4.433738977E-2,4.717124283E-2,2.870649594E-1
5.676066375E2,-6.465222493E-2,4.802902937E-3,2.156102300E-1
5.676165925E2,-1.211575243E-1,-5.088130116E-2,5.491412580E-2
5.676265475E2,-1.703187208E-1,-4.993814528E-2,-7.112319231E-2
5.676365025E2,-2.073786660E-1,-1.690430045E-3,-1.514627659E-1
5.676464575E2,-2.155811401E-1,7.869942963E-2,-1.423241526E-1
5.676564125E2,-1.729163463E-1,1.185236460E-1,-1.026367611E-1
5.676663675E2,-1.142316435E-1,1.334463251E-1,-4.261216879E-2
5.676763225E2,-9.759777680E-2,1.057451409E-1,-5.859085500E-2
5.676862775E2,-3.882799700E-2,3.545810044E-2,-2.605589461E-1
5.676962325E2,-1.568527293E-1,1.202854121E-1,-6.243656874E-2
5.677061875E2,-1.039311884E-1,4.577434301E-2,4.365238845E-2
5.677161425E2,-6.042117968E-2,-4.849095941E-3,6.130571723E-2
5.677260975E2,-1.346438348E-1,4.028907001E-2,1.376183134E-1
5.677360525E2,-1.836408707E-1,8.924020529E-3,1.333621252E-1
5.677460075E2,-1.266195546E-1,-1.827956557E-2,1.122466600E-1
5.677559625E2,-8.668307170E-2,-4.225198030E-3,9.999966681E-2
5.677659175E2,-4.912757501E-2,-3.338058472E-2,2.132187188E-2
5.677758725E2,-4.451792255E-2,-1.784219384E-2,-5.378152013E-2
5.677858275E2,-4.137519032E-2,5.338741779E-2,-5.789971411E-2
5.677957825E2,1.439204425E-2,9.469682693E-2,-6.441994429E-2
5.678057375E2,5.268355921E-2,1.303408688E-1,-1.170980948E-1
5.678156925E2,-1.330592394E-2,1.672900093E-1,-8.060386777E-2
5.678256475E2,-6.342957214E-2,1.352075064E-1,-1.752878308E-2
5.678356025E2,-9.041067168E-2,7.463853836E-2,1.818191707E-2
5.678455575E2,-1.116914669E-1,2.578212798E-2,2.149962723E-2
5.678555125E2,-1.778456953E-1,-5.454809010E-2,1.586115718E-2
5.678654675E2,-2.781409389E-1,-7.125183105E-2,3.632992029E-2
5.678754225E2,-2.684079561E-1,-6.112269938E-2,6.686115682E-2
5.678853775E2,-1.483239806E-1,-6.589928985E-2,-1.909987146E-1
5.678953325E2,-2.652871509E-1,1.088470888E-1,7.420935273E-2
5.679052875E2,-1.600583191E-1,6.598407447E-2,7.452042460E-2
5.679152425E2,-9.406883597E-2,5.256588399E-2,2.806078792E-2
5.679251975E2,-9.694727406E-2,3.381854117E-2,1.805737138E-2
5.679351525E2,-1.605657113E-1,-2.404842854E-2,7.783228755E-3
5.679451075E2,-1.911697456E-1,-3.249297738E-2,-3.206613064E-2
5.679550625E2,-1.744345759E-1,2.787952423E-3,-2.913199782E-2
5.679650175E2,-1.439642966E-1,1.108632088E-3,-1.131787062E-2
5.679749725E2,-1.145820379E-1,-1.148334682E-2,2.675451994E-2
5.679849275E2,-9.912287682E-2,-1.287966192E-2,5.720798850E-2
5.679948825E2,8.696710020E-2,-2.045537299E-1,-2.598105025E-1
5.680048375E2,-4.587433040E-3,-1.587741244E-1,-3.694808793E-1
5.680147925E2,-1.949590337E-1,9.259358346E-2,-1.169957685E-1
5.680247475E2,-4.041010737E-2,1.049844182E-1,8.284919858E-2
5.680347025E2,2.764974327E-1,-1.253029078E-1,3.530373394E-2
5.680446575E2,2.721510512E-1,-3.679097325E-1,-1.953870499E-1
5.680546125E2,-2.009429280E-1,-5.260272145E-2,-1.195743906E-1
5.680645675E2,-3.029686551E-1,2.124860626E-1,1.315910035E-1
5.680745225E2,-6.416632131E-2,1.836937881E-1,2.746045429E-1
5.680844775E2,8.483725190E-3,1.141154301E-1,1.977727139E-1
5.680944325E2,-1.131740284E-1,9.201295495E-2,7.419648886E-2
5.681043875E2,-2.226241113E-1,1.368271852E-1,3.295490742E-3
5.681143425E2,-2.752972917E-1,1.612480813E-1,5.058426261E-2
5.681242975E2,-2.553205718E-1,2.042040664E-1,2.240173566E-1
5.681342525E2,-1.479061970E-1,1.864940196E-1,2.827783656E-1
5.681442075E2,-8.021868244E-2,1.099527973E-1,2.047981435E-1
5.681541625E2,-7.977853328E-2,3.791276157E-2,4.119538844E-2
5.681641175E2,-1.717970431E-1,3.263798833E-2,-6.453981221E-2
5.681740725E2,-1.528837855E-1,5.433700562E-2,-1.253151870E-1
5.681840275E2,-6.469447106E-2,5.662385166E-2,-1.591477615E-1
5.681939825E2,1.369417906E-3,7.084369540E-2,-1.815911293E-1
5.682039375E2,3.855844036E-2,5.727406204E-2,-1.868583012E-1
5.682138925E2,-2.686371669E-2,2.539972007E-2,-1.652581018E-1
5.682238475E2,-7.848439828E-2,1.767379403E-2,-3.043358803E-2
5.682338025E2,-1.092274502E-1,4.921952248E-2,1.647055399E-1
5.682437575E2,-1.408968472E-1,5.614788830E-2,3.001720780E-1
5.682537125E2,-8.411102772E-2,5.893174767E-2,3.438010776E-1
5.682636675E2,-6.383127585E-2,4.439673901E-2,2.661746120E-1
5.682736225E2,-7.056375995E-2,-1.833452940E-2,9.329466462E-2
5.682835775E2,-9.109216467E-2,-9.803851068E-2,-1.150492305E-1
5.682935325E2,-1.525661355E-1,-1.155263633E-1,-2.374478263E-1
5.683034875E2,-1.854333347E-1,-6.885681152E-2,-2.420419836E-1
5.683134425E2,-1.718180931E-1,-8.725799918E-3,-1.082430714E-1
5.683233975E2,-9.710690305E-2,7.237332702E-2,2.932203233E-2
5.683333525E2,-3.687853530E-2,1.170782143E-1,1.287574428E-1
5.683433075E2,-5.319504440E-4,1.158076143E-1,1.206865311E-1
5.683532627E2,-5.852331966E-3,8.487350464E-2,3.643107712E-2
5.683632177E2,-4.988990575E-2,4.116673708E-2,-5.701912344E-2
5.683731727E2,-5.308482438E-2,2.787192285E-2,-6.795750976E-2
5.683831277E2,-3.420825809E-2,7.446429133E-2,-2.144524813E-2
5.683930827E2,5.916358978E-3,1.151696831E-1,2.856423318E-2
5.684030377E2,2.606016308E-2,1.140832704E-1,4.058961689E-2
5.684129927E2,-4.086823672E-2,5.535266697E-2,6.636297405E-2
5.684229477E2,-7.481673226E-2,1.949344754E-2,6.277278364E-2
5.684329027E2,-7.898375049E-2,-2.709190428E-2,6.977423966E-2
5.684428577E2,-7.053686276E-2,-3.774436176E-2,5.777692258E-2
5.684528127E2,-1.006161095E-1,3.315371275E-4,3.196672797E-2
5.684627677E2,-1.227152225E-1,3.345309019E-2,-2.490913868E-3
5.684727227E2,-1.403923787E-1,1.554774642E-2,-5.229691207E-2
5.684826777E2,-1.343106897E-1,-1.175992012E-2,-8.419054985E-2
5.684926327E2,-1.238453431E-1,-1.965600014E-2,-4.076210976E-2
5.685025877E2,-1.264751284E-1,-8.189610243E-3,2.798945189E-2
5.685125427E2,-1.147649096E-1,-2.592363060E-2,6.252018392E-2
5.685224978E2,-7.191008136E-2,-1.222243488E-2,6.553968608E-2
5.685324527E2,-6.043901369E-2,-5.277112126E-3,2.791460752E-2
5.685424077E2,-6.586903051E-2,2.299768388E-2,-4.323431253E-3
5.685523627E2,-9.637746289E-2,5.414872527E-2,-4.586439013E-2
5.685623178E2,-1.149287778E-1,9.915357471E-2,-2.955416679E-2
5.685722727E2,-7.814496741E-2,1.097405434E-1,5.223843992E-2
5.685822277E2,-4.290964589E-2,1.363377732E-1,1.088272083E-1
5.685921827E2,2.887954429E-2,1.276511496E-1,7.102729797E-2
5.686021378E2,2.308056816E-2,6.229623556E-3,4.209878325E-2
5.686120927E2,-5.971322805E-2,-9.335664511E-3,5.036674619E-2
5.686220477E2,-1.140720145E-1,-3.880563140E-2,4.109189272E-2
5.686320027E2,-5.323933706E-2,-5.234018147E-2,-9.987044334E-4
5.686419578E2,-9.293462232E-2,-2.870690525E-2,-4.406695604E-2
5.686519127E2,-1.476541820E-1,-3.323148072E-2,-1.118923187E-1
5.686618677E2,-1.836570968E-1,-5.891479075E-2,-1.592459947E-1
5.686718227E2,-2.158071350E-1,-7.035077512E-2,-1.045797908E-1
5.686817778E2,-1.957937238E-1,-5.155957818E-2,2.314386427E-2
5.686917327E2,-1.341327882E-1,-1.425785065E-2,1.628174740E-1
5.687016877E2,-3.796509415E-2,2.938986003E-2,2.815294003E-1
5.687116437E2,8.137993947E-2,3.928861141E-2,2.521763778E-1
5.687215987E2,1.398149662E-1,3.628080368E-2,2.013401002E-1
5.687315537E2,1.536956714E-1,2.675919771E-2,9.395364583E-2
5.687415087E2,9.093619019E-2,4.825005412E-2,-4.387809098E-2
5.687514637E2,2.404769763E-2,7.930578589E-2,-1.437695843E-1
5.687614187E2,8.975476027E-3,8.791405678E-2,-1.653428864E-1
5.687713737E2,2.903595731E-2,7.992792964E-2,-1.107924575E-1
5.687813287E2,1.477766812E-2,3.377585649E-2,-5.932058752E-2
5.687912837E2,-3.182274029E-2,-3.903952003E-2,-1.348718762E-2
5.688012387E2,-1.165410013E-1,-1.230996770E-1,3.414656997E-2
5.688111937E2,-1.585164084E-1,-1.476936507E-1,7.492505193E-2
5.688211487E2,-1.678878871E-1,-9.875654876E-2,1.592144197E-1
5.688311037E2,-1.340466879E-1,3.819401264E-3,2.095186007E-1
5.688410587E2,-8.494527921E-2,7.899763763E-2,1.872319382E-1
5.688510137E2,-1.607677326E-2,1.247193557E-1,1.280136770E-1
5.688609687E2,5.599381417E-2,1.459044027E-1,3.957629442E-2
5.688709237E2,6.194569498E-2,1.109976947E-1,-5.938666105E-2
5.688808788E2,4.514547497E-2,4.843482614E-2,-1.219436824E-1
5.688908337E2,-5.320527703E-3,2.055647135E-2,-1.199796027E-1
5.689007887E2,-4.817067817E-2,-1.548985898E-2,-9.431500375E-2
5.689107437E2,-1.065136112E-1,-3.392554522E-3,5.516847968E-3
5.689206988E2,-1.340507810E-1,-4.934465289E-3,5.740094662E-2
5.689306537E2,-1.612626994E-1,-1.395671904E-2,2.230946660E-2
5.689406087E2,-1.749738353E-1,-2.287547708E-2,2.808476150E-2
5.689505637E2,-1.756907040E-1,-3.534817278E-2,3.180066705E-2
5.689605188E2,-1.354071888E-1,-2.859580815E-2,4.869034946E-2
5.689704737E2,-8.675148413E-2,-1.522439539E-2,9.435768843E-2
5.689804287E2,-4.133645251E-2,1.638448298E-2,1.334071487E-1
5.689903837E2,1.697724447E-2,4.504519522E-2,1.248696291E-1
5.690003388E2,7.265837878E-2,6.919185698E-2,4.249990225E-2
5.690102937E2,5.715624064E-2,5.450189710E-2,-5.103976071E-2
5.690202487E2,2.907133296E-2,6.968302310E-2,-1.206198728E-1
5.690302037E2,-2.062926918E-2,4.821029305E-2,-1.506862557E-1
5.690401588E2,-5.456855536E-2,3.402085483E-2,-1.365237147E-1
5.690501137E2,-6.957090273E-2,3.029267013E-2,-7.642544746E-2
5.690600687E2,-4.791091561E-2,2.695683360E-2,3.375363708E-2
5.690700237E2,-4.588763282E-2,5.045562387E-3,9.391739309E-2
5.690799788E2,-1.515583679E-2,5.026266575E-3,1.658206040E-1
5.690899337E2,-3.099068150E-2,2.018926620E-2,1.704831737E-1
5.690998887E2,-3.382965088E-2,6.550401807E-2,1.431217128E-1
5.691098437E2,-6.764059067E-3,8.865372956E-2,1.354425645E-1
5.691197988E2,-1.219451442E-2,7.265984058E-2,6.505962968E-2
5.691297537E2,-5.635414883E-2,7.671897769E-2,-1.221132517E-2
5.691397087E2,-4.710970089E-2,3.178371012E-2,-5.347395658E-2
5.691496637E2,-7.557350814E-2,-5.706356227E-2,-9.981723368E-2
5.691596187E2,-1.412861256E-1,-8.377773643E-2,-1.029507565E-1
5.691695737E2,-1.665301636E-1,-7.655876398E-2,-5.411364198E-2
5.691795287E2,-1.103162017E-1,-1.805737138E-2,3.469796240E-2
5.691894837E2,-5.475011140E-2,5.819265962E-2,1.311074388E-1
5.691994387E2,2.697320580E-3,8.066877186E-2,1.760286731E-1
5.692093937E2,7.481585518E-2,6.887026012E-2,1.752960169E-1
5.692193487E2,1.075279570E-1,4.515980065E-2,1.178412759E-1
5.692293037E2,7.607505307E-2,1.887071908E-2,4.459320545E-2
5.692392587E2,4.188477516E-2,5.677646399E-3,-4.532176852E-3
5.692492137E2,1.166621849E-2,-2.993189692E-3,-1.879178166E-2
5.692591687E2,-2.764622033E-2,3.237603307E-2,2.617798448E-3
5.692691237E2,-3.838375479E-2,6.347444952E-2,3.604106784E-2
5.692790787E2,-5.858310744E-2,9.940383554E-2,6.947720110E-2
5.692890337E2,-6.418167025E-2,1.127676469E-1,3.771629512E-2
5.692989887E2,-9.558414191E-2,8.899871528E-2,2.373969555E-3
5.693089437E2,-1.196759860E-1,4.940370977E-2,-3.112940669E-2
5.693188987E2,-1.398984352E-1,-9.503479600E-3,-6.653897524E-2
5.693288537E2,-1.149489507E-1,-3.406061590E-2,-6.778794050E-2
5.693388087E2,-5.558772504E-2,-5.563684165E-2,1.241480827E-2
5.693487632E2,-3.853768274E-2,-3.630243838E-2,6.442696095E-2
5.693587182E2,-5.490871713E-2,2.572774887E-3,1.198515487E-1
5.693686732E2,-2.846190691E-2,1.424323261E-2,1.714818782E-1
5.693786282E2,2.540469021E-2,2.412736595E-2,1.403197271E-1
5.693885832E2,2.347116217E-2,1.677098393E-2,3.866178989E-2
5.693985382E2,-3.028492257E-2,1.353455007E-2,-5.939309299E-2
5.694084932E2,-5.626395553E-2,1.523608983E-2,-9.628551543E-2
5.694184482E2,-7.976274580E-2,4.019434512E-2,-5.027611434E-2
5.694284032E2,-6.765023857E-2,6.365746737E-2,6.039296687E-2
5.694383582E2,4.990598559E-3,5.519596159E-2,1.558779985E-1
5.694483132E2,7.179386795E-2,-2.530090213E-3,1.565615380E-1
5.694582682E2,5.773058340E-2,-3.892783821E-2,8.957583547E-2
5.694682232E2,2.461648554E-2,-7.623073518E-2,-2.586223483E-2
5.694781782E2,-8.223670274E-3,-6.996719778E-2,-1.008597922E-1
5.694881332E2,-1.812300637E-2,-3.445588768E-2,-9.453427434E-2
5.694980882E2,3.303823024E-3,2.896476746E-2,-1.195346296E-2
5.695080432E2,4.946393609E-2,7.496071994E-2,6.249971867E-2
5.695179982E2,1.147391818E-1,7.405615568E-2,1.027700776E-1
5.695279532E2,9.084438890E-2,4.000255644E-2,6.189102352E-2
5.695379082E2,5.684092954E-2,1.502734423E-4,4.655436158E-2
5.695478632E2,3.285682037E-2,-1.191837966E-2,7.562671781E-2
5.695578182E2,4.886211142E-2,1.402805507E-2,1.541957545E-1
5.695677732E2,1.355636019E-1,4.844827473E-2,1.847193897E-1
5.695777282E2,1.928141288E-1,5.736761749E-2,1.575543952E-1
5.695876832E2,2.176935929E-1,4.811790705E-2,7.993085325E-2
5.695976382E2,2.118741515E-1,-9.391797781E-3,-3.396355212E-2
5.696075932E2,1.681285000E-1,-6.478481054E-2,-1.332907891E-1
5.696175482E2,9.402468950E-2,-6.845335364E-2,-1.302864897E-1
5.696275032E2,7.221589074E-2,-6.301427364E-2,-6.897492528E-2
5.696374582E2,8.637039185E-2,-5.078306794E-3,3.468919158E-2
5.696474132E2,7.823428363E-2,2.496644139E-2,1.222266877E-1
5.696573682E2,7.690623477E-2,4.824479163E-2,1.844369692E-1
5.696673232E2,7.340609148E-2,3.698714733E-2,1.983545119E-1
5.696772782E2,8.122674242E-2,6.165304184E-3,2.038742834E-1
5.696872332E2,1.083125071E-1,-6.219098568E-3,2.005887330E-1
5.696971882E2,1.320622891E-1,-1.467183352E-2,1.882382441E-1
5.697071432E2,1.439903167E-1,8.060971498E-3,1.621853900E-1
5.697170982E2,1.974236351E-1,2.043134093E-2,1.044716173E-1
5.697270532E2,1.974921937E-1,5.549533904E-2,4.146026731E-2
5.697370082E2,1.649196942E-1,7.733352005E-2,-5.218055248E-3
5.697469632E2,1.240362547E-1,6.343995094E-2,-3.101012349E-2
5.697569182E2,9.933907762E-2,1.624181092E-2,-7.524255574E-2
5.697668732E2,4.356263369E-2,-2.748191357E-2,-9.821918964E-2
5.697768282E2,-2.473664582E-3,-4.723790109E-2,-1.070952630E-1
5.697867832E2,-2.418642282E-2,-6.330721915E-2,-7.198214829E-2
5.697967382E2,-1.483438611E-2,-4.953702629E-2,1.248672903E-2
5.698066932E2,2.221649587E-3,-1.000517070E-2,1.242200035E-1
5.698166482E2,5.405312330E-3,4.527966857E-2,2.114323944E-1
5.698266032E2,9.684494779E-2,8.338948131E-2,2.491217923E-1
5.698365582E2,1.653420094E-1,9.770404994E-2,2.569699252E-1
5.698465132E2,2.222227000E-1,7.099104524E-2,1.644938707E-1
5.698564682E2,2.396947651E-1,1.651838422E-2,3.262687862E-2
5.698664232E2,1.806288238E-1,-8.794797063E-3,-1.091920745E-1
5.698763782E2,1.229327390E-1,-6.503624082E-2,-1.664462560E-1
5.698863342E2,7.139099479E-2,-6.936902761E-2,-8.777489305E-2
5.698962882E2,5.926679313E-2,-5.573682904E-2,7.233941317E-2
5.699062442E2,8.908247665E-2,-6.028596282E-2,1.529567295E-1
5.699161992E2,6.810164362E-2,-6.763181984E-2,1.870114982E-1
5.699261542E2,-1.534747928E-2,-9.846418798E-2,1.601505589E-1
5.699361092E2,-8.552605391E-2,-1.045043617E-1,1.043909258E-1
5.699460642E2,-9.264445424E-2,-6.796394169E-2,1.359255445E-1
5.699560192E2,-8.804021046E-2,-9.784730673E-3,2.410847944E-1
5.699659742E2,3.655679226E-2,4.486276209E-2,3.364622372E-1
5.699759292E2,1.486847538E-1,7.169505000E-2,3.070922577E-1
5.699858842E2,2.270187324E-1,8.129033089E-2,9.972016990E-2
5.699958392E2,2.175436118E-1,2.230361938E-2,-1.602990782E-1
5.700057942E2,1.791756445E-1,-3.559317112E-2,-3.042259526E-1
5.700157492E2,1.347275962E-1,-2.738075674E-2,-3.607340294E-1
5.700257042E2,1.007412399E-1,7.194998860E-3,-3.046785271E-1
5.700356592E2,9.015777960E-2,5.982227862E-2,-1.463546383E-1
5.700456142E2,1.096784167E-1,1.215641981E-1,9.162586927E-3
5.700555692E2,1.049227300E-1,1.368266004E-1,1.593220085E-1
5.700655242E2,1.038228688E-1,1.150714499E-1,2.951393795E-1
5.700754792E2,6.016580254E-2,6.134196997E-2,4.161896074E-1
5.700854342E2,1.093517035E-2,2.725445688E-2,4.383762825E-1
5.700953892E2,5.605740264E-2,-1.831289470E-2,4.203253430E-1
5.701053442E2,1.001935020E-1,-3.912430465E-2,2.566208464E-1
5.701152992E2,1.220274438E-1,-6.865742147E-2,-8.869056702E-3
5.701252542E2,8.324066967E-2,-1.206157798E-1,-2.986746061E-1
5.701352092E2,-1.863127559E-2,-1.580771363E-1,-4.898738801E-1
5.701451642E2,-1.165085493E-1,-1.144604158E-1,-4.730186963E-1
5.701551192E2,-1.491811824E-1,-1.470516264E-2,-2.967116958E-1
5.701650742E2,-7.718178481E-2,9.972660184E-2,1.638740659E-2
5.701750292E2,7.544750065E-2,1.715584767E-1,2.601549035E-1
5.701849842E2,2.309968856E-1,2.400860900E-1,3.439285469E-1
5.701949392E2,3.324712202E-1,1.844445705E-1,2.623943871E-1
5.702048942E2,3.106112583E-1,7.998640180E-2,5.774827123E-2
5.702148492E2,2.164840963E-1,4.342025399E-2,-8.774682641E-2
5.702248042E2,1.316262330E-1,6.500291169E-2,-2.394200921E-2
5.702347592E2,1.132848331E-1,9.480383098E-2,1.453068173E-1
5.702447142E2,1.428594652E-1,9.453602850E-2,2.258837879E-1
5.702546692E2,1.144779575E-1,3.453014731E-2,1.411605567E-1
5.702646242E2,-2.780351043E-4,-4.772906721E-2,-7.132550597E-2
5.702745792E2,-1.413406509E-1,-1.576514590E-1,-2.333050740E-1
5.702845342E2,-2.312671731E-1,-2.259767586E-1,-2.627230006E-1
5.702944892E2,-1.832834597E-1,-1.982504314E-1,-1.670222068E-1
5.703044442E2,-2.718633682E-2,-6.928833604E-2,-2.190600872E-2
5.703143992E2,1.840302953E-1,4.476160526E-2,9.998621821E-2
5.703243542E2,3.358849709E-1,1.332200378E-1,1.016409802E-1
5.703343092E2,3.591321847E-1,1.889451724E-1,7.468239248E-2
5.703442642E2,2.977181478E-1,1.819326067E-1,1.042254496E-1
5.703542196E2,2.335630824E-1,1.771086538E-1,1.898134840E-1
5.703641746E2,1.925393097E-1,1.500670356E-1,1.935691506E-1
5.703741296E2,1.725125961E-1,1.258624864E-1,1.722630662E-1
5.703840846E2,1.285839267E-1,1.022561073E-1,2.943020582E-2
5.703940396E2,9.413827166E-2,3.082067370E-3,-1.365699077E-1
5.704039946E2,2.401217580E-2,-9.832911730E-2,-2.362234193E-1
5.704139496E2,-1.200184867E-2,-1.682097763E-1,-2.336097139E-1
5.704239046E2,-1.755231813E-2,-1.947771853E-1,-1.507464820E-1
5.704338596E2,-9.005004466E-3,-1.696493608E-1,-1.589097798E-2
5.704438146E2,2.646289006E-2,-9.849166989E-2,5.700041234E-2
5.704537696E2,5.536596939E-2,-3.787358522E-2,1.716046697E-1
5.704637246E2,4.599653721E-2,3.050784767E-2,3.249350363E-1
5.704736796E2,1.364111558E-2,4.374243557E-2,3.904343766E-1
5.704836346E2,-1.380352199E-2,2.498339832E-2,3.796673137E-1
5.704935896E2,-1.373744845E-2,3.061894476E-2,2.991353667E-1
5.705035446E2,1.453413159E-2,1.199205458E-2,6.364401877E-2
5.705134996E2,4.110387951E-2,6.932458878E-3,-2.102693832E-1
5.705234546E2,4.478981808E-2,3.382438838E-2,-3.638494259E-1
5.705334096E2,4.882015765E-2,6.479299664E-2,-3.492167687E-1
5.705433646E2,1.037839848E-1,7.972912431E-2,-2.335921723E-1
5.705533196E2,1.683011390E-1,1.175863373E-1,-9.858990312E-2
5.705632746E2,1.890656251E-1,1.294450754E-1,-1.026595652E-2
5.705732296E2,2.045779958E-1,9.508332789E-2,-1.085067809E-2
5.705831846E2,1.437381555E-1,7.397838771E-2,-2.326022387E-2
5.705931396E2,8.149176747E-2,4.934055984E-2,2.658495069E-2
5.706030946E2,2.874315798E-2,3.568146408E-2,1.477532923E-1
5.706130496E2,-2.242845744E-3,4.730338991E-2,2.793606681E-1
5.706230046E2,3.410973251E-3,2.097688615E-2,3.576578093E-1
5.706329596E2,-2.546418563E-2,-1.832751274E-2,3.117127275E-1
5.706429146E2,-8.335892960E-2,-6.242195070E-2,1.513604397E-1
5.706528696E2,-1.438572925E-1,-1.290106273E-1,-3.019092858E-2
5.706628246E2,-1.591769975E-1,-1.691593641E-1,-1.711684674E-1
5.706727796E2,-1.278594567E-1,-1.299467665E-1,-2.561121386E-1
5.706827346E2,-6.579053164E-2,-6.810369015E-2,-3.268646175E-1
5.706926896E2,1.783546954E-2,6.848258972E-3,-2.892494792E-1
5.707026446E2,1.135386023E-1,8.992316008E-2,-1.290538967E-1
5.707125996E2,2.186269547E-1,1.599102384E-1,5.864757299E-2
5.707225546E2,3.129248554E-1,2.041765845E-1,2.175257778E-1
5.707325096E2,3.621484709E-1,2.042426580E-1,3.130915010E-1
5.707424656E2,3.340483604E-1,1.679753029E-1,3.217114663E-1
5.707524206E2,2.511925837E-1,1.183336115E-1,2.480646157E-1
5.707623756E2,1.589654745E-1,7.839829803E-2,1.571883595E-1
5.707723306E2,8.549404040E-2,4.265953124E-2,6.247516036E-2
5.707822856E2,6.252910092E-2,-4.850616217E-2,-4.336879849E-2
5.707922406E2,3.714940757E-2,-1.179365855E-1,-1.934913826E-1
5.708021956E2,1.983960271E-3,-1.773554063E-1,-3.263108861E-1
5.708121506E2,-1.632323340E-2,-2.224988347E-1,-3.253267998E-1
5.708221056E2,-2.879168987E-3,-1.742750931E-1,-1.962109226E-1
5.708320606E2,6.870522246E-2,-7.370298386E-2,7.864738941E-2
5.708420156E2,1.884442122E-1,4.294662952E-2,3.253273845E-1
