"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.153182995E2,5.232086207E1,4.939374627E0,2.228085190E0,1.722485934E1,3.302212166E2,4.735938017E0,3.375711500E0
2.163183006E2,5.232099347E1,4.939248317E0,2.585913319E0,1.687536446E1,3.299999375E2,4.736207306E0,3.375333671E0
2.173183018E2,5.232112081E1,4.939126452E0,2.876429856E0,1.637640875E1,3.298695522E2,4.736475693E0,3.374957043E0
2.183183029E2,5.232124563E1,4.939007874E0,3.553961670E0,1.596411900E1,3.297476642E2,4.737911913E0,3.372940518E0
2.193183054E2,5.232136495E1,4.938892009E0,4.105406210E0,1.547193752E1,3.294532761E2,4.738919089E0,3.371525308E0
2.203183050E2,5.232147968E1,4.938779420E0,4.497689485E0,1.482883379E1,3.292439935E2,4.739835462E0,3.370236909E0
2.213183069E2,5.232158935E1,4.938669705E0,4.987846873E0,1.427325689E1,3.289224847E2,4.740680990E0,3.369047460E0
2.223183079E2,5.232169644E1,4.938563672E0,5.388185100E0,1.384142714E1,3.289839807E2,4.741347532E0,3.368109353E0
2.233183092E2,5.232179880E1,4.938459582E0,5.729579707E0,1.335652561E1,3.287551357E2,4.741691108E0,3.367625643E0
2.243183103E2,5.232189825E1,4.938358758E0,6.002659629E0,1.296735811E1,3.288294452E2,4.742096204E0,3.367055186E0
2.253180468E2,5.232199405E1,4.938261413E0,6.229231559E0,1.259275032E1,3.285722275E2,4.742405782E0,3.366619139E0
2.263180430E2,5.232208665E1,4.938165853E0,6.359961760E0,1.217333588E1,3.283081998E2,4.742636454E0,3.366294179E0
2.273180448E2,5.232217639E1,4.938072971E0,6.489827294E0,1.181242860E1,3.280915260E2,4.742905371E0,3.365915281E0
2.283180450E2,5.232226324E1,4.937983142E0,6.646334825E0,1.142623300E1,3.279283214E2,4.743094621E0,3.365648592E0
2.293180459E2,5.232234730E1,4.937896032E0,6.762784565E0,1.105820242E1,3.278358941E2,4.742746925E0,3.366138535E0
2.303180529E2,5.232242826E1,4.937811318E0,6.835589989E0,1.066430216E1,3.277028251E2,4.742186346E0,3.366928228E0
2.313180578E2,5.232250591E1,4.937730557E0,6.937426993E0,1.026853532E1,3.277135099E2,4.741606041E0,3.367745416E0
2.323180639E2,5.232257952E1,4.937652773E0,7.049017737E0,9.811752344E0,3.275305399E2,4.741310258E0,3.368161823E0
2.333180703E2,5.232264931E1,4.937579040E0,7.067570806E0,9.281352383E0,3.275052463E2,4.741029433E0,3.368557102E0
2.343180717E2,5.232271583E1,4.937507943E0,7.034054571E0,8.867558047E0,3.273843995E2,4.740847901E0,3.368812583E0
2.353180736E2,5.232277899E1,4.937440412E0,7.099196280E0,8.401500645E0,3.272886619E2,4.740423936E0,3.369409138E0
2.363180788E2,5.232283843E1,4.937377366E0,7.155283456E0,7.876920305E0,3.272557101E2,4.740283619E0,3.369606541E0
2.373180779E2,5.232289372E1,4.937318679E0,7.198687527E0,7.377134739E0,3.272230081E2,4.739950417E0,3.370075233E0
2.383180785E2,5.232294446E1,4.937264772E0,7.175865393E0,6.833601666E0,3.272366757E2,4.739755585E0,3.370349245E0
2.393180857E2,5.232299084E1,4.937215289E0,7.254002550E0,6.203284584E0,3.272384087E2,4.739761160E0,3.370341403E0
2.403180871E2,5.232303044E1,4.937172346E0,7.284456382E0,5.416216093E0,3.271509116E2,4.739045410E0,3.371347747E0
2.413180887E2,5.232306514E1,4.937135907E0,7.172632391E0,4.703725890E0,3.273246597E2,4.738237949E0,3.372482494E0
2.423180906E2,5.232309225E1,4.937107633E0,7.292193219E0,3.895428470E0,3.271093130E2,4.737458948E0,3.373576699E0
2.433180925E2,5.232311288E1,4.937083457E0,7.304472887E0,2.996539236E0,3.261734267E2,4.736276200E0,3.375236998E0
2.443180941E2,5.232312768E1,4.937067108E0,7.293841196E0,2.120538353E0,3.256930256E2,4.735602183E0,3.376182608E0
2.453180960E2,5.232313315E1,4.937058915E0,7.383511234E0,1.090156473E0,3.243315198E2,4.737504127E0,3.373513255E0
2.463180968E2,5.232313393E1,4.937057200E0,7.382471676E0,2.201788073E-1,3.243315185E2,4.742582142E0,3.366370695E0
2.473180987E2,5.232313398E1,4.937055802E0,7.309671303E0,1.379486442E-1,3.243315173E2,4.742573805E0,3.366382441E0
2.483181007E2,5.232313555E1,4.937053184E0,7.165709479E0,6.350901957E-2,3.243315153E2,4.742714105E0,3.366184777E0
2.493181031E2,5.232314164E1,4.937050912E0,7.239460274E0,6.859949455E-2,3.243315135E2,4.738386541E0,3.372273717E0
2.503181040E2,5.232314394E1,4.937050066E0,7.449007310E0,1.346661861E-1,3.243315128E2,4.739186021E0,3.371150085E0
2.513181061E2,5.232314378E1,4.937049828E0,7.587839535E0,9.850556813E-2,3.243315126E2,4.740003927E0,3.369999971E0
2.523181067E2,5.232314558E1,4.937050448E0,7.677471679E0,7.812090578E-2,3.243315131E2,4.740182325E0,3.369749035E0
2.533181094E2,5.232314616E1,4.937051055E0,7.900141943E0,2.488651614E-2,3.243315136E2,4.740674024E0,3.369057261E0
2.543181109E2,5.232314675E1,4.937049930E0,7.913665320E0,4.417862516E-2,3.243315127E2,4.740965801E0,3.368646658E0
2.553181134E2,5.232314690E1,4.937049454E0,8.065050501E0,1.218416407E-2,3.243315123E2,4.741218142E0,3.368291491E0
2.563181144E2,5.232314825E1,4.937048303E0,8.077043260E0,0.000000000E0,3.243315114E2,4.741448007E0,3.367967908E0
2.573181157E2,5.232314874E1,4.937047081E0,8.133776716E0,2.650890610E-2,3.243315105E2,4.741033370E0,3.368551560E0
2.583181175E2,5.232314917E1,4.937047874E0,8.251748469E0,0.000000000E0,3.243315111E2,4.740659768E0,3.369077322E0
2.593181210E2,5.232314917E1,4.937047874E0,8.251748469E0,0.000000000E0,3.243315111E2,4.740187259E0,3.369742095E0
2.603181216E2,5.232314917E1,4.937047874E0,8.251748469E0,0.000000000E0,3.243315111E2,4.739532441E0,3.370663032E0
2.613181237E2,5.232314917E1,4.937047874E0,8.251748469E0,0.000000000E0,3.243315111E2,4.739269094E0,3.371033296E0
2.623181250E2,5.232314754E1,4.937048332E0,8.260073685E0,0.000000000E0,3.243315115E2,4.740446765E0,3.369377020E0
2.633181266E2,5.232314754E1,4.937048332E0,8.260073685E0,0.000000000E0,3.243315115E2,4.739656211E0,3.370488990E0
2.643181289E2,5.232314754E1,4.937048332E0,8.260073685E0,0.000000000E0,3.243315115E2,4.739129669E0,3.371229303E0
2.653181301E2,5.232314754E1,4.937048332E0,8.260073685E0,0.000000000E0,3.243315115E2,4.738734390E0,3.371784900E0
2.663181317E2,5.232316102E1,4.937030692E0,8.112914611E0,1.262582052E0,3.243314975E2,4.738505067E0,3.372107170E0
2.673181336E2,5.232317547E1,4.937013202E0,8.132648893E0,2.056928449E0,3.238227553E2,4.739006841E0,3.371401963E0
2.683181354E2,5.232319201E1,4.936992004E0,8.189317753E0,2.551947132E0,3.229222813E2,4.736260716E0,3.375258726E0
2.693181369E2,5.232321598E1,4.936963236E0,8.398866030E0,3.282410404E0,3.235111658E2,4.734887605E0,3.377184686E0
2.703181381E2,5.232324493E1,4.936930041E0,8.516343398E0,3.977654467E0,3.241641369E2,4.735016000E0,3.377004666E0
2.713181406E2,5.232328280E1,4.936898466E0,8.489473491E0,4.641292300E0,3.277496449E2,4.733589085E0,3.379004500E0
2.723181419E2,5.232333418E1,4.936853080E0,8.674179680E0,5.726594247E0,3.293472270E2,4.734379898E0,3.377896389E0
2.733181446E2,5.232337994E1,4.936800964E0,8.850461231E0,6.126624497E0,3.278841106E2,4.735961118E0,3.375679090E0
2.743181462E2,5.232342994E1,4.936739617E0,9.059945879E0,6.693427887E0,3.256888737E2,4.736146590E0,3.375418865E0
2.753181471E2,5.232350617E1,4.936647826E0,9.334133950E0,8.286905475E0,3.247995524E2,4.738853737E0,3.371617163E0
2.763181499E2,5.232359253E1,4.936553216E0,9.375784632E0,9.674039259E0,3.255338019E2,4.739503943E0,3.370703103E0
2.773181508E2,5.232368313E1,4.936455110E0,9.093315096E0,1.080134532E1,3.259236348E2,4.738221665E0,3.372505372E0
2.783181528E2,5.232378441E1,4.936350092E0,9.174450066E0,1.192867139E1,3.264211555E2,4.735969179E0,3.375667782E0
2.793181551E2,5.232388226E1,4.936243056E0,8.659154037E0,1.272172105E1,3.267121933E2,4.736174712E0,3.375379406E0
2.803181570E2,5.232399461E1,4.936118645E0,8.313072414E0,1.379026336E1,3.266965458E2,4.735878589E0,3.375794873E0
2.813181580E2,5.232411997E1,4.935999732E0,8.405141244E0,1.474748621E1,3.288809554E2,4.735665084E0,3.376094378E0
2.823181601E2,5.232424977E1,4.935884500E0,7.997801169E0,1.553509695E1,3.313189325E2,4.736167125E0,3.375390051E0
2.833181614E2,5.232440311E1,4.935753995E0,8.564211159E0,1.682012667E1,3.326119833E2,4.731606464E0,3.381780197E0
2.843181638E2,5.232455243E1,4.935629339E0,8.025575530E0,1.755826316E1,3.331033734E2,4.734364728E0,3.377917651E0
2.853181651E2,5.232470347E1,4.935499329E0,7.134734726E0,1.824083278E1,3.326127391E2,4.736535254E0,3.374873452E0
2.863181669E2,5.232485717E1,4.935359593E0,6.493974214E0,1.894191015E1,3.309338954E2,4.737127934E0,3.374041489E0
2.873181692E2,5.232501062E1,4.935204171E0,6.299400709E0,1.920465101E1,3.282968846E2,4.737418234E0,3.373633874E0
2.883181710E2,5.232515782E1,4.935045608E0,6.149509368E0,1.918393405E1,3.264519708E2,4.737355059E0,3.373722584E0
2.893181727E2,5.232530266E1,4.934882060E0,6.013662853E0,1.923495485E1,3.254834045E2,4.737473399E0,3.373556406E0
2.903181742E2,5.232544760E1,4.934719707E0,5.785989277E0,1.922267919E1,3.256867975E2,4.737629097E0,3.373337749E0
2.913181763E2,5.232559146E1,4.934559837E0,5.392617726E0,1.924375069E1,3.258679071E2,4.738078075E0,3.372707101E0
2.923181778E2,5.232573559E1,4.934400635E0,5.204104425E0,1.908335889E1,3.259947089E2,4.738256369E0,3.372456614E0
2.933181798E2,5.232587724E1,4.934244420E0,4.945075595E0,1.877786941E1,3.261049686E2,4.738752370E0,3.371759631E0
2.943181815E2,5.232601608E1,4.934094287E0,5.021820922E0,1.842984195E1,3.263681750E2,4.738801109E0,3.371691132E0
2.953181825E2,5.232615196E1,4.933947316E0,5.004118027E0,1.803995281E1,3.266533376E2,4.739001161E0,3.371409947E0
2.963181846E2,5.232628573E1,4.933803837E0,4.976240646E0,1.767090752E1,3.269285447E2,4.739028773E0,3.371371134E0
2.973181864E2,5.232641755E1,4.933664687E0,5.060001197E0,1.731621427E1,3.270794412E2,4.739058934E0,3.371328737E0
2.983181877E2,5.232654543E1,4.933528870E0,5.081204141E0,1.686313547E1,3.271451218E2,4.739091446E0,3.371283035E0
2.993181900E2,5.232667265E1,4.933396016E0,5.098911589E0,1.651750353E1,3.273746647E2,4.739244553E0,3.371067798E0
3.003181915E2,5.232679681E1,4.933268402E0,5.149717949E0,1.613661018E1,3.276412308E2,4.739404717E0,3.370842619E0
3.013181932E2,5.232691759E1,4.933143601E0,5.246071946E0,1.579933799E1,3.276826740E2,4.739504117E0,3.370702858E0
3.023181945E2,5.232703583E1,4.933023133E0,5.230763772E0,1.538972983E1,3.279696550E2,4.739503482E0,3.370703751E0
3.033181965E2,5.232715101E1,4.932906272E0,5.284134018E0,1.506357326E1,3.282050384E2,4.739190230E0,3.371144167E0
3.043181990E2,5.232726452E1,4.932791629E0,5.260170724E0,1.477178493E1,3.283549582E2,4.739134795E0,3.371222097E0
3.053182011E2,5.232737611E1,4.932681110E0,5.438162433E0,1.446397406E1,3.286088318E2,4.739090657E0,3.371284144E0
3.063182027E2,5.232748613E1,4.932571996E0,5.510445266E0,1.420993888E1,3.286733920E2,4.739132583E0,3.371225207E0
3.073182040E2,5.232759234E1,4.932467257E0,5.425321842E0,1.383984524E1,3.288411690E2,4.739091621E0,3.371282788E0
3.083182060E2,5.232769810E1,4.932364244E0,5.599853510E0,1.354437005E1,3.289811234E2,4.740123387E0,3.369831941E0
3.093182083E2,5.232780125E1,4.932265180E0,5.727027331E0,1.320995589E1,3.292269794E2,4.740952489E0,3.368665393E0
3.103182104E2,5.232790086E1,4.932168474E0,5.925135689E0,1.282523254E1,3.292217119E2,4.741449801E0,3.367965383E0
3.113182120E2,5.232799860E1,4.932073488E0,6.026822741E0,1.255469079E1,3.291863722E2,4.742027602E0,3.367151801E0
3.123182138E2,5.232809319E1,4.931983043E0,6.189029804E0,1.216114546E1,3.293177396E2,4.742331898E0,3.366723214E0
3.133182157E2,5.232818575E1,4.931895271E0,6.360256023E0,1.181755819E1,3.294835855E2,4.742529723E0,3.366444542E0
3.143182169E2,5.232827648E1,4.931809702E0,6.455195451E0,1.151750744E1,3.297180631E2,4.742793331E0,3.366073151E0
3.153182192E2,5.232836476E1,4.931726817E0,6.386418927E0,1.124689637E1,3.300602469E2,4.742980536E0,3.365809363E0
3.163182204E2,5.232844996E1,4.931647596E0,6.336394798E0,1.088145209E1,3.303915410E2,4.742751032E0,3.366132748E0
3.173182222E2,5.232853350E1,4.931569817E0,6.311378429E0,1.061029756E1,3.304290153E2,4.742703382E0,3.366199885E0
3.183182244E2,5.232861622E1,4.931494482E0,6.419949780E0,1.047437585E1,3.305610745E2,4.742847734E0,3.365996495E0
3.193182262E2,5.232869675E1,4.931421322E0,6.405351353E0,1.020874667E1,3.307011393E2,4.742727174E0,3.366166363E0
3.203182271E2,5.232877611E1,4.931350164E0,6.380474721E0,1.001036361E1,3.308586670E2,4.742750389E0,3.366133655E0
3.213182286E2,5.232885364E1,4.931280073E0,6.413300256E0,9.833420119E0,3.307971819E2,4.742723129E0,3.366172063E0
3.223182313E2,5.232892990E1,4.931210414E0,6.378604871E0,9.652410885E0,3.308338661E2,4.742714815E0,3.366183776E0
3.233182321E2,5.232900418E1,4.931142648E0,6.351580527E0,9.456771168E0,3.308314382E2,4.742678889E0,3.366234393E0
3.243182338E2,5.232907762E1,4.931075832E0,6.292478036E0,9.288414928E0,3.308480056E2,4.742625530E0,3.366309570E0
3.253182364E2,5.232914987E1,4.931010244E0,6.284508324E0,9.101100211E0,3.308681061E2,4.742433983E0,3.366579413E0
3.263182383E2,5.232921971E1,4.930946256E0,6.187796946E0,8.841407861E0,3.308626692E2,4.742248906E0,3.366840113E0
3.273182390E2,5.232928769E1,4.930883695E0,6.008726355E0,8.594201210E0,3.308367151E2,4.742086154E0,3.367069340E0
3.283182421E2,5.232935169E1,4.930824669E0,5.914297759E0,8.163912168E0,3.308304977E2,4.741845564E0,3.367408155E0
3.293182430E2,5.232941375E1,4.930767610E0,5.862679401E0,7.808489361E0,3.308199612E2,4.741699434E0,3.367613919E0
3.303182459E2,5.232947109E1,4.930715519E0,5.816259663E0,7.241806607E0,3.308093496E2,4.741646973E0,3.367687785E0
3.313182468E2,5.232952199E1,4.930669438E0,5.708217108E0,6.616799727E0,3.309552163E2,4.741427771E0,3.367996396E0
3.323182483E2,5.232956899E1,4.930627777E0,5.638421152E0,5.927967980E0,3.311968432E2,4.741824900E0,3.367437253E0
3.333182505E2,5.232960945E1,4.930591654E0,5.665523496E0,5.216936495E0,3.311970135E2,4.742188931E0,3.366924588E0
3.343182514E2,5.232964559E1,4.930559144E0,5.687830980E0,4.606449521E0,3.310977019E2,4.742195339E0,3.366915562E0
3.353182532E2,5.232967556E1,4.930533680E0,5.661126360E0,3.795744934E0,3.312851705E2,4.741915413E0,3.367309793E0
3.363182557E2,5.232969952E1,4.930512087E0,5.557965768E0,3.107961875E0,3.311448706E2,4.740428216E0,3.369403116E0
3.373182569E2,5.232971786E1,4.930499422E0,5.644819634E0,2.236218700E0,3.319253179E2,4.739284378E0,3.371011809E0
3.383182596E2,5.232972855E1,4.930494085E0,5.776644501E0,1.382572987E0,3.332693266E2,4.739746154E0,3.370362507E0
3.393182607E2,5.232973271E1,4.930488527E0,5.656189374E0,6.317327625E-1,3.332693222E2,4.744513699E0,3.363647841E0
3.403182622E2,5.232973281E1,4.930490358E0,5.685090397E0,1.014432131E-1,3.332693236E2,4.744744449E0,3.363322338E0
3.413182645E2,5.232973508E1,4.930492733E0,5.686192879E0,9.668729303E-2,3.332693254E2,4.744035244E0,3.364322611E0
3.423182665E2,5.232973663E1,4.930494089E0,5.768022683E0,8.907804584E-2,3.332693264E2,4.744806604E0,3.363234651E0
3.433182677E2,5.232973695E1,4.930495252E0,5.674959621E0,6.226272110E-2,3.332693272E2,4.744964073E0,3.363012486E0
3.443182698E2,5.232973691E1,4.930495320E0,5.697912751E0,0.000000000E0,3.332693273E2,4.744608808E0,3.363513683E0
3.453182713E2,5.232973691E1,4.930495320E0,5.697912751E0,0.000000000E0,3.332693273E2,4.744754099E0,3.363308724E0
3.463182728E2,5.232973691E1,4.930495320E0,5.697912751E0,0.000000000E0,3.332693273E2,4.744884897E0,3.363124194E0
3.473182746E2,5.232973705E1,4.930495677E0,5.022051636E0,0.000000000E0,3.332693276E2,4.744791633E0,3.363255773E0
3.483182770E2,5.232973705E1,4.930495677E0,5.022051636E0,0.000000000E0,3.332693276E2,4.744856777E0,3.363163868E0
3.493182784E2,5.232973705E1,4.930495677E0,5.022051636E0,0.000000000E0,3.332693276E2,4.744779536E0,3.363272838E0
3.503182805E2,5.232973705E1,4.930495677E0,5.022051636E0,0.000000000E0,3.332693276E2,4.744804032E0,3.363238280E0
3.513179821E2,5.232973705E1,4.930495677E0,5.022051636E0,0.000000000E0,3.332693276E2,4.744949772E0,3.363032664E0
3.523179798E2,5.232973784E1,4.930493721E0,4.310109905E0,7.844272009E-3,3.332693261E2,4.744816701E0,3.363220407E0
3.533179811E2,5.232973790E1,4.930493697E0,4.291585134E0,7.107748618E-3,3.332693260E2,4.744719072E0,3.363358138E0
3.543179860E2,5.232973780E1,4.930493675E0,4.291154136E0,0.000000000E0,3.332693260E2,4.744532102E0,3.363621882E0
3.553179897E2,5.232973780E1,4.930493675E0,4.291154136E0,0.000000000E0,3.332693260E2,4.744276185E0,3.363982834E0
3.563179959E2,5.232973887E1,4.930497508E0,4.530896516E0,0.000000000E0,3.332693289E2,4.744137964E0,3.364177761E0
3.573180007E2,5.232974004E1,4.930498850E0,4.761772445E0,1.994503034E-2,3.332693299E2,4.743673219E0,3.364833046E0
3.583180046E2,5.232973973E1,4.930500422E0,4.819356546E0,0.000000000E0,3.332693311E2,4.743203366E0,3.365495336E0
3.593180122E2,5.232974063E1,4.930500771E0,4.971526589E0,2.157437710E-2,3.332693314E2,4.743232517E0,3.365454253E0
3.603180175E2,5.232974104E1,4.930500941E0,5.107571106E0,3.107618071E-2,3.332693315E2,4.743245615E0,3.365435792E0
3.613180228E2,5.232974097E1,4.930499600E0,5.008152487E0,2.785199760E-2,3.332693305E2,4.743045851E0,3.365717322E0
3.623180329E2,5.232974154E1,4.930499060E0,4.933627185E0,0.000000000E0,3.332693300E2,4.742835064E0,3.366014348E0
3.633180354E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743209565E0,3.365486600E0
3.643180388E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.742913943E0,3.365903202E0
3.653180466E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743140633E0,3.365583748E0
3.663180553E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743299886E0,3.365359300E0
3.673180649E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743545226E0,3.365013480E0
3.683180724E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743533041E0,3.365030657E0
3.693180804E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743660771E0,3.364850595E0
3.703180883E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743542840E0,3.365016843E0
3.713180954E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743329154E0,3.365318048E0
3.723181021E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743122189E0,3.365609742E0
3.733181094E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743414178E0,3.365198207E0
3.743181150E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743643424E0,3.364875050E0
3.753181213E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743352460E0,3.365285199E0
3.763181267E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743216859E0,3.365476321E0
3.773181322E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743043677E0,3.365720386E0
3.783181386E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.742816470E0,3.366040548E0
3.793181431E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.742354088E0,3.366691957E0
3.803181483E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.742103621E0,3.367044739E0
3.813181530E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.741919675E0,3.367303792E0
3.823181576E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.741700420E0,3.367612531E0
3.833181622E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.741725793E0,3.367576805E0
3.843181669E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.741586213E0,3.367773332E0
3.853181707E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.741436657E0,3.367983887E0
3.863181747E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.741533964E0,3.367846895E0
3.873181785E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.741487412E0,3.367912433E0
3.883181820E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.741147956E0,3.368390282E0
3.893181862E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.740365408E0,3.369491480E0
3.903181888E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.740254866E0,3.369646990E0
3.913181934E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.740441289E0,3.369384724E0
3.923181961E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.740176244E0,3.369757589E0
3.933182000E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.739585113E0,3.370588967E0
3.943182031E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.739291458E0,3.371001855E0
3.953182064E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.739107975E0,3.371259799E0
3.963182089E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.738794344E0,3.371700639E0
3.973182120E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.738814408E0,3.371672439E0
3.983182157E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.738499602E0,3.372114850E0
3.993182180E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.738300560E0,3.372394525E0
4.003182211E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.738242342E0,3.372476322E0
4.013182234E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.738096526E0,3.372681180E0
4.023182265E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.740026162E0,3.369968697E0
4.033182297E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.741546445E0,3.367829322E0
4.043182325E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.742860881E0,3.365977971E0
4.053182344E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.743631059E0,3.364892481E0
4.063182378E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.744182692E0,3.364114685E0
4.073182403E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.744932834E0,3.363056562E0
4.083182427E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.745153855E0,3.362744700E0
4.093182452E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.746030176E0,3.361507786E0
4.103182484E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.746296598E0,3.361131600E0
4.113182508E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.746098385E0,3.361411482E0
4.123182529E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.746308564E0,3.361114703E0
4.133182553E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.746320944E0,3.361097222E0
4.143182582E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.746801674E0,3.360418262E0
4.153182601E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.746924547E0,3.360244690E0
4.163182621E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.746969845E0,3.360180699E0
4.173182651E2,5.232974162E1,4.930500354E0,4.929355900E0,0.000000000E0,3.332693310E2,4.746792644E0,3.360431018E0
4.183182677E2,5.232977169E1,4.930518268E0,3.082744081E0,0.000000000E0,3.310922559E2,4.746633859E0,3.360655300E0
4.193182695E2,5.232977169E1,4.930518268E0,3.082744081E0,0.000000000E0,3.310922559E2,4.745862971E0,3.361743847E0
4.203182722E2,5.232977169E1,4.930518268E0,3.082744081E0,0.000000000E0,3.310922559E2,4.745190688E0,3.362692726E0
4.213182734E2,5.232983204E1,4.930452197E0,2.902722959E0,2.939334885E0,3.268055214E2,4.746264128E0,3.361177452E0
4.223182764E2,5.232986550E1,4.930424403E0,2.982377342E0,3.657375746E0,3.299811218E2,4.747341294E0,3.359655885E0
4.233182786E2,5.232990542E1,4.930393852E0,3.235093099E0,4.438549077E0,3.320915652E2,4.747157879E0,3.359915044E0
4.243182807E2,5.232995256E1,4.930354195E0,3.443650072E0,5.277555817E0,3.323584194E2,4.747142002E0,3.359937476E0
4.253182827E2,5.233000607E1,4.930302567E0,3.371179321E0,6.205136949E0,3.308474716E2,4.746417337E0,3.360961096E0
4.263182856E2,5.233006589E1,4.930251205E0,3.387314621E0,7.063507616E0,3.314866999E2,4.746711537E0,3.360545583E0
4.273182880E2,5.233012943E1,4.930189313E0,3.228232400E0,7.797495693E0,3.304182054E2,4.746921410E0,3.360249121E0
4.283182895E2,5.233019995E1,4.930120960E0,3.010262108E0,8.664858856E0,3.295723435E2,4.746936785E0,3.360227401E0
4.293182917E2,5.233028064E1,4.930055129E0,3.009828103E0,9.539682589E0,3.312306148E2,4.748094091E0,3.358591898E0
4.303182938E2,5.233036253E1,4.929973547E0,3.091292137E0,1.023665050E1,3.307923472E2,4.747780210E0,3.359035592E0
4.313182968E2,5.233045198E1,4.929880212E0,2.989146656E0,1.119391427E1,3.299029094E2,4.746939626E0,3.360223388E0
