"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.772589875E0,-6.490192376E-3,-3.125815466E-2,-9.575194679E-3
3.782542875E0,-4.174181446E-2,-7.118260115E-2,1.305483282E-3
3.792496875E0,-6.275042892E-2,-9.958893806E-2,2.380946092E-2
3.802449875E0,-6.976862252E-2,-1.171861887E-1,5.053110793E-2
3.812403875E0,-6.724500656E-2,-1.179883331E-1,6.432974339E-2
3.822356875E0,-5.629993975E-2,-9.723001719E-2,6.213406473E-2
3.832310875E0,-4.494795203E-2,-7.280403376E-2,4.970642552E-2
3.842263833E0,-2.241406590E-2,-4.490032047E-2,2.623151243E-2
3.852217833E0,1.033908781E-2,-1.188484766E-2,-3.984713461E-3
3.862171833E0,5.538801104E-2,2.402417734E-2,-3.296890482E-2
3.872124833E0,9.104054421E-2,4.719234630E-2,-5.652695894E-2
3.882078833E0,1.114502922E-1,5.437339097E-2,-7.283937931E-2
3.892031833E0,1.141869575E-1,4.905399308E-2,-8.248694986E-2
3.901985833E0,9.917479753E-2,2.602501772E-2,-7.744580507E-2
3.911938833E0,7.211867720E-2,6.644129287E-3,-6.038505957E-2
3.921892833E0,4.882559553E-2,9.062271565E-4,-4.210583493E-2
3.931845833E0,2.930888534E-2,-6.637176499E-3,-3.143348172E-2
3.941799833E0,1.427036338E-2,-1.492901612E-2,-2.624239959E-2
3.951752833E0,9.982344927E-4,-2.630684152E-2,-2.224925533E-2
3.961706833E0,-4.445936531E-3,-4.168244451E-2,-1.643105596E-2
3.971660833E0,-7.417757995E-3,-4.535361379E-2,-6.625295617E-3
3.981613833E0,-8.841576986E-3,-3.612225130E-2,4.180596676E-3
3.991567833E0,-1.066238061E-2,-2.251722664E-2,4.950250033E-3
4.001520833E0,-9.224413894E-3,-2.343940549E-2,1.074727625E-3
4.011474833E0,-9.513366967E-3,-3.433919325E-2,-1.477113226E-3
4.021427833E0,-9.830790572E-3,-4.317060485E-2,-4.839074798E-3
4.031381833E0,-7.285341620E-3,-4.398606718E-2,-3.123466624E-3
4.041334833E0,-3.398202593E-3,-3.245408833E-2,5.834778771E-3
4.051288833E0,-1.841851277E-3,-9.047030471E-3,1.524745580E-2
4.061241833E0,1.084902324E-3,9.058106691E-3,2.609625086E-2
4.071195833E0,7.130322047E-5,1.128371060E-2,3.251766413E-2
4.081148833E0,-1.304752193E-3,5.527692847E-4,2.789574862E-2
4.091102833E0,-3.122359747E-3,-9.178154171E-3,1.426196098E-2
4.101056833E0,-2.637837082E-3,-9.695388377E-3,-8.422746323E-4
4.111009833E0,-5.925293081E-4,-2.307779621E-3,-1.688675396E-2
4.120963833E0,5.269286223E-3,7.179941051E-3,-2.853795514E-2
4.130916833E0,1.779253408E-2,1.066814922E-2,-3.509412333E-2
4.140870833E0,3.567754850E-2,1.503669191E-2,-3.524431214E-2
4.150823833E0,5.169193819E-2,1.085632853E-2,-3.196995333E-2
4.160777833E0,6.071716920E-2,-2.139201388E-3,-2.786590159E-2
4.170730833E0,5.899197236E-2,-7.574180141E-3,-2.472337149E-2
4.180684833E0,5.210945010E-2,4.873667844E-3,-2.503184415E-2
4.190637833E0,3.488652036E-2,2.001000941E-2,-2.139982581E-2
4.200591833E0,1.035194006E-2,3.098491207E-2,-1.383081637E-2
4.210545833E0,-1.004840620E-2,3.438497335E-2,-1.475999318E-2
4.220498833E0,-2.441685647E-2,2.249927633E-2,-1.482765749E-2
4.230452833E0,-3.005316854E-2,4.045699257E-3,-6.829119287E-3
4.240405833E0,-2.410482615E-2,-1.894185878E-2,-4.135746974E-3
4.250359833E0,-9.882214479E-3,-3.442867473E-2,3.645476885E-3
4.260312833E0,6.936738268E-3,-3.771991283E-2,1.238784846E-2
4.270266833E0,1.456083544E-2,-3.210144117E-2,2.216750942E-2
4.280219833E0,1.284833997E-2,-2.216882817E-2,2.899846435E-2
4.290173833E0,1.454610564E-2,-1.908968203E-2,3.582734242E-2
4.300126833E0,1.880883239E-2,-1.340875588E-2,3.658923134E-2
4.310080833E0,2.199344151E-2,-3.245334141E-3,2.838696167E-2
4.320034833E0,2.131616324E-2,2.540448215E-3,1.321535092E-2
4.329987833E0,1.351576392E-2,3.684808500E-3,-1.086974517E-2
4.339941833E0,-3.633974353E-3,9.497660212E-4,-2.720232122E-2
4.349894833E0,-2.526310459E-2,3.566854633E-3,-3.327725828E-2
4.359848833E0,-3.179603443E-2,9.346503764E-3,-2.518084459E-2
4.369801833E0,-1.407616027E-2,9.726802818E-3,-1.240273193E-2
4.379755833E0,2.133747935E-2,1.416651905E-2,-8.310882375E-3
4.389708833E0,5.440488458E-2,2.027128264E-2,-1.503190212E-2
4.399662833E0,6.727156043E-2,2.525562048E-2,-1.673373953E-2
4.409615833E0,7.270627469E-2,3.365949169E-2,-1.452464797E-2
4.419569833E0,6.646370888E-2,3.711597621E-2,-1.073211804E-2
4.429523833E0,5.489600822E-2,3.866380826E-2,-1.186016947E-3
4.439476833E0,4.182694852E-2,5.152991787E-2,1.008848287E-2
4.449430833E0,3.515386581E-2,7.680465281E-2,1.804600842E-2
4.459383833E0,2.542020939E-2,8.027974516E-2,2.531230450E-2
4.469337833E0,-4.752606153E-3,4.569886997E-2,4.559946805E-2
4.479290833E0,-6.052539125E-2,-2.291673236E-2,7.891760767E-2
4.489244833E0,-1.363383979E-1,-1.104660258E-1,1.181784645E-1
4.499197833E0,-2.003549635E-1,-2.018989474E-1,1.658787578E-1
4.509151833E0,-2.239327282E-1,-2.542899847E-1,1.845496446E-1
4.519104833E0,-1.953196228E-1,-2.396928817E-1,1.588078737E-1
4.529058833E0,-1.409501135E-1,-1.810476780E-1,1.028375551E-1
4.539012833E0,-8.681777865E-2,-1.019812897E-1,3.315426037E-2
4.548965833E0,-4.629005864E-2,-2.570569143E-2,-3.604079038E-2
4.558919833E0,-1.357882190E-2,2.602568641E-2,-9.028562903E-2
4.568872833E0,2.320981771E-2,7.303207368E-2,-1.383788586E-1
4.578826833E0,7.460223883E-2,1.038298085E-1,-1.794821471E-1
4.588779833E0,1.125586778E-1,1.232796758E-1,-2.080445439E-1
4.598733833E0,1.314319372E-1,1.304995567E-1,-2.219285071E-1
4.608686833E0,1.252771020E-1,1.134044752E-1,-2.090907395E-1
4.618640833E0,9.924610704E-2,8.027354628E-2,-1.818778068E-1
4.628593833E0,6.807060540E-2,2.966922894E-2,-1.424265355E-1
4.638547833E0,4.014262930E-2,-1.299885474E-2,-9.576018900E-2
4.648500833E0,1.417627465E-2,-3.362823278E-2,-5.345241725E-2
4.658454833E0,-1.070962287E-2,-5.007401109E-2,-2.046827227E-2
4.668408833E0,-3.247883543E-2,-6.988206506E-2,2.208278747E-3
4.678361833E0,-4.882485047E-2,-8.072252572E-2,1.983187720E-2
4.688315833E0,-5.023845658E-2,-8.756844699E-2,3.054897115E-2
4.698268833E0,-4.517028853E-2,-8.948481083E-2,4.068294540E-2
4.708222833E0,-3.428062424E-2,-7.667554170E-2,4.962131381E-2
4.718175833E0,-2.620584890E-2,-5.988044664E-2,5.156245083E-2
4.728129833E0,-1.870771870E-2,-4.023909941E-2,4.538684711E-2
4.738082833E0,-2.173603699E-2,-1.906911097E-2,2.716423757E-2
4.748036833E0,-3.637063876E-2,-8.031373844E-3,2.046100795E-3
4.757989833E0,-4.878696799E-2,-1.807678491E-3,-2.133220062E-2
4.767943833E0,-5.350396037E-2,-4.277760163E-3,-4.023265466E-2
4.777897833E0,-4.429718107E-2,1.645972952E-3,-4.945422336E-2
4.787850833E0,-2.339056693E-2,1.455617882E-2,-3.854831308E-2
4.797804833E0,7.340327837E-3,5.064908788E-2,-2.119397931E-2
4.807757833E0,3.529606387E-2,7.217542082E-2,-7.150066085E-3
4.817711833E0,5.228058621E-2,7.586769015E-2,3.404343268E-3
4.827664833E0,4.923978820E-2,6.929207593E-2,7.872860879E-3
4.837618833E0,3.176346794E-2,5.938584730E-2,2.599095460E-3
4.847571458E0,6.168890744E-3,4.665007815E-2,3.915229812E-3
4.857525458E0,-1.483517233E-2,3.401665762E-2,1.400880422E-2
4.867478458E0,-2.648543753E-2,2.081616595E-2,2.830838040E-2
4.877432458E0,-2.323638089E-2,1.600915939E-2,4.649457335E-2
4.887386458E0,-1.440720167E-2,7.290769368E-3,5.616344512E-2
4.897339458E0,-1.519444305E-2,1.034697052E-3,5.713007599E-2
4.907293458E0,-2.507796884E-2,-5.464748014E-3,5.045912415E-2
4.917246458E0,-4.407475889E-2,-1.557591371E-2,4.189773276E-2
4.927200458E0,-6.255470216E-2,-1.791976206E-2,3.336096928E-2
4.937153458E0,-7.321173698E-2,-2.638530731E-2,2.369184047E-2
4.947107458E0,-6.714771688E-2,-2.304357290E-2,1.720757596E-2
4.957060458E0,-4.903467745E-2,-1.093453355E-2,1.517856121E-2
4.967014458E0,-2.221637964E-2,5.268937442E-3,1.774078980E-2
4.976967458E0,6.390822586E-3,1.608218625E-2,1.579219289E-2
4.986921458E0,2.556717955E-2,2.348683961E-2,1.090609282E-2
4.996874458E0,3.235828876E-2,1.727312803E-2,3.343987511E-3
5.006828458E0,3.370771185E-2,1.429544762E-2,-6.895334460E-3
5.016782458E0,3.415801376E-2,5.467133131E-3,-1.395042241E-2
5.026735458E0,3.216756880E-2,4.151531495E-3,-1.336133108E-2
5.036689458E0,2.907103300E-2,9.340072051E-3,-3.473517019E-3
5.046642458E0,2.394844219E-2,1.780972257E-2,8.930954151E-3
5.056596458E0,1.152719278E-2,1.079948433E-2,2.312853187E-2
5.066549458E0,-1.131873392E-2,1.176417805E-3,3.434523195E-2
5.076503458E0,-3.710737452E-2,-7.303975988E-3,4.329483956E-2
5.086456458E0,-5.248073861E-2,-6.677333731E-3,5.342630297E-2
5.096410458E0,-4.915667698E-2,-4.097829107E-3,7.422429323E-2
5.106363458E0,-3.951257095E-2,-4.050957505E-3,8.575844765E-2
5.116317458E0,-2.450112626E-2,8.160516620E-3,9.375946224E-2
5.126271458E0,-9.315980971E-2,-2.856732309E-1,6.859605759E-2
5.136224458E0,-3.795889318E-1,-1.884086281E-1,1.429178938E-2
5.146178458E0,-4.778827429E-1,-1.504684389E-1,7.264697552E-2
5.156131458E0,-4.253271222E-1,-2.152058780E-1,4.630511254E-2
5.166085458E0,-3.482115567E-1,-1.541025788E-1,-2.134343609E-2
5.176038458E0,-2.735623121E-1,-3.055057675E-2,-5.210193992E-2
5.185992458E0,-2.114571482E-1,8.536824025E-4,-3.281798959E-2
5.195945458E0,-1.707898676E-1,1.894773170E-2,2.858944051E-2
5.205899458E0,-1.287308335E-1,2.718089521E-2,9.745319933E-2
5.215852458E0,-6.801232696E-2,-3.281832486E-2,1.563360691E-1
5.225806458E0,-3.048240906E-3,-8.646796644E-2,2.024108768E-1
5.235760458E0,7.189146429E-2,-8.135946840E-2,2.100848407E-1
5.245713458E0,2.151413113E-1,-2.068899721E-1,1.893971413E-1
5.255667458E0,3.327578008E-1,-2.151572257E-1,1.698119640E-1
5.265620458E0,3.966550231E-1,-1.647949815E-1,1.599915624E-1
5.275574458E0,4.376766086E-1,-1.142244488E-1,1.449258626E-1
5.285527458E0,4.728761315E-1,-3.455625474E-2,1.150175035E-1
5.295481458E0,4.716320634E-1,1.426073164E-1,1.057043523E-1
5.305434458E0,4.411039650E-1,2.635843456E-1,1.211514845E-1
5.315388458E0,4.203782380E-1,2.940131128E-1,1.287120730E-1
5.325341458E0,4.078315794E-1,3.408701122E-1,1.318942904E-1
5.335295458E0,4.044984281E-1,3.710263073E-1,1.382999420E-1
5.345248458E0,4.080292583E-1,3.457944393E-1,1.272225231E-1
5.355202458E0,4.138108492E-1,2.866716087E-1,9.467719495E-2
5.365156458E0,4.177193046E-1,2.022494078E-1,2.315960079E-2
5.375109458E0,4.178869426E-1,9.592491388E-2,-8.453153074E-2
5.385063458E0,4.033671021E-1,-2.252258360E-3,-2.147313356E-1
5.395016458E0,3.578762710E-1,-4.459341615E-2,-3.247156143E-1
5.404970458E0,2.711466849E-1,-6.202194095E-2,-3.732983172E-1
5.414923458E0,1.824826598E-1,-1.042482108E-1,-3.590426445E-1
5.424877458E0,1.276146173E-1,-9.960925579E-2,-3.054319024E-1
5.434830458E0,1.190414131E-1,-4.761843383E-2,-2.521814108E-1
5.444784458E0,1.256369948E-1,3.580881655E-2,-2.165054381E-1
5.454737458E0,1.239187270E-1,1.227585450E-1,-1.980812550E-1
5.464691458E0,1.017574966E-1,1.762611866E-1,-1.865039617E-1
5.474645458E0,3.581364453E-2,1.639267951E-1,-1.848974377E-1
5.484598458E0,-5.557272956E-2,1.156937554E-1,-1.752733141E-1
5.494552458E0,-1.485092938E-1,3.650912642E-2,-1.478668749E-1
5.504505458E0,-2.153586298E-1,-3.531233594E-2,-1.013933793E-1
5.514459458E0,-2.526338696E-1,-6.275725365E-2,-4.174144566E-2
5.524412458E0,-2.571322024E-1,-9.248052537E-2,1.759724505E-2
5.534366458E0,-2.415185720E-1,-1.131141484E-1,6.145102531E-2
5.544319458E0,-2.191536129E-1,-9.111191332E-2,9.933955222E-2
5.554273458E0,-1.913444102E-1,-5.392301455E-2,1.290449351E-1
5.564226458E0,-1.525450945E-1,-4.832698498E-3,1.399431229E-1
5.574180458E0,-1.059302315E-1,9.163301438E-3,1.225426272E-1
5.584134458E0,-6.378251314E-2,-3.455820959E-3,9.126327187E-2
5.594087458E0,-4.012413323E-2,-8.776196279E-3,5.142499506E-2
5.604041458E0,-3.330378234E-2,-9.918958880E-3,2.833224833E-3
5.613994458E0,-3.417988867E-2,-3.516047727E-3,-3.808043897E-2
5.623948458E0,-2.687137574E-2,1.370852813E-3,-6.049253419E-2
5.633901458E0,9.094825946E-4,1.279990189E-3,-6.199866906E-2
5.643855458E0,4.158367589E-2,-3.671748564E-4,-5.755119026E-2
5.653808458E0,7.152052224E-2,3.579322714E-3,-6.016171724E-2
5.663762458E0,7.151386142E-2,1.182793174E-2,-6.838582456E-2
5.673715458E0,3.669203818E-2,1.887737587E-2,-8.383415639E-2
5.683669458E0,-1.570698805E-2,-5.320105236E-3,-8.780066669E-2
5.693623458E0,-5.043482035E-2,-3.922993690E-2,-7.809773833E-2
5.703576458E0,-3.834859654E-2,-6.423914433E-2,-4.772146046E-2
5.713530458E0,5.219229497E-3,-4.105492309E-2,-9.996397421E-3
5.723483458E0,5.881800875E-2,9.693739936E-3,2.229336649E-2
5.733437458E0,9.151499718E-2,5.602061003E-2,3.997332230E-2
5.743390458E0,9.440559149E-2,6.091097742E-2,5.285955966E-2
5.753344458E0,7.766506076E-2,5.882673711E-2,6.471290439E-2
5.763297458E0,5.599598214E-2,7.845929265E-2,8.180347085E-2
5.773251458E0,3.356776759E-2,7.267639041E-2,9.653954208E-2
5.783204458E0,1.694591530E-2,-6.729220040E-4,1.176181957E-1
5.793158458E0,3.481426043E-3,-3.376998752E-2,1.338019967E-1
5.803112458E0,-5.968801212E-3,2.278330363E-2,1.875890493E-1
5.813065458E0,-2.590777166E-2,1.229421571E-1,2.781568468E-1
5.823019458E0,-6.600565463E-2,2.008585334E-1,3.879259527E-1
5.832972458E0,-1.208031923E-1,2.282705754E-1,5.013915896E-1
5.842926458E0,-1.743383259E-1,2.055900246E-1,6.010878086E-1
5.852879458E0,-1.987368166E-1,1.441284120E-1,6.529419422E-1
5.862833458E0,-1.864860058E-1,1.254303604E-1,6.624358296E-1
5.872786458E0,-1.407057792E-1,1.569181830E-1,6.477942467E-1
5.882740458E0,-8.844976127E-2,2.329746038E-1,6.182888150E-1
5.892693458E0,-6.210201234E-2,2.940914333E-1,5.877954960E-1
5.902647458E0,-8.293671906E-2,4.007667303E-1,5.874642134E-1
5.912600458E0,-1.180120111E-1,4.381392896E-1,6.294387579E-1
5.922554458E0,-1.250901669E-1,4.434075654E-1,6.582467556E-1
5.932508458E0,-1.041497961E-1,4.334014356E-1,6.590450406E-1
5.942461458E0,-4.085258022E-2,4.312687516E-1,6.664062738E-1
5.952415458E0,5.187227950E-2,4.694648087E-1,6.845651269E-1
5.962368458E0,1.223475114E-1,4.591658413E-1,6.917663217E-1
5.972322458E0,1.570590436E-1,4.186389148E-1,6.864831448E-1
5.982275458E0,1.669074148E-1,3.690255582E-1,6.551222801E-1
5.992229458E0,1.700385660E-1,2.921415865E-1,5.975335240E-1
6.002182458E0,1.881326139E-1,1.911933869E-1,5.237264037E-1
6.012136458E0,1.968778819E-1,1.166457906E-1,4.317786992E-1
6.022089458E0,1.968027800E-1,7.662194222E-2,3.277069032E-1
6.032043458E0,1.775711328E-1,3.818334639E-2,2.290342003E-1
6.041997458E0,1.268914342E-1,7.036346942E-3,1.639039218E-1
6.051950458E0,6.690570712E-2,-1.503159665E-2,1.449553221E-1
6.061904458E0,9.239479899E-3,-1.927747577E-2,1.413707137E-1
6.071857458E0,-3.470682725E-2,-7.861619815E-3,1.295579970E-1
6.081811458E0,-8.701530099E-2,2.877069265E-2,1.041730121E-1
6.091764458E0,-1.184511110E-1,4.607839882E-2,5.855119601E-2
6.101718458E0,-1.608869880E-1,4.382776096E-2,-1.079405472E-2
6.111671458E0,-2.268822342E-1,8.795212954E-3,-8.135227114E-2
6.121625458E0,-2.673827708E-1,-4.463685304E-2,-1.795803010E-1
6.131578458E0,-3.440459669E-1,-3.149627522E-2,-3.151192069E-1
6.141532458E0,-4.427480400E-1,-1.229838431E-1,-4.633968174E-1
6.151486458E0,-5.743576288E-1,-2.109746337E-1,-5.742805600E-1
6.161439458E0,-7.396590114E-1,-2.445783913E-1,-6.680241227E-1
6.171393458E0,-8.912366033E-1,-2.939515710E-1,-6.930822134E-1
6.181346458E0,-1.020235658E0,-3.046478927E-1,-6.538373828E-1
6.191300458E0,-1.079597831E0,-2.813487649E-1,-5.467506647E-1
6.201253458E0,-1.099880457E0,-2.436013818E-1,-3.927626908E-1
6.211207458E0,-1.099698663E0,-1.244965792E-1,-1.850947589E-1
6.221160458E0,-1.091140628E0,1.291721314E-2,2.014362440E-2
6.231114458E0,-1.052365065E0,9.101024270E-2,1.774019003E-1
6.241067458E0,-9.456593990E-1,6.904529035E-2,2.468771338E-1
6.251021458E0,-7.795015574E-1,2.178874426E-2,2.376365513E-1
6.260975458E0,-5.897721052E-1,1.581926830E-2,1.970766187E-1
6.270928458E0,-3.976046145E-1,3.674256057E-2,1.580449343E-1
6.280882458E0,-2.303333282E-1,2.823935263E-2,1.514059305E-1
6.290835458E0,-8.668109030E-2,-1.052287407E-2,1.707629412E-1
6.300789458E0,4.031148180E-2,-1.260653138E-2,1.997232139E-1
6.310742458E0,1.530532092E-1,4.942369182E-3,2.196204960E-1
6.320696458E0,2.485475093E-1,3.421823308E-2,2.274224907E-1
6.330649458E0,3.197115660E-1,5.946088955E-2,2.121653408E-1
6.340603458E0,3.643027544E-1,3.434142470E-2,1.787533313E-1
6.350556458E0,3.751589656E-1,2.863213047E-2,1.333229840E-1
6.360510458E0,3.437190354E-1,6.134346873E-2,8.780395985E-2
6.370464458E0,2.793774009E-1,6.422109157E-2,3.908149153E-2
6.380417458E0,2.141675204E-1,-3.876547888E-2,-7.293372601E-2
6.390371458E0,1.430397332E-1,-6.462183595E-2,-2.572783828E-1
6.400324458E0,5.683453754E-2,-4.544201866E-2,-4.245510101E-1
6.410278458E0,-4.667058960E-2,-1.231303141E-1,-5.303308368E-1
6.420231458E0,-1.766498983E-1,-2.030363232E-1,-6.039011478E-1
6.430185458E0,-3.369542360E-1,-3.355270028E-1,-6.809360981E-1
6.440138458E0,-5.002760291E-1,-4.586611688E-1,-7.354174256E-1
6.450092458E0,-6.641700268E-1,-4.075053632E-1,-7.255736589E-1
6.460045458E0,-8.192770481E-1,-2.787052989E-1,-5.982210040E-1
6.469999458E0,-9.378259778E-1,-1.154219657E-1,-3.856280148E-1
6.479953458E0,-1.021750927E0,6.345164776E-2,-1.557905525E-1
6.489906458E0,-1.083784461E0,2.920367122E-1,6.076744199E-2
6.499860458E0,-1.126110077E0,5.001454353E-1,2.629730105E-1
6.509813458E0,-1.121600270E0,5.017187595E-1,4.369179606E-1
6.519767458E0,-1.083745837E0,4.071696103E-1,5.348858237E-1
6.529720458E0,-1.036043763E0,3.622115850E-1,5.217670798E-1
6.539674458E0,-9.905574322E-1,3.363640010E-1,4.239771664E-1
6.549627458E0,-9.460532069E-1,2.947781086E-1,3.182472885E-1
6.559581458E0,-8.997530937E-1,2.366080135E-1,2.404395789E-1
6.569534458E0,-8.309683204E-1,2.051689029E-1,1.752931327E-1
6.579488458E0,-7.269023657E-1,2.629624009E-1,1.358221620E-1
6.589442458E0,-5.871267319E-1,3.631575108E-1,1.427528560E-1
6.599395458E0,-4.283605516E-1,4.755122662E-1,1.685631573E-1
6.609349458E0,-2.805536389E-1,5.563957691E-1,2.196044028E-1
6.619302458E0,-1.629157066E-1,6.676929593E-1,2.574766874E-1
6.629256458E0,-9.869873524E-2,6.531103253E-1,2.936125994E-1
6.639209458E0,-8.712943643E-2,7.453054786E-1,2.197120190E-1
6.649163458E0,-8.497972786E-2,9.893325567E-1,3.732436523E-2
6.659116458E0,-2.369160764E-2,1.007191896E0,-1.989800483E-1
6.669070458E0,5.697617680E-2,9.015107751E-1,-4.505483806E-1
6.679023458E0,3.418138251E-2,7.316136360E-1,-6.267439127E-1
6.688977458E0,-4.515308887E-2,5.338711143E-1,-8.452317119E-1
6.698931458E0,-6.564025581E-2,5.269601941E-1,-1.133814216E0
6.708884458E0,-1.433379017E-2,4.340352714E-1,-1.309189439E0
6.718838458E0,9.602440894E-2,2.941452861E-1,-1.322661042E0
6.728791458E0,2.837959528E-1,2.893898487E-1,-1.306530714E0
6.738745458E0,5.214836001E-1,3.985943794E-1,-1.284181714E0
6.748698458E0,7.596159577E-1,4.671183228E-1,-1.231562257E0
6.758652458E0,9.334332943E-1,4.679282010E-1,-1.175995111E0
6.768605458E0,1.013022661E0,4.380504489E-1,-1.134323239E0
6.778559458E0,9.967043996E-1,3.045182228E-1,-1.121133924E0
6.788512458E0,8.755204082E-1,9.433912486E-2,-1.124170542E0
6.798466458E0,6.562954187E-1,-1.128193885E-1,-1.134812832E0
6.808420458E0,3.651107848E-1,-2.521248162E-1,-1.141086102E0
6.818373458E0,2.344159596E-2,-3.568943441E-1,-1.101367235E0
6.828327458E0,-3.515417278E-1,-7.217559814E-1,-9.626713991E-1
6.838280458E0,-6.678863764E-1,-1.104432821E0,-8.246831894E-1
6.848234333E0,-9.186149836E-1,-1.349851012E0,-7.026703954E-1
6.858187333E0,-1.074757218E0,-1.433021188E0,-6.012356877E-1
6.868141333E0,-1.114730716E0,-1.504037857E0,-5.320829749E-1
6.878094333E0,-1.062922716E0,-1.713364720E0,-4.904228449E-1
6.888048333E0,-9.467151761E-1,-2.043472767E0,-4.815468788E-1
6.898002333E0,-7.824388742E-1,-2.346471786E0,-4.859890342E-1
6.907955333E0,-5.572361350E-1,-2.420525074E0,-4.608168304E-1
6.917909333E0,-3.110202551E-1,-1.851165771E0,-3.582060337E-1
6.927862333E0,-7.744263113E-2,-6.595578194E-1,-2.034100592E-1
6.937816333E0,1.414804012E-1,3.615921140E-1,-5.185223743E-2
6.947769333E0,3.285112977E-1,7.008473277E-1,8.099487424E-2
6.957723333E0,4.878802001E-1,5.635065436E-1,1.912457347E-1
6.967676333E0,6.198365092E-1,3.230575621E-1,2.768285573E-1
6.977630333E0,7.394004464E-1,1.058078036E-1,3.394762278E-1
6.987583333E0,8.575001955E-1,-2.763121389E-2,3.462041914E-1
6.997537333E0,9.908624887E-1,-1.532306820E-1,2.953135669E-1
7.007491333E0,1.112508297E0,-3.415568173E-1,2.084633261E-1
7.017444333E0,1.196844459E0,-5.662658215E-1,9.299505502E-2
7.027398333E0,1.226422310E0,-7.815836072E-1,-2.108285017E-2
7.037351333E0,1.200387478E0,-8.774885535E-1,-1.101022065E-1
7.047305333E0,1.113230348E0,-7.755134702E-1,-1.356587261E-1
7.057258333E0,9.911324978E-1,-6.129679680E-1,-1.301214844E-1
7.067212333E0,8.506757617E-1,-4.896180928E-1,-1.008062512E-1
7.077165333E0,6.975178719E-1,-3.953339458E-1,-3.529701754E-2
7.087119333E0,5.490278006E-1,-2.831422687E-1,6.458473951E-2
7.097072333E0,4.160839021E-1,-1.826353371E-1,1.690938324E-1
7.107026333E0,3.006061316E-1,-9.952569008E-2,2.441551983E-1
7.116980333E0,2.020276338E-1,-8.020542562E-3,2.869513929E-1
7.126933333E0,1.317459792E-1,5.063359439E-2,3.156764805E-1
7.136887333E0,9.122571349E-2,8.227726817E-2,3.456628621E-1
7.146840333E0,7.360588759E-2,1.064103544E-1,3.563169837E-1
7.156794333E0,8.177459985E-2,8.638844639E-2,3.330670297E-1
7.166747333E0,1.073902547E-1,4.718155041E-2,2.800910175E-1
7.176701333E0,1.326862872E-1,4.774533957E-2,2.370998859E-1
7.186654333E0,1.392592341E-1,9.153915197E-2,2.166944742E-1
7.196608333E0,1.333568692E-1,1.058658957E-1,2.191802710E-1
7.206561333E0,1.516039521E-1,6.844446063E-2,2.337013483E-1
7.216515333E0,2.082658857E-1,1.897118427E-2,2.502353489E-1
7.226469333E0,2.835192680E-1,1.063207537E-2,2.368959337E-1
7.236422333E0,3.581543565E-1,2.619478852E-2,1.945825666E-1
7.246376333E0,4.138285816E-1,7.576711476E-2,1.599739343E-1
7.256329333E0,4.293841124E-1,1.615922749E-1,1.422532499E-1
7.266283333E0,4.017672241E-1,2.266064137E-1,1.436340958E-1
7.276236333E0,3.544122279E-1,2.334291637E-1,1.519870907E-1
7.286190333E0,3.099705875E-1,2.187644988E-1,1.506302953E-1
7.296143333E0,2.964276075E-1,1.719751656E-1,1.287918389E-1
7.306097333E0,3.131223917E-1,1.237485334E-1,9.738150984E-2
7.316050333E0,3.341397941E-1,9.999659657E-2,6.189035624E-2
7.326004333E0,3.541124761E-1,1.150842831E-1,4.481809959E-2
7.335958333E0,4.233328104E-1,1.447686851E-1,4.471902922E-2
7.345911333E0,5.336836576E-1,1.655675471E-1,6.509529054E-2
7.355865333E0,6.413630247E-1,2.364390492E-1,9.701061994E-2
7.365818333E0,7.240315080E-1,3.329049051E-1,1.295140684E-1
7.375772333E0,8.057567477E-1,3.198274672E-1,1.293420345E-1
7.385725333E0,8.489413261E-1,3.035212457E-1,1.167765111E-1
7.395679333E0,8.394109607E-1,2.659698725E-1,7.982888073E-2
7.405632333E0,7.842893004E-1,2.080877125E-1,3.585640341E-2
7.415586333E0,7.055087686E-1,1.659466475E-1,6.491857581E-3
7.425539333E0,6.404049993E-1,1.549232453E-1,-1.968462020E-2
