"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.065417677E2,-9.124876955E-2,5.755326658E-2,-2.316666842E-2
1.065517217E2,-1.331276518E-1,7.830064952E-2,-1.694756985E-2
1.065616747E2,-2.133033755E-1,1.503392234E-1,-5.539593637E-2
1.065716287E2,-3.408501706E-1,1.321508744E-1,-9.230473101E-2
1.065815827E2,-3.867887107E-1,1.024373710E-1,-6.227284670E-2
1.065915367E2,-3.957881238E-1,9.356743723E-2,-9.078387022E-3
1.066014907E2,-4.040914989E-1,7.709904671E-2,-1.696686566E-2
1.066114447E2,-3.724197630E-1,5.697234571E-3,-1.280329728E-1
1.066213987E2,-2.630434646E-1,-1.390994132E-2,-2.047952199E-1
1.066313517E2,-1.690890331E-1,5.838152468E-2,-1.923184311E-1
1.066413057E2,-1.471385581E-1,7.071213305E-2,-1.157608366E-1
1.066512598E2,-1.046270893E-1,7.973263264E-3,-5.478841066E-2
1.066612137E2,-1.887630819E-2,4.809831887E-2,-1.637384105E-1
1.066711678E2,5.928231566E-3,1.291863361E-1,4.299633086E-2
1.066811217E2,-9.032298172E-2,7.720955908E-2,3.186498642E-2
1.066910757E2,-1.435015443E-1,2.292225480E-2,1.986942351E-2
1.067010287E2,-1.087025347E-1,1.569100320E-2,3.035055757E-2
1.067109827E2,-6.129786460E-2,5.870019794E-3,-1.106293201E-2
1.067209367E2,-2.359557996E-2,-2.483955681E-2,-3.895122707E-2
1.067308907E2,-1.687437915E-2,1.803135127E-2,-4.925694466E-2
1.067408447E2,-1.486117824E-2,2.301961094E-2,-5.834761083E-2
1.067507987E2,4.907074738E-3,3.620946765E-2,-7.535306811E-3
1.067607527E2,5.886972151E-2,6.211526424E-2,5.664431691E-2
1.067707057E2,9.239829560E-2,4.080713332E-2,7.746742129E-2
1.067806597E2,1.511559607E-1,8.685161769E-3,1.233668947E-1
1.067906137E2,1.942037196E-1,-9.802272320E-3,1.665982836E-1
1.068005677E2,2.352745624E-1,-4.686163276E-2,8.490040183E-2
1.068105217E2,2.540282458E-1,-5.359294742E-2,3.344841242E-2
1.068204758E2,2.565741418E-1,8.077051342E-3,-4.403070331E-2
1.068304297E2,2.083427805E-1,1.894556344E-2,-9.840513110E-2
1.068403838E2,1.383412668E-1,2.386891901E-2,-1.241966146E-1
1.068503368E2,9.865751155E-2,1.835382521E-2,-7.461631894E-2
1.068602907E2,4.423194802E-2,-1.194381505E-2,-2.469045281E-2
1.068702447E2,1.940499927E-2,-4.136525005E-2,1.625467479E-2
1.068801987E2,1.046581252E-2,-6.344345927E-2,5.477554679E-2
1.068901527E2,4.519265926E-2,-3.370598227E-2,5.330087900E-2
1.069001067E2,4.727540550E-2,-2.474395484E-2,4.436165571E-2
1.069100607E2,2.462482695E-2,-2.608735263E-3,3.991660237E-2
1.069200137E2,-2.469490675E-2,4.548256695E-3,4.393773258E-2
1.069299677E2,-5.250187526E-2,2.069300383E-2,4.512530208E-2
1.069399217E2,-1.078103958E-1,2.042344719E-2,1.585238636E-2
1.069498757E2,-1.649416213E-1,2.747460455E-2,-2.514068842E-2
1.069598297E2,-1.789734039E-1,3.344899714E-2,-6.422757089E-2
1.069697837E2,-1.839541901E-1,3.915792614E-2,-8.433380663E-2
1.069797377E2,-1.543334199E-1,2.919514775E-2,-9.778941929E-2
1.069896907E2,-8.903600042E-2,4.455081314E-2,-7.770774186E-2
1.069996446E2,-5.495722617E-2,2.203640163E-2,-4.375296056E-2
1.070095986E2,-5.804280187E-2,2.130140662E-2,-2.641772032E-3
1.070195526E2,-9.361067922E-2,-1.650785923E-2,3.570309877E-3
1.070295066E2,-1.337128667E-1,-2.145928144E-3,2.125755250E-2
1.070394606E2,-1.913963252E-1,2.163089722E-2,5.022056580E-2
1.070494146E2,-2.123056760E-1,2.618675530E-2,3.323148072E-2
1.070593676E2,-1.812465821E-1,2.441300243E-2,1.205754340E-2
1.070693216E2,-1.416090381E-1,2.857680470E-2,2.981027484E-2
1.070792756E2,-1.135063056E-1,1.059252352E-2,4.645612836E-2
1.070892296E2,-6.405112202E-2,-1.256654352E-2,2.655805349E-2
1.070991836E2,-1.600434087E-2,-3.796772540E-2,5.345524549E-3
1.071091376E2,2.148016697E-2,-2.443346769E-2,-1.511329830E-2
1.071190916E2,3.896066484E-2,-1.748639077E-2,-3.660707831E-2
1.071290446E2,3.170412404E-2,-2.322426349E-2,-5.190807223E-2
1.071389986E2,3.792219020E-2,-5.218639970E-3,-5.655251563E-2
1.071489526E2,3.701323139E-2,-2.812510729E-3,-5.624670625E-2
1.071589066E2,4.693888910E-2,-1.963699669E-2,-3.965874016E-2
1.071688606E2,5.178542688E-2,-1.252795190E-2,2.306141853E-3
1.071788146E2,5.818166868E-2,-2.010126561E-2,1.904964387E-2
1.071887686E2,5.625652774E-2,-2.721557289E-2,4.466571093E-2
1.071987216E2,5.807342210E-2,-3.846035331E-2,6.977482438E-2
1.072086756E2,6.401037424E-2,-3.055959553E-2,7.459234536E-2
1.072186296E2,7.885267236E-2,-4.224320948E-2,5.280854344E-2
1.072285836E2,8.731053276E-2,-3.027278960E-2,1.298958957E-2
1.072385376E2,7.899137015E-2,-7.865089774E-3,-8.676098585E-3
1.072484916E2,3.953089627E-2,7.337963283E-3,-4.447099864E-2
1.072584456E2,1.824503046E-2,1.376843870E-2,-5.611163557E-2
1.072683986E2,-1.358242415E-2,4.489024401E-2,-4.101178586E-2
1.072783526E2,-1.927425005E-3,3.391999036E-2,-2.236910820E-2
1.072883066E2,-2.302408772E-2,2.616716713E-2,2.923256993E-2
1.072982606E2,-2.642449943E-2,6.627526581E-3,5.641159773E-2
1.073082146E2,-3.992331753E-2,-9.010559320E-3,5.736293972E-2
1.073181686E2,-4.858033044E-2,-8.079390228E-3,7.687509835E-2
1.073281226E2,-5.012108090E-2,-3.498739958E-2,6.283300996E-2
1.073380756E2,-2.601124747E-2,-4.464027554E-2,4.703792632E-2
1.073480296E2,-2.471975285E-2,-1.958115578E-2,2.817246974E-2
1.073579836E2,-3.782009234E-2,-8.285504580E-3,-2.241530120E-2
1.073679376E2,-2.509946555E-2,2.615605742E-2,-4.134917021E-2
1.073778916E2,-5.683096186E-2,3.546073169E-2,-5.943519294E-2
1.073878456E2,-5.622794948E-2,2.178614080E-2,-2.895716608E-2
1.073977996E2,-5.196784174E-2,1.761152118E-2,8.887767792E-4
1.074077526E2,-3.859959014E-2,-1.461102247E-2,-2.387359679E-2
1.074177066E2,-2.448303198E-2,-2.218930632E-2,-3.686494052E-2
1.074276606E2,7.372699399E-3,4.759925902E-3,-4.826467216E-2
1.074376146E2,1.773349045E-2,-2.509917319E-3,-5.401131570E-2
1.074475686E2,3.049698464E-2,-1.646371275E-2,-5.575670958E-2
1.074575226E2,1.571403575E-2,8.636629879E-3,-4.601466358E-2
1.074674766E2,7.378181163E-3,3.023595214E-3,-4.685023069E-2
1.074774296E2,-2.008009686E-2,2.919514775E-3,-4.391960621E-2
1.074873836E2,-2.550949241E-2,-2.369584143E-2,8.796551228E-3
1.074973376E2,-2.487487765E-2,-3.456289172E-2,4.516389370E-2
1.075072916E2,2.787230657E-2,-2.622300804E-2,2.914486170E-2
1.075172456E2,3.742386125E-2,-1.762467742E-2,4.929436684E-2
1.075271996E2,2.360935746E-2,-3.499412388E-2,4.418623924E-2
1.075371536E2,1.158386411E-2,-5.270124704E-2,4.566149175E-2
1.075471066E2,-1.921705697E-3,-7.462158144E-2,1.465604603E-2
1.075570606E2,-1.306525620E-2,-7.381934345E-2,2.260241210E-2
1.075670146E2,1.652953047E-3,-7.046713471E-2,1.734634995E-2
1.075769686E2,8.426203206E-3,-2.591456741E-2,-5.202735543E-2
1.075869226E2,3.544015680E-3,-3.403371871E-3,-7.385267258E-2
1.075968766E2,-2.747972086E-2,2.006618232E-2,-7.621319354E-2
1.076068306E2,-5.099371389E-2,2.303276718E-2,-9.019739449E-2
1.076167836E2,-8.322912142E-2,1.958144814E-2,-8.454956889E-2
1.076267376E2,-1.268113616E-1,-1.629121989E-2,1.208444059E-2
1.076366916E2,-8.547196716E-2,-2.459134251E-2,1.250988400E-1
1.076466456E2,-1.030507805E-2,-9.677814335E-2,1.822384161E-1
1.076565996E2,4.580091130E-2,-1.011033288E-1,2.414040524E-1
1.076665536E2,7.304796780E-2,-5.314709723E-2,2.531090087E-1
1.076765076E2,4.291965924E-2,-5.130785555E-2,2.097764629E-1
1.076864606E2,-3.642851897E-3,-5.211097062E-2,1.453717214E-1
1.076964146E2,-1.854148429E-2,-1.804977000E-2,8.354560196E-2
1.077063686E2,-2.552483222E-2,2.620897472E-2,-7.533845007E-2
1.077163226E2,-3.883514157E-2,4.349392891E-2,-1.820396107E-1
1.077262766E2,-1.609389463E-2,7.254084975E-2,-2.171287519E-1
1.077362306E2,-1.218685823E-2,1.197974619E-1,-2.445644724E-1
1.077461846E2,-2.885224510E-2,7.742882967E-2,-1.855555415E-1
1.077561376E2,-2.577920437E-2,5.359090090E-2,-1.181014770E-1
1.077660916E2,-1.851201067E-2,3.908103526E-2,-6.641735315E-2
1.077760456E2,-3.564131929E-2,-1.122665405E-4,-5.646714628E-2
1.077859996E2,1.046832500E-2,-4.617663145E-2,-3.098614991E-2
1.077959536E2,6.150647772E-2,-6.414278626E-2,4.333254576E-2
1.078059076E2,1.070317659E-1,-4.709756792E-2,1.000142848E-1
1.078158616E2,1.083884661E-1,-5.550937235E-2,9.369402945E-2
1.078258146E2,9.364840290E-2,-6.593115717E-2,1.000289029E-1
1.078357686E2,5.469545821E-2,-3.368727118E-2,1.242071396E-1
1.078457226E2,2.773994023E-2,4.966624975E-3,1.122770655E-1
1.078556766E2,-4.767691735E-3,3.227166027E-2,1.395028710E-2
1.078656306E2,-4.403528972E-2,2.614231646E-2,-3.192696691E-2
1.078755846E2,-3.300877489E-2,1.114186943E-2,-1.312471873E-1
1.078855376E2,-2.510947891E-2,2.698928565E-2,-1.572392303E-1
1.078954916E2,3.594868183E-3,4.329424649E-2,-8.919635117E-2
1.079054456E2,-3.925449656E-2,2.163762152E-3,-6.576363444E-3
1.079153996E2,-6.988272378E-2,-7.172077775E-2,8.289363742E-2
1.079253536E2,-7.134154927E-2,-9.819316953E-2,2.333015656E-1
1.079353076E2,-5.435664861E-2,-9.725322962E-2,2.828877085E-1
1.079452616E2,-3.647286644E-2,-4.128543556E-2,2.269339478E-1
1.079552146E2,-4.351808522E-2,-3.214828402E-2,1.311015916E-1
1.079651686E2,-7.874602463E-2,-3.656731725E-2,3.807706833E-3
1.079751226E2,-4.810610298E-2,-6.293065846E-3,-3.390215635E-3
1.079850766E2,-2.649685873E-2,1.939229071E-3,-7.368719637E-2
1.079950306E2,-2.669924548E-2,2.633819818E-2,-9.468981028E-2
1.080049851E2,-4.325642232E-3,3.020320773E-2,-3.698188484E-2
1.080149391E2,-4.749156062E-2,3.070431411E-2,8.254105031E-2
1.080248921E2,-1.090452363E-1,-2.811487466E-2,1.462821329E-1
1.080348461E2,-1.160936345E-1,-4.331792772E-2,1.788622338E-1
1.080448001E2,-1.284004338E-1,8.637506962E-3,1.186177862E-1
1.080547541E2,-1.762822778E-1,-9.989967942E-4,-4.968963861E-3
1.080647081E2,-1.639384766E-1,1.581379473E-3,-1.920915592E-1
1.080746621E2,-1.227391596E-1,2.024803072E-2,-2.433388960E-1
1.080846161E2,-5.294025198E-2,5.338478655E-2,-2.094151050E-1
1.080945691E2,-4.409045454E-2,1.308372974E-2,-8.667035401E-2
1.081045231E2,-4.029837074E-2,3.246578783E-2,-1.671134233E-3
1.081144771E2,-4.222315536E-2,5.028576225E-2,1.640734559E-1
1.081244311E2,-5.171154183E-2,-2.437324136E-2,2.140110165E-1
1.081343851E2,-6.400596142E-2,-1.020666575E-1,1.909168535E-1
1.081443391E2,2.000827661E-2,-1.246924585E-1,1.028162706E-1
1.081542931E2,1.670581306E-1,-4.684350640E-2,6.069877625E-2
1.081642461E2,2.752828930E-1,-2.721878886E-3,4.025281727E-2
1.081742001E2,2.335136551E-1,-1.128997940E-1,-2.643760085E-2
1.081841541E2,2.279103049E-2,-4.078304279E-1,3.736458510E-1
1.081941081E2,6.591968201E-3,-7.162482494E-1,2.866509181E0
1.082040621E2,5.963147666E-2,-6.302643585E-1,1.918092556E0
1.082140161E2,-1.249056169E-2,-5.392094699E-1,6.937282830E-1
1.082239701E2,-4.477057708E-3,-3.679287359E-1,5.523344225E-1
1.082339231E2,4.772707550E-2,-2.191249913E-1,3.541383702E-1
1.082438771E2,8.351663997E-2,-1.261957777E-1,-1.362711149E-1
1.082538311E2,1.324058953E-1,3.622467041E-2,-5.525279653E-1
1.082637851E2,1.839532400E-1,2.114560756E-1,-6.399192810E-1
1.082737391E2,1.388345343E-1,1.496290791E-1,-9.147957194E-1
1.082836931E2,1.672226566E-1,-1.270950794E-2,-1.147071683E0
1.082936461E2,2.571844449E-1,4.273408324E-2,-1.235402647E0
1.083036001E2,2.952171475E-1,1.750223672E-1,-1.237593598E0
1.083135541E2,2.329462011E-1,2.521497729E-1,-1.176853307E0
1.083235081E2,9.958466068E-2,2.578882304E-1,-1.128689207E0
1.083334621E2,-7.496406382E-2,2.366479272E-1,-9.785748088E-1
1.083434161E2,-1.394953245E-1,1.768326652E-1,-8.185733539E-1
1.083533701E2,-1.989423032E-1,1.399212393E-1,-6.272314078E-1
1.083633231E2,-2.707926881E-1,1.047929218E-1,-3.274692196E-1
1.083732771E2,-2.991960864E-1,5.353125930E-2,-7.812055528E-2
1.083832311E2,-3.557487664E-1,5.945741236E-3,9.008980572E-2
1.083931851E2,-3.710368965E-1,7.727972567E-3,2.117785496E-1
1.084031391E2,-3.406380263E-1,8.947029322E-2,3.102959472E-1
1.084130931E2,-3.347711494E-1,1.007978117E-1,2.001402515E-1
1.084230471E2,-3.412757017E-1,1.025560695E-1,1.157678533E-1
1.084330001E2,-3.234117270E-1,8.494893372E-2,1.862922907E-1
1.084429541E2,-3.290488814E-1,-2.143004537E-2,3.141703123E-1
1.084529081E2,-3.085289186E-1,-6.024620175E-2,4.107569593E-1
1.084628621E2,-2.445437514E-1,-5.880544782E-2,3.920318359E-1
1.084728161E2,-1.891862056E-1,-1.097735801E-1,2.977998626E-1
1.084827701E2,-1.091730528E-1,-1.261642027E-1,2.553169173E-1
1.084927241E2,-1.694084555E-2,-1.240203211E-1,1.435848123E-1
1.085026771E2,4.267117085E-2,-1.490706700E-1,2.670014083E-2
1.085126311E2,9.798223123E-2,-1.599260259E-1,-1.716491085E-1
1.085225851E2,1.610847247E-1,-7.962562859E-2,-2.046420228E-1
1.085325391E2,1.201924962E-1,-5.979391962E-2,-1.957279426E-1
1.085424931E2,-1.043717030E-2,-9.826158196E-2,-7.668623328E-2
1.085524471E2,-9.178188030E-2,-1.243843102E-1,6.322126508E-2
1.085624001E2,-9.129181053E-2,-2.876859337E-2,2.320999628E-1
1.085723541E2,-1.220166630E-1,-1.439350605E-2,3.121892756E-1
1.085823081E2,-2.143946852E-1,-8.051382065E-2,3.708234000E-1
1.085922621E2,-2.676312996E-1,-1.255280256E-1,3.288170028E-1
1.086022161E2,-2.416993916E-1,-1.100027910E-1,2.699472356E-1
1.086121701E2,-2.102011900E-1,-7.252798587E-2,2.224584889E-1
1.086221241E2,-2.155782165E-1,-5.902676493E-2,9.909861088E-2
1.086320771E2,-1.341847005E-1,-4.102172613E-2,-9.216322839E-2
1.086420311E2,-3.657762296E-3,5.566753954E-2,-4.514793080E-1
1.086519851E2,2.304987028E-2,8.562399477E-2,-5.059455371E-1
1.086619391E2,-1.115822336E-1,-4.057558358E-2,-4.750488496E-1
1.086718931E2,-1.932718197E-1,-1.154871869E-1,-2.253932065E-1
1.086818471E2,-1.615773527E-1,-1.038140979E-1,-6.975728273E-4
1.086918011E2,-1.249215780E-1,-7.696836144E-2,2.650537008E-1
1.087017541E2,-8.441499157E-2,-8.429726154E-2,4.038356102E-1
1.087117081E2,-1.034073510E-1,-7.385033369E-2,5.376222432E-1
1.087216621E2,-1.721162645E-1,-1.048201114E-1,6.239581364E-1
1.087316161E2,-2.889402163E-1,-1.233590010E-1,5.867710143E-1
1.087415701E2,-3.720973621E-1,-1.120452234E-1,4.315262693E-1
1.087515241E2,-4.191405509E-1,-8.672327131E-2,2.766545767E-1
1.087614771E2,-4.400964237E-1,-1.271053120E-1,1.680571640E-1
1.087714311E2,-3.842723980E-1,-1.341324958E-1,-9.616155446E-2
1.087813851E2,-2.250011324E-1,-3.905384570E-2,-1.808263135E-1
1.087913391E2,-9.392453765E-2,1.827547252E-2,-2.479921103E-1
1.088012931E2,1.229892377E-2,5.383414507E-2,-2.637000704E-1
1.088112471E2,3.239364780E-2,8.639027238E-2,-2.976612836E-1
1.088212011E2,-9.391167378E-2,9.419221222E-2,-2.564980549E-1
1.088311541E2,-1.794446895E-1,5.121956259E-2,-2.145168006E-1
1.088411081E2,-1.425560495E-1,2.924455673E-2,-1.834084439E-1
1.088510621E2,-7.859352194E-2,1.341146618E-2,-9.577446878E-2
1.088610161E2,-5.562171198E-2,3.669127822E-4,3.285199642E-2
1.088709701E2,-7.270162990E-2,-1.706246763E-2,1.082951117E-1
1.088809241E2,-9.971191071E-2,-5.950828314E-2,1.609387636E-1
1.088908771E2,-1.022649695E-1,-5.314797431E-2,1.528234130E-1
1.089008311E2,-1.088023759E-1,-1.922622979E-2,1.145299977E-1
1.089107851E2,-1.281113072E-1,-4.201809168E-3,8.000101984E-2
1.089207391E2,-1.258143747E-1,-1.508903235E-2,-1.391052604E-2
1.089306931E2,-1.153533039E-1,-2.796401650E-2,-6.463161349E-2
1.089406471E2,-8.052847523E-2,-4.105534762E-2,-6.896732390E-2
1.089506011E2,1.953609567E-3,-2.997311980E-2,-1.671870983E-1
1.089605541E2,5.580405375E-2,4.331558883E-2,-2.007764286E-1
1.089705081E2,6.822120091E-2,7.203009546E-2,-2.341207606E-1
1.089804621E2,6.779053520E-2,5.463784486E-2,-1.956618690E-1
1.089904161E2,3.872143149E-2,-4.645905197E-3,-3.852905810E-2
1.090003700E2,-1.106640380E-3,-6.337446213E-2,9.875713348E-2
1.090103240E2,-3.665502548E-2,-6.706288576E-2,1.476533049E-1
1.090202780E2,-7.724309835E-2,-4.736215442E-2,1.872623438E-1
1.090302310E2,-1.019844128E-1,-4.028819293E-2,2.397756028E-1
1.090401850E2,-1.603587198E-1,-7.993406922E-2,2.698992884E-1
1.090501390E2,-1.828935783E-1,-6.123379648E-2,2.450135386E-1
1.090600930E2,-1.455400664E-1,-3.930732250E-2,1.712234312E-1
1.090700470E2,-1.427321147E-1,-6.165684253E-2,8.668204844E-2
1.090800010E2,-1.493113469E-1,-9.070580989E-2,3.133347452E-2
1.090899540E2,-1.386972526E-1,-6.665299594E-2,1.506301224E-2
1.090999080E2,-1.311938314E-1,-6.539496750E-2,-1.054416704E-1
1.091098620E2,-1.186482282E-1,1.180962145E-2,-2.388698691E-1
1.091198160E2,-4.781175049E-2,9.789817750E-2,-1.978762096E-1
1.091297700E2,-8.639357057E-2,5.847215652E-5,-1.702872920E-1
1.091397240E2,-1.146639629E-1,-3.520403892E-2,-1.368634379E-1
1.091496780E2,-7.848423382E-2,5.886684358E-3,-6.841534674E-2
1.091596310E2,-8.098919928E-2,-2.158119589E-2,2.622827053E-2
1.091695850E2,-1.335109094E-1,-5.676184595E-2,2.180900341E-1
1.091795390E2,-1.848984241E-1,-9.408053041E-2,3.320458353E-1
1.091894930E2,-1.653069261E-1,-1.232239303E-1,3.688061106E-1
1.091994470E2,-1.154662009E-1,-7.997821569E-2,2.894710886E-1
1.092094010E2,-1.262471783E-1,-7.598836809E-2,1.790639627E-1
1.092193540E2,-1.434958341E-1,-8.095557779E-2,9.067277312E-2
1.092293080E2,-1.078924395E-1,-7.907102019E-2,-2.031322718E-3
1.092392620E2,-1.523416207E-2,-5.247291327E-2,-9.064938426E-2
1.092492160E2,-6.465129303E-3,-6.709679961E-4,-1.635004288E-1
1.092591700E2,4.379856884E-3,1.923704714E-2,-1.720537359E-1
1.092691240E2,1.537242131E-3,2.154845148E-2,-1.722618967E-1
1.092790780E2,-3.412486218E-2,1.431690753E-3,-1.007112730E-1
1.092890310E2,-4.689574761E-2,-2.649051815E-2,9.509911537E-3
1.092989850E2,-5.787380364E-2,-4.310041130E-2,1.294351351E-1
1.093089390E2,-7.898244401E-2,-6.146973163E-2,2.208241922E-1
1.093188930E2,-9.762462831E-2,-1.007194591E-1,2.247517669E-1
1.093288470E2,-6.174189211E-2,-1.092192641E-1,1.582116222E-1
1.093388010E2,-1.374573505E-2,-6.754791230E-2,9.215913534E-2
1.093487540E2,-1.009635072E-2,-3.843491793E-2,1.832575858E-2
1.093587080E2,-3.060016972E-3,-5.035972953E-2,-7.879883230E-2
1.093686620E2,-1.225768263E-3,-3.751953632E-2,-1.338252246E-1
1.093786160E2,-4.265674467E-2,-4.709493667E-2,-1.047633934E-1
1.093885700E2,-1.270610742E-1,-7.885525793E-2,8.381983638E-3
1.093985240E2,-1.538630297E-1,-5.153326571E-2,1.415254229E-1
1.094084770E2,-1.189379578E-1,-1.017269343E-2,1.776600462E-1
1.094184310E2,-6.628577253E-2,-1.101264596E-2,1.987632322E-1
1.094283850E2,-3.229989136E-2,1.212683290E-2,1.662720090E-1
1.094383390E2,2.258571099E-2,1.132284075E-2,3.787416995E-2
1.094482930E2,2.902522218E-2,1.669380069E-4,-6.043214321E-2
1.094582470E2,-1.040021407E-2,-8.065649271E-3,-1.814315003E-1
1.094682010E2,-5.662626363E-3,-7.904353827E-2,-5.512637973E-2
1.094781540E2,2.864056676E-2,-7.124627620E-2,-5.022758245E-4
1.094881080E2,5.910920153E-2,-4.060862035E-2,1.222132391E-1
1.094980620E2,1.440098866E-2,-6.757334769E-2,1.383445376E-1
1.095080160E2,-4.808488855E-2,-3.719823182E-2,1.294918531E-1
1.095179700E2,-1.016445343E-1,-6.959648430E-3,1.543395960E-1
1.095279240E2,-1.667648379E-1,2.946879745E-2,1.222325349E-1
1.095378780E2,-1.846043092E-1,6.971313626E-2,8.022847652E-2
1.095478310E2,-2.156327600E-1,8.541612625E-2,3.717308879E-2
1.095577850E2,-2.032112092E-1,5.545850158E-2,-2.604642212E-2
1.095677390E2,-1.458835355E-1,3.470614851E-2,-9.922374129E-2
1.095776930E2,-1.436467197E-2,4.993639112E-2,-2.335641056E-1
1.095876470E2,1.481650459E-1,6.692196786E-2,-3.189621055E-1
1.095976010E2,2.614383674E-1,9.529499710E-2,-3.549868011E-1
1.096075540E2,2.671612383E-1,5.845958501E-2,-3.676425147E-1
1.096175080E2,1.430942492E-1,4.878068894E-2,-2.145735186E-1
1.096274620E2,-1.754218600E-2,7.607227564E-3,-1.269816434E-1
1.096374160E2,-7.015715919E-2,-3.088557780E-2,-9.317362726E-2
1.096473700E2,-1.663707356E-2,-2.715300769E-2,2.343505561E-2
1.096573240E2,3.212853139E-2,-1.251421094E-2,1.359465945E-1
1.096672770E2,-3.310921909E-3,-7.190730393E-2,2.579335463E-1
1.096772310E2,-4.384867217E-2,-8.487818241E-2,2.814171338E-1
1.096871850E2,-6.567366955E-2,-5.430923134E-2,2.317187244E-1
1.096971390E2,-1.159856712E-1,-4.251510501E-2,1.524684870E-1
1.097070930E2,-9.971091486E-2,-1.529953212E-2,3.778470755E-2
1.097170470E2,-6.488204791E-2,3.832820624E-2,-1.016222692E-1
1.097270010E2,-5.398188776E-2,5.854436964E-2,-2.468694448E-1
1.097369540E2,-4.709778719E-2,3.554639339E-2,-3.277878928E-1
1.097469080E2,6.152818551E-2,2.889927864E-2,-3.682500404E-1
1.097568620E2,1.232987290E-1,1.097265100E-1,-2.647841442E-1
1.097668160E2,1.135407950E-1,6.683718324E-2,-1.771273649E-1
1.097767700E2,5.190104644E-2,2.300850123E-2,-5.958955944E-2
1.097867240E2,3.689378374E-2,-2.443960726E-2,7.566998720E-2
1.097966770E2,1.386881894E-2,-7.806266785E-2,2.359521085E-1
1.098066310E2,2.548860689E-2,-6.496695131E-2,2.897646189E-1
1.098165850E2,1.581798828E-2,-3.234241158E-2,2.441189146E-1
1.098265390E2,1.578346230E-3,-4.127491057E-2,1.982784981E-1
1.098364930E2,4.206418875E-2,-6.718889326E-2,1.987661558E-1
1.098464470E2,4.889971176E-2,-4.906223238E-2,1.129512495E-1
1.098564000E2,3.398203023E-2,-4.023849159E-2,-1.982381523E-2
1.098663540E2,3.185698761E-2,4.203855693E-3,-9.773913324E-2
1.098763080E2,2.452631964E-2,4.523932278E-2,-1.941310680E-1
1.098862620E2,4.263616065E-3,5.226270586E-2,-2.839840615E-1
1.098962160E2,1.364237638E-3,3.580717921E-2,-2.271076101E-1
1.099061700E2,-3.451652513E-3,-1.470077723E-2,-1.106082702E-1
1.099161240E2,-2.631628483E-2,-5.234719813E-3,5.919370294E-2
1.099260770E2,-5.656935835E-2,-2.153968066E-2,1.764373934E-1
1.099360310E2,-6.637773370E-2,-2.741700947E-2,1.979481304E-1
1.099459850E2,-7.700843314E-2,-6.852936745E-3,1.636413467E-1
1.099559390E2,-7.497533798E-2,-2.466706395E-2,1.310214847E-1
1.099658930E2,-4.222671394E-2,-6.479884386E-2,1.098253280E-1
1.099758470E2,-3.594221792E-2,-6.242809027E-2,1.175442374E-1
1.099858000E2,-3.131151091E-2,-8.846632630E-2,1.255917603E-1
1.099957540E2,-4.373045335E-2,-6.710498571E-2,7.814511359E-2
1.100057084E2,-7.490844675E-2,-4.358836144E-2,5.006561458E-2
1.100156624E2,-8.409291962E-2,-5.512228668E-2,2.856657207E-2
1.100256164E2,-1.682755940E-1,-8.108012348E-2,9.070551753E-2
1.100355704E2,-2.008415337E-1,-9.340985477E-2,1.169478214E-1
1.100455244E2,-9.203916692E-2,-9.295143306E-2,1.049130821E-1
1.100554774E2,1.459466854E-2,-3.333673060E-2,5.490535498E-2
1.100654314E2,4.293569797E-2,2.771872580E-3,-8.736500323E-2
1.100753854E2,3.626155355E-3,6.271138787E-4,-6.595659256E-2
1.100853394E2,-2.664228081E-2,-2.199810237E-2,-7.342874944E-2
1.100952934E2,-2.863091885E-2,-2.029860914E-3,-8.685161769E-2
1.101052474E2,-9.147868389E-3,-4.645495892E-2,-1.827009308E-1
1.101152004E2,1.070495360E-1,-3.904565960E-2,-7.947067738E-2
1.101251544E2,1.394367610E-1,1.887715101E-2,-3.056339622E-3
1.101351084E2,5.316748026E-2,1.449817121E-2,2.635573983E-2
1.101450624E2,-8.345009135E-2,-6.186091036E-2,1.400951940E-1
1.101550164E2,-1.496002816E-1,-3.819547445E-2,1.686091411E-1
1.101649704E2,-1.907115980E-1,-1.207362324E-2,2.340184343E-1
1.101749244E2,-2.462421665E-1,-1.921219647E-2,2.743010724E-1
1.101848774E2,-2.411828449E-1,-4.376670152E-2,1.874740130E-1
1.101948314E2,-1.056566652E-1,-2.165837914E-2,6.188693047E-2
1.102047854E2,7.111110502E-2,2.445217878E-2,-1.532724792E-1
1.102147394E2,2.704559433E-1,7.793666035E-2,-3.293876910E-1
1.102246934E2,3.977933899E-1,1.104319766E-1,-4.393469203E-1
1.102346474E2,3.895714007E-1,1.422902387E-1,-4.437007570E-1
1.102446004E2,1.769906497E-1,1.633852386E-1,-3.029448277E-1
1.102545544E2,-3.340873358E-2,1.004931718E-1,-2.104477233E-1
1.102645084E2,-6.445542958E-2,7.786327779E-2,-1.619281125E-1
1.102744624E2,2.279244661E-3,8.150960147E-2,-4.396696866E-2
1.102844164E2,-6.532436237E-4,6.162877589E-2,1.177178997E-1
1.102943704E2,-2.451116256E-2,2.927905530E-2,1.758421469E-1
1.103043234E2,-2.837201511E-2,-4.817520976E-3,1.837931907E-1
1.103142774E2,-1.824945241E-2,-2.040210485E-2,1.801532990E-1
