"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.873228848E2,1.903296280E1,-1.888542175E0,-8.311071777E1
4.873328398E2,1.895428085E1,-1.891258240E0,-8.384527588E1
4.873427950E2,1.905585861E1,-1.727333069E0,-8.300665283E1
4.873527500E2,1.889890289E1,-1.841140747E0,-8.374249268E1
4.873627050E2,1.902395248E1,-1.840972900E0,-8.346124268E1
4.873726610E2,1.892426300E1,-1.833923340E0,-8.294775391E1
4.873826160E2,1.901453400E1,-1.887550354E0,-8.383416748E1
4.873925710E2,1.899448776E1,-1.762886047E0,-8.316711426E1
4.874025260E2,1.904689026E1,-1.737640381E0,-8.403155518E1
4.874124810E2,1.903547668E1,-1.699394226E0,-8.355529785E1
4.874224360E2,1.919591141E1,-1.530754089E0,-8.283312988E1
4.874323910E2,1.892608261E1,-1.578796387E0,-8.385302734E1
4.874423470E2,1.899194717E1,-1.553123474E0,-8.312475586E1
4.874523020E2,1.902270126E1,-1.568473816E0,-8.365722656E1
4.874622570E2,1.897755051E1,-1.596252441E0,-8.366790771E1
4.874722120E2,1.877707672E1,-1.450592041E0,-8.295953369E1
4.874821670E2,1.876992798E1,-1.567611694E0,-8.390399170E1
4.874921220E2,1.886857986E1,-1.402626038E0,-8.293988037E1
4.875020770E2,1.893330383E1,-1.527671814E0,-8.351593018E1
4.875120320E2,1.899205780E1,-1.566589355E0,-8.349145508E1
4.875219870E2,1.902769852E1,-1.299751282E0,-8.303741455E1
4.875319430E2,1.905152130E1,-1.552055359E0,-8.379608154E1
4.875418980E2,1.896900558E1,-1.445457458E0,-8.309973145E1
4.875518530E2,1.896797562E1,-1.521995544E0,-8.390386963E1
4.875618080E2,1.902844238E1,-1.563163757E0,-8.406469727E1
4.875717630E2,1.906629181E1,-1.380928040E0,-8.297943115E1
4.875817180E2,1.897730637E1,-1.357727051E0,-8.355535889E1
4.875916730E2,1.899318695E1,-1.369483948E0,-8.294281006E1
4.876016290E2,1.899318695E1,-1.369483948E0,-8.294281006E1
4.876115840E2,1.887741089E1,-1.390274048E0,-8.370196533E1
4.876215390E2,1.886872864E1,-1.318611145E0,-8.379302979E1
4.876314940E2,1.882133865E1,-1.111427307E0,-8.275390625E1
4.876414490E2,1.903298187E1,-1.333602905E0,-8.351867676E1
4.876514040E2,1.897544479E1,-1.167518616E0,-8.299224854E1
4.876613590E2,1.901050568E1,-1.296615601E0,-8.392071533E1
4.876713140E2,1.904945374E1,-1.264083862E0,-8.407342529E1
4.876812700E2,1.899562073E1,-1.064002991E0,-8.312390137E1
4.876912250E2,1.898878098E1,-1.154861450E0,-8.383825684E1
4.877011800E2,1.884670639E1,-1.047828674E0,-8.287084961E1
4.877111350E2,1.884458542E1,-1.113014221E0,-8.372088623E1
4.877210900E2,1.881024170E1,-1.175537109E0,-8.400183105E1
4.877310450E2,1.895748138E1,-1.137710571E0,-8.281945801E1
4.877410000E2,1.888724899E1,-1.016487122E0,-8.348687744E1
4.877509550E2,1.903030014E1,-9.148941040E-1,-8.272094727E1
4.877609110E2,1.888323593E1,-9.814071655E-1,-8.323284912E1
4.877708660E2,1.893355560E1,-1.047828674E0,-8.354351807E1
4.877808210E2,1.903858948E1,-8.387069702E-1,-8.256372070E1
4.877907760E2,1.880526733E1,-9.174575806E-1,-8.319604492E1
4.878007310E2,1.882673264E1,-7.450790405E-1,-8.256408691E1
4.878106860E2,1.873343277E1,-8.481063843E-1,-8.331042480E1
4.878206410E2,1.891037369E1,-1.026840210E0,-8.350555420E1
4.878305960E2,1.896466446E1,-9.410171509E-1,-8.244451904E1
4.878405520E2,1.896065903E1,-9.822769165E-1,-8.310870361E1
4.878505070E2,1.892626953E1,-9.977798462E-1,-8.303948975E1
4.878604620E2,1.891930771E1,-9.869384766E-1,-8.333319092E1
4.878704170E2,1.882375336E1,-9.190368652E-1,-8.332562256E1
4.878803720E2,1.876010132E1,-8.286590576E-1,-8.230468750E1
4.878903270E2,1.883890533E1,-9.165802002E-1,-8.296569824E1
4.879002820E2,1.889077377E1,-7.877960205E-1,-8.229559326E1
4.879102370E2,1.878306198E1,-8.472747803E-1,-8.296417236E1
4.879201930E2,1.895665359E1,-8.384246826E-1,-8.307995605E1
4.879301480E2,1.876556015E1,-8.267517090E-1,-8.227264404E1
4.879401030E2,1.868033218E1,-8.557510376E-1,-8.264416504E1
4.879500580E2,1.883024216E1,-8.242568970E-1,-8.186431885E1
4.879600130E2,1.884062958E1,-9.740676880E-1,-8.262884521E1
4.879699680E2,1.892057419E1,-1.056465149E0,-8.301928711E1
4.879799230E2,1.896101379E1,-1.106864929E0,-8.235998535E1
4.879898780E2,1.884379959E1,-1.109779358E0,-8.290179443E1
4.879998340E2,1.889902496E1,-1.179214478E0,-8.270037842E1
4.880097890E2,1.885586166E1,-1.373313904E0,-8.339727783E1
4.880197440E2,1.877259827E1,-1.328491211E0,-8.355035400E1
4.880296990E2,1.872794342E1,-1.132095337E0,-8.221264648E1
4.880396540E2,1.868696213E1,-1.348968506E0,-8.314587402E1
4.880496090E2,1.875403595E1,-1.348609924E0,-8.266235352E1
4.880595640E2,1.888993835E1,-1.279106140E0,-8.311462402E1
4.880695190E2,1.869273376E1,-1.185424805E0,-8.317218018E1
4.880794750E2,1.878681183E1,-1.308891296E0,-8.217303467E1
4.880894300E2,1.870550537E1,-1.296051025E0,-8.305120850E1
4.880993850E2,1.866436386E1,-1.312942505E0,-8.260644531E1
4.881093400E2,1.855812454E1,-1.331047058E0,-8.298022461E1
4.881192950E2,1.875932693E1,-1.453384399E0,-8.310357666E1
4.881292500E2,1.877165222E1,-1.235626221E0,-8.200152588E1
4.881392050E2,1.866180801E1,-1.283409119E0,-8.293811035E1
4.881491610E2,1.878522491E1,-1.441864014E0,-8.235479736E1
4.881591160E2,1.868037415E1,-1.411346436E0,-8.263879395E1
4.881690710E2,1.860493469E1,-1.407333374E0,-8.272247314E1
4.881790260E2,1.858881378E1,-1.459983826E0,-8.187921143E1
4.881889810E2,1.863287735E1,-1.616096497E0,-8.259259033E1
4.881989360E2,1.859256363E1,-1.598037720E0,-8.209558105E1
4.882088910E2,1.864468765E1,-1.573776245E0,-8.224383545E1
4.882188460E2,1.862712479E1,-1.577339172E0,-8.264172363E1
4.882288020E2,1.859935379E1,-1.680870056E0,-8.163708496E1
4.882387570E2,1.847390366E1,-1.785705566E0,-8.250927734E1
4.882487120E2,1.846456146E1,-1.940490723E0,-8.224365234E1
4.882586670E2,1.841582870E1,-1.884582520E0,-8.250799561E1
4.882686220E2,1.848041153E1,-1.788146973E0,-8.278070068E1
4.882785770E2,1.852923584E1,-1.803352356E0,-8.211993408E1
4.882885320E2,1.853331757E1,-1.761779785E0,-8.265411377E1
4.882984870E2,1.851833725E1,-1.717544556E0,-8.220056152E1
4.883084430E2,1.856651306E1,-1.578430176E0,-8.234747314E1
4.883183980E2,1.872596359E1,-1.759567261E0,-8.286010742E1
4.883283530E2,1.854279709E1,-1.686279297E0,-8.201196289E1
4.883383080E2,1.840565109E1,-1.712852478E0,-8.270288086E1
4.883482629E2,1.853082657E1,-1.807991028E0,-8.232702637E1
4.883582179E2,1.849285889E1,-1.677574158E0,-8.199163818E1
4.883681729E2,1.862850189E1,-1.681541443E0,-8.250183105E1
4.883781279E2,1.858129501E1,-1.485527039E0,-8.186120605E1
4.883880839E2,1.868272781E1,-1.660156250E0,-8.248687744E1
4.883980389E2,1.868340302E1,-1.573493958E0,-8.194598389E1
4.884079939E2,1.848139572E1,-1.583953857E0,-8.190527344E1
4.884179489E2,1.868191528E1,-1.640647888E0,-8.254510498E1
4.884279039E2,1.864456177E1,-1.597434998E0,-8.190954590E1
4.884378589E2,1.864356995E1,-1.659980774E0,-8.233618164E1
4.884478139E2,1.848448944E1,-1.671829224E0,-8.218713379E1
4.884577689E2,1.841038513E1,-1.656524658E0,-8.183599854E1
4.884677249E2,1.841693497E1,-1.699195862E0,-8.259045410E1
4.884776799E2,1.862714005E1,-1.626136780E0,-8.165869141E1
4.884876349E2,1.863518143E1,-1.601928711E0,-8.247418213E1
4.884975899E2,1.856478119E1,-1.653236389E0,-8.201385498E1
4.885075449E2,1.868644714E1,-1.632598877E0,-8.129925537E1
4.885174999E2,1.839734650E1,-1.563652039E0,-8.218969727E1
4.885274549E2,1.858815384E1,-1.470001221E0,-8.143743896E1
4.885374109E2,1.853596115E1,-1.717628479E0,-8.223950195E1
4.885473659E2,1.863437271E1,-1.715568542E0,-8.200958252E1
4.885573209E2,1.876334381E1,-1.529968262E0,-8.125024414E1
4.885672759E2,1.864841461E1,-1.479408264E0,-8.203710938E1
4.885772309E2,1.876994705E1,-1.453598022E0,-8.129663086E1
4.885871859E2,1.868824768E1,-1.465812683E0,-8.203149414E1
4.885971409E2,1.857454681E1,-1.541542053E0,-8.208703613E1
4.886070959E2,1.850374985E1,-1.375602722E0,-8.140228271E1
4.886170519E2,1.870482635E1,-1.323585510E0,-8.231311035E1
4.886270069E2,1.865925598E1,-1.227684021E0,-8.170703125E1
4.886369619E2,1.840845871E1,-9.759292603E-1,-8.225323486E1
4.886469169E2,1.857775497E1,-1.220252991E0,-8.189312744E1
4.886568719E2,1.861551285E1,-1.047599792E0,-8.116979980E1
4.886668269E2,1.866196442E1,-9.566116333E-1,-8.218334961E1
4.886767819E2,1.862925339E1,-9.104995728E-1,-8.143981934E1
4.886867369E2,1.853191376E1,-7.883682251E-1,-8.217919922E1
4.886966929E2,1.862996292E1,-8.794555664E-1,-8.184924316E1
4.887066479E2,1.873326492E1,-7.655334473E-1,-8.138555908E1
4.887166029E2,1.857110214E1,-8.400268555E-1,-8.188317871E1
4.887265579E2,1.847954941E1,-6.953811646E-1,-8.118066406E1
4.887365129E2,1.846247864E1,-7.446746826E-1,-8.183892822E1
4.887464679E2,1.850032043E1,-8.566284180E-1,-8.167468262E1
4.887564229E2,1.850911713E1,-5.984420776E-1,-8.119378662E1
4.887663779E2,1.858036804E1,-8.534240723E-1,-8.209893799E1
4.887763339E2,1.863499832E1,-7.447433472E-1,-8.152832031E1
4.887862889E2,1.872134018E1,-7.428588867E-1,-8.209313965E1
4.887962439E2,1.876922989E1,-6.689224243E-1,-8.194946289E1
4.888061989E2,1.864060211E1,-6.324539185E-1,-8.138659668E1
4.888161539E2,1.853667450E1,-7.025756836E-1,-8.178710938E1
4.888261089E2,1.862925720E1,-5.971603394E-1,-8.120141602E1
4.888360639E2,1.855946732E1,-5.162658691E-1,-8.206280518E1
4.888460189E2,1.864754486E1,-5.499877930E-1,-8.174334717E1
4.888559749E2,1.873309708E1,-4.330749512E-1,-8.111425781E1
4.888659299E2,1.871784210E1,-4.117431641E-1,-8.166162109E1
4.888758849E2,1.864558029E1,-3.516540527E-1,-8.099023438E1
4.888858399E2,1.863466263E1,-3.995971680E-1,-8.174969482E1
4.888957949E2,1.862479019E1,-4.018783569E-1,-8.156481934E1
4.889057499E2,1.857092667E1,-3.235092163E-1,-8.089367676E1
4.889157049E2,1.858427048E1,-3.556747437E-1,-8.173059082E1
4.889256609E2,1.866925049E1,-2.563018799E-1,-8.121905518E1
4.889356159E2,1.872208023E1,-2.215805054E-1,-8.186425781E1
4.889455709E2,1.857271194E1,-8.843994141E-2,-8.164776611E1
4.889555259E2,1.860776901E1,2.838134766E-2,-8.107867432E1
4.889654809E2,1.854670334E1,-7.095336914E-4,-8.180169678E1
4.889754359E2,1.858528137E1,1.363906860E-1,-8.087976074E1
4.889853909E2,1.855177689E1,-1.300048828E-2,-8.176013184E1
4.889953459E2,1.868043900E1,3.613281250E-2,-8.179174805E1
4.890053019E2,1.859961319E1,1.858749390E-1,-8.079919434E1
4.890152569E2,1.859961319E1,1.858749390E-1,-8.079919434E1
4.890252119E2,1.853677750E1,1.839370728E-1,-8.107037354E1
4.890351669E2,1.857048035E1,1.393814087E-1,-8.102093506E1
4.890451219E2,1.858843231E1,1.499938965E-1,-8.167761230E1
4.890550769E2,1.863475037E1,2.975769043E-1,-8.158856201E1
4.890650319E2,1.865262604E1,3.257751465E-1,-8.108898926E1
4.890749869E2,1.861960602E1,4.663391113E-1,-8.186846924E1
4.890849429E2,1.856528854E1,7.009887695E-1,-8.086779785E1
4.890948979E2,1.843035507E1,6.464996338E-1,-8.177844238E1
4.891048529E2,1.844924927E1,7.053680420E-1,-8.174536133E1
4.891148079E2,1.864739227E1,7.782211304E-1,-8.105316162E1
4.891247629E2,1.850776672E1,8.054809570E-1,-8.168884277E1
4.891347179E2,1.870936966E1,8.654174805E-1,-8.084252930E1
4.891446729E2,1.867964935E1,9.203033447E-1,-8.154937744E1
4.891546279E2,1.870682907E1,9.615325928E-1,-8.177563477E1
4.891645839E2,1.880193710E1,1.057655334E0,-8.086499023E1
4.891745389E2,1.840377426E1,1.122436523E0,-8.162445068E1
4.891844939E2,1.858939743E1,1.146080017E0,-8.091998291E1
4.891944489E2,1.853215027E1,1.196136475E0,-8.161492920E1
4.892044039E2,1.861218262E1,1.262535095E0,-8.178863525E1
4.892143589E2,1.859197235E1,1.370880127E0,-8.056713867E1
4.892243139E2,1.868256378E1,1.297767639E0,-8.153417969E1
4.892342699E2,1.874542999E1,1.581306458E0,-8.057171631E1
4.892442249E2,1.848673248E1,1.459358215E0,-8.119689941E1
4.892541799E2,1.845584106E1,1.477874756E0,-8.157452393E1
4.892641349E2,1.850027466E1,1.687698364E0,-8.022869873E1
4.892740899E2,1.841209030E1,1.734230042E0,-8.069683838E1
4.892840449E2,1.841783905E1,1.868141174E0,-8.013525391E1
4.892939999E2,1.839122772E1,1.836738586E0,-8.090643311E1
4.893039549E2,1.837775803E1,1.903671265E0,-8.120288086E1
4.893139109E2,1.841754532E1,2.075332642E0,-8.009167480E1
4.893238659E2,1.832560349E1,2.117034912E0,-8.094049072E1
4.893338209E2,1.827222061E1,2.226730347E0,-8.037518311E1
4.893437764E2,1.839633942E1,2.087417603E0,-8.104431152E1
4.893537314E2,1.837470245E1,2.255645752E0,-8.100787354E1
4.893636864E2,1.839771271E1,2.403434753E0,-8.013214111E1
4.893736414E2,1.845634079E1,2.438537598E0,-8.073962402E1
4.893835964E2,1.840808868E1,2.675666809E0,-8.015686035E1
4.893935524E2,1.820190811E1,2.778373718E0,-8.056304932E1
4.894035074E2,1.823948288E1,2.895248413E0,-8.073071289E1
4.894134624E2,1.830462646E1,3.085601807E0,-7.950299072E1
4.894234174E2,1.831484985E1,3.022857666E0,-8.062200928E1
4.894333724E2,1.828300858E1,3.177581787E0,-8.037884521E1
4.894433274E2,1.822850418E1,3.203727722E0,-8.088305664E1
4.894532824E2,1.827785492E1,3.338287354E0,-8.072619629E1
4.894632384E2,1.831829453E1,3.578445435E0,-7.972015381E1
4.894731934E2,1.824150467E1,3.521972656E0,-8.053564453E1
4.894831484E2,1.813564301E1,3.605888367E0,-7.994378662E1
4.894931034E2,1.835235596E1,3.694625854E0,-8.047064209E1
4.895030584E2,1.827829361E1,3.735900879E0,-8.047259521E1
4.895130134E2,1.830524445E1,3.986167908E0,-7.975408936E1
4.895229684E2,1.830597305E1,4.124038696E0,-8.019970703E1
4.895329234E2,1.831717300E1,4.020561218E0,-7.993499756E1
4.895428794E2,1.828742599E1,4.120277405E0,-8.054327393E1
4.895528344E2,1.819401169E1,4.214469910E0,-8.055621338E1
4.895627894E2,1.821284866E1,4.544845581E0,-7.932043457E1
4.895727444E2,1.826175308E1,4.492057800E0,-8.022412109E1
4.895826994E2,1.825787735E1,4.445411682E0,-7.994317627E1
4.895926544E2,1.827157593E1,4.575607300E0,-8.028924561E1
4.896026094E2,1.816852188E1,4.788757324E0,-8.060870361E1
4.896125644E2,1.821265411E1,4.933082581E0,-7.933435059E1
4.896225204E2,1.805199051E1,5.016395569E0,-7.994506836E1
4.896324754E2,1.804557037E1,5.137702942E0,-7.944525146E1
4.896424304E2,1.812240601E1,5.195724487E0,-7.983563232E1
4.896523854E2,1.811886215E1,5.199516296E0,-8.020361328E1
4.896623404E2,1.813499069E1,5.338256836E0,-7.923059082E1
4.896722954E2,1.803797531E1,5.313636780E0,-8.003009033E1
4.896822504E2,1.809957886E1,5.365028381E0,-7.934899902E1
4.896922054E2,1.797786713E1,5.408363342E0,-7.985504150E1
4.897021614E2,1.803817368E1,5.542228699E0,-8.002447510E1
4.897121164E2,1.808189774E1,5.806327820E0,-7.895501709E1
4.897220714E2,1.795737839E1,5.803260803E0,-7.955218506E1
4.897320264E2,1.804865265E1,5.825561523E0,-7.916210938E1
4.897419814E2,1.800830460E1,5.970146179E0,-7.921813965E1
4.897519364E2,1.809279251E1,5.845901489E0,-7.981359863E1
4.897618914E2,1.800036621E1,6.020355225E0,-7.884570312E1
4.897718474E2,1.807447815E1,5.922576904E0,-7.954754639E1
4.897818024E2,1.796919632E1,6.088912964E0,-7.904364014E1
4.897917574E2,1.785384750E1,6.212150574E0,-7.883642578E1
4.898017124E2,1.787126541E1,6.239646912E0,-7.903356934E1
4.898116674E2,1.800580597E1,6.325294495E0,-7.846862793E1
4.898216224E2,1.792750168E1,6.372024536E0,-7.918988037E1
4.898315774E2,1.797621536E1,6.541084290E0,-7.827941895E1
4.898415324E2,1.833731842E1,7.056411743E0,-7.846606445E1
4.898514884E2,1.829899979E1,6.953018188E0,-7.942590332E1
4.898614434E2,1.821298218E1,7.037422180E0,-7.863854980E1
4.898713984E2,1.834192276E1,6.970230103E0,-7.927270508E1
4.898813534E2,1.849643707E1,7.013732910E0,-7.900292969E1
4.898913084E2,1.845753098E1,7.158119202E0,-7.834600830E1
4.899012634E2,1.824645233E1,7.201416016E0,-7.916491699E1
4.899112184E2,1.833934402E1,7.324386597E0,-7.846478271E1
4.899211744E2,1.842136765E1,7.202796936E0,-7.942346191E1
4.899311294E2,1.835725403E1,7.224975586E0,-7.902130127E1
4.899410844E2,1.827850723E1,7.467117310E0,-7.822729492E1
4.899510394E2,1.833010864E1,7.390922546E0,-7.928253174E1
4.899609944E2,1.828800964E1,7.572883606E0,-7.828894043E1
4.899709494E2,1.816389847E1,7.445533752E0,-7.875494385E1
4.899809044E2,1.805670166E1,7.401893616E0,-7.865130615E1
4.899908594E2,1.836284256E1,7.601310730E0,-7.805810547E1
4.900008154E2,1.812895584E1,7.603088379E0,-7.879364014E1
4.900107704E2,1.804458618E1,7.775039673E0,-7.833349609E1
4.900207254E2,1.812177658E1,7.720184326E0,-7.876788330E1
4.900306804E2,1.819093323E1,7.721244812E0,-7.851287842E1
4.900406354E2,1.805891800E1,7.843818665E0,-7.804803467E1
4.900505904E2,1.802189255E1,7.890357971E0,-7.884448242E1
4.900605454E2,1.807971954E1,7.963012695E0,-7.824194336E1
4.900705004E2,1.800272751E1,7.992660522E0,-7.855139160E1
4.900804564E2,1.815996552E1,7.887527466E0,-7.850085449E1
4.900904114E2,1.807325745E1,8.036445618E0,-7.764141846E1
4.901003664E2,1.811076736E1,7.927238464E0,-7.867572021E1
4.901103214E2,1.809486389E1,7.931381226E0,-7.816613770E1
4.901202764E2,1.796079636E1,7.942863464E0,-7.850946045E1
4.901302314E2,1.794200516E1,8.004837036E0,-7.842987061E1
4.901401864E2,1.811915970E1,8.065910339E0,-7.771533203E1
4.901501424E2,1.787601852E1,8.045829773E0,-7.848699951E1
4.901600974E2,1.787850189E1,8.156730652E0,-7.783752441E1
4.901700524E2,1.813956451E1,8.012664795E0,-7.844207764E1
4.901800074E2,1.800123596E1,8.032707214E0,-7.826550293E1
4.901899624E2,1.801496124E1,8.226676941E0,-7.748590088E1
4.901999174E2,1.790835190E1,8.068649292E0,-7.830102539E1
4.902098724E2,1.791162109E1,8.210723877E0,-7.757617188E1
4.902198274E2,1.795977402E1,8.198707581E0,-7.826611328E1
4.902297834E2,1.786947250E1,8.141510010E0,-7.797308350E1
4.902397384E2,1.800816345E1,8.419593811E0,-7.732519531E1
4.902496934E2,1.803255081E1,8.337661743E0,-7.816046143E1
4.902596484E2,1.802721405E1,8.517013550E0,-7.728729248E1
4.902696034E2,1.799116516E1,8.460205078E0,-7.820202637E1
4.902795584E2,1.805270004E1,8.393379211E0,-7.791217041E1
4.902895134E2,1.806043243E1,8.511344910E0,-7.690771484E1
4.902994684E2,1.796153259E1,8.447608948E0,-7.798114014E1
4.903094244E2,1.810632324E1,8.464782715E0,-7.722894287E1
4.903193794E2,1.796158981E1,8.622138977E0,-7.778533936E1
4.903293344E2,1.796986771E1,8.680900574E0,-7.763482666E1
4.903392894E2,1.814636993E1,8.774581909E0,-7.670495605E1
4.903492434E2,1.799623871E1,8.558952332E0,-7.786059570E1
4.903591984E2,1.792067719E1,8.769584656E0,-7.718438721E1
4.903691534E2,1.785217667E1,8.802169800E0,-7.778448486E1
4.903791094E2,1.809099579E1,8.626091003E0,-7.752789307E1
4.903890644E2,1.813153458E1,8.742401123E0,-7.700415039E1
4.903990194E2,1.802494049E1,8.700355530E0,-7.767449951E1
4.904089744E2,1.806943130E1,8.800498962E0,-7.692065430E1
4.904189294E2,1.815984726E1,8.646125793E0,-7.784863281E1
4.904288844E2,1.815984726E1,8.646125793E0,-7.784863281E1
4.904388394E2,1.825854492E1,8.739082336E0,-7.676354980E1
4.904487944E2,1.816632843E1,8.964179993E0,-7.751092529E1
4.904587504E2,1.810641861E1,8.981506348E0,-7.667742920E1
4.904687054E2,1.810641861E1,8.981506348E0,-7.667742920E1
4.904786604E2,1.814750671E1,8.926910400E0,-7.751269531E1
4.904886154E2,1.802625275E1,8.953735352E0,-7.750585938E1
4.904985704E2,1.795921326E1,9.136154175E0,-7.675762939E1
4.905085254E2,1.802819443E1,9.078422546E0,-7.751257324E1
4.905184804E2,1.817345810E1,9.087486267E0,-7.705395508E1
4.905284364E2,1.806724930E1,9.092636108E0,-7.757440186E1
4.905383914E2,1.821067429E1,9.167045593E0,-7.736309814E1
4.905483464E2,1.810231781E1,9.386436462E0,-7.671246338E1
4.905583014E2,1.816981888E1,9.279670715E0,-7.744219971E1
4.905682564E2,1.818792725E1,9.475242615E0,-7.664337158E1
4.905782114E2,1.805806351E1,9.423171997E0,-7.714727783E1
4.905881664E2,1.809469604E1,9.492942810E0,-7.702142334E1
4.905981214E2,1.805377579E1,9.609207153E0,-7.614392090E1
4.906080774E2,1.801958847E1,9.456214905E0,-7.693493652E1
4.906180324E2,1.804490662E1,9.529899597E0,-7.634008789E1
4.906279874E2,1.797016907E1,9.657463074E0,-7.683166504E1
4.906379424E2,1.806151581E1,9.556999207E0,-7.720489502E1
4.906478974E2,1.815896225E1,9.784004211E0,-7.601385498E1
4.906578524E2,1.798993683E1,9.801078796E0,-7.662622070E1
4.906678074E2,1.805152512E1,9.825317383E0,-7.590673828E1
4.906777634E2,1.791572571E1,9.831756592E0,-7.672930908E1
4.906877184E2,1.811680222E1,9.808692932E0,-7.674932861E1
4.906976734E2,1.806565857E1,1.004512024E1,-7.561846924E1
4.907076284E2,1.793028259E1,1.014526367E1,-7.667883301E1
4.907175834E2,1.792687225E1,1.012631226E1,-7.569195557E1
4.907275384E2,1.776198578E1,1.020233154E1,-7.663531494E1
4.907374934E2,1.772713089E1,1.019737244E1,-7.697918701E1
4.907474484E2,1.792988586E1,1.040351105E1,-7.553314209E1
4.907574044E2,1.769837570E1,1.037113190E1,-7.612976074E1
4.907673594E2,1.779347229E1,1.041116333E1,-7.579345703E1
4.907773144E2,1.777596664E1,1.047539520E1,-7.628503418E1
4.907872694E2,1.784072876E1,1.066445160E1,-7.646319580E1
4.907972244E2,1.767750549E1,1.080650330E1,-7.518029785E1
4.908071794E2,1.756214142E1,1.063561249E1,-7.616802979E1
4.908171344E2,1.779470825E1,1.077706909E1,-7.516186523E1
4.908270894E2,1.770629501E1,1.074703979E1,-7.583178711E1
4.908370454E2,1.783955383E1,1.075542450E1,-7.599267578E1
4.908470004E2,1.785353088E1,1.098992920E1,-7.491247559E1
4.908569554E2,1.778913116E1,1.099212646E1,-7.569146729E1
4.908669104E2,1.778733063E1,1.105441284E1,-7.507128906E1
4.908768654E2,1.780598450E1,1.103370667E1,-7.585894775E1
4.908868204E2,1.781220245E1,1.103216553E1,-7.582940674E1
4.908967754E2,1.784550858E1,1.130462646E1,-7.450689697E1
4.909067314E2,1.799639130E1,1.127395630E1,-7.525256348E1
4.909166864E2,1.794235611E1,1.119290161E1,-7.519018555E1
4.909266414E2,1.776390457E1,1.121611786E1,-7.530114746E1
4.909365964E2,1.768868637E1,1.134647369E1,-7.504693604E1
4.909465514E2,1.777302170E1,1.134346771E1,-7.440454102E1
4.909565064E2,1.789318085E1,1.124001312E1,-7.517590332E1
4.909664614E2,1.778454590E1,1.112392426E1,-7.517974854E1
4.909764164E2,1.766301346E1,1.115546417E1,-7.540924072E1
4.909863724E2,1.773384094E1,1.124324799E1,-7.556213379E1
4.909963274E2,1.779645920E1,1.131603241E1,-7.464086914E1
4.910062824E2,1.777106476E1,1.125150299E1,-7.543896484E1
4.910162374E2,1.784074020E1,1.118302155E1,-7.516107178E1
4.910261924E2,1.793424225E1,1.138301086E1,-7.510363770E1
4.910361474E2,1.778442764E1,1.117443085E1,-7.471899414E1
4.910461024E2,1.781772614E1,1.099760437E1,-7.476062012E1
4.910560584E2,1.789220810E1,1.103244781E1,-7.419067383E1
4.910660134E2,1.783814240E1,1.079654694E1,-7.476141357E1
4.910759684E2,1.787026978E1,1.089498138E1,-7.433996582E1
4.910859234E2,1.790445709E1,1.094789886E1,-7.497137451E1
4.910958784E2,1.785139847E1,1.080778503E1,-7.478088379E1
4.911058334E2,1.784209442E1,1.090988159E1,-7.435992432E1
4.911157884E2,1.781335449E1,1.089858246E1,-7.439215088E1
4.911257434E2,1.780139923E1,1.098053741E1,-7.430633545E1
4.911356994E2,1.769841003E1,1.100335693E1,-7.453540039E1
4.911456544E2,1.762974548E1,1.092687225E1,-7.457733154E1
4.911556094E2,1.781654739E1,1.094123077E1,-7.427770996E1
4.911655644E2,1.760352707E1,1.086959839E1,-7.456329346E1
4.911755194E2,1.768054962E1,1.095214844E1,-7.418420410E1
4.911854744E2,1.766072845E1,1.097067261E1,-7.423883057E1
4.911954294E2,1.777993393E1,1.087408447E1,-7.413854980E1
4.912053854E2,1.767324066E1,1.095828247E1,-7.384753418E1
4.912153404E2,1.764628220E1,1.093859863E1,-7.444073486E1
4.912252954E2,1.782798004E1,1.094585419E1,-7.424804688E1
4.912352504E2,1.772175980E1,1.087802887E1,-7.423785400E1
4.912452054E2,1.765089798E1,1.089004517E1,-7.432598877E1
4.912551604E2,1.765509415E1,1.087142181E1,-7.406695557E1
4.912651154E2,1.777956390E1,1.070008087E1,-7.428234863E1
4.912750704E2,1.775064850E1,1.081516266E1,-7.409814453E1
4.912850264E2,1.769202042E1,1.080754852E1,-7.418804932E1
4.912949814E2,1.768012619E1,1.078754425E1,-7.422235107E1
4.913049364E2,1.757983017E1,1.095498657E1,-7.393066406E1
4.913148914E2,1.763347244E1,1.071172333E1,-7.430108643E1
4.913248464E2,1.767765427E1,1.081822205E1,-7.408502197E1
4.913348014E2,1.778377914E1,1.089781189E1,-7.425671387E1
4.913447569E2,1.782588196E1,1.092601013E1,-7.431201172E1
4.913547129E2,1.772635651E1,1.090843201E1,-7.383239746E1
4.913646679E2,1.781510544E1,1.078994751E1,-7.432000732E1
4.913746229E2,1.768560791E1,1.086151123E1,-7.391705322E1
4.913845779E2,1.777973557E1,1.086242676E1,-7.408795166E1
4.913945329E2,1.768547440E1,1.082487488E1,-7.400512695E1
4.914044879E2,1.763645554E1,1.095558167E1,-7.334008789E1
4.914144429E2,1.759109879E1,1.088896942E1,-7.380847168E1
4.914243979E2,1.755667496E1,1.105493927E1,-7.365161133E1
4.914343539E2,1.779459381E1,1.087535858E1,-7.394244385E1
4.914443089E2,1.786468887E1,1.078722382E1,-7.388043213E1
4.914542639E2,1.766968918E1,1.097241211E1,-7.342480469E1
