"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.664748593E2,8.906478882E-2,5.243745575E0,7.967331848E0
5.664848153E2,2.656974792E-1,5.253026276E0,7.831115112E0
5.664947703E2,3.978726196E-1,5.258714447E0,7.824229431E0
5.665047263E2,4.155358887E-1,5.251230011E0,8.021070099E0
5.665146813E2,3.125500488E-1,5.235213318E0,8.288563843E0
5.665246373E2,1.604663086E-1,5.212909698E0,8.498427429E0
5.665345923E2,2.305206299E-2,5.208269348E0,8.587043152E0
5.665445483E2,-6.511459351E-2,5.218148804E0,8.618328094E0
5.665545033E2,-3.158432007E-2,5.270988922E0,8.510252838E0
5.665644593E2,9.744735718E-2,5.327122192E0,8.303233337E0
5.665744143E2,2.592608643E-1,5.327421570E0,8.095166016E0
5.665843693E2,3.240760803E-1,5.326673126E0,7.977660370E0
5.665943253E2,3.143463135E-1,5.353168030E0,8.064030762E0
5.666042803E2,2.451901245E-1,5.423222351E0,8.216563568E0
5.666142363E2,1.396595764E-1,5.462590485E0,8.430169373E0
5.666241913E2,9.116043091E-2,5.396877136E0,8.524473267E0
5.666341473E2,9.699829102E-2,5.295088806E0,8.482710114E0
5.666441023E2,1.990859985E-1,5.201383667E0,8.334218903E0
5.666540583E2,3.462300110E-1,5.161566467E0,8.126900024E0
5.666640133E2,4.345463562E-1,5.176086273E0,7.999814301E0
5.666739693E2,4.590953064E-1,5.238057404E0,8.059689789E0
5.666839243E2,3.330574036E-1,5.340145111E0,8.327931976E0
5.666938803E2,9.355545044E-2,5.385351105E0,8.606502686E0
5.667038353E2,-1.110690308E-1,5.321583710E0,8.813671875E0
5.667137913E2,-1.528321838E-1,5.275329895E0,8.886869659E0
5.667237463E2,-9.131011963E-3,5.280569000E0,8.863967285E0
5.667337023E2,2.460882568E-1,5.268593903E0,8.654253387E0
5.667436573E2,4.694238281E-1,5.258415070E0,8.358767853E0
5.667536133E2,5.691165161E-1,5.222190399E0,8.164621582E0
5.667635683E2,6.834786987E-1,5.213957520E0,8.025860138E0
5.667735243E2,6.176156616E-1,5.227279816E0,7.890092468E0
5.667834793E2,3.939807129E-1,5.215903473E0,7.867489471E0
5.667934353E2,8.277786255E-2,5.265300751E0,7.948620758E0
5.668033903E2,-1.630110168E-1,5.247936859E0,8.121511230E0
5.668133463E2,-2.659968567E-1,5.198539581E0,8.261919250E0
5.668233013E2,-1.511856079E-1,5.126988373E0,8.309969330E0
5.668332573E2,5.254074097E-2,5.080135803E0,8.374784546E0
5.668432123E2,2.625540161E-1,5.090015259E0,8.432265015E0
5.668531683E2,4.152365112E-1,5.137915649E0,8.419840851E0
5.668631233E2,4.953199768E-1,5.173242188E0,8.444988556E0
5.668730793E2,4.929249573E-1,5.216352539E0,8.508306885E0
5.668830343E2,4.031117249E-1,5.205574951E0,8.482410736E0
5.668929903E2,2.594105530E-1,5.140011292E0,8.308023376E0
5.669029453E2,1.061293030E-1,5.047353973E0,7.958500214E0
5.669129013E2,1.736389160E-1,5.009782104E0,7.740852814E0
5.669228563E2,2.887495422E-1,5.071603546E0,7.538323975E0
5.669328123E2,3.585044861E-1,5.202132111E0,7.462880859E0
5.669427673E2,3.113525391E-1,5.314248962E0,7.518265686E0
5.669527233E2,1.898052979E-1,5.395829315E0,7.908803558E0
5.669626783E2,3.876937866E-2,5.414540405E0,8.327632599E0
5.669726343E2,-8.038284302E-2,5.350323944E0,8.732989655E0
5.669825893E2,-7.259902954E-2,5.255570984E0,8.949888611E0
5.669925443E2,6.795867920E-2,5.187312927E0,8.989107056E0
5.670025003E2,2.833607483E-1,5.133275299E0,8.831484833E0
5.670124553E2,4.739144897E-1,5.111869812E0,8.466394043E0
5.670224113E2,6.117778015E-1,5.156926117E0,8.059091034E0
5.670323663E2,6.177653503E-1,5.274880829E0,7.782017212E0
5.670423223E2,5.225633240E-1,5.417384491E0,7.692503357E0
5.670522773E2,3.165916443E-1,5.606141968E0,7.880662079E0
5.670622333E2,2.424957275E-2,5.697302399E0,8.243956604E0
5.670721883E2,-1.387614441E-1,5.670657806E0,8.738677826E0
5.670821443E2,-2.191442871E-1,5.580694885E0,8.995244293E0
5.670920993E2,-1.754351807E-1,5.409151611E0,9.111253052E0
5.671020553E2,-1.122665405E-2,5.267845459E0,9.029672699E0
5.671120103E2,2.380050659E-1,5.226830750E0,8.837921448E0
5.671219663E2,4.737648010E-1,5.186714172E0,8.500822449E0
5.671319213E2,6.180647278E-1,5.221591644E0,8.197403412E0
5.671418773E2,6.015989685E-1,5.317991180E0,7.987839203E0
5.671518323E2,4.031117249E-1,5.403912506E0,7.890840912E0
5.671617883E2,1.609153748E-1,5.449567566E0,7.903564453E0
5.671717433E2,-4.490661621E-3,5.465434570E0,8.022267609E0
5.671816993E2,-5.658233643E-2,5.454207916E0,8.188571777E0
5.671916543E2,-4.251159668E-2,5.428162079E0,8.315208435E0
5.672016103E2,5.313949585E-2,5.372028809E0,8.548573151E0
5.672115653E2,1.496887207E-1,5.267695770E0,8.734037476E0
5.672215213E2,2.646496582E-1,5.152136078E0,8.801547089E0
5.672314763E2,3.676354980E-1,5.103936310E0,8.824299774E0
5.672414323E2,4.293072510E-1,5.081333313E0,8.644523621E0
5.672513873E2,4.430786133E-1,5.051994324E0,8.288414154E0
5.672613433E2,3.987707520E-1,5.022805023E0,7.916587372E0
5.672712983E2,3.945794678E-1,5.069058838E0,7.505841522E0
5.672812543E2,3.930825806E-1,5.157973938E0,7.267986145E0
5.672912093E2,3.694317627E-1,5.285359039E0,7.166197815E0
5.673011653E2,1.832189941E-1,5.323529663E0,7.166646881E0
5.673111203E2,-9.086105347E-2,5.296735382E0,7.492968292E0
5.673210763E2,-2.752775574E-1,5.377118225E0,7.910450134E0
5.673310313E2,-3.820056152E-1,5.389991455E0,8.352031860E0
5.673409873E2,-3.667373657E-1,5.348377991E0,8.712332611E0
5.673509423E2,-2.350112915E-1,5.311105499E0,8.946146393E0
5.673608983E2,-3.832031250E-2,5.225034485E0,8.954828339E0
5.673708533E2,2.344125366E-1,5.121898956E0,8.662486267E0
5.673808093E2,4.760101318E-1,5.038222961E0,8.169261932E0
5.673907643E2,6.195616150E-1,5.102738800E0,7.736661530E0
5.674007193E2,6.780899048E-1,5.210664368E0,7.396119690E0
5.674106750E2,5.587879944E-1,5.414241028E0,7.343279572E0
5.674206310E2,1.808239746E-1,5.572012939E0,7.515421600E0
5.674305860E2,-2.733316040E-1,5.634283447E0,7.781568146E0
5.674405410E2,-6.306385803E-1,5.601501617E0,8.097561035E0
5.674504970E2,-7.331753540E-1,5.487139435E0,8.328530731E0
5.674604520E2,-5.396278381E-1,5.353766785E0,8.435558167E0
5.674704080E2,-1.645079041E-1,5.195845184E0,8.410410461E0
5.674803630E2,2.685415649E-1,5.138364716E0,8.291856995E0
5.674903190E2,5.815406799E-1,5.143903198E0,8.160729675E0
5.675002740E2,7.321275330E-1,5.238656158E0,8.099207611E0
5.675102300E2,6.878196716E-1,5.355862427E0,8.137527924E0
5.675201850E2,4.315525818E-1,5.476810913E0,8.290509796E0
5.675301410E2,1.130149841E-1,5.565726013E0,8.525820465E0
5.675400960E2,-1.062789917E-1,5.609435120E0,8.691525879E0
5.675500520E2,-1.899549866E-1,5.521567841E0,8.690777435E0
5.675600070E2,-1.511856079E-1,5.327870636E0,8.482261047E0
5.675699630E2,3.891906738E-2,5.152285767E0,8.154293060E0
5.675799180E2,2.936892700E-1,5.017715607E0,7.776478729E0
5.675898740E2,5.068460083E-1,4.965474243E0,7.506140900E0
5.675998290E2,6.243516541E-1,5.090015259E0,7.495363312E0
5.676097850E2,5.577401733E-1,5.365442505E0,7.738308105E0
5.676197400E2,3.174897766E-1,5.625751190E0,8.217611389E0
5.676296960E2,-2.439926147E-2,5.715863800E0,8.754844208E0
5.676396510E2,-2.785707092E-1,5.645809479E0,9.117539978E0
5.676496070E2,-3.632945251E-1,5.486390991E0,9.251062317E0
5.676595620E2,-1.984872437E-1,5.267995148E0,9.081614685E0
5.676695180E2,1.523831177E-1,5.103786621E0,8.629105682E0
5.676794730E2,5.192701721E-1,5.123096466E0,8.124205627E0
5.676894290E2,7.529342651E-1,5.257966003E0,7.777975616E0
5.676993840E2,6.981481934E-1,5.390739899E0,7.681725769E0
5.677093400E2,4.444258118E-1,5.585484924E0,7.888146515E0
5.677192950E2,9.654922485E-2,5.732628937E0,8.321794739E0
5.677292510E2,-2.258802795E-1,5.777834930E0,8.782835999E0
5.677392060E2,-3.384461975E-1,5.749094696E0,9.135652313E0
5.677491620E2,-3.686833191E-1,5.636828156E0,9.304052124E0
5.677591170E2,-2.342628479E-1,5.402714996E0,9.126521301E0
5.677690730E2,9.175918579E-2,5.229225769E0,8.743617554E0
5.677790280E2,4.788542175E-1,5.177583160E0,8.371940460E0
5.677889840E2,6.735992432E-1,5.162464600E0,8.054600372E0
5.677989390E2,6.801855469E-1,5.232369232E0,7.989186401E0
5.678088950E2,4.647834778E-1,5.313051453E0,8.033344574E0
5.678188500E2,1.637594604E-1,5.302273865E0,8.106841736E0
5.678288060E2,-1.007405090E-1,5.263205109E0,8.177943878E0
5.678387610E2,-2.195933533E-1,5.197042694E0,8.230185242E0
5.678487170E2,-1.675016785E-1,5.096302185E0,8.191565552E0
5.678586720E2,3.667373657E-2,5.019811249E0,8.143814850E0
5.678686280E2,2.174977112E-1,4.972659302E0,8.142168274E0
5.678785830E2,3.194357300E-1,4.936434631E0,8.213420105E0
5.678885390E2,3.158432007E-1,4.965923309E0,8.291108551E0
5.678984940E2,2.624043274E-1,5.000651093E0,8.357720032E0
5.679084490E2,1.898052979E-1,5.026247864E0,8.288563843E0
5.679184050E2,1.242416382E-1,4.996759186E0,8.003855896E0
5.679283600E2,1.341210938E-1,4.745132446E0,7.738906860E0
5.679383160E2,2.031275940E-1,4.662354584E0,7.446864166E0
5.679482710E2,2.766247559E-1,4.634063416E0,7.225175171E0
5.679582270E2,3.285667419E-1,4.581672363E0,7.060667267E0
5.679681820E2,3.905378723E-1,4.723876648E0,7.093598785E0
5.679781380E2,3.207829285E-1,4.933740234E0,7.417525177E0
5.679880930E2,7.783813477E-2,5.053491211E0,7.918084259E0
5.679980490E2,-5.403762817E-2,5.181624756E0,8.376431122E0
5.680080040E2,-5.284011841E-2,5.249583435E0,8.654403076E0
5.680179600E2,-7.589218140E-2,5.168152771E0,8.696914673E0
5.680279150E2,1.438508606E-1,5.109025726E0,8.779692535E0
5.680378710E2,4.575984192E-1,5.129982147E0,8.601413269E0
5.680478260E2,6.941065979E-1,5.128934326E0,8.175698547E0
5.680577820E2,8.132588196E-1,5.131179657E0,7.827971649E0
5.680677370E2,8.960366821E-1,5.308261414E0,7.646548920E0
5.680776930E2,7.524851990E-1,5.511838074E0,7.549400940E0
5.680876480E2,3.999682617E-1,5.552403717E0,7.661667480E0
5.680976040E2,1.266366577E-1,5.620811462E0,7.889493713E0
5.681075590E2,-3.338058472E-2,5.620661774E0,8.066874847E0
5.681175150E2,-1.157093811E-1,5.565576324E0,8.283175049E0
5.681274700E2,-6.197113037E-2,5.559439087E0,8.533604279E0
5.681374260E2,1.308279419E-1,5.575006714E0,8.660540314E0
5.681473810E2,3.905378723E-1,5.562732239E0,8.680748291E0
5.681573370E2,6.093827820E-1,5.556744690E0,8.666527863E0
5.681672920E2,6.450086975E-1,5.561235352E0,8.675509186E0
5.681772480E2,5.674699402E-1,5.508993988E0,8.615484009E0
5.681872030E2,4.200265503E-1,5.450765076E0,8.477021942E0
5.681971590E2,2.921923828E-1,5.404810638E0,8.271798706E0
5.682071140E2,2.483335876E-1,5.394332428E0,8.153694305E0
5.682170700E2,1.966909790E-1,5.400769043E0,8.141569519E0
5.682270250E2,1.556762695E-1,5.461243286E0,8.243058472E0
5.682369810E2,1.360670471E-1,5.517975311E0,8.374036102E0
5.682469360E2,1.170565796E-1,5.565426636E0,8.519683228E0
5.682568920E2,4.445755005E-2,5.561684418E0,8.683592377E0
5.682668470E2,4.864883423E-2,5.507796478E0,8.784482574E0
5.682768030E2,1.178050232E-1,5.429209900E0,8.718769226E0
5.682867580E2,2.652484131E-1,5.368585968E0,8.509205017E0
5.682967140E2,4.575984192E-1,5.358107758E0,8.239615631E0
5.683066690E2,5.824388123E-1,5.360053711E0,8.037685547E0
5.683166250E2,5.905220032E-1,5.365741882E0,7.960146790E0
5.683265800E2,4.912783813E-1,5.403014374E0,7.994874573E0
5.683365360E2,3.073109436E-1,5.424120483E0,8.173153839E0
5.683464910E2,7.619155884E-2,5.432353363E0,8.419840851E0
5.683564470E2,-1.044827271E-1,5.336702271E0,8.572373657E0
5.683664020E2,-1.871109009E-1,5.248086548E0,8.649463348E0
5.683763580E2,-1.493893433E-1,5.135820007E0,8.551866302E0
5.683863130E2,3.248245239E-2,5.075196075E0,8.284671936E0
5.683962690E2,3.326083374E-1,5.107977905E0,8.025111694E0
5.684062240E2,5.622308350E-1,5.184319153E0,7.894882507E0
5.684161798E2,6.306385803E-1,5.210364990E0,7.900420990E0
5.684261348E2,5.905220032E-1,5.213658142E0,7.971822510E0
5.684360908E2,4.333488464E-1,5.197791138E0,8.011040955E0
5.684460457E2,2.291734314E-1,5.143304443E0,8.030201111E0
5.684560017E2,8.547225952E-2,5.065915375E0,7.980504456E0
5.684659567E2,4.565505981E-2,5.020559692E0,7.898624725E0
5.684759128E2,1.199006653E-1,4.980293427E0,7.840395813E0
5.684858678E2,1.817221069E-1,4.932393036E0,7.807613983E0
5.684958238E2,2.374063110E-1,4.902754669E0,7.855065308E0
5.685057788E2,2.689906311E-1,4.944218445E0,7.965385895E0
5.685157338E2,2.415975952E-1,4.979245605E0,8.079598389E0
5.685256897E2,2.186952209E-1,4.999154205E0,8.137976990E0
5.685356447E2,2.055226135E-1,4.967420197E0,8.146209869E0
5.685456007E2,2.167492676E-1,4.946463776E0,8.068671112E0
5.685555557E2,2.829116821E-1,4.939129028E0,7.944728851E0
5.685655118E2,3.588038635E-1,4.975952454E0,7.829917603E0
5.685754668E2,3.914360046E-1,5.030289459E0,7.833959198E0
5.685854227E2,3.463796997E-1,5.073250122E0,7.947273560E0
5.685953777E2,2.384541321E-1,5.088967438E0,8.138875122E0
5.686053337E2,1.378633118E-1,5.049449615E0,8.280181274E0
5.686152887E2,1.465452576E-1,5.036726074E0,8.389304352E0
5.686252448E2,7.394622803E-2,5.064418488E0,8.348738708E0
5.686351998E2,7.469467163E-2,5.069058838E0,8.374934235E0
5.686451558E2,1.731898499E-1,5.133125610E0,8.321645050E0
5.686551108E2,3.137475586E-1,5.176834717E0,8.220006409E0
5.686650667E2,4.162843323E-1,5.224884796E0,8.147557068E0
5.686750217E2,4.375401306E-1,5.319039001E0,8.165968781E0
5.686849778E2,3.749702454E-1,5.443430328E0,8.300389252E0
5.686949328E2,2.859054565E-1,5.541775818E0,8.506959686E0
5.687048888E2,2.583627319E-1,5.619763641E0,8.711733856E0
5.687148438E2,1.326242065E-1,5.656138000E0,8.928632812E0
5.687247997E2,1.437011719E-2,5.564977570E0,8.922345886E0
5.687347547E2,-1.930984497E-2,5.471721497E0,8.726253662E0
5.687447107E2,1.240919495E-1,5.405708771E0,8.406817932E0
5.687546657E2,2.971321106E-1,5.437891846E0,8.227191467E0
5.687646218E2,3.743714905E-1,5.537135468E0,8.237070923E0
5.687745768E2,2.797682190E-1,5.605393524E0,8.323141937E0
5.687845327E2,1.230441284E-1,5.631738739E0,8.480464783E0
5.687944877E2,-1.541793823E-2,5.663173370E0,8.693172455E0
5.688044437E2,-1.091230774E-1,5.649701385E0,8.808732147E0
5.688143987E2,-1.050814819E-1,5.589077454E0,8.813522186E0
5.688243548E2,-7.035369873E-3,5.475763092E0,8.658594360E0
5.688343098E2,1.228944397E-1,5.369184723E0,8.449778595E0
5.688442658E2,2.338137817E-1,5.328020325E0,8.255332947E0
5.688542208E2,2.896476746E-1,5.348677368E0,8.102051697E0
5.688641767E2,2.583627319E-1,5.380112000E0,8.065377960E0
5.688741317E2,1.342707825E-1,5.435197449E0,8.184829559E0
5.688840877E2,-2.320175171E-2,5.457800446E0,8.389154663E0
5.688940428E2,-1.619631958E-1,5.406906281E0,8.571475525E0
5.689039988E2,-1.556762695E-1,5.340594177E0,8.678802338E0
5.689139538E2,-9.175918579E-2,5.271437988E0,8.663384399E0
5.689239097E2,5.284011841E-2,5.220094757E0,8.565487976E0
5.689338647E2,2.113604736E-1,5.151387634E0,8.373587036E0
5.689438207E2,3.152444458E-1,5.130131836E0,8.146808624E0
5.689537757E2,3.640429688E-1,5.127287750E0,7.983348541E0
5.689637318E2,3.152444458E-1,5.156027985E0,7.895481262E0
5.689736868E2,2.219883728E-1,5.147944794E0,7.890092468E0
5.689836428E2,1.463955688E-1,5.175188141E0,7.927364960E0
5.689935977E2,6.346801758E-2,5.148094482E0,7.972720642E0
5.690035537E2,7.185058594E-3,5.075046387E0,8.074658661E0
5.690135087E2,3.457809448E-2,5.022655334E0,8.225544891E0
5.690234648E2,1.216969299E-1,5.025948486E0,8.335566101E0
5.690334198E2,2.082170105E-1,5.037025452E0,8.358767853E0
5.690433758E2,2.453398132E-1,4.996160431E0,8.318501587E0
5.690533308E2,2.893482971E-1,4.981041870E0,8.248896332E0
5.690632867E2,2.923420715E-1,4.968168640E0,8.129744110E0
5.690732417E2,2.914439392E-1,4.958588562E0,7.927814026E0
5.690831977E2,3.367996216E-1,4.951553192E0,7.767647095E0
5.690931527E2,3.737727356E-1,4.994513855E0,7.658374329E0
5.691031088E2,3.450325012E-1,4.984634399E0,7.644602966E0
5.691130638E2,3.019221497E-1,4.961133270E0,7.687563629E0
5.691230197E2,1.859133911E-1,4.977000275E0,7.826923828E0
5.691329747E2,5.882766724E-2,5.004692688E0,8.051756287E0
5.691429307E2,-4.670288086E-2,5.033881989E0,8.304730225E0
5.691528857E2,-9.415420532E-2,5.092410278E0,8.543483734E0
5.691628418E2,-8.517288208E-2,5.099146271E0,8.647517395E0
5.691727968E2,1.092727661E-2,5.077740784E0,8.668922882E0
5.691827528E2,1.085243225E-1,5.056784363E0,8.566236420E0
5.691927078E2,2.188449097E-1,5.020410004E0,8.373587036E0
5.692026637E2,3.315605164E-1,5.081632690E0,8.224497070E0
5.692126187E2,4.327500916E-1,5.162614288E0,8.132887573E0
5.692225748E2,4.221221924E-1,5.267845459E0,8.125702515E0
5.692325298E2,2.993774414E-1,5.362748108E0,8.270301819E0
5.692424858E2,9.565109253E-2,5.435496826E0,8.473279724E0
5.692524408E2,-7.170089722E-2,5.451214142E0,8.692723389E0
5.692623967E2,-1.538800049E-1,5.429060211E0,8.820258179E0
5.692723517E2,-1.016386414E-1,5.393134918E0,8.826994171E0
5.692823077E2,-4.790039062E-3,5.318589935E0,8.804091797E0
5.692922627E2,1.252894592E-1,5.298232269E0,8.705147552E0
5.693022188E2,2.469863892E-1,5.310656433E0,8.593030701E0
5.693121738E2,3.520678711E-1,5.342240753E0,8.462801514E0
5.693221297E2,3.588038635E-1,5.397924957E0,8.371790771E0
5.693320847E2,3.285667419E-1,5.439688110E0,8.318651276E0
5.693420407E2,2.737806702E-1,5.464386749E0,8.305628357E0
5.693519957E2,2.139051819E-1,5.501060486E0,8.379873962E0
5.693619518E2,1.339714050E-1,5.529351654E0,8.490643616E0
5.693719068E2,9.385482788E-2,5.508694611E0,8.616681519E0
5.693818628E2,4.430786133E-2,5.438640289E0,8.697663116E0
5.693918178E2,5.194198608E-2,5.365891571E0,8.663234711E0
5.694017737E2,1.501377869E-1,5.301824799E0,8.523724823E0
5.694117291E2,2.884501648E-1,5.319488068E0,8.320597229E0
5.694216851E2,3.860472107E-1,5.340743866E0,8.138126678E0
5.694316401E2,4.047583008E-1,5.348677368E0,7.983947296E0
5.694415961E2,3.382965088E-1,5.312752075E0,7.894134064E0
5.694515511E2,2.353106689E-1,5.257217560E0,7.894882507E0
5.694615071E2,1.210981750E-1,5.184319153E0,7.986641693E0
5.694714621E2,6.032455444E-2,5.193899231E0,8.117469635E0
5.694814181E2,2.335144043E-2,5.254672852E0,8.263715515E0
5.694913731E2,6.271957397E-2,5.310207367E0,8.337362366E0
5.695013291E2,1.257385254E-1,5.331313477E0,8.344996490E0
5.695112841E2,1.633103943E-1,5.352269897E0,8.268804932E0
5.695212401E2,2.041754150E-1,5.317242737E0,8.147257690E0
5.695311951E2,2.523751831E-1,5.297932892E0,8.011190643E0
5.695411511E2,2.859054565E-1,5.284161530E0,7.840395813E0
5.695511061E2,2.588117981E-1,5.258864136E0,7.760611725E0
5.695610621E2,2.216889954E-1,5.295388184E0,7.730524292E0
5.695710171E2,1.529818726E-1,5.318889313E0,7.777526550E0
5.695809731E2,4.954696655E-2,5.329666901E0,7.881111145E0
5.695909281E2,3.847000122E-2,5.331463165E0,8.038733368E0
5.696008841E2,5.463638306E-2,5.374274139E0,8.222401428E0
5.696108391E2,8.113128662E-2,5.348377991E0,8.331524506E0
5.696207951E2,1.344204712E-1,5.297184448E0,8.355175323E0
5.696307501E2,2.011816406E-1,5.240751801E0,8.283923492E0
5.696407061E2,2.610571289E-1,5.178481293E0,8.209079132E0
5.696506611E2,3.089575195E-1,5.161117401E0,8.138276367E0
5.696606171E2,3.321592712E-1,5.171296234E0,8.038883057E0
5.696705721E2,3.258723450E-1,5.215604095E0,7.949369202E0
5.696805281E2,2.276765442E-1,5.289700012E0,7.997568970E0
5.696904831E2,9.220825195E-2,5.317242737E0,8.142916718E0
5.697004391E2,-2.604583740E-2,5.319188690E0,8.295599213E0
5.697103941E2,-6.900650024E-2,5.315895538E0,8.419242096E0
5.697203501E2,-3.263214111E-2,5.304668884E0,8.498577118E0
5.697303051E2,4.251159668E-2,5.287754059E0,8.538544006E0
5.697402611E2,1.682501221E-1,5.270390167E0,8.514893188E0
5.697502161E2,3.058140564E-1,5.242997131E0,8.398435364E0
5.697601721E2,4.117936707E-1,5.204676819E0,8.249495087E0
5.697701271E2,4.466711426E-1,5.156477051E0,8.137228546E0
5.697800831E2,4.001179504E-1,5.143304443E0,8.085436249E0
5.697900381E2,2.902464294E-1,5.123246155E0,8.096662903E0
5.697999941E2,1.291813660E-1,5.103187866E0,8.145910492E0
5.698099491E2,-1.945953369E-3,5.087470551E0,8.233029327E0
5.698199051E2,-8.128097534E-2,5.135221252E0,8.417894897E0
5.698298601E2,-9.924362183E-2,5.200784912E0,8.533753967E0
5.698398161E2,-5.927673340E-2,5.212909698E0,8.635242920E0
5.698497711E2,5.313949585E-2,5.250631256E0,8.732989655E0
5.698597271E2,1.947450256E-1,5.251978455E0,8.809330902E0
5.698696821E2,2.947370911E-1,5.245990906E0,8.770860901E0
5.698796381E2,4.129911804E-1,5.250631256E0,8.669970703E0
5.698895931E2,4.911286926E-1,5.247936859E0,8.498427429E0
5.698995491E2,5.204676819E-1,5.201233978E0,8.306825867E0
5.699095041E2,4.932243347E-1,5.169200592E0,8.103847961E0
5.699194601E2,4.424798584E-1,5.175487518E0,7.935148773E0
5.699294151E2,3.385958862E-1,5.240302734E0,7.891739044E0
5.699393711E2,1.960922241E-1,5.361849976E0,8.047265625E0
5.699493261E2,3.158432007E-2,5.464835815E0,8.336464233E0
5.699592821E2,-1.166075134E-1,5.511987762E0,8.709189148E0
5.699692371E2,-1.886077881E-1,5.461392975E0,9.055568848E0
5.699791931E2,-1.428030396E-1,5.358407135E0,9.222621460E0
5.699891481E2,1.661544800E-2,5.262007599E0,9.136849823E0
5.699991041E2,2.368075562E-1,5.150639191E0,8.810678101E0
5.700090591E2,4.254153442E-1,5.095703430E0,8.313861237E0
5.700190151E2,5.614823914E-1,5.114264832E0,7.854167175E0
5.700289701E2,6.092330933E-1,5.204078064E0,7.566615143E0
5.700389261E2,4.647834778E-1,5.280718689E0,7.450606384E0
5.700488811E2,2.266287231E-1,5.390440521E0,7.575446777E0
5.700588371E2,-7.978408813E-2,5.523214417E0,7.966583405E0
5.700687921E2,-3.894900513E-1,5.531297607E0,8.425529022E0
5.700787481E2,-5.315446472E-1,5.440286865E0,8.752598877E0
5.700887031E2,-4.510121155E-1,5.302273865E0,8.869505768E0
5.700986591E2,-1.924996948E-1,5.116959229E0,8.720415802E0
5.701086141E2,1.282832336E-1,4.988077240E0,8.356971588E0
5.701185701E2,4.177812195E-1,5.022505646E0,7.977211304E0
5.701285251E2,6.008505249E-1,5.092110901E0,7.750432892E0
5.701384811E2,6.400689697E-1,5.162614288E0,7.611521759E0
5.701484361E2,4.818479919E-1,5.322032776E0,7.762557678E0
5.701583921E2,1.866618347E-1,5.428760834E0,8.071365509E0
5.701683471E2,-1.082249451E-1,5.379064178E0,8.276139679E0
5.701783031E2,-2.535726929E-1,5.289999390E0,8.383915558E0
5.701882581E2,-1.642085266E-1,5.227728882E0,8.383765869E0
5.701982141E2,3.921844482E-2,5.164260864E0,8.253836060E0
5.702081691E2,2.877017212E-1,5.137167206E0,8.081394653E0
5.702181251E2,4.664300537E-1,5.145100708E0,7.901768188E0
5.702280801E2,4.947212219E-1,5.189857635E0,7.844287720E0
5.702380361E2,4.352947998E-1,5.255870361E0,7.899822235E0
5.702479911E2,2.863545227E-1,5.307662659E0,8.062384186E0
5.702579471E2,1.260379028E-1,5.364843750E0,8.255183258E0
5.702679021E2,1.975891113E-2,5.390141144E0,8.397836609E0
5.702778581E2,1.631607056E-2,5.367089081E0,8.474028168E0
5.702878131E2,1.264869690E-1,5.355113983E0,8.442144470E0
5.702977691E2,2.739303589E-1,5.329517212E0,8.342900848E0
5.703077241E2,3.921844482E-1,5.286556549E0,8.208031311E0
5.703176801E2,4.423301697E-1,5.297184448E0,8.125852203E0
5.703276351E2,4.320016479E-1,5.359904022E0,8.137976990E0
5.703375911E2,3.426374817E-1,5.394631805E0,8.213420105E0
5.703475461E2,2.255809021E-1,5.381908264E0,8.283923492E0
5.703575021E2,9.370513916E-2,5.362448730E0,8.316106567E0
5.703674571E2,1.362167358E-2,5.290897522E0,8.320297852E0
5.703774131E2,5.538482666E-3,5.261558533E0,8.323291626E0
5.703873681E2,8.382568359E-2,5.303022308E0,8.318800964E0
5.703973241E2,1.348695374E-1,5.367687836E0,8.376131744E0
5.704072791E2,1.255888367E-1,5.403014374E0,8.502768402E0
5.704172350E2,9.924362183E-2,5.403762817E0,8.603508911E0
5.704271900E2,7.185058594E-2,5.360802155E0,8.612340546E0
5.704371460E2,1.037342834E-1,5.278772736E0,8.546028442E0
5.704471010E2,1.899549866E-1,5.214256897E0,8.412206726E0
5.704570570E2,2.694396973E-1,5.182223511E0,8.262068939E0
5.704670120E2,3.342549133E-1,5.186863861E0,8.128396912E0
5.704769680E2,3.580554199E-1,5.230423279E0,8.047115936E0
5.704869230E2,2.881507874E-1,5.260061646E0,8.039182434E0
5.704968790E2,1.487905884E-1,5.328170013E0,8.128696289E0
5.705068340E2,-2.409988403E-2,5.398523712E0,8.328530731E0
5.705167900E2,-1.440005493E-1,5.443280640E0,8.526568909E0
5.705267450E2,-1.622625732E-1,5.430706787E0,8.675658875E0
5.705367010E2,-6.227050781E-2,5.333109741E0,8.692274323E0
5.705466560E2,1.332229614E-1,5.228627014E0,8.560548248E0
5.705566120E2,3.493734741E-1,5.153632965E0,8.367749176E0
5.705665670E2,5.234614563E-1,5.133275299E0,8.128696289E0
5.705765230E2,6.144721985E-1,5.201533356E0,8.017327881E0
5.705864780E2,5.459147644E-1,5.286855927E0,7.970026245E0
5.705964340E2,3.746708679E-1,5.314997406E0,7.997868347E0
5.706063900E2,1.327738953E-1,5.317093048E0,8.102051697E0
5.706163450E2,-4.924758911E-2,5.286257172E0,8.203540649E0
5.706263010E2,-1.148112488E-1,5.227878571E0,8.282276917E0
5.706362560E2,-7.274871826E-2,5.209167480E0,8.364456024E0
5.706462120E2,9.190887451E-2,5.231022034E0,8.400980072E0
