"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.147792630E2,3.814506577E-3,6.325874478E-3,-4.693192896E-4
5.147892180E2,2.456044313E-4,1.020743139E-2,-8.336398751E-4
5.147991730E2,-4.244999029E-3,9.105406702E-3,-5.507335067E-3
5.148091290E2,-6.799236871E-3,6.943186745E-3,-3.387991572E-3
5.148190840E2,-5.405605305E-3,1.508403802E-3,-1.210193848E-3
5.148290390E2,-2.996776253E-3,-3.158519510E-3,1.779204467E-3
5.148389940E2,5.041917320E-4,-2.919062041E-3,4.179968964E-4
5.148489500E2,3.186261281E-3,2.644281602E-3,-3.468629438E-4
5.148589050E2,4.139015451E-3,8.540179580E-3,-1.133885235E-3
5.148688600E2,8.673218545E-4,7.399548311E-3,9.276671335E-5
5.148788150E2,-3.261666745E-3,4.226697609E-3,9.044327307E-4
5.148887700E2,-4.747977015E-3,1.882803626E-4,5.000640638E-3
5.148987260E2,-4.330777563E-3,-5.154252518E-3,9.099901654E-3
5.149086810E2,-1.331791515E-3,-9.916784242E-3,1.317640208E-2
5.149186360E2,-1.399727305E-3,-1.293310896E-2,1.554348692E-2
5.149285910E2,-4.118015990E-3,-1.633849367E-2,1.347953640E-2
5.149385470E2,-7.506962866E-3,-1.081937551E-2,8.037705906E-3
5.149485020E2,-9.644947946E-3,-2.721767407E-3,1.624014694E-3
5.149584570E2,-1.055617724E-2,4.526908975E-3,-2.945260145E-3
5.149684120E2,-8.811539970E-3,1.328391582E-2,-1.166391652E-2
5.149783680E2,-2.419884782E-3,2.011410147E-2,-1.511096675E-2
5.149883230E2,5.459343083E-3,2.022941597E-2,-1.454291493E-2
5.149982780E2,1.234489027E-2,1.159135811E-2,-1.119869668E-2
5.150082330E2,1.682006568E-2,1.048776321E-4,-2.290956210E-3
5.150181890E2,1.700614765E-2,-8.562929928E-3,7.541771978E-3
5.150281440E2,1.087847911E-2,-1.381281950E-2,1.473337226E-2
5.150380990E2,3.523305291E-3,-1.718261279E-2,1.623415016E-2
5.150480540E2,-5.204384215E-4,-1.751417667E-2,1.243808120E-2
5.150580090E2,-5.015266128E-3,-1.298430935E-2,8.188121021E-3
5.150679650E2,-6.564693525E-3,-3.170028329E-3,-5.569378845E-5
5.150779200E2,-5.968708545E-3,8.717188612E-3,-6.895737723E-3
5.150878750E2,-8.014282212E-3,1.475697197E-2,-1.193816774E-2
5.150978300E2,-4.837973975E-3,1.816933230E-2,-1.333627384E-2
5.151077860E2,-1.124461880E-3,2.117390931E-2,-1.096046809E-2
5.151177410E2,3.044246230E-3,1.522427797E-2,-7.289870176E-3
5.151276960E2,3.431736026E-3,7.837201469E-3,-6.423541345E-4
5.151376510E2,2.004671842E-3,-3.333885223E-3,6.641719490E-3
5.151476070E2,2.084566746E-3,-7.444208022E-3,9.751226753E-3
5.151575620E2,-2.452908084E-3,-1.097750477E-2,8.507276885E-3
5.151675170E2,-8.209863678E-3,-1.156100258E-2,5.486452952E-3
5.151774720E2,-1.127258502E-2,-9.435166605E-3,3.886264749E-3
5.151874280E2,-1.537918020E-2,-4.709919915E-3,-2.371631097E-3
5.151973830E2,-1.636816002E-2,3.757567378E-3,-5.875409581E-3
5.152073380E2,-1.171268895E-2,1.046766806E-2,-8.786244318E-3
5.152172930E2,-5.309934728E-3,1.838186383E-2,-1.056764647E-2
5.152272490E2,7.873724680E-4,2.278486826E-2,-1.384440064E-2
5.152372040E2,3.892716486E-3,1.744840294E-2,-1.045313850E-2
5.152471590E2,1.385350130E-3,9.218169376E-3,-8.832604624E-3
5.152571140E2,-1.341679599E-4,-4.182732198E-3,-3.208163194E-3
5.152670690E2,-5.891390145E-3,-1.202547550E-2,9.285251144E-4
5.152770250E2,-9.599531069E-3,-1.465779357E-2,1.550320536E-3
5.152869800E2,-1.019208506E-2,-1.129022613E-2,4.837247543E-4
5.152969350E2,-1.375363022E-2,-5.597766489E-3,-2.608600073E-3
5.153068900E2,-1.027980261E-2,4.364054184E-3,-7.555954158E-3
5.153168460E2,-7.994054817E-3,1.111095771E-2,-1.139964163E-2
5.153268010E2,-2.650422044E-3,1.393177733E-2,-1.090562530E-2
5.153367560E2,9.214838501E-4,1.359064318E-2,-1.158427075E-2
5.153467110E2,5.747931078E-3,1.057141833E-2,-9.271581657E-3
5.153566670E2,9.539727122E-3,7.185860537E-3,-5.586264189E-3
5.153666224E2,9.998856112E-3,-4.739235155E-4,-1.541188918E-3
5.153765774E2,4.353245720E-3,-7.695056498E-3,2.308099065E-4
5.153865324E2,-3.457861021E-5,-8.275892586E-3,-3.204401582E-5
5.153964884E2,-7.234775461E-3,-4.532303661E-3,-9.294582997E-4
5.154064434E2,-1.557552908E-2,1.801758772E-3,-4.224587232E-3
5.154163984E2,-1.680342667E-2,5.805187393E-3,-6.922748871E-4
5.154263534E2,-1.208563615E-2,6.131690927E-3,2.650258830E-3
5.154363094E2,-5.856205244E-3,-1.240137964E-3,2.810295206E-3
5.154462644E2,9.340567049E-4,-1.032071747E-2,6.832466926E-3
5.154562194E2,8.134414442E-3,-1.512592658E-2,9.222140536E-3
5.154661744E2,1.214220561E-2,-1.007497497E-2,9.566487744E-3
5.154761294E2,1.000240445E-2,-1.220509876E-3,3.519776743E-3
5.154860854E2,1.149258460E-3,7.818259299E-3,-3.411100013E-3
5.154960404E2,-9.149240330E-3,1.108087227E-2,-4.991993308E-3
5.155059954E2,-1.626281068E-2,8.548206650E-3,-4.437789321E-3
5.155159504E2,-1.695535704E-2,5.537958816E-3,-1.039127819E-3
5.155259064E2,-1.510126330E-2,8.238973096E-4,-1.025012927E-3
5.155358614E2,-8.179107681E-3,-6.111794617E-3,-1.665621763E-3
5.155458164E2,-2.674086951E-3,-6.875589024E-3,-2.075482160E-3
5.155557714E2,7.666181773E-4,-3.866796382E-3,-5.790454336E-3
5.155657274E2,2.319773659E-3,1.884832513E-3,-5.000561010E-3
5.155756824E2,4.300694913E-3,6.354285404E-3,-3.965960350E-3
5.155856374E2,6.733492482E-3,8.134342730E-3,1.496182755E-3
5.155955924E2,7.690273225E-3,4.544463940E-3,4.736773670E-3
5.156055484E2,8.077763021E-3,6.818149704E-4,6.308305077E-3
5.156155034E2,8.434596471E-3,-7.188692223E-3,8.003160357E-3
5.156254584E2,5.073420703E-3,-1.018235087E-2,7.666536607E-3
5.156354134E2,1.293168403E-3,-1.038892940E-2,4.860539921E-3
5.156453694E2,-4.228363745E-3,-1.839382574E-3,1.093231840E-3
5.156553244E2,-1.077226456E-2,3.762496868E-3,-6.351619959E-3
5.156652794E2,-1.209585555E-2,1.164678484E-2,-8.618769236E-3
5.156752344E2,-8.972153068E-3,1.306238212E-2,-8.938234299E-3
5.156851894E2,-3.563006874E-3,1.068417914E-2,-5.274789408E-3
5.156951454E2,1.789581729E-3,4.480564967E-3,-3.094322747E-3
5.157051004E2,4.482836463E-3,-2.881743945E-3,3.584618913E-3
5.157150554E2,3.038851777E-3,-7.138726767E-3,4.070099909E-3
5.157250104E2,-2.135137329E-3,-5.765334237E-3,4.230422433E-3
5.157349664E2,-8.625347167E-3,-4.434450995E-3,1.047782134E-3
5.157449214E2,-1.142566092E-2,-4.080175422E-4,-3.350161947E-3
5.157548764E2,-1.393317059E-2,3.707369557E-3,-7.740991190E-3
5.157648314E2,-1.103671640E-2,6.486910395E-3,-8.591605350E-3
5.157747874E2,-3.651906736E-3,1.081785653E-2,-8.928919211E-3
5.157847424E2,2.522898605E-3,9.431147948E-3,-5.816216115E-3
5.157946974E2,6.951468997E-3,6.936565507E-3,-2.897657920E-3
5.158046524E2,7.041484118E-3,2.800676506E-3,-1.412679325E-3
5.158146084E2,7.435916457E-3,1.231196336E-3,1.065940131E-3
5.158245634E2,1.270964858E-3,-2.734250389E-3,1.167892478E-4
5.158345184E2,-4.615115933E-3,-5.538116675E-3,-2.178156748E-3
5.158444734E2,-8.056719787E-3,-4.477379378E-3,-5.525750108E-3
5.158544294E2,-1.280218177E-2,1.297911862E-3,-7.799493149E-3
5.158643844E2,-1.130255591E-2,7.206134498E-3,-7.928922772E-3
5.158743394E2,-5.617289338E-3,1.151434053E-2,-8.886060677E-3
5.158842944E2,-1.767955720E-3,9.157177061E-3,-4.895846359E-3
5.158942504E2,2.958635101E-3,5.692819133E-3,-1.561335986E-3
5.159042054E2,3.126946976E-3,4.984671250E-5,1.830344554E-4
5.159141604E2,-8.104688022E-4,-4.188060760E-3,3.687571734E-6
5.159241154E2,-8.425512351E-3,-5.869847722E-3,-1.822974649E-3
5.159340704E2,-1.002041716E-2,-3.849972505E-3,-3.324238351E-3
5.159440264E2,-9.622007608E-3,-4.365984350E-4,-5.031857174E-3
5.159539814E2,-5.381995812E-3,3.353503533E-3,-3.790476825E-3
5.159639364E2,-1.949565485E-4,7.587929722E-3,-6.352970377E-3
5.159738914E2,2.539131092E-3,1.093036123E-2,-9.226094000E-3
5.159838474E2,3.964188509E-3,1.074260846E-2,-7.604228333E-3
5.159938024E2,1.441561966E-3,6.226364058E-3,-6.857454311E-3
5.160037574E2,1.251944923E-3,4.491048399E-3,-4.067260306E-3
5.160137124E2,9.642681107E-6,4.727672320E-3,-2.440649550E-4
5.160236684E2,-2.294257982E-3,6.341235712E-5,1.784997759E-3
5.160336234E2,-4.747859202E-3,-5.609987304E-3,5.781888962E-3
5.160435784E2,-1.045341510E-2,-1.195177250E-2,9.641341865E-3
5.160535334E2,-1.562412828E-2,-1.392591838E-2,8.676721714E-3
5.160634894E2,-1.543477736E-2,-1.250219252E-2,4.195154179E-3
5.160734444E2,-1.183111221E-2,-5.623785313E-3,-3.219277365E-3
5.160833994E2,-5.892529152E-3,2.559418790E-4,-7.929876447E-3
5.160933544E2,2.645013621E-3,6.071301177E-3,-1.007399987E-2
5.161033094E2,9.668301791E-3,8.855635300E-3,-7.533078082E-3
5.161132654E2,1.598289795E-2,1.438246481E-2,-3.185402835E-3
5.161232204E2,1.510698535E-2,1.703603752E-2,-2.008818323E-3
5.161331754E2,1.692336611E-2,1.016463339E-2,2.002344932E-3
5.161431304E2,1.771805249E-2,-4.435081035E-3,9.489555843E-3
5.161530864E2,1.356736757E-2,-1.932404935E-2,2.118550427E-2
5.161630414E2,9.663173929E-3,-2.718090639E-2,2.251735143E-2
5.161729964E2,2.291304991E-4,-2.604307421E-2,1.939669624E-2
5.161829514E2,-6.865796633E-3,-1.873376220E-2,7.326717488E-3
5.161929074E2,-1.158870291E-2,-2.711749636E-3,1.292612404E-3
5.162028624E2,-1.214823313E-2,1.341795176E-2,-4.459815565E-3
5.162128174E2,-3.430232638E-3,2.244153619E-2,-5.967886653E-3
5.162227724E2,6.372863427E-3,1.788034104E-2,-7.075761445E-3
5.162327284E2,1.583794877E-2,6.772197783E-3,-3.365483135E-4
5.162426834E2,2.022151090E-2,4.839422181E-4,1.913556596E-3
5.162526384E2,1.114196610E-2,-6.736753974E-3,2.892553806E-3
5.162625934E2,-1.587677980E-3,-1.342847943E-2,4.598841071E-3
5.162725494E2,-1.462592557E-2,-1.147708297E-2,2.011762466E-3
5.162825044E2,-1.776606031E-2,-4.716648255E-3,1.122532878E-3
5.162924594E2,-1.630834490E-2,-2.917996608E-3,-2.861952176E-3
5.163024144E2,-8.975064382E-3,1.608578255E-3,-8.816514164E-3
5.163123704E2,2.758458257E-3,5.453870632E-3,-1.331392210E-2
5.163223254E2,8.883195929E-3,1.081587933E-2,-9.413456544E-3
5.163322804E2,9.316517040E-3,1.267346367E-2,-8.929893374E-3
5.163422354E2,9.269379079E-3,1.369105652E-2,-5.835566670E-3
5.163521914E2,4.689733498E-3,8.933035657E-3,-3.823743435E-3
5.163621464E2,1.853466732E-3,5.669598468E-3,-2.280441578E-3
5.163721015E2,-2.237916691E-3,-2.064419910E-3,-2.474035136E-4
5.163820565E2,-4.807334393E-3,-6.972891744E-3,7.179921959E-4
5.163920115E2,-6.808316335E-3,-1.165449619E-2,3.868388711E-3
5.164019675E2,-5.634927191E-3,-1.304599829E-2,4.840441979E-3
5.164119225E2,-6.168705877E-3,-1.190062612E-2,7.457557600E-3
5.164218775E2,-4.836592823E-3,-3.191024531E-3,4.803451244E-3
5.164318325E2,-3.160590772E-3,-5.414285697E-4,5.114290398E-4
5.164417885E2,-1.697184052E-3,4.043736029E-3,-2.563456772E-3
5.164517435E2,2.793252934E-3,3.734596539E-3,1.717281761E-3
5.164616985E2,3.372224048E-3,-1.507569570E-3,2.079205355E-3
5.164716535E2,3.762401640E-3,-5.284701008E-3,1.557426993E-3
5.164816095E2,5.330204498E-3,-1.267855056E-3,9.268848225E-5
5.164915645E2,5.223374814E-3,5.420229398E-3,-2.641480649E-3
5.165015195E2,2.731454792E-3,9.921504185E-3,-2.450532047E-3
5.165114745E2,6.369933486E-3,4.877988715E-3,-4.517795518E-3
5.165214305E2,5.434631370E-3,-4.041203763E-3,2.638118342E-3
5.165313855E2,5.144501571E-3,-7.862501778E-3,7.062331773E-3
5.165413405E2,2.180403331E-3,-8.560782298E-3,8.370210417E-3
5.165512955E2,1.648520934E-3,-7.204155438E-3,6.780574098E-3
5.165612515E2,1.214642543E-4,-4.776418209E-3,5.031410605E-3
5.165712065E2,-2.588450676E-3,-5.508144386E-4,2.239228226E-3
5.165811615E2,-2.876071958E-3,-3.677365836E-3,1.050127205E-3
5.165911165E2,-2.744128462E-3,-5.277160089E-3,-6.048846990E-4
5.166010725E2,-5.395635962E-4,-4.430541303E-3,-2.326618414E-3
5.166110275E2,1.663286122E-3,3.428480588E-3,-5.972894840E-3
5.166209825E2,5.777337588E-3,1.065417007E-2,-1.105473936E-2
5.166309375E2,5.961497780E-3,1.605494507E-2,-1.512122992E-2
5.166408925E2,4.544163123E-3,1.750210673E-2,-1.551138237E-2
5.166508485E2,1.801237930E-3,1.671525836E-2,-1.188351493E-2
5.166608035E2,4.037494306E-3,1.151197404E-2,-1.585869817E-3
5.166707585E2,7.403420284E-3,2.627453301E-3,7.579984143E-3
5.166807135E2,7.979195565E-3,-1.381889917E-2,1.918044686E-2
5.166906695E2,1.184015349E-2,-2.441874705E-2,2.366526797E-2
5.167006245E2,7.342873141E-3,-2.892401628E-2,2.524798736E-2
5.167105795E2,-1.822086051E-3,-2.212075703E-2,1.985796355E-2
5.167205345E2,-7.858673111E-3,-1.317040436E-2,1.069855317E-2
5.167304905E2,-1.548620872E-2,-3.058158793E-3,2.577302279E-3
5.167404455E2,-1.760688424E-2,4.059139173E-3,-3.697371576E-3
5.167504005E2,-1.216478180E-2,1.072113030E-2,-5.141611677E-3
5.167603555E2,2.033595229E-3,9.602868930E-3,-4.598859232E-3
5.167703115E2,1.960651390E-2,5.095721222E-3,3.285422688E-3
5.167802665E2,3.021654673E-2,-2.995228395E-3,8.241831325E-3
5.167902215E2,2.636734396E-2,-6.744312588E-3,5.694894586E-3
5.168001765E2,1.211011037E-2,-5.107000936E-3,-1.807762776E-3
5.168101325E2,-7.343035191E-3,-1.031996217E-3,-7.450897247E-3
5.168200875E2,-2.018666267E-2,2.717201831E-3,-1.213832758E-2
5.168300425E2,-2.312063612E-2,3.752439748E-3,-1.408431865E-2
5.168399975E2,-1.853786781E-2,2.286635805E-3,-9.874126874E-3
5.168499535E2,-8.167488500E-3,-2.280883957E-3,-8.045885712E-3
5.168599085E2,4.607428797E-3,3.330088221E-4,-2.522755880E-3
5.168698635E2,1.203215495E-2,1.143987523E-3,4.005313385E-3
5.168798185E2,1.659707911E-2,5.874922499E-5,5.286559928E-3
5.168897745E2,1.204617042E-2,-1.814031973E-3,6.751968525E-3
5.168997295E2,8.673276752E-3,-1.974886749E-3,4.451263696E-3
5.169096845E2,3.409080673E-3,3.072619205E-3,1.290553017E-3
5.169196395E2,-9.630308487E-4,4.461457487E-3,-2.997136442E-3
5.169295945E2,-6.902598310E-3,4.261049908E-3,-3.584512742E-3
5.169395505E2,-7.746288087E-3,1.692697406E-3,-3.877460491E-3
5.169495055E2,-8.509822190E-3,-4.705924541E-3,1.336554531E-3
5.169594605E2,-5.585405044E-3,-7.018347271E-3,3.625008743E-3
5.169694155E2,-3.760656808E-3,-6.405807566E-3,6.861021277E-3
5.169793715E2,1.773924450E-3,-1.080284361E-3,8.499929681E-3
5.169893265E2,4.238197114E-3,-2.314406447E-3,6.686578505E-3
5.169992815E2,6.077376194E-3,-3.237191588E-3,5.915593356E-3
5.170092365E2,7.421541959E-3,-6.941136438E-3,4.388152622E-3
5.170191925E2,5.948280916E-3,-7.616780233E-3,3.501053900E-3
5.170291475E2,2.159761032E-3,-3.982162569E-3,8.918966632E-4
5.170391025E2,2.231932711E-3,1.664538169E-3,-1.997330692E-4
5.170490575E2,3.108952660E-4,6.864048541E-3,-7.522001397E-4
5.170590135E2,-2.971042413E-4,6.127950735E-3,-1.885907724E-3
5.170689685E2,-8.938692044E-4,2.484538825E-3,-1.741430489E-3
5.170789235E2,-2.615602920E-3,-2.242039423E-3,-1.721190521E-3
5.170888785E2,-5.877974909E-4,-2.353875432E-3,1.785588684E-3
5.170988345E2,8.258083835E-4,-5.599203054E-3,3.369103884E-3
5.171087895E2,4.418121651E-3,-5.915084388E-3,4.013653845E-3
5.171187445E2,4.410398658E-3,-2.256966662E-3,4.487430677E-3
5.171286995E2,3.898921423E-4,-2.467110287E-3,1.273677219E-3
5.171386555E2,-3.592066234E-3,-7.869219407E-4,-3.860631026E-3
5.171486105E2,-1.772848889E-3,5.270853639E-3,-7.226365153E-3
5.171585655E2,-1.640756149E-3,8.888225071E-3,-1.171512343E-2
5.171685205E2,1.169610303E-3,1.098628342E-2,-1.134616043E-2
5.171784765E2,5.909504369E-3,1.102090441E-2,-7.276583463E-3
5.171884315E2,1.311638951E-2,7.091227919E-3,-3.033193527E-3
5.171983865E2,1.668768935E-2,3.620862728E-3,6.448458880E-3
5.172083415E2,1.353449933E-2,-4.492227919E-3,1.187007781E-2
5.172182965E2,4.917309154E-3,-1.629802026E-2,1.401711814E-2
5.172282525E2,5.427498836E-4,-2.432610467E-2,1.308395527E-2
5.172382075E2,-5.310611799E-3,-2.140914276E-2,1.305625960E-2
5.172481625E2,-4.902756773E-3,-1.106196269E-2,5.196657032E-3
5.172581175E2,-6.754718721E-3,3.831765149E-3,-7.262143306E-3
5.172680735E2,-4.657429643E-3,1.792732999E-2,-1.722290553E-2
5.172780285E2,-5.309027620E-5,2.568991110E-2,-1.519384328E-2
5.172879835E2,4.829964135E-3,2.396554872E-2,-1.145410910E-2
5.172979385E2,1.355607715E-2,1.611135527E-2,-4.177028313E-4
5.173078945E2,1.884035394E-2,6.967990659E-3,8.260987699E-3
5.173178495E2,1.915087737E-2,-9.151590988E-3,1.539346576E-2
5.173278045E2,1.001311932E-2,-2.011489682E-2,1.981336437E-2
5.173377595E2,-5.934421904E-3,-2.659756318E-2,1.666364446E-2
5.173477155E2,-2.480389178E-2,-2.024359256E-2,6.384848151E-3
5.173576705E2,-3.359871358E-2,-1.454336196E-2,-3.628105158E-3
5.173676255E2,-3.290481120E-2,-1.750834752E-3,-1.150215045E-2
5.173775805E2,-2.033895068E-2,4.907600582E-3,-1.309498679E-2
5.173875365E2,-1.044746488E-3,1.153556164E-2,-1.360589080E-2
5.173974915E2,1.689563878E-2,1.386476308E-2,-1.209241617E-2
5.174074465E2,2.835239097E-2,1.421528123E-2,-5.385115743E-3
5.174174015E2,3.224300221E-2,9.059401229E-3,4.397207405E-3
5.174273575E2,2.637745067E-2,-2.554242965E-3,1.280823071E-2
5.174373125E2,1.463291049E-2,-1.611079834E-2,1.711163297E-2
5.174472675E2,3.667060286E-3,-1.994460262E-2,1.082149893E-2
5.174572225E2,-8.017824963E-3,-1.656664908E-2,2.603250556E-3
5.174671785E2,-1.490706392E-2,-7.501846645E-3,-6.647830829E-3
5.174771335E2,-2.008291706E-2,3.613122739E-3,-1.039303467E-2
5.174870885E2,-1.430590171E-2,1.076387428E-2,-1.040778495E-2
5.174970435E2,-3.547263099E-3,1.341158897E-2,-2.477158094E-3
5.175069995E2,6.103802472E-3,8.844715543E-3,3.019511933E-3
5.175169545E2,1.623952761E-2,-3.256688360E-3,7.608404383E-3
5.175269095E2,2.180523239E-2,-1.334092766E-2,1.349834632E-2
5.175368645E2,1.914340258E-2,-1.781184226E-2,1.483125892E-2
5.175468205E2,9.875811636E-3,-1.452347077E-2,1.244488358E-2
5.175567755E2,-1.903615892E-3,-7.159563247E-3,5.107076839E-3
5.175667305E2,-9.499231353E-3,-2.043968067E-3,-1.602844452E-3
5.175766855E2,-1.024305262E-2,4.922861233E-3,-6.844211370E-3
5.175866405E2,-6.577655207E-3,7.764542475E-3,-6.006099284E-3
5.175965965E2,-5.388553720E-3,9.131010622E-3,-4.618858919E-3
5.176065515E2,-3.514885902E-4,5.660807714E-3,-3.067859448E-3
5.176165065E2,1.380897593E-3,3.490597475E-3,2.384962747E-3
5.176264615E2,9.817364626E-3,-1.477712300E-3,6.893602666E-3
5.176364175E2,7.439161651E-3,-6.751304027E-3,8.268326521E-3
5.176463725E2,3.004732309E-3,-1.251544990E-2,9.383924305E-3
5.176563275E2,1.880345633E-3,-1.144965179E-2,6.075479556E-3
5.176662825E2,1.620142953E-3,-7.231087890E-3,3.029654734E-3
5.176762385E2,-3.281937679E-3,-1.709822100E-3,-1.035394380E-3
5.176861935E2,-2.755251015E-3,1.281275647E-3,-3.155965125E-3
5.176961485E2,-3.315082286E-4,7.358609233E-3,8.457007352E-4
5.177061035E2,2.885261551E-3,7.486838382E-3,2.481452655E-3
5.177160595E2,8.173234761E-3,1.994867576E-3,3.983741626E-3
5.177260145E2,1.218087599E-2,-6.456708070E-3,5.228912458E-3
5.177359695E2,1.135769300E-2,-1.263737120E-2,4.097069148E-3
5.177459245E2,5.452096462E-3,-1.203141361E-2,1.798327779E-3
5.177558805E2,-2.172000706E-3,-6.363940425E-3,-2.930647461E-3
5.177658355E2,-7.651132531E-3,5.489619449E-3,-1.054098271E-2
5.177757905E2,-4.963203333E-3,1.277949102E-2,-1.325953752E-2
5.177857455E2,4.283291288E-3,1.474463753E-2,-8.089276031E-3
5.177957015E2,1.460996456E-2,9.751476347E-3,2.464831108E-3
5.178056565E2,2.262771316E-2,-2.211263869E-3,1.107287034E-2
5.178156115E2,2.544746920E-2,-1.176135987E-2,1.705566235E-2
5.178255665E2,2.220064774E-2,-1.733393967E-2,1.621374488E-2
5.178355225E2,5.582789890E-3,-1.787349582E-2,1.486804988E-2
5.178454775E2,-7.361666299E-3,-1.732107252E-2,9.440701455E-3
5.178554325E2,-2.028492093E-2,-1.060378179E-2,2.689321991E-3
5.178653875E2,-2.233064361E-2,-3.021759912E-4,-3.379878588E-3
5.178753435E2,-1.477818564E-2,1.178351510E-2,-1.074431837E-2
5.178852985E2,-6.265931297E-4,1.672171429E-2,-1.057318039E-2
5.178952535E2,1.463065669E-2,1.237090770E-2,-3.971736412E-3
5.179052085E2,2.269610204E-2,5.639902316E-3,4.370869137E-4
5.179151645E2,2.267453074E-2,2.593779005E-3,3.745265771E-3
5.179251195E2,1.476899907E-2,1.513735624E-3,-1.654865104E-3
5.179350745E2,8.699612226E-4,-4.942878149E-4,-7.030988112E-3
5.179450295E2,-8.696695790E-3,-1.297749113E-3,-7.565477863E-3
5.179549845E2,-1.344431378E-2,4.085564520E-3,-8.249909617E-3
5.179649405E2,-1.527008321E-2,5.277797580E-3,-6.619848311E-3
5.179748955E2,-1.436327677E-2,1.506761415E-3,-5.954057910E-3
5.179848505E2,-8.311150596E-3,-5.127778277E-4,-4.235843662E-3
5.179948055E2,-1.507306704E-3,-4.507785663E-3,3.405322786E-4
5.180047615E2,7.343196776E-4,-9.242137894E-3,4.560525063E-3
5.180147165E2,4.388443194E-3,-1.318308339E-2,5.022583064E-3
5.180246715E2,4.640061874E-3,-9.294588119E-3,3.030544845E-3
5.180346265E2,6.737567484E-3,-2.409785055E-3,-1.103746705E-3
5.180445825E2,9.330879897E-3,2.553797793E-3,-2.242442686E-3
5.180545375E2,1.045926102E-2,5.758645944E-3,-1.123382244E-3
5.180644925E2,9.217044339E-3,6.689454429E-3,-2.785338089E-3
5.180744475E2,5.275299773E-3,3.500318853E-3,-2.941132989E-3
5.180844035E2,2.027587499E-3,-4.468695261E-4,-3.493763506E-4
5.180943585E2,2.736295573E-4,-2.774738241E-3,1.828290289E-3
5.181043135E2,2.358179074E-3,-5.754347425E-3,4.079934210E-3
5.181142685E2,3.410660429E-3,-2.735388000E-3,3.225858090E-3
5.181242245E2,2.175807953E-3,-1.965370495E-3,1.064136159E-4
5.181341795E2,-4.788162187E-6,-1.654579770E-3,1.840131357E-3
5.181441345E2,-1.121996902E-3,-5.128821824E-3,7.109228056E-3
5.181540895E2,-4.037359264E-3,-8.165890351E-3,1.290293597E-2
5.181640455E2,-7.473636419E-3,-9.217839688E-3,9.128436446E-3
5.181740005E2,-1.110831834E-2,-9.062577039E-3,1.154133119E-3
5.181839555E2,-1.348650828E-2,-5.810975563E-3,-1.467514550E-3
5.181939105E2,-1.374483481E-2,-1.206635963E-3,-3.925345838E-3
5.182038665E2,-5.971222650E-3,5.471361801E-3,-3.459071275E-3
5.182138215E2,7.069197018E-4,8.634131402E-3,-2.671574475E-3
5.182237765E2,5.189373158E-3,8.701408282E-3,-4.536158405E-3
5.182337315E2,5.077254027E-3,7.191129960E-3,-5.387304351E-3
5.182436875E2,3.672993742E-3,4.574870691E-3,-2.874943428E-3
5.182536425E2,-9.201599751E-4,1.446189126E-3,6.473537069E-4
5.182635975E2,-4.253285937E-3,-4.146017134E-3,-1.898199087E-3
5.182735525E2,-8.769208565E-3,-5.820346065E-3,-4.531680606E-4
5.182835085E2,-7.343351375E-3,-8.466267027E-4,1.092796912E-3
5.182934635E2,-4.886053037E-3,-1.177196391E-4,2.844890812E-3
5.183034185E2,-1.105281990E-4,1.132003265E-3,3.939799499E-3
5.183133735E2,4.643214401E-3,8.907208685E-4,2.768541686E-3
5.183233295E2,5.877942778E-3,1.739369938E-3,3.939634189E-4
5.183332845E2,3.327699378E-3,1.721526729E-3,-1.991429832E-3
5.183432395E2,-2.843860071E-3,4.545528907E-3,-7.204041816E-3
5.183531945E2,-5.575730465E-3,7.183656096E-3,-8.433356881E-3
5.183631505E2,-5.191654898E-3,7.460421417E-3,-4.357249476E-3
5.183731049E2,-2.392672468E-3,1.095640473E-4,1.569082728E-3
5.183830599E2,3.469900228E-3,-7.247349713E-3,9.731038474E-3
5.183930149E2,7.853196934E-3,-1.373986900E-2,1.314068306E-2
5.184029699E2,9.027224034E-3,-1.518854499E-2,1.276961435E-2
5.184129259E2,5.578962620E-3,-6.465894170E-3,5.671490915E-3
5.184228809E2,-2.481360454E-3,6.815023720E-3,-7.587056607E-3
5.184328359E2,-8.933667094E-3,2.035693265E-2,-1.606895775E-2
5.184427909E2,-1.163854171E-2,2.770437486E-2,-1.842519268E-2
5.184527469E2,-1.027287263E-2,2.355570160E-2,-1.406746265E-2
5.184627019E2,-4.767747596E-4,1.687274873E-2,-5.353793502E-3
5.184726569E2,8.277301677E-3,5.268024746E-3,3.618928837E-3
5.184826119E2,1.074208878E-2,-4.961909261E-3,7.846676745E-3
5.184925679E2,4.290048033E-3,-1.604971290E-2,1.274103392E-2
5.185025229E2,-5.022407044E-3,-2.181156352E-2,1.585736312E-2
5.185124779E2,-1.085233316E-2,-1.730123349E-2,1.051159948E-2
5.185224329E2,-1.512370259E-2,-7.015822455E-3,2.196339192E-3
5.185323889E2,-1.453860663E-2,2.677284880E-3,-8.947391994E-3
5.185423439E2,-1.002504956E-2,1.225035079E-2,-1.514858194E-2
5.185522989E2,-4.266496748E-3,2.238634229E-2,-1.732065715E-2
5.185622539E2,-1.698453678E-3,2.564343810E-2,-1.552909613E-2
5.185722099E2,-1.641728217E-3,1.768830977E-2,-1.115245745E-2
