"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.237341269E2,5.233341162E1,4.925340103E0,5.718944713E0,1.745267103E1,1.021251231E2,4.735640820E0,3.376128412E0
4.247341352E2,5.233336633E1,4.925587027E0,6.304220447E0,1.754765436E1,1.065701214E2,4.736049818E0,3.375554644E0
4.257341437E2,5.233331169E1,4.925823242E0,6.637532969E0,1.727532582E1,1.104332430E2,4.736522487E0,3.374891371E0
4.267341521E2,5.233324307E1,4.926052143E0,6.908438984E0,1.722669489E1,1.153475500E2,4.736246742E0,3.375278334E0
4.277341599E2,5.233316886E1,4.926268444E0,6.991331778E0,1.696360879E1,1.193237430E2,4.738106483E0,3.372667193E0
4.287341675E2,5.233308614E1,4.926467640E0,7.369335119E0,1.657538755E1,1.235038182E2,4.738653976E0,3.371897912E0
4.297341750E2,5.233299535E1,4.926658605E0,7.492021542E0,1.634429172E1,1.275419161E2,4.738926047E0,3.371515528E0
4.307341813E2,5.233289778E1,4.926833684E0,7.516055817E0,1.606859317E1,1.317004996E2,4.739522282E0,3.370677316E0
4.317341877E2,5.233279571E1,4.926995155E0,7.547976839E0,1.574790242E1,1.357187799E2,4.739484806E0,3.370730011E0
4.327341940E2,5.233269089E1,4.927144225E0,7.073070991E0,1.544847229E1,1.387397743E2,4.739649928E0,3.370497826E0
4.337342010E2,5.233257928E1,4.927284756E0,6.366579088E0,1.536700089E1,1.418011629E2,4.739886810E0,3.370164694E0
4.347342058E2,5.233247072E1,4.927412044E0,5.946419765E0,1.503054012E1,1.440043594E2,4.740415385E0,3.369421169E0
4.357342120E2,5.233236470E1,4.927538031E0,5.541722096E0,1.466691471E1,1.444779146E2,4.741003309E0,3.368593869E0
4.367342169E2,5.233225837E1,4.927659503E0,5.017516151E0,1.438377980E1,1.449055023E2,4.741104607E0,3.368451296E0
4.377342229E2,5.233215315E1,4.927779191E0,4.518194351E0,1.415771334E1,1.449578688E2,4.741242822E0,3.368256750E0
4.387342272E2,5.233204976E1,4.927896438E0,3.919504706E0,1.391172138E1,1.448127896E2,4.741247169E0,3.368250631E0
4.397342328E2,5.233194722E1,4.928009203E0,3.370798515E0,1.372709801E1,1.455780880E2,4.741234752E0,3.368268110E0
4.407342366E2,5.233184387E1,4.928119518E0,2.933257055E0,1.364300672E1,1.466594695E2,4.741251093E0,3.368245108E0
4.417342411E2,5.233173951E1,4.928224486E0,2.436763564E0,1.356813410E1,1.477941903E2,4.741329716E0,3.368134433E0
4.427342455E2,5.233163531E1,4.928327086E0,1.853967443E0,1.349162567E1,1.487481639E2,4.741377944E0,3.368066540E0
4.437342507E2,5.233153008E1,4.928424449E0,1.372481300E0,1.335901230E1,1.500181232E2,4.741472618E0,3.367933260E0
4.447342535E2,5.233142442E1,4.928518366E0,1.003628922E0,1.330053954E1,1.510730388E2,4.741393615E0,3.368044480E0
4.457342575E2,5.233132137E1,4.928609435E0,6.269341065E-1,1.305321578E1,1.515736581E2,4.741578699E0,3.367783912E0
4.467342614E2,5.233122017E1,4.928696633E0,5.132589741E-1,1.275604674E1,1.519841678E2,4.741532502E0,3.367848952E0
4.477342662E2,5.233111996E1,4.928781646E0,3.625980429E-1,1.246401174E1,1.523508578E2,4.741536878E0,3.367842792E0
4.487342694E2,5.233102330E1,4.928863120E0,4.860406043E-1,1.207657919E1,1.525080035E2,4.741427901E0,3.367996214E0
4.497342733E2,5.233093063E1,4.928943771E0,4.871695563E-1,1.167521910E1,1.521204802E2,4.741441437E0,3.367977157E0
4.507342758E2,5.233083967E1,4.929022606E0,6.086409325E-1,1.138625631E1,1.515355138E2,4.741208471E0,3.368305103E0
4.517342798E2,5.233075310E1,4.929101095E0,5.924104024E-1,1.102935283E1,1.511246582E2,4.740935064E0,3.368689916E0
4.527342831E2,5.233066971E1,4.929174784E0,6.378342779E-1,1.063405605E1,1.511824942E2,4.740806586E0,3.368870723E0
4.537342869E2,5.233059141E1,4.929246112E0,7.066545719E-1,1.017794033E1,1.510117978E2,4.740553939E0,3.369226230E0
4.547342899E2,5.233051532E1,4.929315579E0,7.415980110E-1,9.769314269E0,1.509408509E2,4.740650084E0,3.369090947E0
4.557342925E2,5.233044207E1,4.929382953E0,7.290415913E-1,9.350768266E0,1.508569862E2,4.740676667E0,3.369053542E0
4.567342957E2,5.233037206E1,4.929446140E0,8.589880308E-1,8.923651858E0,1.508205624E2,1.424331157E1,1.007714785E1
4.577342981E2,5.233030515E1,4.929507458E0,1.054409231E0,8.569089347E0,1.507243497E2,1.424384934E1,1.007638770E1
4.587343016E2,5.233024159E1,4.929565448E0,1.161754284E0,8.168414635E0,1.507297570E2,1.424385033E1,1.007638631E1
4.597343044E2,5.233017949E1,4.929622161E0,1.222012308E0,7.881936899E0,1.507019435E2,1.424402557E1,1.007613859E1
4.607343074E2,5.233012046E1,4.929676525E0,1.275894706E0,7.561587385E0,1.505796272E2,1.424411700E1,1.007600935E1
4.617343102E2,5.233006360E1,4.929729359E0,1.346765091E0,7.287289257E0,1.504955231E2,4.743260461E0,3.365414868E0
4.627343135E2,5.233000861E1,4.929778410E0,1.404668842E0,6.978663299E0,1.506580798E2,4.741853349E0,3.367397192E0
4.637343154E2,5.232995680E1,4.929825724E0,1.451236985E0,6.586920044E0,1.506143954E2,4.742717609E0,3.366179840E0
4.647343185E2,5.232990928E1,4.929871608E0,1.468284682E0,6.168236501E0,1.502320362E2,4.743386649E0,3.365237010E0
4.657343212E2,5.232986510E1,4.929916688E0,1.508643518E0,5.830941834E0,1.495712330E2,4.743994722E0,3.364379752E0
4.667343240E2,5.232982425E1,4.929954865E0,1.410189410E0,5.361240601E0,1.495016148E2,4.744716591E0,3.363361637E0
4.677343268E2,5.232978939E1,4.929989427E0,1.334111580E0,4.810868439E0,1.491362551E2,4.745874891E0,3.361727019E0
4.687343287E2,5.232975793E1,4.930013117E0,1.349363443E0,4.227810289E0,1.499157162E2,4.742014683E0,3.367169996E0
4.697343322E2,5.232973141E1,4.930034962E0,1.336187933E0,3.572202285E0,1.500969157E2,4.742037505E0,3.367137854E0
4.707343340E2,5.232970831E1,4.930050146E0,1.192847961E0,2.858268758E0,1.509178447E2,4.740149749E0,3.369794859E0
4.717343367E2,5.232969194E1,4.930060753E0,1.173808938E0,2.105426313E0,1.513701389E2,4.739669032E0,3.370470961E0
4.727343403E2,5.232968147E1,4.930068311E0,1.076484104E0,1.416924634E0,1.513155781E2,4.739701541E0,3.370425245E0
4.737343422E2,5.232967807E1,4.930076056E0,9.617867926E-1,6.982879287E-1,1.512905401E2,4.745419971E0,3.362369155E0
4.747343452E2,5.232967628E1,4.930076978E0,9.022145523E-1,1.886570988E-1,1.512905408E2,4.745761432E0,3.361887188E0
4.757343465E2,5.232967632E1,4.930076227E0,1.106087110E0,1.033042642E-1,1.512905403E2,4.745817145E0,3.361808540E0
4.767343491E2,5.232967523E1,4.930075588E0,1.105221828E0,1.069519664E-1,1.512905399E2,4.743836558E0,3.364602762E0
4.777343520E2,5.232967430E1,4.930072952E0,1.150892393E0,9.042990519E-2,1.512905380E2,4.743818658E0,3.364627999E0
4.787343538E2,5.232967485E1,4.930070242E0,1.337407302E0,5.390246929E-2,1.512905359E2,4.744204962E0,3.364083280E0
4.797343570E2,5.232967541E1,4.930068709E0,1.436478585E0,0.000000000E0,1.512905348E2,4.744097979E0,3.364234147E0
4.807343588E2,5.232967496E1,4.930067493E0,1.458773362E0,3.994962954E-2,1.512905339E2,4.744080150E0,3.364259289E0
4.817343615E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.744061260E0,3.364285926E0
4.827343636E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.743931880E0,3.364468360E0
4.837343662E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.743903704E0,3.364508089E0
4.847343684E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.743878306E0,3.364543900E0
4.857343711E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.744992818E0,3.362971928E0
4.867343730E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.745104313E0,3.362814608E0
4.877343752E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.745320521E0,3.362509507E0
4.887343781E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.745427451E0,3.362358597E0
4.897343796E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.745581603E0,3.362141027E0
4.907343819E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.745691022E0,3.361986579E0
4.917343849E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.745801577E0,3.361830516E0
4.927343864E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.745899119E0,3.361692815E0
4.937343895E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.746021032E0,3.361520697E0
4.947343920E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.746107612E0,3.361398455E0
4.957343942E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.746180928E0,3.361294933E0
4.967343967E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.746249488E0,3.361198125E0
4.977343980E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.746304320E0,3.361120696E0
4.987344010E2,5.232967518E1,4.930067191E0,1.447799893E0,0.000000000E0,1.512905337E2,4.746322602E0,3.361094880E0
4.997344031E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746402351E0,3.360982261E0
5.007344050E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746433547E0,3.360938205E0
5.017344077E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746495809E0,3.360850275E0
5.027344096E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746416665E0,3.360962045E0
5.037344117E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746283773E0,3.361149711E0
5.047344146E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746114916E0,3.361388141E0
5.057344172E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.745855180E0,3.361754846E0
5.067344193E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746198407E0,3.361270253E0
5.077344216E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746415863E0,3.360963179E0
5.087344235E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746528261E0,3.360804442E0
5.097344247E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746629870E0,3.360660934E0
5.107344276E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746699724E0,3.360562268E0
5.117344296E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746742216E0,3.360502250E0
5.127344325E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746769235E0,3.360464084E0
5.137344347E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746819178E0,3.360393538E0
5.147344362E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746872004E0,3.360318915E0
5.157344388E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746910254E0,3.360264881E0
5.167344406E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.746948861E0,3.360210342E0
5.177344429E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747000121E0,3.360137926E0
5.187344451E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747041411E0,3.360079594E0
5.197344480E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747085788E0,3.360016899E0
5.207344495E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747126594E0,3.359959245E0
5.217344521E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747152007E0,3.359923341E0
5.227344538E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747186676E0,3.359874357E0
5.237344563E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747264314E0,3.359764660E0
5.247344589E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747273334E0,3.359751914E0
5.257344606E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747275913E0,3.359748270E0
5.267344635E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747306624E0,3.359704876E0
5.277344651E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747304920E0,3.359707283E0
5.287344671E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747307898E0,3.359703075E0
5.297344697E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747356555E0,3.359634321E0
5.307344716E2,5.232967358E1,4.930032476E0,1.303257241E0,0.000000000E0,1.512905081E2,4.747413467E0,3.359553900E0
5.317338516E2,5.232967399E1,4.930045701E0,7.780133039E-1,5.939655020E-2,1.512905178E2,4.747457416E0,3.359491794E0
5.327338440E2,5.232967167E1,4.930048696E0,7.807172788E-1,3.668397538E-1,1.512905202E2,4.747619988E0,3.359262045E0
5.337338463E2,5.232966248E1,4.930059074E0,7.840861194E-1,1.103819360E0,1.512905283E2,4.747789526E0,3.359022424E0
5.347338494E2,5.232966694E1,4.930055085E0,8.399157561E-1,0.000000000E0,1.512905251E2,4.747952192E0,3.358792494E0
5.357338521E2,5.232962433E1,4.930098746E0,8.890930237E-1,2.750402323E0,1.497450053E2,4.747032901E0,3.360091616E0
5.367338653E2,5.232959455E1,4.930124803E0,8.438118007E-1,3.692813538E0,1.505622247E2,4.745005845E0,3.362953548E0
5.377338716E2,5.232955648E1,4.930162126E0,7.829493517E-1,4.733993325E0,1.501199435E2,4.745157119E0,3.362740095E0
5.387338759E2,5.232951124E1,4.930205111E0,7.405456966E-1,5.725293390E0,1.500223856E2,4.745717156E0,3.361949689E0
5.397338896E2,5.232945714E1,4.930253821E0,6.639511744E-1,6.756471599E0,1.501447902E2,4.744409863E0,3.363794299E0
5.407338970E2,5.232939529E1,4.930311498E0,3.031660337E-1,7.828806220E0,1.500384621E2,4.742144933E0,3.366986556E0
5.417339051E2,5.232932339E1,4.930374419E0,1.576637542E-1,8.908007490E0,1.502794068E2,4.741172216E0,3.368356135E0
5.427339244E2,5.232924540E1,4.930444108E0,-1.251159851E-1,9.884242523E0,1.503960238E2,4.740755786E0,3.368942210E0
5.437339308E2,5.232916199E1,4.930523459E0,-3.927659551E-1,1.073487380E1,1.503310346E2,4.738449032E0,3.372185909E0
5.447339351E2,5.232906737E1,4.930610163E0,-5.063912589E-1,1.172887575E1,1.501537005E2,4.737283274E0,3.373823383E0
5.457339509E2,5.232896780E1,4.930702877E0,-5.882286616E-1,1.258382920E1,1.504397861E2,4.737397565E0,3.373662897E0
5.467339689E2,5.232886127E1,4.930800998E0,-3.465797631E-1,1.340819718E1,1.504308979E2,4.739798118E0,3.370289429E0
5.477339854E2,5.232874962E1,4.930904527E0,6.092882063E-2,1.416687805E1,1.507058510E2,4.741639697E0,3.367698029E0
5.487340019E2,5.232863144E1,4.931013755E0,4.065061482E-1,1.489302859E1,1.507297836E2,4.742373673E0,3.366664370E0
5.497340174E2,5.232850870E1,4.931129455E0,3.781301146E-1,1.559595149E1,1.506264654E2,4.742590623E0,3.366358747E0
5.507340314E2,5.232838067E1,4.931247215E0,5.132950712E-1,1.624572030E1,1.507503070E2,4.742544467E0,3.366423771E0
5.517340444E2,5.232824712E1,4.931368079E0,8.433819208E-1,1.686351636E1,1.508078820E2,4.742520390E0,3.366457690E0
5.527340577E2,5.232810954E1,4.931493974E0,1.051472385E0,1.739084644E1,1.509723652E2,4.742559013E0,3.366403280E0
5.537340705E2,5.232796891E1,4.931627774E0,1.330415983E0,1.792063804E1,1.503983080E2,4.742591236E0,3.366357883E0
5.547340823E2,5.232782550E1,4.931767920E0,1.570821156E0,1.841851597E1,1.498551402E2,4.742731127E0,3.366160794E0
5.557340940E2,5.232767863E1,4.931907295E0,1.921541936E0,1.872655573E1,1.498735596E2,4.742875233E0,3.365957747E0
5.567341049E2,5.232753294E1,4.932045712E0,2.112445552E0,1.863362993E1,1.498103847E2,4.743043025E0,3.365721304E0
5.577341148E2,5.232738623E1,4.932188047E0,2.346107963E0,1.874087906E1,1.494059628E2,4.743119948E0,3.365612900E0
5.587341247E2,5.232724136E1,4.932328031E0,2.512583244E0,1.868100387E1,1.491952339E2,4.743056278E0,3.365702628E0
5.597341341E2,5.232709679E1,4.932475148E0,2.418419601E0,1.876806600E1,1.484532999E2,4.743175183E0,3.365535056E0
5.607341427E2,5.232695334E1,4.932613987E0,2.583297904E0,1.863631654E1,1.486887289E2,4.743130319E0,3.365598284E0
5.617341522E2,5.232681124E1,4.932754579E0,2.798524998E0,1.848143944E1,1.486730126E2,4.743613523E0,3.364917203E0
5.627341601E2,5.232667026E1,4.932896115E0,3.071869179E0,1.832924332E1,1.484666290E2,4.744007328E0,3.364361975E0
5.637341681E2,5.232652985E1,4.933037745E0,3.296531521E0,1.824685200E1,1.483525212E2,4.744259180E0,3.364006817E0
5.647341753E2,5.232639037E1,4.933180353E0,3.447932682E0,1.819459929E1,1.481889143E2,4.744459155E0,3.363724775E0
5.657341827E2,5.232625267E1,4.933322555E0,3.652833239E0,1.810835841E1,1.478716115E2,4.744602909E0,3.363522003E0
5.667341905E2,5.232611495E1,4.933463757E0,3.843844040E0,1.801615761E1,1.476675356E2,4.744396348E0,3.363813360E0
5.677341969E2,5.232597824E1,4.933606022E0,4.091357801E0,1.794877482E1,1.474174104E2,4.744262955E0,3.364001493E0
5.687342033E2,5.232584232E1,4.933748712E0,4.151310413E0,1.787463263E1,1.472414814E2,4.744141630E0,3.364172592E0
5.697342105E2,5.232570829E1,4.933891784E0,4.199779278E0,1.780937936E1,1.469460398E2,4.744018659E0,3.364345998E0
5.707342165E2,5.232557470E1,4.934034058E0,3.979044666E0,1.772079371E1,1.467994494E2,4.743808760E0,3.364641954E0
5.717342229E2,5.232544214E1,4.934175681E0,4.043565364E0,1.759992129E1,1.466560726E2,4.743656453E0,3.364856681E0
5.727342290E2,5.232531192E1,4.934318300E0,4.099333454E0,1.739715209E1,1.464033665E2,4.743502043E0,3.365074353E0
5.737342339E2,5.232518487E1,4.934459556E0,4.125622304E0,1.706955068E1,1.459003879E2,4.743403680E0,3.365213003E0
5.747342404E2,5.232506231E1,4.934602514E0,4.365760933E0,1.673280693E1,1.447146934E2,4.743299275E0,3.365360161E0
5.757342466E2,5.232494446E1,4.934748339E0,4.501297542E0,1.640743307E1,1.429864860E2,4.743128265E0,3.365601179E0
5.767342509E2,5.232483190E1,4.934897395E0,4.703567418E0,1.610072897E1,1.410865247E2,4.743093105E0,3.365650729E0
5.777342559E2,5.232472495E1,4.935046849E0,4.789788921E0,1.566460364E1,1.394814476E2,4.743083408E0,3.365664395E0
5.787342612E2,5.232462386E1,4.935196091E0,4.939161807E0,1.519581016E1,1.383016793E2,4.742895622E0,3.365929018E0
5.797342654E2,5.232452561E1,4.935340556E0,5.076548708E0,1.469951236E1,1.381814318E2,4.742725593E0,3.366168591E0
5.807342700E2,5.232443018E1,4.935475952E0,5.221889545E0,1.408115735E1,1.389816578E2,4.742769031E0,3.366107388E0
5.817342745E2,5.232433891E1,4.935600273E0,5.380242232E0,1.333916935E1,1.401700136E2,4.742632124E0,3.366300279E0
5.827342793E2,5.232424839E1,4.935715892E0,5.574760276E0,1.273601490E1,1.417027155E2,4.742537685E0,3.366433327E0
5.837342843E2,5.232416141E1,4.935823007E0,5.636056108E0,1.214005588E1,1.431926220E2,4.742395483E0,3.366633648E0
5.847342888E2,5.232407639E1,4.935922068E0,5.767774423E0,1.155904402E1,1.447587526E2,4.742450387E0,3.366556306E0
5.857342930E2,5.232399536E1,4.936015136E0,5.953133198E0,1.105066935E1,1.456522002E2,4.742298945E0,3.366769631E0
5.867342970E2,5.232391874E1,4.936103770E0,6.074632922E0,1.050100472E1,1.456323487E2,4.742060437E0,3.367105559E0
5.877343009E2,5.232384514E1,4.936188131E0,6.173680107E0,9.997360664E0,1.455145416E2,4.742294736E0,3.366775560E0
5.887343057E2,5.232377725E1,4.936263168E0,6.234277084E0,9.314403019E0,1.455767691E2,4.743271561E0,3.365399224E0
5.897343098E2,5.232371010E1,4.936337902E0,5.929005057E0,8.837831059E0,1.454692136E2,4.744303636E0,3.363944120E0
5.907343131E2,5.232364665E1,4.936406841E0,5.719011149E0,8.378491155E0,1.455353715E2,4.745494199E0,3.362264391E0
5.917343177E2,5.232359200E1,4.936470353E0,5.526759236E0,7.780938240E0,1.452269568E2,4.745910285E0,3.361677052E0
5.927343217E2,5.232353535E1,4.936533035E0,5.404738289E0,7.339085219E0,1.453047464E2,4.745822162E0,3.361801458E0
5.937343256E2,5.232348417E1,4.936591264E0,5.288705850E0,6.820114729E0,1.452812772E2,4.744410754E0,3.363793043E0
5.947343290E2,5.232344015E1,4.936641923E0,5.233237447E0,6.312199045E0,1.452163566E2,4.743200944E0,3.365498750E0
5.957343329E2,5.232339734E1,4.936686803E0,5.062715534E0,5.872688622E0,1.455520604E2,4.742797106E0,3.366067831E0
5.967343372E2,5.232336598E1,4.936726796E0,4.848380805E0,5.193245385E0,1.450409730E2,4.741748055E0,3.367545459E0
5.977343402E2,5.232333205E1,4.936762845E0,4.657685237E0,4.678098547E0,1.451449652E2,4.741058426E0,3.368516296E0
5.987343435E2,5.232330348E1,4.936795459E0,4.127081541E0,4.123624135E0,1.450287680E2,4.740968434E0,3.368642953E0
5.997343477E2,5.232327046E1,4.936832752E0,3.659745303E0,3.786031128E0,1.448973083E2,4.738308459E0,3.372383427E0
6.007343512E2,5.232324910E1,4.936857816E0,2.945719450E0,3.075289650E0,1.447209481E2,4.736172364E0,3.375382700E0
6.017343552E2,5.232322567E1,4.936888837E0,2.546087389E0,2.552762022E0,1.434804558E2,4.735641835E0,3.376126988E0
6.027343585E2,5.232320697E1,4.936911727E0,2.297613002E0,2.023628102E0,1.427143552E2,4.733173032E0,3.379587265E0
6.037343622E2,5.232319698E1,4.936921856E0,2.307647347E0,1.307255332E0,1.425650895E2,4.731284637E0,3.382230435E0
6.047343655E2,5.232318874E1,4.936929434E0,1.953078208E0,6.350401089E-1,1.425650957E2,4.735418502E0,3.376440233E0
6.057343689E2,5.232318586E1,4.936933043E0,1.553475455E0,9.205032101E-2,1.425650985E2,4.733662668E0,3.378901417E0
6.067343727E2,5.232318104E1,4.936935698E0,1.720853922E0,6.670557413E-2,1.425651008E2,4.731031028E0,3.382585172E0
6.077343762E2,5.232317637E1,4.936937590E0,2.296975149E0,4.370370903E-2,1.425651026E2,4.732945390E0,3.379906059E0
6.087343794E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.733995235E0,3.378435458E0
6.097343833E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.734519706E0,3.377700429E0
6.107343866E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.735806686E0,3.375895743E0
6.117343900E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.736717488E0,3.374617678E0
6.127343930E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.737038451E0,3.374167119E0
6.137343969E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.738520461E0,3.372085537E0
6.147344006E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.738927552E0,3.371513412E0
6.157344034E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.739220141E0,3.371102118E0
6.167344069E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.739530218E0,3.370666157E0
6.177344106E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.739827051E0,3.370248738E0
6.187344134E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.740164925E0,3.369773511E0
6.197344167E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.740443349E0,3.369381826E0
6.207344197E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.740680481E0,3.369048176E0
6.217344230E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.740922541E0,3.368707540E0
6.227344269E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.741133550E0,3.368410559E0
6.237344308E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.741347462E0,3.368109452E0
6.247344328E2,5.232317514E1,4.936936707E0,2.307623954E0,0.000000000E0,1.425651020E2,4.741478447E0,3.367925054E0
6.257344368E2,5.232315643E1,4.936916649E0,5.072667981E0,2.575620632E-3,1.425650887E2,4.741677417E0,3.367644920E0
6.267344398E2,5.232315524E1,4.936916249E0,5.321013857E0,7.269450640E-3,1.425650885E2,4.741899851E0,3.367331709E0
6.277344428E2,5.232315422E1,4.936914765E0,5.517404115E0,1.273549613E-2,1.425650874E2,4.742118566E0,3.367023691E0
6.287344464E2,5.232315392E1,4.936913669E0,5.678895197E0,9.553543666E-3,1.425650867E2,4.742282943E0,3.366792171E0
6.297344489E2,5.232315357E1,4.936913035E0,5.833125311E0,3.487439954E-2,1.425650862E2,4.742368179E0,3.366672108E0
6.307344528E2,5.232315354E1,4.936912960E0,5.820361653E0,0.000000000E0,1.425650862E2,4.742415328E0,3.366605693E0
6.317344562E2,5.232315354E1,4.936912960E0,5.820361653E0,0.000000000E0,1.425650862E2,4.742473412E0,3.366523870E0
6.327344590E2,5.232315354E1,4.936912960E0,5.820361653E0,0.000000000E0,1.425650862E2,4.742533602E0,3.366439078E0
6.337344624E2,5.232315198E1,4.936909384E0,6.315872862E0,4.288492355E-2,1.425650837E2,4.742611074E0,3.366329936E0
6.347344658E2,5.232315250E1,4.936909139E0,6.506953173E0,1.569544485E-2,1.425650835E2,4.742619176E0,3.366318521E0
6.357344685E2,5.232315123E1,4.936908430E0,6.746172508E0,1.626122817E-2,1.425650830E2,4.742614483E0,3.366325133E0
6.367344718E2,5.232315110E1,4.936908295E0,6.893835159E0,1.674800256E-2,1.425650829E2,4.742619369E0,3.366318248E0
6.377344755E2,5.232315038E1,4.936907548E0,7.039353123E0,0.000000000E0,1.425650824E2,4.742636589E0,3.366293989E0
6.387344781E2,5.232314973E1,4.936907223E0,7.048954793E0,3.170431424E-2,1.425650823E2,4.742635003E0,3.366296223E0
