"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.242129953E2,5.233510262E1,4.872483221E0,6.204502210E-1,1.608827167E0,8.977449648E1,4.751394879E0,3.353920651E0
4.252129949E2,5.233510594E1,4.872504959E0,8.717101626E-1,1.624873608E0,8.719385502E1,4.751817632E0,3.353321671E0
4.262129940E2,5.233510860E1,4.872526948E0,6.381547926E-1,1.644981597E0,8.579474517E1,4.749958122E0,3.355955136E0
4.272129931E2,5.233510837E1,4.872548786E0,5.234739771E-1,1.642647480E0,8.941169223E1,4.749865042E0,3.356086875E0
4.282129920E2,5.233510977E1,4.872570965E0,5.065882197E-1,1.644558730E0,8.890754034E1,4.748914754E0,3.357431412E0
4.292129918E2,5.233510906E1,4.872593192E0,5.859977417E-1,1.632859891E0,9.183719916E1,4.747040851E0,3.360080384E0
4.302129897E2,5.233510967E1,4.872614543E0,5.833559614E-1,1.628873268E0,9.029941598E1,4.743734563E0,3.364746562E0
4.312129889E2,5.233511008E1,4.872636468E0,4.681646591E-1,1.622611410E0,8.885964747E1,4.744452321E0,3.363734414E0
4.322129890E2,5.233510951E1,4.872657718E0,4.686822770E-1,1.632829931E0,9.118835419E1,4.745123600E0,3.362787393E0
4.332129879E2,5.233510818E1,4.872679122E0,2.683302723E-1,1.646855478E0,9.441842529E1,4.744931069E0,3.363059051E0
4.342129866E2,5.233510844E1,4.872701620E0,2.927162442E-1,1.639167441E0,9.303440738E1,4.742748602E0,3.366136173E0
4.352129865E2,5.233511172E1,4.872725584E0,2.096614316E-1,1.669642080E0,8.625451133E1,4.742921195E0,3.365892983E0
4.362129860E2,5.233510866E1,4.872747005E0,1.207662970E-1,1.643688793E0,9.257205984E1,4.742864137E0,3.365973382E0
4.372129842E2,5.233510953E1,4.872768258E0,7.507855538E-2,1.658658313E0,9.031779294E1,4.742957833E0,3.365841355E0
4.382129835E2,5.233510983E1,4.872790186E0,2.246395992E-1,1.662348838E0,8.880947923E1,4.742157335E0,3.366969088E0
4.392129829E2,5.233511050E1,4.872812984E0,2.454006728E-1,1.670873206E0,8.683151076E1,4.744028513E0,3.364332103E0
4.402129817E2,5.233511486E1,4.872835160E0,-9.966383502E-2,1.663486962E0,8.131275378E1,4.744514277E0,3.363647024E0
4.412129817E2,5.233511586E1,4.872856355E0,5.592413619E-2,1.647759178E0,8.353584973E1,4.743435538E0,3.365168098E0
4.422129804E2,5.233511688E1,4.872878600E0,1.860718001E-1,1.675154702E0,8.539514752E1,4.744305837E0,3.363941015E0
4.432129799E2,5.233511424E1,4.872899345E0,1.204233626E-1,1.667747478E0,9.407366422E1,4.745346459E0,3.362472902E0
4.442129797E2,5.233511636E1,4.872920125E0,5.255765114E-1,1.645247459E0,8.906857666E1,4.743873388E0,3.364550833E0
4.452129776E2,5.233511770E1,4.872938540E0,4.611808928E-1,1.606028499E0,8.819279624E1,4.743147471E0,3.365574111E0
4.462129772E2,5.233511888E1,4.872957513E0,6.107227774E-1,1.628015331E0,8.768627319E1,4.742889005E0,3.365938341E0
4.472129759E2,5.233511921E1,4.872973660E0,8.614122728E-1,1.609976166E0,8.690303304E1,4.743570373E0,3.364978031E0
4.482129756E2,5.233511834E1,4.872990059E0,9.640742578E-1,1.611011597E0,8.838055927E1,4.743947523E0,3.364446304E0
4.492129745E2,5.233511721E1,4.873005197E0,8.309451835E-1,1.568917955E0,9.113439768E1,4.744203229E0,3.364085723E0
4.502129748E2,5.233511812E1,4.873021747E0,7.779344954E-1,1.614250748E0,8.922086333E1,4.744683940E0,3.363407697E0
4.512129731E2,5.233511663E1,4.873036544E0,4.418414272E-1,1.557362365E0,9.124961275E1,4.744902626E0,3.363099181E0
4.522129725E2,5.233511817E1,4.873053322E0,4.637303976E-1,1.594578260E0,8.882818482E1,4.744510373E0,3.363652531E0
4.532129712E2,5.233511898E1,4.873069880E0,6.767731458E-1,1.592488745E0,8.593292723E1,4.743846893E0,3.364588191E0
4.542129706E2,5.233511858E1,4.873087106E0,7.106510857E-1,1.627043645E0,8.892208553E1,4.744239211E0,3.364034979E0
4.552129695E2,5.233512053E1,4.873105860E0,7.317105979E-1,1.631023595E0,8.669441407E1,4.743866334E0,3.364560779E0
4.562129686E2,5.233512149E1,4.873123468E0,7.601112314E-1,1.626343311E0,8.572359219E1,4.744332959E0,3.363902764E0
4.572129688E2,5.233512246E1,4.873138181E0,7.327013351E-1,1.339822295E0,8.709570898E1,4.744870049E0,3.363145142E0
4.582129670E2,5.233512512E1,4.873152349E0,9.154927582E-1,1.147892414E0,8.206509398E1,4.743994773E0,3.364379680E0
4.592129667E2,5.233512530E1,4.873164380E0,1.058906476E0,9.825658539E-1,8.747845888E1,4.742954341E0,3.365846275E0
4.602129657E2,5.233512435E1,4.873184424E0,9.414799688E-1,1.215472927E0,9.044844032E1,4.742448399E0,3.366559106E0
4.612129657E2,5.233512446E1,4.873203679E0,1.076945957E0,1.252190564E0,8.995494592E1,4.742718169E0,3.366179051E0
4.622129645E2,5.233512436E1,4.873222734E0,1.097991895E0,1.291685707E0,9.013833312E1,4.742700093E0,3.366204519E0
4.632129632E2,5.233512546E1,4.873241600E0,9.767527869E-1,1.295587269E0,8.770762652E1,4.743213339E0,3.365481281E0
4.642129627E2,5.233512937E1,4.873255440E0,9.900971735E-1,1.129663429E0,7.737151567E1,4.743599149E0,3.364937466E0
4.652129622E2,5.233513990E1,4.873263387E0,1.029153282E0,1.081562075E0,5.216496638E1,4.742795946E0,3.366069465E0
4.662129614E2,5.233514995E1,4.873271317E0,8.457541810E-1,1.124189926E0,4.058387581E1,4.744113867E0,3.364211743E0
4.672129604E2,5.233516110E1,4.873278189E0,8.276253557E-1,1.226705488E0,3.194762816E1,4.745989961E0,3.361564565E0
4.682129589E2,5.233517030E1,4.873283082E0,8.878937522E-1,1.153412249E0,2.708344348E1,4.746802570E0,3.360416997E0
4.692129586E2,5.233518039E1,4.873289184E0,8.810460810E-1,1.141476907E0,2.300260722E1,4.747187158E0,3.359873676E0
4.702129581E2,5.233519173E1,4.873293865E0,8.231014181E-1,1.239196595E0,1.961784554E1,4.746930835E0,3.360235807E0
4.712129568E2,5.233520255E1,4.873300997E0,7.559944699E-1,1.270914798E0,2.109678707E1,4.746415861E0,3.360963181E0
4.722129562E2,5.233521450E1,4.873308688E0,7.386022871E-1,1.412962472E0,2.087169863E1,4.747847093E0,3.358941055E0
4.732129556E2,5.233522443E1,4.873311493E0,7.303829622E-1,1.425777278E0,1.664319768E1,4.742034966E0,3.367141430E0
4.742129549E2,5.233523562E1,4.873311747E0,4.800549764E-1,1.356298335E0,1.074901608E1,4.737625402E0,3.373342939E0
4.752129539E2,5.233524366E1,4.873311230E0,1.880018655E-1,1.074828215E0,7.149468707E0,4.741708095E0,3.367601724E0
4.762129530E2,5.233524753E1,4.873319024E0,3.534354018E-1,7.987612259E-1,2.121339328E1,4.749387884E0,3.356762094E0
4.772129526E2,5.233525468E1,4.873325587E0,4.766720627E-1,8.047783170E-1,2.525059384E1,4.746836330E0,3.360369308E0
4.782129521E2,5.233526993E1,4.873328466E0,2.696990827E-1,1.079735158E0,1.561610930E1,4.746049565E0,3.361480411E0
4.792129507E2,5.233528245E1,4.873327521E0,8.534773542E-1,1.228906569E0,6.782311956E0,4.747607678E0,3.359279442E0
4.802129502E2,5.233529074E1,4.873325728E0,5.563669568E-1,1.099990868E0,7.854018223E-1,4.749876638E0,3.356070464E0
4.812129495E2,5.233530531E1,4.873327421E0,7.153001400E-1,1.321670325E0,2.981815649E0,4.747186504E0,3.359874600E0
4.822129484E2,5.233531492E1,4.873326795E0,8.617061619E-1,1.168843912E0,2.150871746E0,4.748964352E0,3.357361258E0
4.832129471E2,5.233532526E1,4.873325706E0,1.004121130E0,1.047954360E0,2.533864634E0,4.748107272E0,3.358573263E0
4.842129471E2,5.233533856E1,4.873327458E0,1.176383749E0,1.274160959E0,4.502494020E0,4.748582199E0,3.357901746E0
4.852129464E2,5.233535215E1,4.873329298E0,1.230640888E0,1.415857430E0,3.530663962E0,4.748865175E0,3.357501538E0
4.862129455E2,5.233536525E1,4.873333621E0,1.123827327E0,1.470222158E0,5.732626931E0,4.741953673E0,3.367255915E0
4.872129444E2,5.233537726E1,4.873337910E0,1.141670450E0,1.468383676E0,8.772654347E0,4.740192517E0,3.369734697E0
4.882129440E2,5.233539090E1,4.873335510E0,1.309168792E0,1.483678271E0,3.037608674E0,4.736992454E0,3.374231694E0
4.892129432E2,5.233540332E1,4.873334949E0,1.246114209E0,1.460859384E0,1.341916735E0,4.736572923E0,3.374820585E0
4.902129428E2,5.233541553E1,4.873335957E0,9.955342961E-1,1.450736348E0,2.230674855E0,4.738645594E0,3.371909691E0
4.912129421E2,5.233542802E1,4.873334857E0,1.206015353E0,1.434187114E0,2.486896141E-1,4.737745081E0,3.373174851E0
4.922129408E2,5.233543953E1,4.873333766E0,1.225044330E0,1.414855547E0,3.583985420E2,4.738519910E0,3.372086313E0
4.932129396E2,5.233544726E1,4.873331461E0,1.508634261E0,1.078847536E0,3.561878434E2,4.744363968E0,3.363859030E0
4.942129391E2,5.233544944E1,4.873329153E0,1.260942236E0,6.610651460E-1,3.516204120E2,4.754260469E0,3.349857374E0
4.952129377E2,5.233546300E1,4.873327822E0,1.206558682E0,1.007225509E0,3.549428756E2,4.749053538E0,3.357235101E0
4.962129383E2,5.233547668E1,4.873326668E0,1.543649396E0,1.235243161E0,3.562738673E2,4.745996310E0,3.361555601E0
4.972129368E2,5.233548899E1,4.873322223E0,1.031617210E0,1.303703606E0,3.531001266E2,4.744489466E0,3.363682021E0
4.982129357E2,5.233550082E1,4.873320096E0,7.136151306E-1,1.307647789E0,3.545611431E2,4.744187083E0,3.364108493E0
4.992129345E2,5.233551177E1,4.873316753E0,6.937047830E-1,1.267777415E0,3.539481301E2,4.747108418E0,3.359984926E0
5.002129343E2,5.233552076E1,4.873314022E0,6.899556406E-1,1.058944694E0,3.541863746E2,4.744236023E0,3.364039475E0
5.012129339E2,5.233553136E1,4.873313862E0,5.361601571E-1,1.026415315E0,3.578802892E2,4.748163578E0,3.358493661E0
5.022129331E2,5.233554685E1,4.873315688E0,3.534500813E-1,1.243679261E0,3.334738258E0,4.747889834E0,3.358880641E0
5.032129328E2,5.233556093E1,4.873313622E0,3.675950943E-1,1.265401287E0,3.828420310E0,4.747082202E0,3.360021964E0
5.042129315E2,5.233557410E1,4.873308183E0,2.836299753E-1,1.223992574E0,5.754563237E-1,4.743496938E0,3.365081549E0
5.052129310E2,5.233558654E1,4.873305878E0,5.233641099E-1,1.171479966E0,3.868448666E0,4.741619021E0,3.367727140E0
5.062129301E2,5.233560090E1,4.873300767E0,7.736902330E-1,1.222149652E0,2.876552872E0,4.740296853E0,3.369587924E0
5.072129290E2,5.233561418E1,4.873295235E0,8.879286302E-1,1.179156533E0,1.516608913E0,4.734602822E0,3.377583922E0
5.082129285E2,5.233562285E1,4.873284616E0,1.211677779E0,7.636861430E-1,3.521846536E2,4.732418945E0,3.380643128E0
5.092129276E2,5.233563455E1,4.873273338E0,1.298233673E0,7.486662726E-1,3.451421583E2,4.729443110E0,3.384805003E0
5.102129272E2,5.233564614E1,4.873273836E0,1.741551958E0,6.695240927E-1,3.583775818E2,4.733119686E0,3.379661976E0
5.112129260E2,5.233565600E1,4.873267924E0,1.772466167E0,6.471675224E-1,2.169548329E-1,4.738130570E0,3.372633353E0
5.122129480E2,5.233566707E1,4.873256499E0,1.247433662E0,7.961739738E-1,3.503537683E2,4.741597165E0,3.367757912E0
5.132129468E2,5.233568376E1,4.873253861E0,1.377070767E0,1.291886057E0,3.556015957E2,4.742175310E0,3.366943771E0
5.142129464E2,5.233569741E1,4.873247726E0,1.134328167E0,1.521196652E0,3.591412544E2,4.745047976E0,3.362894101E0
5.152129483E2,5.233571230E1,4.873243765E0,1.663013654E0,1.552345280E0,1.806100367E0,4.725815754E0,3.389867621E0
5.162129507E2,5.233572504E1,4.873232713E0,2.026832591E0,1.457387892E0,3.565500516E2,4.724572953E0,3.391599541E0
5.172129523E2,5.233573616E1,4.873224392E0,2.108419308E0,1.226632166E0,3.541163933E2,4.729657754E0,3.384505069E0
5.182129533E2,5.233574527E1,4.873219931E0,2.233324103E0,1.049693901E0,3.567842079E2,4.740220252E0,3.369695683E0
5.192129550E2,5.233575710E1,4.873212204E0,2.202038459E0,1.061239983E0,3.549348112E2,4.742516519E0,3.366463144E0
5.202129591E2,5.233576702E1,4.873202748E0,2.442387502E0,1.030375516E0,3.508856914E2,4.745635831E0,3.362064484E0
5.212129624E2,5.233577933E1,4.873195173E0,2.243905751E0,1.166812215E0,3.485050664E2,4.747849374E0,3.358937832E0
5.222129670E2,5.233579228E1,4.873196346E0,1.975681257E0,1.313896089E0,3.533279677E2,4.745844852E0,3.361769426E0
5.232129674E2,5.233580405E1,4.873197747E0,1.783896925E0,1.239139143E0,2.337647942E-1,4.738052084E0,3.372743614E0
5.242129705E2,5.233581711E1,4.873190708E0,1.534121661E0,1.267806508E0,3.559670806E2,4.739660506E0,3.370482951E0
5.252129736E2,5.233583303E1,4.873193066E0,1.287642849E0,1.363333048E0,3.579812269E2,4.744332273E0,3.363903732E0
5.262129780E2,5.233584778E1,4.873194296E0,1.322076718E0,1.552400953E0,5.809607588E-1,4.723975714E0,3.392431354E0
5.272129817E2,5.233586327E1,4.873188720E0,1.340231287E0,1.585213352E0,3.552008706E2,4.722203440E0,3.394897893E0
5.282129848E2,5.233587862E1,4.873183666E0,7.813241063E-1,1.567257266E0,3.507834453E2,4.723352201E0,3.393299430E0
5.292129869E2,5.233589351E1,4.873198086E0,9.697890924E-1,1.571541013E0,7.841049368E-1,4.725780139E0,3.389917272E0
5.302129900E2,5.233590673E1,4.873211516E0,7.019882388E-1,1.544898938E0,1.074586363E1,4.725547649E0,3.390241356E0
5.312129928E2,5.233591890E1,4.873220125E0,7.074650461E-1,1.577358985E0,1.094701510E1,4.727499906E0,3.387518513E0
5.322129947E2,5.233593455E1,4.873229252E0,9.015389783E-1,1.586275080E0,9.442424450E0,4.728572918E0,3.386020553E0
5.332129965E2,5.233594767E1,4.873243562E0,9.483929845E-1,1.584421574E0,1.216655394E1,4.727707288E0,3.387229079E0
5.342129989E2,5.233596109E1,4.873254244E0,4.451563153E-1,1.568707044E0,1.453700015E1,4.729767467E0,3.384351746E0
5.352130010E2,5.233597475E1,4.873258911E0,7.040181058E-1,1.580920942E0,8.586022640E0,4.731829998E0,3.381467418E0
5.362130022E2,5.233598673E1,4.873263620E0,7.645654920E-1,1.561086158E0,6.550646654E0,4.731350532E0,3.382138254E0
5.372130033E2,5.233599324E1,4.873257886E0,1.046064176E0,1.517123945E0,4.309505624E0,4.731671719E0,3.381688895E0
5.382130049E2,5.233600484E1,4.873264738E0,1.321920222E0,1.558827147E0,1.120494387E1,4.733306583E0,3.379400216E0
5.392130058E2,5.233601667E1,4.873272671E0,1.157164052E0,1.567084058E0,1.298581797E1,4.732202075E0,3.380946696E0
5.402130076E2,5.233602971E1,4.873272443E0,1.636775544E0,1.568467532E0,7.605012718E0,4.735473285E0,3.376363399E0
5.412130084E2,5.233603958E1,4.873272721E0,1.941075956E0,1.535875758E0,4.209400636E0,4.735119625E0,3.376859365E0
5.422130098E2,5.233604939E1,4.873272058E0,1.734836254E0,1.539116943E0,3.237974261E0,4.735366893E0,3.376512613E0
5.432130096E2,5.233605690E1,4.873274139E0,1.749744503E0,1.534417575E0,3.794946719E0,4.735050796E0,3.376955877E0
5.442130111E2,5.233606414E1,4.873273588E0,2.129019354E0,1.557748084E0,5.368520177E0,4.731832926E0,3.381463321E0
5.452130115E2,5.233607333E1,4.873272514E0,2.958418278E0,1.526853269E0,4.139420476E0,4.728251787E0,3.386468968E0
5.462130121E2,5.233608172E1,4.873275371E0,3.462905692E0,1.516416929E0,6.868936382E0,4.728337467E0,3.386349336E0
5.472130122E2,5.233609036E1,4.873287563E0,3.565480494E0,1.557458296E0,1.748130519E1,4.727538011E0,3.387465333E0
5.482130134E2,5.233610137E1,4.873288123E0,3.750414416E0,1.565503205E0,1.044589416E1,4.722725945E0,3.394170985E0
5.492130138E2,5.233610950E1,4.873290761E0,3.774512999E0,1.524383951E0,9.041374293E0,4.724681719E0,3.391448022E0
5.502130133E2,5.233611891E1,4.873296209E0,4.031744245E0,1.553680883E0,1.059497840E1,4.721567416E0,3.395782409E0
5.512130140E2,5.233612689E1,4.873300584E0,4.058943996E0,1.465085814E0,1.155379120E1,1.423735317E1,1.008556434E1
5.522130135E2,5.233614026E1,4.873302670E0,3.619806312E0,1.543321806E0,3.591554565E2,1.423672235E1,1.008645478E1
5.532130140E2,5.233615396E1,4.873300173E0,3.701976526E0,1.576633668E0,3.591554565E2,1.423602374E1,1.008744078E1
5.542130144E2,5.233616658E1,4.873306471E0,3.850928743E0,1.548555726E0,3.591554565E2,1.423541185E1,1.008830425E1
5.552130141E2,5.233617893E1,4.873307926E0,3.634803508E0,1.517806662E0,3.591554565E2,1.423487057E1,1.008906800E1
5.562130138E2,5.233619002E1,4.873313211E0,3.658465134E0,1.202296612E0,3.591554565E2,1.423600209E1,1.008747133E1
5.572130140E2,5.233620042E1,4.873322117E0,3.792982101E0,1.015108473E0,3.591554565E2,1.423881408E1,1.008350172E1
5.582130139E2,5.233621134E1,4.873327827E0,3.640954121E0,1.033992169E0,3.591554565E2,1.423991586E1,1.008194573E1
5.592130140E2,5.233622371E1,4.873331213E0,3.429179275E0,1.085149912E0,3.591554565E2,1.423613424E1,1.008728483E1
5.602130138E2,5.233623813E1,4.873335122E0,3.213713706E0,1.196541371E0,3.591554565E2,1.423655396E1,1.008669245E1
5.612130134E2,5.233625292E1,4.873339888E0,2.936080922E0,1.314154535E0,3.591554565E2,1.423649224E1,1.008677956E1
5.622130135E2,5.233626701E1,4.873339549E0,2.692905542E0,1.355995193E0,3.591554565E2,1.423578285E1,1.008778072E1
5.632130123E2,5.233628205E1,4.873339151E0,2.464211343E0,1.422727232E0,3.585760498E2,1.423613463E1,1.008728428E1
5.642130125E2,5.233629741E1,4.873338527E0,2.495741559E0,1.492879256E0,3.585760498E2,1.423721110E1,1.008576489E1
5.652130128E2,5.233630681E1,4.873338146E0,2.259522848E0,1.420335668E0,3.585760498E2,1.423410452E1,1.009014876E1
5.662130121E2,5.233632233E1,4.873337516E0,2.261604604E0,1.448022267E0,3.585760498E2,1.423590445E1,1.008760912E1
5.672130115E2,5.233633890E1,4.873336843E0,2.195497294E0,1.578117428E0,3.585760498E2,1.423628922E1,1.008706611E1
5.682130110E2,5.233635281E1,4.873336279E0,2.238343483E0,1.570634758E0,3.585760498E2,1.423483319E1,1.008912074E1
5.692130107E2,5.233636613E1,4.873335739E0,2.093151862E0,1.539232381E0,3.585760498E2,1.423485240E1,1.008909363E1
5.702130103E2,5.233638072E1,4.873335147E0,2.149612106E0,1.575835542E0,3.585760498E2,1.423527199E1,1.008850161E1
5.712130095E2,5.233639459E1,4.873334584E0,1.861642029E0,1.537419950E0,3.585760498E2,1.423543071E1,1.008827764E1
5.722130095E2,5.233640874E1,4.873334009E0,1.524620422E0,1.458184012E0,3.585760498E2,1.423701289E1,1.008604468E1
5.732130098E2,5.233641969E1,4.873333565E0,1.300008520E0,1.236193917E0,3.585760498E2,1.423847695E1,1.008397775E1
5.742130092E2,5.233642187E1,4.873333477E0,1.532968797E0,6.580226392E-1,3.585760498E2,1.424161938E1,1.007953921E1
5.752130085E2,5.233642631E1,4.873333297E0,1.463810163E0,5.115583233E-1,3.585760498E2,1.424303340E1,1.007754102E1
5.762130079E2,5.233643848E1,4.873332803E0,1.196902735E0,8.385971993E-1,3.585760498E2,1.424318941E1,1.007732052E1
5.772130072E2,5.233645108E1,4.873332291E0,1.123111611E0,1.078246634E0,3.585760498E2,1.424351091E1,1.007686610E1
5.782130067E2,5.233645616E1,4.873332085E0,9.292549184E-1,7.608069273E-1,3.585760498E2,1.424249280E1,1.007830502E1
5.792130064E2,5.233645917E1,4.873331963E0,8.155846260E-1,3.625587701E-1,3.585760498E2,1.424276084E1,1.007792623E1
5.802130057E2,5.233646838E1,4.873331589E0,6.336405454E-1,5.655657903E-1,3.585760498E2,1.424173175E1,1.007938044E1
5.812130059E2,5.233646753E1,4.873331624E0,8.942370592E-1,2.147822059E-1,3.585760498E2,1.424281124E1,1.007785499E1
5.822130045E2,5.233646742E1,4.873331629E0,6.956147524E-1,4.207151872E-1,3.585760498E2,1.424212248E1,1.007882833E1
5.832130040E2,5.233647251E1,4.873331422E0,8.353140624E-1,4.986184000E-1,3.585760498E2,1.424287765E1,1.007776114E1
5.842130042E2,5.233647946E1,4.873331092E0,8.686867198E-1,4.497234547E-1,3.573506165E2,1.424283871E1,1.007781617E1
5.852130028E2,5.233648747E1,4.873330487E0,9.392987536E-1,6.221790124E-1,3.573506165E2,1.424486213E1,1.007495589E1
5.862130023E2,5.233650876E1,4.873328879E0,7.346042236E-1,1.300227457E0,3.573506165E2,1.424514688E1,1.007455328E1
5.872130015E2,5.233652648E1,4.873327878E0,6.266825115E-1,1.350249972E0,3.548590393E2,1.424578503E1,1.007365088E1
5.882130013E2,5.233653304E1,4.873326915E0,7.723602103E-1,9.876128433E-1,3.548590393E2,1.424491370E1,1.007488298E1
5.892130001E2,5.233654420E1,4.873325277E0,6.881659310E-1,8.233844032E-1,3.548590393E2,1.424404260E1,1.007611452E1
5.902130003E2,5.233654939E1,4.873324513E0,9.600055022E-1,6.392990399E-1,3.548590393E2,1.424436780E1,1.007565478E1
5.912129989E2,5.233655961E1,4.873323013E0,7.369200550E-1,7.604307545E-1,3.548590393E2,1.424422069E1,1.007586276E1
5.922129985E2,5.233656617E1,4.873322049E0,5.915390914E-1,7.251992995E-1,3.548590393E2,1.424346370E1,1.007693282E1
5.932129980E2,5.233657134E1,4.873321290E0,7.680424796E-1,7.932222344E-1,3.548590393E2,1.424298078E1,1.007761538E1
5.942129968E2,5.233657589E1,4.873320622E0,8.830629243E-1,7.950366379E-1,3.548590393E2,1.424254207E1,1.007823540E1
5.952129962E2,5.233657241E1,4.873321133E0,8.280401668E-1,4.655142894E-1,3.548590393E2,1.423931125E1,1.008279963E1
5.962129968E2,5.233657244E1,4.873321128E0,7.689250885E-1,5.300678191E-1,3.548590393E2,1.423924283E1,1.008289625E1
5.972129955E2,5.233657232E1,4.873303700E0,1.100767314E0,7.230543477E-1,2.939601370E2,1.423949005E1,1.008254712E1
5.982129945E2,5.233657475E1,4.873282362E0,1.287325320E0,1.047082039E0,2.919662502E2,1.424078626E1,1.008071624E1
5.992129942E2,5.233657747E1,4.873258169E0,1.283539161E0,1.107731642E0,2.918653424E2,1.424279292E1,1.007788088E1
6.002129936E2,5.233657727E1,4.873231724E0,1.257261113E0,1.219828622E0,2.882473000E2,1.424574299E1,1.007371034E1
6.012129923E2,5.233657668E1,4.873201956E0,1.437726255E0,1.171348925E0,2.843462929E2,1.424881709E1,1.006936169E1
6.022129928E2,5.233657405E1,4.873167757E0,1.745951653E0,1.121457424E0,2.776923366E2,1.425191901E1,1.006497083E1
6.032129917E2,5.233657917E1,4.873050572E0,1.779554359E0,1.021536038E0,2.697348328E2,1.425419095E1,1.006175302E1
6.042129910E2,5.233658161E1,4.873036197E0,1.686935148E0,9.167210305E-1,2.697348328E2,1.425635182E1,1.005869108E1
6.052129900E2,5.233658390E1,4.873019301E0,1.745882687E0,9.913005070E-1,2.697348328E2,1.425782893E1,1.005659722E1
6.062129894E2,5.233658640E1,4.872996529E0,1.882026481E0,1.211577383E0,2.697348328E2,1.425840369E1,1.005578229E1
6.072129881E2,5.233658838E1,4.872976708E0,1.663033396E0,1.269954263E0,2.697348328E2,1.426044837E1,1.005288246E1
6.082129881E2,5.233659012E1,4.872957226E0,1.670832207E0,1.239272243E0,2.697348328E2,1.426134027E1,1.005161714E1
6.092129867E2,5.233659006E1,4.872935992E0,1.968155369E0,1.274636824E0,2.697348328E2,1.425917720E1,1.005468542E1
6.102129865E2,5.233659000E1,4.872917786E0,1.975587892E0,1.250832259E0,2.697348328E2,1.425900462E1,1.005493017E1
6.112129859E2,5.233658994E1,4.872894277E0,2.190969836E0,1.343824223E0,2.697348328E2,1.426002467E1,1.005348346E1
6.122129853E2,5.233658989E1,4.872878024E0,2.208981258E0,1.186726144E0,2.697348328E2,1.425935954E1,1.005442683E1
6.132129843E2,5.233658985E1,4.872865194E0,1.946262092E0,1.025196150E0,2.697348328E2,1.426093240E1,1.005219580E1
6.142129842E2,5.233658979E1,4.872843612E0,1.905909843E0,1.179994227E0,2.697348328E2,1.426122739E1,1.005177729E1
6.152129830E2,5.233658973E1,4.872822469E0,1.926932218E0,1.226767977E0,2.697348328E2,1.426143468E1,1.005148318E1
6.162129821E2,5.233658969E1,4.872805630E0,1.891488958E0,1.154950792E0,2.697348328E2,1.426567933E1,1.004545801E1
6.172129819E2,5.233658962E1,4.872781912E0,1.935116403E0,1.329766352E0,2.697348328E2,1.426942991E1,1.004012965E1
6.182129816E2,5.233658955E1,4.872757280E0,1.742546317E0,1.415056899E0,2.697348328E2,1.427347735E1,1.003437481E1
6.192129809E2,5.233658948E1,4.872731891E0,1.584017562E0,1.494306148E0,2.697348328E2,1.427326712E1,1.003467384E1
6.202129798E2,5.233658943E1,4.872713863E0,1.351869005E0,1.383090741E0,2.697348328E2,1.427445056E1,1.003299030E1
6.212129797E2,5.233658938E1,4.872696762E0,1.096746463E0,1.219119580E0,2.697348328E2,1.427495458E1,1.003227318E1
6.222129787E2,5.233658933E1,4.872681379E0,1.038546773E0,1.051748257E0,2.697348328E2,1.427731384E1,1.002891534E1
6.232129778E2,5.233658936E1,4.872661312E0,8.707878469E-1,1.144990732E0,2.702843018E2,1.427591188E1,1.003091089E1
6.242129768E2,5.233658941E1,4.872644304E0,9.128076397E-1,1.101749083E0,2.702843018E2,1.427913327E1,1.002632467E1
6.252129763E2,5.233658946E1,4.872628554E0,9.821849493E-1,1.016776629E0,2.702843018E2,1.428122665E1,1.002334269E1
6.262129761E2,5.233658952E1,4.872610357E0,1.179663452E0,1.090229990E0,2.702843018E2,1.427743660E1,1.002874057E1
6.272129747E2,5.233658959E1,4.872585833E0,5.308985980E-1,1.308013733E0,2.702843018E2,1.428053799E1,1.002432382E1
6.282129743E2,5.233658966E1,4.872562891E0,2.765224576E-1,1.354264659E0,2.702843018E2,1.428124011E1,1.002332351E1
6.292129737E2,5.233658972E1,4.872544952E0,8.163833627E-1,1.190631188E0,2.702843018E2,1.428535752E1,1.001745446E1
6.302129729E2,5.233658977E1,4.872528675E0,9.346569972E-1,1.046517617E0,2.702843018E2,1.428664436E1,1.001561911E1
6.312129728E2,5.233658982E1,4.872509707E0,4.881307445E-1,1.015470200E0,2.702843018E2,1.427215021E1,1.003626234E1
6.322129716E2,5.233658988E1,4.872491963E0,1.262995983E-1,1.020455929E0,2.702843018E2,1.425805321E1,1.005627923E1
6.332129719E2,5.233658994E1,4.872472166E0,1.370492345E-1,1.029023226E0,2.702843018E2,1.425089703E1,1.006641780E1
6.342129705E2,5.233659002E1,4.872445129E0,-2.750477446E-1,1.209785127E0,2.702843018E2,1.424709274E1,1.007180131E1
6.352129703E2,5.233659008E1,4.872426740E0,2.247439511E-1,1.212749595E0,2.702843018E2,1.424533995E1,1.007428027E1
6.362129692E2,5.233659013E1,4.872409130E0,2.782077147E-1,1.036522882E0,2.702843018E2,1.424395927E1,1.007623231E1
6.372129685E2,5.233659019E1,4.872389017E0,3.541572839E-1,1.046448418E0,2.702843018E2,1.424368359E1,1.007662201E1
6.382129011E2,5.233658981E1,4.872371004E0,5.307290601E-1,9.914728708E-1,2.691341553E2,1.424279444E1,1.007787874E1
